# wave[Angstroms]  norm_trans
  1.2890001E+04    0.0000000E+00
  1.3150001E+04    5.9163501E-08
  1.3410000E+04    1.2709999E-07
  1.3679999E+04    0.0000000E+00
  1.3970000E+04    0.0000000E+00
  1.4180000E+04    1.7106500E-05
  1.4400001E+04    5.1107397E-04
  1.4619999E+04    2.7658199E-03
  1.4780000E+04    8.0882702E-03
  1.4860000E+04    2.8735600E-02
  1.4930000E+04    8.7114699E-02
  1.5040000E+04    2.0144901E-01
  1.5150000E+04    4.3815899E-01
  1.5280000E+04    6.8635702E-01
  1.5389999E+04    8.1807601E-01
  1.5460000E+04    8.8207299E-01
  1.5510000E+04    9.1182500E-01
  1.5560001E+04    9.2687201E-01
  1.5650001E+04    9.2928803E-01
  1.5720000E+04    8.7274700E-01
  1.5769999E+04    8.5661900E-01
  1.5829998E+04    8.8255602E-01
  1.5920000E+04    9.1808403E-01
  1.5969999E+04    9.2665398E-01
  1.6020000E+04    9.0759403E-01
  1.6130001E+04    9.2597401E-01
  1.6190000E+04    9.2049599E-01
  1.6280000E+04    9.2419797E-01
  1.6330001E+04    9.2353302E-01
  1.6420000E+04    9.4178802E-01
  1.6480000E+04    9.4913399E-01
  1.6570000E+04    9.8065799E-01
  1.6590000E+04    9.9374402E-01
  1.6710001E+04    1.0000000E+00
  1.6840000E+04    9.5605201E-01
  1.7010000E+04    9.2411602E-01
  1.7150000E+04    9.8211998E-01
  1.7270001E+04    9.9158901E-01
  1.7390000E+04    9.8868299E-01
  1.7460001E+04    9.7916800E-01
  1.7509999E+04    9.6818399E-01
  1.7530000E+04    9.3703997E-01
  1.7560000E+04    9.1899800E-01
  1.7640000E+04    8.4226400E-01
  1.7750000E+04    6.6711098E-01
  1.7850001E+04    2.6940200E-01
  1.7900000E+04    4.5163000E-01
  1.7960000E+04    1.7306200E-01
  1.8030001E+04    1.0772600E-01
  1.8100000E+04    7.0700303E-02
  1.8130000E+04    5.1094498E-03
  1.8180000E+04    1.9970501E-02
  1.8279999E+04    3.9193401E-04
  1.8350000E+04    1.5305300E-06
  1.8500000E+04    5.9458100E-05
  1.8710001E+04    0.0000000E+00
  1.8930000E+04    3.0508800E-05
  1.9140000E+04    0.0000000E+00
