# wave[Angstroms]  norm_trans
  3.7224902E+04    2.2639954E-03
  3.7251599E+04    2.0651433E-03
  3.7278398E+04    2.1144000E-03
  3.7305200E+04    2.2512248E-03
  3.7332100E+04    2.2639954E-03
  3.7358998E+04    2.3333197E-03
  3.7385899E+04    2.2931846E-03
  3.7412901E+04    2.2494006E-03
  3.7439898E+04    2.3588606E-03
  3.7466901E+04    2.3041305E-03
  3.7493999E+04    2.1855491E-03
  3.7521200E+04    2.0706162E-03
  3.7548298E+04    1.9082507E-03
  3.7575499E+04    1.7367635E-03
  3.7602798E+04    1.5415601E-03
  3.7630100E+04    1.2916266E-03
  3.7657400E+04    1.0836528E-03
  3.7684801E+04    1.0435176E-03
  3.7712199E+04    1.0690582E-03
  3.7739601E+04    8.6655747E-04
  3.7767101E+04    6.7500264E-04
  3.7794601E+04    5.7831308E-04
  3.7822200E+04    5.4000213E-04
  3.7849802E+04    5.1811017E-04
  3.7877500E+04    3.8310961E-04
  3.7905099E+04    4.7979917E-04
  3.7932899E+04    8.1365183E-04
  3.7960600E+04    8.3736813E-04
  3.7988400E+04    9.0486836E-04
  3.8016299E+04    1.0672339E-03
  3.8044201E+04    7.8263821E-04
  3.8072100E+04    8.3919248E-04
  3.8100101E+04    1.4175054E-03
  3.8128099E+04    1.5178437E-03
  3.8156199E+04    1.3354106E-03
  3.8184298E+04    1.6911553E-03
  3.8212398E+04    1.8516965E-03
  3.8240600E+04    1.7166958E-03
  3.8268801E+04    2.0943326E-03
  3.8297099E+04    2.2019681E-03
  3.8325400E+04    1.9721023E-03
  3.8353700E+04    1.9447373E-03
  3.8382100E+04    1.7805474E-03
  3.8410499E+04    1.8480478E-03
  3.8439000E+04    1.9301428E-03
  3.8467499E+04    1.8772371E-03
  3.8496102E+04    1.9319671E-03
  3.8524700E+04    1.6072360E-03
  3.8553300E+04    1.6455470E-03
  3.8582002E+04    1.7513582E-03
  3.8610699E+04    1.3299377E-03
  3.8639500E+04    1.1803424E-03
  3.8668301E+04    1.0909502E-03
  3.8697201E+04    8.7932777E-04
  3.8726101E+04    7.5709750E-04
  3.8755001E+04    6.4763764E-04
  3.8784000E+04    7.3885423E-04
  3.8812999E+04    7.5527321E-04
  3.8842100E+04    6.1115099E-04
  3.8871201E+04    7.0966489E-04
  3.8900398E+04    1.0781799E-03
  3.8929601E+04    1.4850058E-03
  3.8958900E+04    1.9447373E-03
  3.8988100E+04    2.9919036E-03
  3.9017500E+04    3.8639342E-03
  3.9046901E+04    4.5042741E-03
  3.9076299E+04    5.9509692E-03
  3.9105798E+04    7.5928676E-03
  3.9135301E+04    9.0486845E-03
  3.9164801E+04    1.0944164E-02
  3.9194399E+04    1.3095051E-02
  3.9224100E+04    1.5311614E-02
  3.9253800E+04    1.8305341E-02
  3.9283501E+04    2.1939410E-02
  3.9313300E+04    2.5478613E-02
  3.9343099E+04    2.9499441E-02
  3.9373001E+04    3.4273714E-02
  3.9402899E+04    3.9779548E-02
  3.9432899E+04    4.6086259E-02
  3.9462899E+04    5.3192031E-02
  3.9492900E+04    6.1715309E-02
  3.9523002E+04    7.1542986E-02
  3.9553200E+04    8.2613021E-02
  3.9583398E+04    9.5821187E-02
  3.9613599E+04    1.1120395E-01
  3.9643899E+04    1.2848219E-01
  3.9674202E+04    1.4828348E-01
  3.9704598E+04    1.7093803E-01
  3.9735000E+04    1.9707888E-01
  3.9765501E+04    2.2699063E-01
  3.9795999E+04    2.5976110E-01
  3.9826601E+04    2.9570225E-01
  3.9857198E+04    3.3464622E-01
  3.9887900E+04    3.7578127E-01
  3.9918598E+04    4.1932440E-01
  3.9949300E+04    4.6288398E-01
  3.9980098E+04    5.0578129E-01
  4.0011000E+04    5.4726839E-01
  4.0041900E+04    5.8417648E-01
  4.0072799E+04    6.1716223E-01
  4.0103798E+04    6.4561266E-01
  4.0134901E+04    6.6773635E-01
  4.0165900E+04    6.8383056E-01
  4.0197102E+04    6.9322407E-01
  4.0228301E+04    6.9969314E-01
  4.0259500E+04    7.0329070E-01
  4.0290799E+04    7.0190418E-01
  4.0322100E+04    6.9810593E-01
  4.0353497E+04    6.9378412E-01
  4.0384897E+04    6.9057333E-01
  4.0416399E+04    6.8383056E-01
  4.0447898E+04    6.7588383E-01
  4.0479499E+04    6.6863024E-01
  4.0511097E+04    6.6011244E-01
  4.0542797E+04    6.5289360E-01
  4.0574497E+04    6.4664161E-01
  4.0606299E+04    6.3898665E-01
  4.0638098E+04    6.3112384E-01
  4.0669998E+04    6.2379181E-01
  4.0701899E+04    6.1758178E-01
  4.0733899E+04    6.1242986E-01
  4.0765901E+04    6.0736555E-01
  4.0798000E+04    6.0266060E-01
  4.0830101E+04    5.9955013E-01
  4.0862299E+04    5.9770751E-01
  4.0894499E+04    5.9581202E-01
  4.0926799E+04    5.9502214E-01
  4.0959101E+04    5.9544539E-01
  4.0991502E+04    5.9743023E-01
  4.1023898E+04    6.0206223E-01
  4.1056398E+04    6.0621434E-01
  4.1088901E+04    6.1084270E-01
  4.1121503E+04    6.1632669E-01
  4.1154199E+04    6.2316793E-01
  4.1186801E+04    6.3498414E-01
  4.1219601E+04    6.4620554E-01
  4.1252398E+04    6.5457010E-01
  4.1285201E+04    6.6636622E-01
  4.1318103E+04    6.7922229E-01
  4.1351098E+04    6.9238120E-01
  4.1384101E+04    7.0608741E-01
  4.1417099E+04    7.1953273E-01
  4.1450199E+04    7.3393768E-01
  4.1483401E+04    7.4996442E-01
  4.1516600E+04    7.6656222E-01
  4.1549903E+04    7.8265822E-01
  4.1583201E+04    7.9649216E-01
  4.1616603E+04    8.0752206E-01
  4.1650000E+04    8.1898981E-01
  4.1683501E+04    8.3154851E-01
  4.1717000E+04    8.4238869E-01
  4.1750597E+04    8.5203755E-01
  4.1784201E+04    8.6090934E-01
  4.1817900E+04    8.6907321E-01
  4.1851701E+04    8.7660587E-01
  4.1885499E+04    8.8438845E-01
  4.1919298E+04    8.9242095E-01
  4.1953300E+04    8.9623016E-01
  4.1987200E+04    8.9858723E-01
  4.2021298E+04    9.0308785E-01
  4.2055303E+04    9.0606701E-01
  4.2089500E+04    9.0690798E-01
  4.2123700E+04    9.0762860E-01
  4.2157897E+04    9.0682411E-01
  4.2192201E+04    9.0698647E-01
  4.2226602E+04    9.0560174E-01
  4.2261000E+04    9.0163022E-01
  4.2295500E+04    8.9842671E-01
  4.2329999E+04    8.9517391E-01
  4.2364601E+04    8.9133734E-01
  4.2399202E+04    8.8969541E-01
  4.2433900E+04    8.8525134E-01
  4.2468699E+04    8.7796682E-01
  4.2503499E+04    8.7229133E-01
  4.2538301E+04    8.6815733E-01
  4.2573299E+04    8.6451966E-01
  4.2608200E+04    8.6040217E-01
  4.2643299E+04    8.5624450E-01
  4.2678398E+04    8.5476315E-01
  4.2713500E+04    8.5236597E-01
  4.2748699E+04    8.4892344E-01
  4.2783999E+04    8.4983927E-01
  4.2819299E+04    8.5153955E-01
  4.2854701E+04    8.5140640E-01
  4.2890201E+04    8.5244441E-01
  4.2925702E+04    8.5544366E-01
  4.2961302E+04    8.6230129E-01
  4.2996899E+04    8.6781436E-01
  4.3032598E+04    8.7334943E-01
  4.3068299E+04    8.7943542E-01
  4.3104100E+04    8.8368243E-01
  4.3140000E+04    8.8931048E-01
  4.3175902E+04    8.9602584E-01
  4.3211898E+04    9.0084940E-01
  4.3247899E+04    9.0545398E-01
  4.3284000E+04    9.1043991E-01
  4.3320199E+04    9.1591114E-01
  4.3356401E+04    9.2157567E-01
  4.3392702E+04    9.2580265E-01
  4.3428998E+04    9.2952234E-01
  4.3465401E+04    9.3283540E-01
  4.3501903E+04    9.3649870E-01
  4.3538399E+04    9.4019842E-01
  4.3575000E+04    9.4180018E-01
  4.3611598E+04    9.4308263E-01
  4.3648301E+04    9.4901723E-01
  4.3685097E+04    9.5538223E-01
  4.3721899E+04    9.5717382E-01
  4.3758799E+04    9.5980811E-01
  4.3795799E+04    9.6478301E-01
