# wave[Angstroms]  norm_trans
  7.4779861E+06    2.1929825E-03
  7.4798524E+06    2.1929825E-03
  7.4817173E+06    2.1929825E-03
  7.4835859E+06    2.1929825E-03
  7.4854538E+06    2.1929825E-03
  7.4873239E+06    2.1929825E-03
  7.4891947E+06    2.1929825E-03
  7.4910656E+06    2.1929825E-03
  7.4929379E+06    2.1929825E-03
  7.4948117E+06    2.1929825E-03
  7.4966855E+06    2.1929825E-03
  7.4985608E+06    2.1929825E-03
  7.5004362E+06    2.1929825E-03
  7.5023130E+06    2.1929825E-03
  7.5041920E+06    2.1929825E-03
  7.5060703E+06    2.1929825E-03
  7.5079501E+06    2.1929825E-03
  7.5098306E+06    2.1929825E-03
  7.5117126E+06    2.1929825E-03
  7.5135954E+06    2.1929825E-03
  7.5154789E+06    4.3859649E-03
  7.5173639E+06    4.3859649E-03
  7.5192489E+06    4.3859649E-03
  7.5211354E+06    4.3859649E-03
  7.5230226E+06    4.3859649E-03
  7.5249113E+06    4.3859649E-03
  7.5268000E+06    4.3859649E-03
  7.5286902E+06    4.3859649E-03
  7.5305812E+06    4.3859649E-03
  7.5324737E+06    4.3859649E-03
  7.5343668E+06    4.3859649E-03
  7.5362608E+06    4.3859649E-03
  7.5381555E+06    4.3859649E-03
  7.5400516E+06    4.3859649E-03
  7.5419486E+06    4.3859649E-03
  7.5438462E+06    4.3859649E-03
  7.5457454E+06    4.3859649E-03
  7.5476445E+06    4.3859649E-03
  7.5495452E+06    4.3859649E-03
  7.5514466E+06    4.3859649E-03
  7.5533494E+06    4.3859649E-03
  7.5552538E+06    4.3859649E-03
  7.5571582E+06    4.3859649E-03
  7.5590640E+06    4.3859649E-03
  7.5609699E+06    6.5789474E-03
  7.5628772E+06    6.5789474E-03
  7.5647861E+06    6.5789474E-03
  7.5666949E+06    6.5789474E-03
  7.5686052E+06    6.5789474E-03
  7.5705163E+06    6.5789474E-03
  7.5724289E+06    6.5789474E-03
  7.5743422E+06    6.5789474E-03
  7.5762555E+06    6.5789474E-03
  7.5781710E+06    6.5789474E-03
  7.5800873E+06    6.5789474E-03
  7.5820044E+06    6.5789474E-03
  7.5839221E+06    6.5789474E-03
  7.5858414E+06    6.5789474E-03
  7.5877614E+06    6.5789474E-03
  7.5896822E+06    6.5789474E-03
  7.5916044E+06    6.5789474E-03
  7.5935274E+06    6.5789474E-03
