# wave[Angstroms]  norm_trans
  4.9959980E+05    0.0000000E+00
  5.0211041E+05    6.5957458E-05
  5.0464631E+05    8.6544175E-04
  5.0720796E+05    1.8148293E-03
  5.0979578E+05    2.9341073E-03
  5.1241009E+05    4.3431986E-03
  5.1505137E+05    6.0830764E-03
  5.1771998E+05    8.1647336E-03
  5.2041649E+05    1.0670117E-02
  5.2314121E+05    1.4080917E-02
  5.2589457E+05    1.8442104E-02
  5.2867709E+05    2.3094103E-02
  5.3148917E+05    2.7425310E-02
  5.3433138E+05    3.2502033E-02
  5.3720409E+05    4.0147103E-02
  5.4010791E+05    4.9678955E-02
  5.4304330E+05    6.0464997E-02
  5.4601082E+05    7.3569544E-02
  5.4901079E+05    9.0088889E-02
  5.5204397E+05    1.0945240E-01
  5.5511091E+05    1.2953645E-01
  5.5821207E+05    1.4567803E-01
  5.6134812E+05    1.5344203E-01
  5.6451964E+05    1.5849677E-01
  5.6772707E+05    1.6992739E-01
  5.7097129E+05    1.8968065E-01
  5.7425271E+05    2.1479045E-01
  5.7757208E+05    2.4129535E-01
  5.8093010E+05    2.6332915E-01
  5.8432734E+05    2.7976453E-01
  5.8776452E+05    2.9462695E-01
  5.9124241E+05    3.1246644E-01
  5.9476169E+05    3.3643097E-01
  5.9832321E+05    3.6974350E-01
  6.0192747E+05    4.1181138E-01
  6.0557560E+05    4.5383325E-01
  6.0926811E+05    4.9087238E-01
  6.1300597E+05    5.2609664E-01
  6.1678989E+05    5.5919826E-01
  6.2062093E+05    5.9476632E-01
  6.2449984E+05    6.4117342E-01
  6.2842751E+05    6.9362462E-01
  6.3240491E+05    7.3749429E-01
  6.3643293E+05    7.7418065E-01
  6.4051263E+05    8.0753112E-01
  6.4464500E+05    8.2732838E-01
  6.4883102E+05    8.3780056E-01
  6.5307165E+05    8.4830981E-01
  6.5736817E+05    8.5997325E-01
  6.6172173E+05    8.6943716E-01
  6.6613313E+05    8.8260567E-01
  6.7060380E+05    9.0279269E-01
  6.7513487E+05    9.2282575E-01
  6.7972769E+05    9.4467169E-01
  6.8438337E+05    9.6939069E-01
  6.8910317E+05    9.8413122E-01
  6.9388868E+05    9.8839945E-01
  6.9874106E+05    9.9459541E-01
  7.0366180E+05    9.9935538E-01
  7.0865229E+05    9.9762452E-01
  7.1371407E+05    9.9934435E-01
  7.1884873E+05    1.0000000E+00
  7.2405776E+05    9.9156135E-01
  7.2934288E+05    9.8144996E-01
  7.3470571E+05    9.7195107E-01
  7.4014794E+05    9.5790017E-01
  7.4567138E+05    9.3799794E-01
  7.5127799E+05    9.1734523E-01
  7.5696954E+05    8.8246876E-01
  7.6274788E+05    8.3149266E-01
  7.6861521E+05    7.8121710E-01
  7.7457335E+05    7.2941148E-01
  7.8062476E+05    6.6978896E-01
  7.8677135E+05    6.1159450E-01
  7.9301568E+05    5.5806106E-01
  7.9935985E+05    5.0540501E-01
  8.0580618E+05    4.5646656E-01
  8.1235748E+05    4.1627249E-01
  8.1901615E+05    3.7881765E-01
  8.2578491E+05    3.4050936E-01
  8.3266636E+05    3.0735976E-01
  8.3966358E+05    2.7918690E-01
  8.4677944E+05    2.5069529E-01
  8.5401684E+05    2.2350684E-01
  8.6137913E+05    2.0068856E-01
  8.6886929E+05    1.7886563E-01
  8.7649105E+05    1.5950511E-01
  8.8424748E+05    1.4412802E-01
  8.9214258E+05    1.3030095E-01
  9.0017989E+05    1.1724338E-01
  9.0836342E+05    1.0707793E-01
  9.1669699E+05    9.8860234E-02
  9.2518497E+05    8.9497276E-02
  9.3383146E+05    8.1504427E-02
  9.4264131E+05    7.5730152E-02
  9.5161879E+05    6.8965510E-02
  9.6076895E+05    6.1335437E-02
  9.7009679E+05    5.6055844E-02
  9.7960765E+05    5.1831566E-02
  9.8930672E+05    4.6691880E-02
  9.9919969E+05    4.2112835E-02
  1.0092930E+06    3.8206354E-02
  1.0195920E+06    3.4531727E-02
  1.0301030E+06    3.2999713E-02
  1.0408330E+06    3.2968733E-02
  1.0517890E+06    3.2401100E-02
  1.0629780E+06    3.0667219E-02
  1.0744080E+06    3.0245490E-02
  1.0860870E+06    3.0972021E-02
  1.0980220E+06    3.0250488E-02
  1.1102220E+06    2.9331081E-02
