# wave[Angstroms]  norm_trans
  1.6666666E+06    2.7101471E-06
  1.6694490E+06    2.2811462E-06
  1.6722407E+06    2.0294444E-06
  1.6747614E+06    1.6938420E-06
  1.6775709E+06    1.7429159E-06
  1.6803900E+06    2.2510685E-06
  1.6832182E+06    2.1323413E-06
  1.6857719E+06    2.6784867E-06
  1.6886188E+06    2.1735002E-06
  1.6914750E+06    2.9476016E-06
  1.6943410E+06    3.7755265E-06
  1.6972166E+06    3.9765714E-06
  1.6998129E+06    2.8684501E-06
  1.7027074E+06    3.6979579E-06
  1.7056113E+06    2.9001108E-06
  1.7085254E+06    3.3306951E-06
  1.7114496E+06    2.9333544E-06
  1.7140899E+06    3.0330852E-06
  1.7170329E+06    2.3017255E-06
  1.7199863E+06    2.4489473E-06
  1.7229496E+06    2.1497547E-06
  1.7256254E+06    2.3887922E-06
  1.7286085E+06    2.2653157E-06
  1.7316017E+06    2.0088651E-06
  1.7346052E+06    1.8426468E-06
  1.7376194E+06    2.2653157E-06
  1.7403411E+06    1.9661231E-06
  1.7433751E+06    2.2637328E-06
  1.7464198E+06    2.1355074E-06
  1.7494751E+06    2.8035461E-06
  1.7525410E+06    3.2436283E-06
  1.7553098E+06    3.5539022E-06
  1.7583963E+06    2.2526517E-06
  1.7614936E+06    3.7074560E-06
  1.7646020E+06    3.0030078E-06
  1.7674088E+06    2.3333862E-06
  1.7705383E+06    2.8272914E-06
  1.7736785E+06    2.5835047E-06
  1.7768301E+06    2.1038468E-06
  1.7799929E+06    1.9550421E-06
  1.7828491E+06    2.3270541E-06
  1.7860333E+06    1.7809087E-06
  1.7892288E+06    5.7543139E-07
  1.7924359E+06    1.3515909E-06
  1.7956544E+06    1.6843438E-06
  1.7985610E+06    2.2874783E-06
  1.8018018E+06    2.9745131E-06
  1.8050542E+06    2.4679437E-06
  1.8083181E+06    3.0647459E-06
  1.8112659E+06    2.8431216E-06
  1.8145528E+06    3.1597276E-06
  1.8178513E+06    2.4837739E-06
  1.8211620E+06    3.7375337E-06
  1.8244846E+06    4.1095459E-06
  1.8274855E+06    4.3153395E-06
  1.8308312E+06    4.2599336E-06
  1.8341891E+06    5.1179359E-06
  1.8375598E+06    3.9480765E-06
  1.8409425E+06    2.7085641E-06
  1.8439976E+06    2.6278296E-06
  1.8474042E+06    2.1038468E-06
  1.8508237E+06    2.1814153E-06
  1.8542554E+06    3.8087701E-06
  1.8573551E+06    4.5100523E-06
  1.8608114E+06    4.0699697E-06
  1.8642802E+06    2.3555485E-06
  1.8677626E+06    1.2156087E-06
  1.8712573E+06    2.4014564E-06
  1.8744143E+06    2.6499922E-06
  1.8779343E+06    2.0246953E-06
  1.8814674E+06    1.4576539E-06
  1.8850140E+06    1.4663606E-06
  1.8885741E+06    1.4991293E-06
  1.8917896E+06    1.8869717E-06
  1.8953752E+06    2.9016937E-06
  1.8989746E+06    0.0000000E+00
  1.9025873E+06    1.1592527E-06
  1.9058509E+06    1.7587462E-06
  1.9094901E+06    3.7644452E-06
  1.9131431E+06    2.8969448E-06
  1.9168105E+06    2.5502611E-06
  1.9204916E+06    1.5208168E-06
  1.9238168E+06    2.6563241E-06
  1.9275250E+06    4.2156089E-06
  1.9312477E+06    4.6018681E-06
  1.9349843E+06    3.7438658E-06
  1.9383602E+06    3.6631311E-06
  1.9421246E+06    5.2904861E-06
  1.9459037E+06    6.1595692E-06
  1.9496977E+06    4.3960740E-06
  1.9535065E+06    5.4614534E-06
  1.9569471E+06    3.5396549E-06
  1.9607844E+06    3.6172235E-06
  1.9646365E+06    3.5000792E-06
  1.9685039E+06    6.4049391E-06
  1.9723864E+06    3.3718536E-06
  1.9758940E+06    6.6550579E-06
  1.9798059E+06    5.9680228E-06
  1.9837335E+06    6.2070603E-06
  1.9876763E+06    6.4825076E-06
  1.9912386E+06    6.9099256E-06
  1.9952113E+06    2.2589837E-05
  1.9992003E+06    1.5956943E-05
  2.0032050E+06    1.2390375E-06
  2.0072261E+06    3.1043216E-06
  2.0108586E+06    1.5288903E-06
  2.0149102E+06    1.3753364E-06
  2.0189783E+06    2.0531897E-06
  2.0230629E+06    2.8985278E-06
  2.0271638E+06    1.2819376E-06
  2.0308690E+06    2.3618807E-06
  2.0350020E+06    3.7027071E-06
  2.0391518E+06    2.9523508E-06
  2.0433184E+06    6.0740858E-06
  2.0470828E+06    1.0945069E-05
  2.0512819E+06    2.5344309E-06
  2.0554984E+06    5.0372014E-06
  2.0597322E+06    3.7185373E-06
  2.0639835E+06    4.0129808E-06
  2.0678246E+06    5.1907550E-06
  2.0721095E+06    3.0125059E-06
  2.0764120E+06    4.1950293E-06
  2.0807324E+06    4.3786608E-06
  2.0850709E+06    4.9438022E-06
  2.0889908E+06    4.6398609E-06
  2.0933639E+06    6.6772204E-06
  2.0977553E+06    4.9659648E-06
  2.1021651E+06    2.4220358E-06
  2.1061499E+06    4.3929081E-06
  2.1105951E+06    3.1343991E-06
  2.1150593E+06    5.7068228E-06
  2.1195421E+06    8.2792462E-07
  2.1240439E+06    3.3227798E-06
  2.1281123E+06    3.7881905E-06
  2.1326508E+06    5.5121104E-06
  2.1372089E+06    2.3017255E-06
  2.1417862E+06    3.1343991E-06
  2.1463834E+06    4.3675795E-06
  2.1505376E+06    5.6023428E-06
  2.1551725E+06    3.0061738E-06
  2.1598274E+06    2.9365206E-06
  2.1645021E+06    2.5708407E-06
  2.1687269E+06    5.0641129E-06
  2.1734405E+06    3.5792307E-06
  2.1781746E+06    2.5186007E-06
  2.1829294E+06    6.8782651E-06
  2.1877049E+06    5.7400666E-06
  2.1920210E+06    7.6492006E-06
  2.1968365E+06    9.7862912E-06
  2.2016730E+06    6.9115085E-06
  2.2065314E+06    6.0614216E-06
  2.2109220E+06    5.5089440E-06
  2.2158209E+06    4.5686243E-06
  2.2207417E+06    5.5944279E-06
  2.2256844E+06    6.3289535E-06
  2.2306491E+06    4.9327214E-06
  2.2351364E+06    8.0576219E-06
  2.2401433E+06    9.7973725E-06
  2.2451727E+06    8.3647301E-06
  2.2502251E+06    7.2946018E-06
  2.2552999E+06    1.3204053E-05
  2.2598868E+06    1.1842647E-05
  2.2650056E+06    1.0698116E-05
  2.2701476E+06    1.4258350E-05
  2.2753129E+06    7.0634796E-06
  2.2799818E+06    8.3694795E-06
  2.2851920E+06    4.7570047E-06
  2.2904260E+06    7.4275763E-06
  2.2956841E+06    7.1711256E-06
  2.3009663E+06    7.8565772E-06
  2.3057412E+06    9.2243154E-06
  2.3110699E+06    6.8149438E-06
  2.3164233E+06    6.4999208E-06
  2.3218017E+06    5.7020738E-06
  2.3272051E+06    2.0943487E-06
  2.3320895E+06    1.6336869E-06
  2.3375407E+06    2.1497546E-07
  2.3430176E+06    0.0000000E+00
  2.3485204E+06    3.5586513E-06
  2.3534950E+06    7.3468418E-06
  2.3590470E+06    7.0460660E-06
  2.3646250E+06    7.2486941E-06
  2.3702299E+06    1.1826817E-05
  2.3758613E+06    1.4692101E-05
  2.3809522E+06    1.1331328E-05
  2.3866348E+06    1.3424094E-05
  2.3923444E+06    1.1947127E-05
  2.3980815E+06    1.6653476E-05
  2.4038460E+06    1.3609308E-05
  2.4090581E+06    1.9582079E-05
  2.4148757E+06    1.8125693E-05
  2.4207214E+06    1.6511001E-05
  2.4265954E+06    1.2825708E-05
  2.4319066E+06    1.2010448E-05
  2.4378352E+06    1.4571790E-05
  2.4437927E+06    1.3283204E-05
