# wave[Angstroms]  norm_trans
  3.0810598E+04    1.3679919E-03
  3.0828899E+04    1.4652525E-03
  3.0847298E+04    1.2411302E-03
  3.0865599E+04    1.2728457E-03
  3.0883998E+04    1.1882711E-03
  3.0902401E+04    1.3616489E-03
  3.0920800E+04    1.6280584E-03
  3.0939301E+04    1.1332978E-03
  3.0957800E+04    1.2770745E-03
  3.0976199E+04    1.5942286E-03
  3.0994799E+04    1.3024467E-03
  3.1013301E+04    1.4800531E-03
  3.1031898E+04    1.4990823E-03
  3.1050402E+04    1.2665027E-03
  3.1069000E+04    1.6893748E-03
  3.1087699E+04    2.1122473E-03
  3.1106299E+04    2.1270476E-03
  3.1125001E+04    2.5879785E-03
  3.1143700E+04    3.1821143E-03
  3.1162400E+04    3.4294946E-03
  3.1181099E+04    4.2223805E-03
  3.1199900E+04    5.3429916E-03
  3.1218701E+04    6.0872473E-03
  3.1237499E+04    7.1359705E-03
  3.1256300E+04    8.7048262E-03
  3.1275200E+04    1.0260996E-02
  3.1294001E+04    1.2428218E-02
  3.1312901E+04    1.5409468E-02
  3.1331900E+04    1.8445691E-02
  3.1350800E+04    2.2236742E-02
  3.1369802E+04    2.7000397E-02
  3.1388801E+04    3.2146756E-02
  3.1407800E+04    3.8726646E-02
  3.1426799E+04    4.6706244E-02
  3.1445900E+04    5.5645768E-02
  3.1464902E+04    6.6555873E-02
  3.1484102E+04    7.9168044E-02
  3.1503200E+04    9.3996063E-02
  3.1522301E+04    1.1161503E-01
  3.1541500E+04    1.3066754E-01
  3.1560700E+04    1.5251313E-01
  3.1579900E+04    1.7829354E-01
  3.1599199E+04    2.0668095E-01
  3.1618401E+04    2.3748086E-01
  3.1637700E+04    2.7091104E-01
  3.1656999E+04    3.0793986E-01
  3.1676400E+04    3.4640643E-01
  3.1695701E+04    3.8566589E-01
  3.1715099E+04    4.2853883E-01
  3.1734499E+04    4.7172251E-01
  3.1753999E+04    5.1285952E-01
  3.1773400E+04    5.5404943E-01
  3.1792902E+04    5.9502155E-01
  3.1812402E+04    6.3049841E-01
  3.1831901E+04    6.6133213E-01
  3.1851500E+04    6.9390810E-01
  3.1871098E+04    7.2111988E-01
  3.1890700E+04    7.3988491E-01
  3.1910301E+04    7.5724167E-01
  3.1929900E+04    7.7278012E-01
  3.1949600E+04    7.8246391E-01
  3.1969298E+04    7.8742844E-01
  3.1989001E+04    7.9101652E-01
  3.2008800E+04    7.9026169E-01
  3.2028602E+04    7.8423995E-01
  3.2048399E+04    7.8028190E-01
  3.2068201E+04    7.7756494E-01
  3.2088000E+04    7.7149671E-01
  3.2107899E+04    7.6465255E-01
  3.2127800E+04    7.5701123E-01
  3.2147701E+04    7.4965537E-01
  3.2167599E+04    7.4416649E-01
  3.2187600E+04    7.4129301E-01
  3.2207600E+04    7.3889750E-01
  3.2227600E+04    7.3167062E-01
  3.2247702E+04    7.2828549E-01
  3.2267699E+04    7.2993469E-01
  3.2287801E+04    7.2797257E-01
  3.2307900E+04    7.2804236E-01
  3.2328101E+04    7.3020536E-01
  3.2348200E+04    7.3223305E-01
  3.2368401E+04    7.3803061E-01
  3.2388698E+04    7.4259973E-01
  3.2408899E+04    7.4618566E-01
  3.2429199E+04    7.5206786E-01
  3.2449502E+04    7.5946182E-01
  3.2469799E+04    7.6891083E-01
  3.2490102E+04    7.7667689E-01
  3.2510501E+04    7.8404331E-01
  3.2530900E+04    7.9421979E-01
  3.2551301E+04    8.0393738E-01
  3.2571799E+04    8.1354922E-01
  3.2592198E+04    8.2408088E-01
  3.2612699E+04    8.3267152E-01
  3.2633200E+04    8.4027475E-01
  3.2653799E+04    8.4680605E-01
  3.2674402E+04    8.5183400E-01
  3.2694999E+04    8.5823417E-01
  3.2715601E+04    8.6639345E-01
  3.2736300E+04    8.7004286E-01
  3.2756900E+04    8.7281901E-01
  3.2777601E+04    8.7674326E-01
  3.2798399E+04    8.7726343E-01
  3.2819100E+04    8.7903947E-01
  3.2839898E+04    8.8011152E-01
  3.2860701E+04    8.7742835E-01
  3.2881601E+04    8.7569034E-01
  3.2902401E+04    8.7536472E-01
  3.2923301E+04    8.7538582E-01
  3.2944200E+04    8.7304735E-01
  3.2965199E+04    8.7068349E-01
  3.2986200E+04    8.6909348E-01
  3.3007099E+04    8.6389011E-01
  3.3028200E+04    8.6293435E-01
  3.3049201E+04    8.6403388E-01
  3.3070301E+04    8.5975230E-01
  3.3091399E+04    8.5823625E-01
  3.3112499E+04    8.5763580E-01
  3.3133701E+04    8.5646445E-01
  3.3154900E+04    8.5744548E-01
  3.3176100E+04    8.5498440E-01
  3.3197299E+04    8.5073030E-01
  3.3218600E+04    8.5154855E-01
  3.3239901E+04    8.5356992E-01
  3.3261199E+04    8.5482371E-01
  3.3282599E+04    8.5608172E-01
  3.3303900E+04    8.5517681E-01
  3.3325300E+04    8.5600352E-01
  3.3346802E+04    8.5983688E-01
  3.3368199E+04    8.6033368E-01
  3.3389698E+04    8.5973114E-01
  3.3411200E+04    8.6059165E-01
  3.3432801E+04    8.6001873E-01
  3.3454300E+04    8.5956836E-01
  3.3475901E+04    8.5995317E-01
  3.3497601E+04    8.6118370E-01
  3.3519199E+04    8.6071432E-01
  3.3540899E+04    8.5977769E-01
  3.3562601E+04    8.5934842E-01
  3.3584298E+04    8.5673511E-01
  3.3606100E+04    8.5681331E-01
  3.3627902E+04    8.5657650E-01
  3.3649700E+04    8.5461223E-01
  3.3671601E+04    8.5678160E-01
  3.3693499E+04    8.5553414E-01
  3.3715402E+04    8.5023344E-01
  3.3737300E+04    8.5394412E-01
  3.3759300E+04    8.5888964E-01
  3.3781299E+04    8.5867608E-01
  3.3803302E+04    8.6015821E-01
  3.3825301E+04    8.6196393E-01
  3.3847400E+04    8.6382031E-01
  3.3869501E+04    8.6974472E-01
  3.3891699E+04    8.7495029E-01
  3.3913800E+04    8.8013476E-01
  3.3936001E+04    8.8550097E-01
  3.3958198E+04    8.8945055E-01
  3.3980500E+04    8.9717221E-01
  3.4002800E+04    9.0258503E-01
  3.4025099E+04    9.0572268E-01
  3.4047401E+04    9.1183108E-01
  3.4069800E+04    9.1389686E-01
  3.4092201E+04    9.1451633E-01
  3.4114599E+04    9.1919756E-01
  3.4137102E+04    9.2237335E-01
  3.4159602E+04    9.1958022E-01
  3.4182100E+04    9.1781896E-01
  3.4204600E+04    9.2016804E-01
  3.4227199E+04    9.1877252E-01
  3.4249798E+04    9.1674697E-01
  3.4272499E+04    9.1532403E-01
  3.4295101E+04    9.0754110E-01
  3.4317802E+04    9.0012604E-01
  3.4340602E+04    8.9814061E-01
  3.4363300E+04    8.9620179E-01
  3.4386100E+04    8.9182079E-01
  3.4408900E+04    8.8813335E-01
  3.4431802E+04    8.8389403E-01
  3.4454602E+04    8.8063580E-01
  3.4477501E+04    8.7934816E-01
  3.4500501E+04    8.7668407E-01
  3.4523499E+04    8.7562478E-01
  3.4546500E+04    8.7555712E-01
  3.4569498E+04    8.7373030E-01
  3.4592600E+04    8.7490165E-01
  3.4615601E+04    8.7786180E-01
  3.4638800E+04    8.8062948E-01
  3.4661900E+04    8.8458127E-01
  3.4685098E+04    8.8668925E-01
  3.4708300E+04    8.8834268E-01
  3.4731600E+04    8.9327121E-01
  3.4754802E+04    8.9935219E-01
  3.4778198E+04    9.0431249E-01
  3.4801499E+04    9.1121584E-01
  3.4824901E+04    9.1915739E-01
  3.4848298E+04    9.2416841E-01
  3.4871700E+04    9.3070602E-01
  3.4895202E+04    9.3723303E-01
  3.4918700E+04    9.4050187E-01
  3.4942201E+04    9.4598442E-01
  3.4965799E+04    9.5188135E-01
  3.4989399E+04    9.5621580E-01
  3.5013002E+04    9.6207470E-01
  3.5036600E+04    9.6502000E-01
  3.5060302E+04    9.6326083E-01
  3.5084100E+04    9.6298814E-01
  3.5107802E+04    9.6671569E-01
  3.5131600E+04    9.7004157E-01
  3.5155399E+04    9.7194028E-01
  3.5179299E+04    9.7439510E-01
  3.5203100E+04    9.7514778E-01
  3.5227102E+04    9.7521544E-01
  3.5250999E+04    9.7574615E-01
  3.5274998E+04    9.7544169E-01
  3.5299000E+04    9.7674417E-01
  3.5322999E+04    9.7844619E-01
  3.5347100E+04    9.7662359E-01
  3.5371201E+04    9.7147727E-01
  3.5395400E+04    9.6808159E-01
  3.5419600E+04    9.6843678E-01
  3.5443800E+04    9.6604121E-01
  3.5468000E+04    9.6289504E-01
  3.5492302E+04    9.6299654E-01
  3.5516600E+04    9.6128392E-01
  3.5540899E+04    9.5926470E-01
  3.5565300E+04    9.5734489E-01
  3.5589701E+04    9.5528758E-01
  3.5614200E+04    9.5603186E-01
  3.5638598E+04    9.5706159E-01
  3.5663199E+04    9.5707422E-01
  3.5687699E+04    9.5474845E-01
  3.5712300E+04    9.5262772E-01
  3.5736899E+04    9.5216465E-01
  3.5761498E+04    9.5309711E-01
  3.5786201E+04    9.5605296E-01
  3.5810901E+04    9.5725816E-01
  3.5835701E+04    9.5722431E-01
  3.5860500E+04    9.6032184E-01
  3.5885302E+04    9.6416575E-01
  3.5910102E+04    9.6669459E-01
  3.5935000E+04    9.6893156E-01
  3.5959898E+04    9.7048986E-01
  3.5984899E+04    9.7203970E-01
