# wave[Angstroms]  norm_trans
  4.7393399E+05    1.1083822E-09
  4.7449600E+05    1.2773600E-09
  4.7505903E+05    1.3682895E-09
  4.7562402E+05    1.9832145E-09
  4.7618998E+05    2.2805178E-09
  4.7675800E+05    2.3233515E-09
  4.7732699E+05    3.0318594E-09
  4.7789700E+05    3.9324717E-09
  4.7846902E+05    3.8850936E-09
  4.7904202E+05    3.8834109E-09
  4.7961599E+05    5.2582689E-09
  4.8019197E+05    6.5691963E-09
  4.8076902E+05    6.7586705E-09
  4.8134802E+05    6.2529026E-09
  4.8192800E+05    5.9948562E-09
  4.8250901E+05    5.6872840E-09
  4.8309201E+05    4.4686579E-09
  4.8367600E+05    3.8479451E-09
  4.8426199E+05    3.1932550E-09
  4.8484798E+05    1.9302302E-09
  4.8543699E+05    3.2959979E-09
  4.8602698E+05    6.0482677E-09
  4.8661800E+05    7.3434920E-09
  4.8721102E+05    1.2719839E-08
  4.8780497E+05    2.0532379E-08
  4.8839999E+05    2.3375652E-08
  4.8899800E+05    3.2067913E-08
  4.8959600E+05    5.2374233E-08
  4.9019600E+05    5.7765682E-08
  4.9079801E+05    3.2637228E-08
  4.9139997E+05    3.5777148E-08
  4.9200500E+05    6.3443721E-08
  4.9261102E+05    5.4499679E-08
  4.9321800E+05    6.0871578E-08
  4.9382704E+05    9.6098937E-08
  4.9443804E+05    7.5243811E-08
  4.9505001E+05    6.3408912E-08
  4.9566301E+05    9.8711126E-08
  4.9627800E+05    9.8845135E-08
  4.9689398E+05    1.0392524E-07
  4.9751201E+05    1.5820950E-07
  4.9813204E+05    1.3183819E-07
  4.9875299E+05    1.0573799E-07
  4.9937600E+05    2.1580500E-07
  4.9999999E+05    3.0000871E-07
  5.0062598E+05    3.0983244E-07
  5.0125299E+05    3.9260121E-07
  5.0188201E+05    2.9629192E-07
  5.0251302E+05    7.9861934E-08
  5.0314497E+05    2.3439466E-07
  5.0377799E+05    5.5484173E-07
  5.0441399E+05    9.8642670E-07
  5.0505102E+05    1.9758081E-06
  5.0568902E+05    3.0509464E-06
  5.0632898E+05    3.6674821E-06
  5.0697103E+05    4.1955464E-06
  5.0761397E+05    4.4463418E-06
  5.0825900E+05    4.0132854E-06
  5.0890599E+05    3.2265741E-06
  5.0955401E+05    2.5486595E-06
  5.1020402E+05    1.4823027E-06
  5.1085600E+05    1.0861279E-06
  5.1150904E+05    1.4770873E-06
  5.1216399E+05    1.6262437E-06
  5.1282099E+05    1.5626389E-06
  5.1347902E+05    1.6631408E-06
  5.1413900E+05    2.0971156E-06
  5.1480099E+05    3.4806380E-06
  5.1546399E+05    5.3653057E-06
  5.1612901E+05    6.7151987E-06
  5.1679602E+05    7.2295720E-06
  5.1746401E+05    5.1390507E-06
  5.1813498E+05    2.9530570E-06
  5.1880698E+05    2.2604256E-06
  5.1948102E+05    1.0740880E-06
  5.2015600E+05    3.7423786E-06
  5.2083302E+05    1.2614021E-05
  5.2151200E+05    2.2114424E-05
  5.2219299E+05    3.2929038E-05
  5.2287602E+05    4.5937941E-05
  5.2355998E+05    5.3918375E-05
  5.2424599E+05    6.0641250E-05
  5.2493401E+05    7.1988819E-05
  5.2562403E+05    8.0124926E-05
  5.2631600E+05    8.6727909E-05
  5.2700900E+05    1.0050589E-04
  5.2770399E+05    1.1279155E-04
  5.2840197E+05    1.2070526E-04
  5.2910098E+05    1.3257941E-04
  5.2980101E+05    1.4001470E-04
  5.3050402E+05    1.3859509E-04
  5.3120800E+05    1.4064879E-04
  5.3191502E+05    1.4396429E-04
  5.3262301E+05    1.4236427E-04
  5.3333300E+05    1.4315403E-04
  5.3404500E+05    1.4318807E-04
  5.3475900E+05    1.4193535E-04
  5.3547500E+05    1.4384634E-04
  5.3619300E+05    1.5084207E-04
  5.3691305E+05    1.5601926E-04
  5.3763399E+05    1.6246251E-04
  5.3835800E+05    1.7454801E-04
  5.3908401E+05    1.8969436E-04
  5.3981100E+05    2.1202827E-04
  5.4054102E+05    2.4632819E-04
  5.4127201E+05    2.8771939E-04
  5.4200501E+05    3.3638166E-04
  5.4274099E+05    4.0012956E-04
  5.4347799E+05    4.7628672E-04
  5.4421797E+05    5.6467135E-04
  5.4495898E+05    6.7458110E-04
  5.4570306E+05    8.0227607E-04
  5.4644798E+05    9.4591919E-04
  5.4719602E+05    1.1201416E-03
  5.4794494E+05    1.3240438E-03
  5.4869703E+05    1.5493381E-03
  5.4945103E+05    1.8098546E-03
  5.5020605E+05    2.1075003E-03
  5.5096406E+05    2.4509830E-03
  5.5172401E+05    2.8879843E-03
  5.5248602E+05    3.4461385E-03
  5.5324999E+05    4.1391761E-03
  5.5401693E+05    5.0263288E-03
  5.5478504E+05    6.1532538E-03
  5.5555594E+05    7.4988734E-03
  5.5632801E+05    9.0895444E-03
  5.5710296E+05    1.0954352E-02
  5.5787996E+05    1.3055993E-02
  5.5865902E+05    1.5422701E-02
  5.5944105E+05    1.8056585E-02
  5.6022401E+05    2.0827863E-02
  5.6101005E+05    2.3782331E-02
  5.6179794E+05    2.6626959E-02
  5.6258803E+05    2.9802077E-02
  5.6338003E+05    3.3330303E-02
  5.6417496E+05    3.7305631E-02
  5.6497203E+05    4.1532930E-02
  5.6577101E+05    4.5961536E-02
  5.6657195E+05    5.0831828E-02
  5.6737596E+05    5.6034349E-02
  5.6818202E+05    6.1524034E-02
  5.6898994E+05    6.7579359E-02
  5.6980094E+05    7.3938876E-02
  5.7061296E+05    8.0239400E-02
  5.7142898E+05    8.6884737E-02
  5.7224603E+05    9.3760379E-02
  5.7306597E+05    1.0032971E-01
  5.7388800E+05    1.0737380E-01
  5.7471292E+05    1.1498100E-01
  5.7554003E+05    1.2239541E-01
  5.7636900E+05    1.3027006E-01
  5.7720104E+05    1.3902594E-01
  5.7803500E+05    1.4787832E-01
  5.7887095E+05    1.5710394E-01
  5.7971003E+05    1.6609129E-01
  5.8055199E+05    1.7503050E-01
  5.8139502E+05    1.8450597E-01
  5.8224197E+05    1.9464336E-01
