# wave[Angstroms]  norm_trans
  4.7442099E+04    6.1935192E-04
  4.7485600E+04    6.3342811E-04
  4.7529102E+04    6.0527574E-04
  4.7572699E+04    5.4193294E-04
  4.7616402E+04    4.5043777E-04
  4.7660098E+04    4.3636159E-04
  4.7704001E+04    5.1378057E-04
  4.7747898E+04    4.9970439E-04
  4.7791901E+04    4.7155205E-04
  4.7835999E+04    5.2081869E-04
  4.7880202E+04    5.0674251E-04
  4.7924399E+04    4.1524731E-04
  4.7968797E+04    4.0820922E-04
  4.8013200E+04    4.4339968E-04
  4.8057700E+04    4.4339968E-04
  4.8102299E+04    4.1524731E-04
  4.8146900E+04    4.2228540E-04
  4.8191700E+04    4.8562823E-04
  4.8236499E+04    5.4193294E-04
  4.8281398E+04    5.6304719E-04
  4.8326401E+04    5.3489482E-04
  4.8371500E+04    5.9823768E-04
  4.8416600E+04    8.0234226E-04
  4.8461900E+04    1.1401706E-03
  4.8507200E+04    1.5906084E-03
  4.8552698E+04    2.0832748E-03
  4.8598199E+04    2.7589311E-03
  4.8643700E+04    3.7864926E-03
  4.8689399E+04    5.1941103E-03
  4.8735199E+04    6.8339854E-03
  4.8781000E+04    8.5864700E-03
  4.8826999E+04    1.0747164E-02
  4.8872997E+04    1.3456828E-02
  4.8919104E+04    1.6919568E-02
  4.8965303E+04    2.1543594E-02
  4.9011596E+04    2.7568197E-02
  4.9057900E+04    3.5134144E-02
  4.9104402E+04    4.3981023E-02
  4.9150898E+04    5.3405028E-02
  4.9197604E+04    6.3096471E-02
  4.9244298E+04    7.3153913E-02
  4.9291103E+04    8.3971456E-02
  4.9338001E+04    9.6464060E-02
  4.9384998E+04    1.1144815E-01
  4.9432099E+04    1.2923342E-01
  4.9479195E+04    1.4946088E-01
  4.9526501E+04    1.7096224E-01
  4.9573800E+04    1.9269587E-01
  4.9621303E+04    2.1400017E-01
  4.9668801E+04    2.3477660E-01
  4.9716403E+04    2.5570789E-01
  4.9764098E+04    2.7779341E-01
  4.9811904E+04    3.0130768E-01
  4.9859798E+04    3.2583541E-01
  4.9907801E+04    3.5069394E-01
  4.9955904E+04    3.7501055E-01
  5.0004100E+04    3.9850369E-01
  5.0052296E+04    4.2120859E-01
  5.0100696E+04    4.4237915E-01
  5.0149200E+04    4.6198025E-01
  5.0197699E+04    4.8021594E-01
  5.0246302E+04    4.9676952E-01
  5.0295098E+04    5.1154947E-01
  5.0343899E+04    5.2524561E-01
  5.0392799E+04    5.3842092E-01
  5.0441897E+04    5.5123025E-01
  5.0491001E+04    5.6325132E-01
  5.0540199E+04    5.7427299E-01
  5.0589500E+04    5.8464003E-01
  5.0638901E+04    5.9487343E-01
  5.0688401E+04    6.0504347E-01
  5.0738000E+04    6.1580473E-01
  5.0787703E+04    6.2734717E-01
  5.0837500E+04    6.3932604E-01
  5.0887401E+04    6.5150195E-01
  5.0937402E+04    6.6349483E-01
  5.0987402E+04    6.7469943E-01
  5.1037600E+04    6.8489766E-01
  5.1087898E+04    6.9442725E-01
  5.1138300E+04    7.0305598E-01
  5.1188801E+04    7.1042478E-01
  5.1239401E+04    7.1642828E-01
  5.1290001E+04    7.2095376E-01
  5.1340798E+04    7.2469807E-01
  5.1391701E+04    7.2773147E-01
  5.1442697E+04    7.2968805E-01
  5.1493803E+04    7.3112386E-01
  5.1545002E+04    7.3231328E-01
  5.1596301E+04    7.3350978E-01
  5.1647599E+04    7.3478365E-01
  5.1699101E+04    7.3616314E-01
  5.1750697E+04    7.3832381E-01
  5.1802403E+04    7.4127275E-01
  5.1854202E+04    7.4499589E-01
  5.1906100E+04    7.4935251E-01
  5.1958096E+04    7.5427914E-01
  5.2010297E+04    7.5984627E-01
  5.2062504E+04    7.6539934E-01
  5.2114803E+04    7.7059346E-01
  5.2167202E+04    7.7592129E-01
  5.2219798E+04    7.8075641E-01
  5.2272400E+04    7.8426141E-01
  5.2325201E+04    7.8675991E-01
  5.2378001E+04    7.8837168E-01
  5.2431005E+04    7.8879392E-01
  5.2484003E+04    7.8830129E-01
  5.2537199E+04    7.8709775E-01
  5.2590499E+04    7.8509897E-01
  5.2643899E+04    7.8284675E-01
  5.2697404E+04    7.8069305E-01
  5.2751001E+04    7.7884912E-01
  5.2804698E+04    7.7789193E-01
  5.2858499E+04    7.7761745E-01
  5.2912504E+04    7.7844799E-01
  5.2966498E+04    7.8065085E-01
  5.3020701E+04    7.8362095E-01
  5.3074997E+04    7.8767484E-01
  5.3129299E+04    7.9303086E-01
  5.3183798E+04    7.9919624E-01
  5.3238403E+04    8.0610764E-01
  5.3293101E+04    8.1353986E-01
