# wave[Angstroms]  norm_trans
  4.8426151E+06    4.3883301E-06
  4.8543688E+06    3.8656658E-06
  4.8661802E+06    4.4320759E-06
  4.8780486E+06    5.0884760E-06
  4.8899755E+06    4.8318329E-06
  4.9019609E+06    4.0403029E-06
  4.9140047E+06    3.7483999E-06
  4.9261086E+06    4.0720079E-06
  4.9382716E+06    4.1082421E-06
  4.9504947E+06    2.8996235E-06
  4.9627792E+06    2.1114693E-06
  4.9751244E+06    3.4723837E-06
  4.9875315E+06    4.4440676E-06
  5.0000001E+06    2.7569008E-06
  5.0125312E+06    1.7004193E-06
  5.0251257E+06    3.2496089E-06
  5.0377835E+06    4.3075102E-06
  5.0505053E+06    3.8822168E-06
  5.0632913E+06    3.0790452E-06
  5.0761420E+06    4.8114616E-06
  5.0890587E+06    8.7511935E-06
  5.1020406E+06    9.8666760E-06
  5.1150896E+06    8.3300656E-06
  5.1282048E+06    1.0360322E-05
  5.1413879E+06    1.7561500E-05
  5.1546395E+06    2.2626087E-05
  5.1679585E+06    2.2457540E-05
  5.1813468E+06    2.3032708E-05
  5.1948052E+06    3.1231848E-05
  5.2083332E+06    4.2102321E-05
  5.2219324E+06    4.1380357E-05
  5.2356020E+06    4.1767835E-05
  5.2493446E+06    6.3280102E-05
  5.2631579E+06    8.0790604E-05
  5.2770447E+06    8.0327249E-05
  5.2910052E+06    7.8052908E-05
  5.3050399E+06    1.0001905E-04
  5.3191490E+06    1.4000149E-04
  5.3333338E+06    1.4899575E-04
  5.3475935E+06    1.4918346E-04
  5.3619307E+06    1.8791271E-04
  5.3763442E+06    2.1781471E-04
  5.3908363E+06    1.9445003E-04
  5.4054052E+06    1.3864355E-04
  5.4200541E+06    1.1741882E-04
  5.4347828E+06    1.6840654E-04
  5.4495912E+06    2.1744524E-04
  5.4644812E+06    1.7466229E-04
  5.4794520E+06    1.1319459E-04
  5.4945052E+06    1.7418675E-04
  5.5096421E+06    2.5005135E-04
  5.5248622E+06    2.0214058E-04
  5.5401664E+06    1.7939194E-04
  5.5555552E+06    2.8133602E-04
  5.5710305E+06    3.9192400E-04
  5.5865925E+06    3.8601182E-04
  5.6022413E+06    3.1449270E-04
  5.6179781E+06    3.4673981E-04
  5.6338023E+06    4.1750594E-04
  5.6497175E+06    3.6655992E-04
  5.6657229E+06    2.7221476E-04
  5.6818184E+06    2.6351408E-04
  5.6980059E+06    3.2432302E-04
  5.7142857E+06    2.9918400E-04
  5.7306588E+06    1.1770726E-04
  5.7471264E+06    1.3617330E-04
  5.7636891E+06    3.5775249E-04
  5.7803474E+06    3.4794252E-04
  5.7971016E+06    1.3448832E-04
  5.8139533E+06    6.4685533E-05
  5.8309037E+06    1.6371204E-04
  5.8479536E+06    1.7698348E-04
  5.8651030E+06    8.6415734E-05
  5.8823530E+06    5.2235071E-05
  5.8997046E+06    2.8676752E-04
  5.9171598E+06    5.6368340E-04
  5.9347179E+06    4.7729933E-04
  5.9523817E+06    2.4174488E-04
  5.9701487E+06    3.2823888E-04
  5.9880238E+06    4.1540404E-04
  6.0060058E+06    2.7051129E-04
  6.0240962E+06    1.5684537E-04
  6.0422961E+06    2.6643503E-04
  6.0606062E+06    4.9138896E-04
  6.0790271E+06    5.8914965E-04
  6.0975611E+06    4.0162771E-04
  6.1162081E+06    3.5262652E-04
  6.1349694E+06    6.6901307E-04
  6.1538465E+06    7.9614925E-04
  6.1728396E+06    5.3210033E-04
  6.1919507E+06    3.6521061E-04
  6.2111799E+06    6.3470157E-04
  6.2305298E+06    9.1111305E-04
  6.2500000E+06    6.4735085E-04
  6.2695928E+06    3.9875129E-04
  6.2893085E+06    4.4137501E-04
  6.3091479E+06    7.0561620E-04
  6.3291140E+06    8.9589407E-04
  6.3492067E+06    6.5779529E-04
  6.3694268E+06    5.5870292E-04
  6.3897766E+06    7.4098859E-04
  6.4102560E+06    3.4071246E-04
  6.4308681E+06    3.2114575E-04
  6.4516127E+06    6.4181740E-04
  6.4724922E+06    7.5639982E-04
  6.4935066E+06    1.0774011E-03
  6.5146580E+06    1.7586903E-03
  6.5359473E+06    2.2983449E-03
  6.5573767E+06    2.4506755E-03
  6.5789476E+06    2.5901201E-03
  6.6006601E+06    3.1421203E-03
  6.6225164E+06    3.9839903E-03
  6.6445179E+06    4.6332236E-03
  6.6666670E+06    5.2312086E-03
  6.6889636E+06    6.2174015E-03
  6.7114092E+06    7.4678371E-03
  6.7340069E+06    8.6291209E-03
  6.7567565E+06    9.8387273E-03
  6.7796610E+06    1.1548145E-02
  6.8027213E+06    1.3870629E-02
  6.8259388E+06    1.6397228E-02
  6.8322390E+06    1.7113363E-02
  6.8401188E+06    1.7399343E-02
  6.8480179E+06    1.8267749E-02
  6.8559341E+06    2.0616451E-02
