# wave[Angstroms]  norm_trans
  1.6666666E+06    1.1925212E-10
  1.6694490E+06    0.0000000E+00
  1.6722407E+06    0.0000000E+00
  1.6747614E+06    0.0000000E+00
  1.6775709E+06    8.6659047E-10
  1.6803900E+06    2.4542781E-09
  1.6832182E+06    4.7240367E-10
  1.6857719E+06    5.1534943E-10
  1.6886188E+06    0.0000000E+00
  1.6914750E+06    0.0000000E+00
  1.6943410E+06    0.0000000E+00
  1.6972166E+06    1.4609731E-10
  1.6998129E+06    0.0000000E+00
  1.7027074E+06    0.0000000E+00
  1.7056113E+06    5.3837362E-10
  1.7085254E+06    4.0561723E-10
  1.7114496E+06    4.4333770E-10
  1.7140899E+06    6.2018291E-10
  1.7170329E+06    2.8674069E-10
  1.7199863E+06    4.1051600E-11
  1.7229496E+06    1.2398759E-09
  1.7256254E+06    6.4108424E-10
  1.7286085E+06    4.3958198E-10
  1.7316017E+06    6.5267797E-10
  1.7346052E+06    1.1639451E-09
  1.7376194E+06    8.0029394E-10
  1.7403411E+06    1.1636185E-09
  1.7433751E+06    1.0274331E-09
  1.7464198E+06    1.2253429E-10
  1.7494751E+06    7.3383410E-10
  1.7525410E+06    1.0218811E-09
  1.7553098E+06    6.4320704E-10
  1.7583963E+06    1.1977466E-09
  1.7614936E+06    1.4469301E-09
  1.7646020E+06    2.0084912E-09
  1.7674088E+06    2.6616589E-09
  1.7705383E+06    3.9924886E-09
  1.7736785E+06    4.9150883E-09
  1.7768301E+06    6.2099934E-09
  1.7799929E+06    7.9800788E-09
  1.7828491E+06    7.8853688E-09
  1.7860333E+06    8.8814502E-09
  1.7892288E+06    1.1825604E-08
  1.7924359E+06    1.6267146E-08
  1.7956544E+06    2.0999346E-08
  1.7985610E+06    2.6273677E-08
  1.8018018E+06    2.5898107E-08
  1.8050542E+06    2.0787066E-08
  1.8083181E+06    1.4203135E-08
  1.8112659E+06    9.4839976E-09
  1.8145528E+06    7.7890272E-09
  1.8178513E+06    6.8174395E-09
  1.8211620E+06    7.5898106E-09
  1.8244846E+06    7.6877855E-09
  1.8274855E+06    7.8118880E-09
  1.8308312E+06    7.2779227E-09
  1.8341891E+06    7.0101240E-09
  1.8375598E+06    5.4719136E-09
  1.8409425E+06    5.6858265E-09
  1.8439976E+06    4.4350097E-09
  1.8474042E+06    5.4000653E-09
  1.8508237E+06    6.0222076E-09
  1.8542554E+06    6.2393859E-09
  1.8573551E+06    4.9804050E-09
  1.8608114E+06    4.1329198E-09
  1.8642802E+06    2.5212279E-09
  1.8677626E+06    1.6459830E-09
  1.8712573E+06    1.2922926E-09
  1.8744143E+06    1.6574135E-09
  1.8779343E+06    1.1146311E-09
  1.8814674E+06    4.6832138E-10
  1.8850140E+06    4.4970608E-10
  1.8885741E+06    3.2674721E-10
  1.8917896E+06    2.2991509E-10
  1.8953752E+06    6.0271066E-10
  1.8989746E+06    4.9101895E-10
  1.9025873E+06    3.6577399E-10
  1.9058509E+06    2.4885696E-10
  1.9094901E+06    1.8207054E-10
  1.9131431E+06    7.5685824E-10
  1.9168105E+06    6.2900063E-10
  1.9204916E+06    1.0760941E-10
  1.9238168E+06    3.1515349E-10
  1.9275250E+06    2.9425212E-10
  1.9312477E+06    4.1672110E-10
  1.9349843E+06    8.5042456E-10
  1.9383602E+06    3.3785108E-10
  1.9421246E+06    3.5369041E-10
  1.9459037E+06    4.3860221E-10
  1.9496977E+06    6.8386674E-10
  1.9535065E+06    8.2511431E-10
  1.9569471E+06    6.9905293E-10
  1.9607844E+06    5.8099281E-10
  1.9646365E+06    3.1988895E-10
  1.9685039E+06    1.5925865E-09
  1.9723864E+06    4.1002612E-10
  1.9758940E+06    9.9134556E-10
  1.9798059E+06    6.8484651E-10
  1.9837335E+06    7.1342260E-10
  1.9876763E+06    5.1616589E-10
  1.9912386E+06    2.5244937E-09
  1.9952113E+06    1.7570216E-09
  1.9992003E+06    0.0000000E+00
  2.0032050E+06    1.0932397E-09
  2.0072261E+06    1.6459830E-09
  2.0108586E+06    1.8403005E-09
  2.0149102E+06    0.0000000E+00
  2.0189783E+06    2.4314173E-10
  2.0230629E+06    2.7514695E-09
  2.0271638E+06    0.0000000E+00
  2.0308690E+06    1.4441541E-09
  2.0350020E+06    1.1712933E-08
  2.0391518E+06    3.5924232E-09
  2.0433184E+06    0.0000000E+00
  2.0470828E+06    0.0000000E+00
  2.0512819E+06    3.1286742E-08
  2.0554984E+06    0.0000000E+00
  2.0597322E+06    5.3625082E-09
  2.0639835E+06    0.0000000E+00
  2.0678246E+06    9.5607442E-09
  2.0721095E+06    0.0000000E+00
  2.0764120E+06    0.0000000E+00
  2.0807324E+06    1.9382755E-09
  2.0850709E+06    1.1758654E-09
  2.0889908E+06    0.0000000E+00
  2.0933639E+06    7.3220119E-10
  2.0977553E+06    1.2820052E-09
  2.1021651E+06    2.4330504E-10
  2.1061499E+06    0.0000000E+00
  2.1105951E+06    1.5529066E-10
  2.1150593E+06    4.6668847E-10
  2.1195421E+06    1.9660353E-10
  2.1240439E+06    0.0000000E+00
  2.1281123E+06    0.0000000E+00
  2.1326508E+06    0.0000000E+00
  2.1372089E+06    0.0000000E+00
  2.1417862E+06    0.0000000E+00
  2.1463834E+06    0.0000000E+00
  2.1505376E+06    0.0000000E+00
  2.1551725E+06    1.3256042E-11
  2.1598274E+06    0.0000000E+00
  2.1645021E+06    0.0000000E+00
  2.1687269E+06    0.0000000E+00
  2.1734405E+06    0.0000000E+00
  2.1781746E+06    3.0829522E-10
  2.1829294E+06    2.8870020E-10
  2.1877049E+06    0.0000000E+00
  2.1920210E+06    4.0741346E-10
  2.1968365E+06    7.5424562E-11
  2.2016730E+06    2.9261921E-10
  2.2065314E+06    0.0000000E+00
  2.2109220E+06    0.0000000E+00
  2.2158209E+06    0.0000000E+00
  2.2207417E+06    0.0000000E+00
  2.2256844E+06    0.0000000E+00
  2.2306491E+06    0.0000000E+00
  2.2351364E+06    2.1979099E-10
  2.2401433E+06    1.3520575E-11
  2.2451727E+06    7.5048988E-11
  2.2502251E+06    4.2668192E-11
  2.2552999E+06    8.3229916E-11
  2.2598868E+06    8.7344874E-11
  2.2650056E+06    3.4177008E-10
  2.2701476E+06    1.5457217E-10
  2.2753129E+06    0.0000000E+00
  2.2799818E+06    0.0000000E+00
  2.2851920E+06    0.0000000E+00
  2.2904260E+06    0.0000000E+00
  2.2956841E+06    0.0000000E+00
  2.3009663E+06    0.0000000E+00
  2.3057412E+06    1.0927498E-10
  2.3110699E+06    1.6017309E-09
  2.3164233E+06    1.1725996E-09
  2.3218017E+06    8.5891572E-11
  2.3272051E+06    0.0000000E+00
  2.3320895E+06    0.0000000E+00
  2.3375407E+06    1.0409863E-09
  2.3430176E+06    1.1074461E-09
  2.3485204E+06    1.4670150E-10
  2.3534950E+06    2.0215545E-10
  2.3590470E+06    0.0000000E+00
  2.3646250E+06    3.9386022E-10
  2.3702299E+06    1.3016004E-10
  2.3758613E+06    0.0000000E+00
  2.3809522E+06    0.0000000E+00
  2.3866348E+06    1.5604180E-10
  2.3923444E+06    0.0000000E+00
  2.3980815E+06    2.7204441E-10
  2.4038460E+06    0.0000000E+00
  2.4090581E+06    0.0000000E+00
  2.4148757E+06    1.5594383E-11
  2.4207214E+06    1.4810581E-10
  2.4265954E+06    0.0000000E+00
  2.4319066E+06    0.0000000E+00
  2.4378352E+06    0.0000000E+00
  2.4437927E+06    0.0000000E+00
  2.4497796E+06    9.0447420E-11
  2.4557956E+06    0.0000000E+00
  2.4612354E+06    1.0194317E-09
  2.4673080E+06    0.0000000E+00
  2.4734108E+06    0.0000000E+00
  2.4795437E+06    0.0000000E+00
  2.4857070E+06    0.0000000E+00
  2.4912804E+06    0.0000000E+00
  2.4975024E+06    0.0000000E+00
  2.5037557E+06    1.9709340E-10
  2.5100401E+06    8.3817764E-10
  2.5157234E+06    0.0000000E+00
  2.5220679E+06    1.7831484E-10
  2.5284449E+06    9.6195296E-10
  2.5348540E+06    7.6861528E-10
  2.5412958E+06    1.1921946E-09
  2.5471218E+06    5.3886351E-10
  2.5536261E+06    3.2446115E-10
  2.5601638E+06    1.7423253E-09
  2.5667349E+06    1.4209667E-09
  2.5733400E+06    0.0000000E+00
  2.5793137E+06    8.2364465E-10
  2.5859838E+06    3.8651207E-10
  2.5926886E+06    6.8337690E-11
  2.5994280E+06    6.1169170E-10
  2.6055237E+06    3.0453953E-10
  2.6123300E+06    0.0000000E+00
  2.6191724E+06    1.1453298E-09
  2.6260504E+06    0.0000000E+00
  2.6329648E+06    0.0000000E+00
  2.6392188E+06    4.0822992E-10
  2.6462028E+06    0.0000000E+00
  2.6532236E+06    1.0081646E-09
  2.6602820E+06    8.3131940E-10
  2.6666665E+06    2.7629002E-11
  2.6737968E+06    2.5016329E-09
  2.6809650E+06    2.3334421E-09
  2.6881721E+06    0.0000000E+00
  2.6954178E+06    9.4235797E-10
  2.7019724E+06    1.4390921E-09
  2.7092930E+06    4.5444154E-10
  2.7166530E+06    1.7700849E-09
  2.7240533E+06    0.0000000E+00
  2.7314940E+06    0.0000000E+00
  2.7382256E+06    0.0000000E+00
  2.7457440E+06    1.1639451E-09
  2.7533038E+06    0.0000000E+00
  2.7609056E+06    0.0000000E+00
  2.7677828E+06    0.0000000E+00
  2.7754648E+06    0.0000000E+00
  2.7831893E+06    4.9983673E-10
  2.7909573E+06    0.0000000E+00
  2.7987687E+06    7.5114304E-10
  2.8058361E+06    1.1502286E-09
  2.8137308E+06    2.5522533E-09
  2.8216705E+06    0.0000000E+00
  2.8296549E+06    0.0000000E+00
  2.8376844E+06    7.8919005E-10
  2.8449500E+06    0.0000000E+00
  2.8530670E+06    8.0094709E-10
  2.8612303E+06    5.6776617E-10
  2.8694402E+06    8.7508161E-09
  2.8768698E+06    1.3391574E-08
  2.8851703E+06    2.1750489E-08
  2.8935185E+06    3.3376878E-08
  2.9019153E+06    2.2877204E-08
  2.9103607E+06    5.8409537E-08
  2.9180042E+06    0.0000000E+00
  2.9265435E+06    0.0000000E+00
  2.9351333E+06    0.0000000E+00
  2.9437738E+06    0.0000000E+00
  2.9524652E+06    0.0000000E+00
  2.9603314E+06    0.0000000E+00
  2.9691212E+06    0.0000000E+00
  2.9779630E+06    0.0000000E+00
  2.9868579E+06    1.8060091E-07
  2.9949088E+06    1.1823971E-07
  3.0039050E+06    1.9905291E-07
