# wave[Angstroms]  norm_trans
  1.8004999E+05    2.3700000E-04
  1.8068001E+05    2.3100000E-04
  1.8131001E+05    1.7299999E-04
  1.8194000E+05    1.1700000E-05
  1.8257999E+05    2.2900000E-04
  1.8323000E+05    2.2800000E-04
  1.8388000E+05    2.3700000E-04
  1.8452998E+05    2.4100000E-04
  1.8518999E+05    2.4500000E-04
  1.8585999E+05    5.7300000E-04
  1.8652000E+05    5.9499999E-04
  1.8719999E+05    4.0100000E-04
  1.8788000E+05    1.3499999E-04
  1.8856002E+05    2.7500000E-04
  1.8924999E+05    2.7700001E-04
  1.8993999E+05    1.8500000E-04
  1.9063998E+05    1.9000001E-04
  1.9134001E+05    6.4400001E-04
  1.9205000E+05    7.6400000E-04
  1.9277000E+05    5.5699999E-04
  1.9347999E+05    6.5700000E-04
  1.9421000E+05    7.3600002E-04
  1.9493999E+05    1.5730000E-03
  1.9566999E+05    2.1289999E-03
  1.9642001E+05    3.6269999E-03
  1.9716001E+05    4.6620001E-03
  1.9791999E+05    6.7099999E-03
  1.9867001E+05    8.8350000E-03
  1.9944001E+05    1.2914000E-02
  2.0021000E+05    1.4500000E-02
  2.0097999E+05    1.9532001E-02
  2.0177001E+05    2.4467999E-02
  2.0254999E+05    3.1953000E-02
  2.0335000E+05    5.0972998E-02
  2.0415001E+05    7.6447003E-02
  2.0496000E+05    1.2092900E-01
  2.0577000E+05    1.7765599E-01
  2.0659000E+05    2.5255400E-01
  2.0742002E+05    3.7777701E-01
  2.0825001E+05    5.2865899E-01
  2.0909000E+05    7.3592401E-01
  2.0993000E+05    8.1346297E-01
  2.1079001E+05    8.5733497E-01
  2.1165002E+05    8.8247699E-01
  2.1252001E+05    9.0709102E-01
  2.1339001E+05    9.3282801E-01
  2.1426999E+05    9.5700902E-01
  2.1516001E+05    9.7363400E-01
  2.1606002E+05    9.8495698E-01
  2.1696000E+05    9.9166298E-01
  2.1787002E+05    9.9774897E-01
  2.1879000E+05    1.0000000E+00
  2.1972000E+05    9.9852198E-01
  2.2065002E+05    9.8856401E-01
  2.2160001E+05    9.7005802E-01
  2.2254998E+05    9.3520498E-01
  2.2350999E+05    9.2625803E-01
  2.2448001E+05    8.9979601E-01
  2.2545001E+05    8.8079798E-01
  2.2644000E+05    8.6592501E-01
  2.2743000E+05    8.5611397E-01
  2.2843000E+05    8.5769898E-01
  2.2944000E+05    8.5677898E-01
  2.3046001E+05    8.5050899E-01
  2.3149000E+05    8.3451998E-01
  2.3252999E+05    8.1547302E-01
  2.3358001E+05    7.9547298E-01
  2.3462998E+05    7.7587497E-01
  2.3570000E+05    7.5276399E-01
  2.3677999E+05    7.4680799E-01
  2.3786000E+05    7.7765298E-01
  2.3896000E+05    7.9894298E-01
  2.4006001E+05    8.3987701E-01
  2.4118000E+05    8.7626499E-01
  2.4231002E+05    9.1181898E-01
  2.4344998E+05    9.2943102E-01
  2.4459001E+05    9.2487597E-01
  2.4575002E+05    9.1797799E-01
  2.4691999E+05    8.9780599E-01
  2.4809998E+05    8.7994802E-01
  2.4929999E+05    8.5909599E-01
  2.5050000E+05    8.3353400E-01
  2.5172001E+05    8.0321598E-01
  2.5295001E+05    7.7089000E-01
  2.5419001E+05    7.3660898E-01
  2.5544001E+05    6.9570398E-01
  2.5670000E+05    6.4947897E-01
  2.5798001E+05    6.0266101E-01
  2.5927001E+05    5.5819100E-01
  2.6056999E+05    5.1917398E-01
  2.6188998E+05    4.8620901E-01
  2.6322000E+05    4.5597401E-01
  2.6455999E+05    4.2869300E-01
  2.6592000E+05    4.0617099E-01
  2.6729000E+05    3.8198599E-01
  2.6867001E+05    3.5437801E-01
  2.7007000E+05    3.2668200E-01
  2.7149001E+05    2.9683799E-01
  2.7292001E+05    2.6117799E-01
  2.7436002E+05    2.2587800E-01
  2.7582000E+05    1.9544500E-01
  2.7729000E+05    1.7022599E-01
  2.7878000E+05    1.4844500E-01
  2.8028998E+05    1.3055500E-01
  2.8180999E+05    1.1794500E-01
  2.8334998E+05    1.0767600E-01
  2.8490999E+05    9.7827002E-02
  2.8649000E+05    8.8868998E-02
  2.8808000E+05    8.0512002E-02
  2.8969001E+05    7.2123997E-02
  2.9131002E+05    6.0997002E-02
  2.9296000E+05    5.1086001E-02
  2.9462001E+05    4.2525001E-02
  2.9631001E+05    3.5383999E-02
  2.9801000E+05    2.9764000E-02
  2.9972999E+05    2.5596000E-02
  3.0148001E+05    2.1807000E-02
  3.0323998E+05    1.9190000E-02
  3.0502002E+05    1.6605999E-02
  3.0683002E+05    1.3779000E-02
  3.0865001E+05    1.1002000E-02
  3.1049999E+05    8.4760003E-03
  3.1236999E+05    6.3809999E-03
  3.1427001E+05    4.7579999E-03
  3.1618001E+05    3.4709999E-03
  3.1812000E+05    2.3940001E-03
  3.2008998E+05    1.4820000E-03
  3.2207002E+05    7.2700001E-04
