Dust emission from Draine & Li (2007): ApJ 657, 810-837
================================================================
         9 = grain model
 4.000E-08 4.000E-01 2.500E-06 = a_01 (cm) , sigma_1 , b_C1/0.92
 2.500E-07 4.000E-01 2.500E-06 = a_02 (cm) , sigma_2 , b_C2/0.92
 7.000E-01 7.000E-01 1.000E+00 = Umin , Umax, beta (dN/dU propto U^{-beta})
 7.000E-01 = <U> 
     mmp83 = radfield
 6.607E-25 = power/H (erg s-1)
 band   nu*P_nu(band) j_nu(band)
 (um)   (erg s-1 H-1)(Jy cm2 sr-1 H-1)
1.270E+00  1.207E-27  4.065E-20 COBE-DIRBE
2.220E+00  1.591E-27  9.367E-20 COBE-DIRBE
3.530E+00  6.557E-27  6.140E-19 COBE-DIRBE
4.880E+00  3.015E-27  3.902E-19 COBE-DIRBE
1.229E+01  3.498E-26  1.140E-17 COBE-DIRBE
2.079E+01  4.188E-26  2.309E-17 COBE-DIRBE
5.599E+01  1.008E-25  1.497E-16 COBE-DIRBE
9.770E+01  3.329E-25  8.626E-16 COBE-DIRBE
1.479E+02  4.541E-25  1.782E-15 COBE-DIRBE
2.479E+02  2.430E-25  1.598E-15 COBE-DIRBE
1.200E+01  3.466E-26  1.103E-17 IRAS
2.500E+01  4.140E-26  2.745E-17 IRAS
6.000E+01  1.171E-25  1.864E-16 IRAS
1.000E+02  3.466E-25  9.194E-16 IRAS
3.550E+00  7.525E-27  7.086E-19 SST-IRAC
4.493E+00  2.361E-27  2.814E-19 SST-IRAC
5.731E+00  1.426E-26  2.167E-18 SST-IRAC
7.872E+00  3.858E-26  8.056E-18 SST-IRAC
2.368E+01  3.835E-26  2.409E-17 SST-MIPS
7.142E+01  1.579E-25  2.991E-16 SST-MIPS
1.559E+02  4.391E-25  1.816E-15 SST-MIPS
1.600E+01  3.400E-26  1.443E-17 SST-IRSPU
2.200E+01  4.007E-26  2.339E-17 SST-IRSPU











lambda    nu*dP/dnu     j_nu
 (um)   (erg s-1 H-1)(Jy cm2 sr-1 H-1)
1.000E+04  1.713E-31  4.545E-20
9.908E+03  1.776E-31  4.667E-20
9.817E+03  1.840E-31  4.792E-20
9.727E+03  1.907E-31  4.920E-20
9.638E+03  1.976E-31  5.052E-20
9.550E+03  2.048E-31  5.188E-20
9.462E+03  2.122E-31  5.327E-20
9.376E+03  2.199E-31  5.470E-20
9.290E+03  2.279E-31  5.617E-20
9.204E+03  2.362E-31  5.767E-20
9.120E+03  2.448E-31  5.922E-20
9.036E+03  2.537E-31  6.081E-20
8.954E+03  2.629E-31  6.243E-20
8.872E+03  2.723E-31  6.409E-20
8.790E+03  2.822E-31  6.580E-20
8.710E+03  2.924E-31  6.755E-20
8.630E+03  3.029E-31  6.935E-20
8.551E+03  3.139E-31  7.120E-20
8.472E+03  3.253E-31  7.310E-20
8.395E+03  3.371E-31  7.505E-20
8.318E+03  3.493E-31  7.706E-20
8.241E+03  3.619E-31  7.912E-20
8.166E+03  3.751E-31  8.124E-20
8.091E+03  3.887E-31  8.342E-20
8.017E+03  4.028E-31  8.565E-20
7.943E+03  4.174E-31  8.795E-20
7.870E+03  4.326E-31  9.031E-20
7.798E+03  4.483E-31  9.274E-20
7.727E+03  4.647E-31  9.523E-20
7.656E+03  4.816E-31  9.780E-20
7.586E+03  4.991E-31  1.004E-19
7.516E+03  5.173E-31  1.031E-19
7.447E+03  5.362E-31  1.059E-19
7.379E+03  5.557E-31  1.088E-19
7.311E+03  5.760E-31  1.117E-19
7.244E+03  5.971E-31  1.147E-19
7.178E+03  6.189E-31  1.178E-19
7.112E+03  6.415E-31  1.210E-19
7.047E+03  6.650E-31  1.243E-19
6.982E+03  6.893E-31  1.277E-19
6.918E+03  7.145E-31  1.311E-19
6.855E+03  7.406E-31  1.347E-19
6.792E+03  7.677E-31  1.383E-19
6.730E+03  7.958E-31  1.421E-19
6.668E+03  8.249E-31  1.459E-19
6.607E+03  8.551E-31  1.499E-19
6.546E+03  8.865E-31  1.539E-19
6.486E+03  9.190E-31  1.581E-19
6.427E+03  9.527E-31  1.624E-19
6.368E+03  9.877E-31  1.668E-19
6.310E+03  1.024E-30  1.714E-19
6.252E+03  1.062E-30  1.760E-19
6.194E+03  1.101E-30  1.809E-19
6.138E+03  1.141E-30  1.858E-19
6.081E+03  1.183E-30  1.909E-19
6.026E+03  1.227E-30  1.961E-19
5.970E+03  1.272E-30  2.014E-19
5.916E+03  1.319E-30  2.070E-19
5.861E+03  1.368E-30  2.126E-19
5.808E+03  1.418E-30  2.184E-19
5.754E+03  1.470E-30  2.244E-19
5.702E+03  1.525E-30  2.306E-19
5.649E+03  1.581E-30  2.369E-19
5.598E+03  1.639E-30  2.434E-19
5.546E+03  1.700E-30  2.501E-19
5.495E+03  1.763E-30  2.570E-19
5.445E+03  1.828E-30  2.641E-19
5.395E+03  1.896E-30  2.713E-19
5.346E+03  1.966E-30  2.788E-19
5.297E+03  2.039E-30  2.865E-19
5.248E+03  2.115E-30  2.944E-19
5.200E+03  2.193E-30  3.025E-19
5.152E+03  2.275E-30  3.109E-19
5.105E+03  2.359E-30  3.195E-19
5.058E+03  2.447E-30  3.283E-19
5.012E+03  2.538E-30  3.374E-19
4.966E+03  2.632E-30  3.467E-19
4.920E+03  2.730E-30  3.563E-19
4.875E+03  2.832E-30  3.662E-19
4.831E+03  2.937E-30  3.763E-19
4.786E+03  3.046E-30  3.868E-19
4.742E+03  3.160E-30  3.975E-19
4.699E+03  3.278E-30  4.085E-19
4.656E+03  3.400E-30  4.199E-19
4.613E+03  3.527E-30  4.315E-19
4.571E+03  3.658E-30  4.435E-19
4.529E+03  3.795E-30  4.559E-19
4.487E+03  3.937E-30  4.686E-19
4.446E+03  4.084E-30  4.817E-19
4.406E+03  4.237E-30  4.951E-19
4.365E+03  4.395E-30  5.089E-19
4.325E+03  4.560E-30  5.231E-19
4.285E+03  4.730E-30  5.377E-19
4.246E+03  4.908E-30  5.528E-19
4.207E+03  5.092E-30  5.682E-19
4.169E+03  5.283E-30  5.841E-19
4.130E+03  5.481E-30  6.005E-19
4.093E+03  5.686E-30  6.173E-19
4.055E+03  5.900E-30  6.346E-19
4.018E+03  6.122E-30  6.524E-19
3.981E+03  6.351E-30  6.707E-19
3.945E+03  6.590E-30  6.895E-19
3.908E+03  6.837E-30  7.088E-19
3.873E+03  7.094E-30  7.287E-19
3.837E+03  7.361E-30  7.492E-19
3.802E+03  7.638E-30  7.702E-19
3.767E+03  7.925E-30  7.919E-19
3.733E+03  8.224E-30  8.142E-19
3.698E+03  8.533E-30  8.371E-19
3.664E+03  8.855E-30  8.607E-19
3.631E+03  9.189E-30  8.850E-19
3.597E+03  9.536E-30  9.100E-19
3.565E+03  9.896E-30  9.357E-19
3.532E+03  1.027E-29  9.621E-19
3.499E+03  1.066E-29  9.893E-19
3.467E+03  1.106E-29  1.017E-18
3.436E+03  1.148E-29  1.046E-18
3.404E+03  1.191E-29  1.076E-18
3.373E+03  1.237E-29  1.106E-18
3.342E+03  1.283E-29  1.138E-18
3.311E+03  1.332E-29  1.170E-18
3.281E+03  1.383E-29  1.203E-18
3.251E+03  1.435E-29  1.237E-18
3.221E+03  1.490E-29  1.273E-18
3.192E+03  1.546E-29  1.309E-18
3.162E+03  1.605E-29  1.346E-18
3.133E+03  1.666E-29  1.385E-18
3.105E+03  1.729E-29  1.424E-18
3.076E+03  1.795E-29  1.465E-18
3.048E+03  1.863E-29  1.507E-18
3.020E+03  1.934E-29  1.550E-18
2.992E+03  2.008E-29  1.594E-18
2.965E+03  2.084E-29  1.639E-18
2.938E+03  2.163E-29  1.686E-18
2.911E+03  2.246E-29  1.734E-18
2.884E+03  2.331E-29  1.783E-18
2.858E+03  2.420E-29  1.834E-18
2.831E+03  2.512E-29  1.887E-18
2.805E+03  2.608E-29  1.940E-18
2.780E+03  2.707E-29  1.996E-18
2.754E+03  2.810E-29  2.053E-18
2.729E+03  2.917E-29  2.112E-18
2.704E+03  3.029E-29  2.172E-18
2.679E+03  3.144E-29  2.235E-18
2.655E+03  3.264E-29  2.299E-18
2.630E+03  3.389E-29  2.365E-18
2.606E+03  3.519E-29  2.432E-18
2.582E+03  3.653E-29  2.502E-18
2.559E+03  3.793E-29  2.574E-18
2.535E+03  3.938E-29  2.648E-18
2.512E+03  4.089E-29  2.724E-18
2.489E+03  4.246E-29  2.803E-18
2.466E+03  4.408E-29  2.884E-18
2.443E+03  4.577E-29  2.967E-18
2.421E+03  4.753E-29  3.052E-18
2.399E+03  4.935E-29  3.140E-18
2.377E+03  5.124E-29  3.231E-18
2.355E+03  5.321E-29  3.324E-18
2.333E+03  5.525E-29  3.420E-18
2.312E+03  5.737E-29  3.519E-18
2.291E+03  5.958E-29  3.620E-18
2.270E+03  6.187E-29  3.725E-18
2.249E+03  6.425E-29  3.833E-18
2.228E+03  6.671E-29  3.944E-18
2.208E+03  6.928E-29  4.058E-18
2.188E+03  7.194E-29  4.175E-18
2.168E+03  7.471E-29  4.296E-18
2.148E+03  7.759E-29  4.420E-18
2.128E+03  8.057E-29  4.548E-18
2.109E+03  8.367E-29  4.680E-18
2.089E+03  8.690E-29  4.816E-18
2.070E+03  9.024E-29  4.955E-18
2.051E+03  9.372E-29  5.099E-18
2.032E+03  9.733E-29  5.247E-18
2.014E+03  1.011E-28  5.399E-18
1.995E+03  1.050E-28  5.555E-18
1.977E+03  1.090E-28  5.716E-18
1.959E+03  1.132E-28  5.882E-18
1.941E+03  1.176E-28  6.053E-18
1.923E+03  1.221E-28  6.228E-18
1.905E+03  1.268E-28  6.409E-18
1.888E+03  1.317E-28  6.595E-18
1.871E+03  1.368E-28  6.786E-18
1.854E+03  1.420E-28  6.983E-18
1.837E+03  1.475E-28  7.185E-18
1.820E+03  1.532E-28  7.394E-18
1.803E+03  1.591E-28  7.608E-18
1.786E+03  1.652E-28  7.829E-18
1.770E+03  1.716E-28  8.056E-18
1.754E+03  1.782E-28  8.290E-18
1.738E+03  1.851E-28  8.531E-18
1.722E+03  1.922E-28  8.778E-18
1.706E+03  1.996E-28  9.033E-18
1.690E+03  2.073E-28  9.295E-18
1.675E+03  2.153E-28  9.565E-18
1.660E+03  2.236E-28  9.842E-18
1.644E+03  2.322E-28  1.013E-17
