Dust emission from Draine & Li (2007): ApJ 657, 810-837
================================================================
         8 = grain model
 4.000E-08 4.000E-01 0.000E+00 = a_01 (cm) , sigma_1 , b_C1/0.92
 2.500E-07 4.000E-01 0.000E+00 = a_02 (cm) , sigma_2 , b_C2/0.92
 7.000E-01 1.000E+06 2.000E+00 = Umin , Umax, beta (dN/dU propto U^{-beta})
 9.921E+00 = <U> 
     mmp83 = radfield
 6.317E-24 = power/H (erg s-1)
 band   nu*P_nu(band) j_nu(band)
 (um)   (erg s-1 H-1)(Jy cm2 sr-1 H-1)
1.270E+00  1.385E-26  4.667E-19 COBE-DIRBE
2.220E+00  2.383E-26  1.403E-18 COBE-DIRBE
3.530E+00  2.646E-26  2.478E-18 COBE-DIRBE
4.880E+00  2.649E-26  3.429E-18 COBE-DIRBE
1.229E+01  7.003E-25  2.283E-16 COBE-DIRBE
2.079E+01  2.141E-24  1.181E-15 COBE-DIRBE
5.599E+01  2.691E-24  3.996E-15 COBE-DIRBE
9.770E+01  2.127E-24  5.513E-15 COBE-DIRBE
1.479E+02  1.381E-24  5.419E-15 COBE-DIRBE
2.479E+02  4.549E-25  2.991E-15 COBE-DIRBE
1.200E+01  5.953E-25  1.895E-16 IRAS
2.500E+01  2.366E-24  1.569E-15 IRAS
6.000E+01  2.651E-24  4.218E-15 IRAS
1.000E+02  2.089E-24  5.541E-15 IRAS
3.550E+00  2.650E-26  2.496E-18 SST-IRAC
4.493E+00  2.623E-26  3.126E-18 SST-IRAC
5.731E+00  3.033E-26  4.611E-18 SST-IRAC
7.872E+00  2.224E-25  4.644E-17 SST-IRAC
2.368E+01  2.316E-24  1.455E-15 SST-MIPS
7.142E+01  2.297E-24  4.352E-15 SST-MIPS
1.559E+02  1.200E-24  4.964E-15 SST-MIPS
1.600E+01  1.078E-24  4.573E-16 SST-IRSPU
2.200E+01  2.372E-24  1.384E-15 SST-IRSPU











lambda    nu*dP/dnu     j_nu
 (um)   (erg s-1 H-1)(Jy cm2 sr-1 H-1)
1.000E+04  1.878E-31  4.981E-20
9.908E+03  1.946E-31  5.114E-20
9.817E+03  2.016E-31  5.251E-20
9.727E+03  2.089E-31  5.391E-20
9.638E+03  2.165E-31  5.536E-20
9.550E+03  2.244E-31  5.684E-20
9.462E+03  2.325E-31  5.836E-20
9.376E+03  2.409E-31  5.992E-20
9.290E+03  2.497E-31  6.152E-20
9.204E+03  2.587E-31  6.316E-20
9.120E+03  2.681E-31  6.485E-20
9.036E+03  2.778E-31  6.659E-20
8.954E+03  2.878E-31  6.836E-20
8.872E+03  2.982E-31  7.017E-20
8.790E+03  3.089E-31  7.203E-20
8.710E+03  3.201E-31  7.395E-20
8.630E+03  3.316E-31  7.591E-20
8.551E+03  3.436E-31  7.793E-20
8.472E+03  3.560E-31  8.001E-20
8.395E+03  3.689E-31  8.214E-20
