Dust emission from Draine & Li (2007): ApJ 657, 810-837
==========================================================
         1 = grain model
 4.000E-08 4.000E-01 0.000E+00 = a_01 (cm) , sigma_1 , b_C1/0.92
 2.000E-07 5.500E-01 0.000E+00 = a_02 (cm) , sigma_2 , b_C2/0.92
 4.000E-01 1.000E+06 2.000E+00 = Umin , Umax, beta (dN/dU propto U^{-beta})
 5.893E+00 = <U> 
     mmp83 = radfield
 2.630E-23 = power/H (erg s-1)
 band   nu*P_nu(band) j_nu(band)
 (um)   (erg s-1 H-1)(Jy cm2 sr-1 H-1)
1.270E+00  1.026E-26  3.457E-19 COBE-DIRBE
2.220E+00  1.297E-26  7.636E-19 COBE-DIRBE
3.530E+00  1.117E-25  1.046E-17 COBE-DIRBE
4.880E+00  2.264E-25  2.931E-17 COBE-DIRBE
1.229E+01  3.022E-24  9.850E-16 COBE-DIRBE
2.079E+01  6.789E-24  3.744E-15 COBE-DIRBE
5.599E+01  1.133E-23  1.683E-14 COBE-DIRBE
9.770E+01  7.700E-24  1.996E-14 COBE-DIRBE
1.479E+02  4.873E-24  1.912E-14 COBE-DIRBE
2.479E+02  1.540E-24  1.012E-14 COBE-DIRBE
1.200E+01  2.811E-24  8.948E-16 IRAS
2.500E+01  8.566E-24  5.681E-15 IRAS
6.000E+01  1.101E-23  1.752E-14 IRAS
1.000E+02  7.534E-24  1.999E-14 IRAS
3.550E+00  1.259E-25  1.185E-17 SST-IRAC
4.493E+00  1.513E-25  1.803E-17 SST-IRAC
5.731E+00  7.759E-25  1.179E-16 SST-IRAC
7.872E+00  2.475E-24  5.168E-16 SST-IRAC
2.368E+01  8.087E-24  5.080E-15 SST-MIPS
7.142E+01  8.767E-24  1.661E-14 SST-MIPS
1.559E+02  4.221E-24  1.746E-14 SST-MIPS
1.600E+01  4.160E-24  1.765E-15 SST-IRSPU
2.200E+01  7.854E-24  4.584E-15 SST-IRSPU
7.500E+01  7.562E-24  1.504E-14 Herschel-PACS
1.100E+02  5.430E-24  1.584E-14 Herschel-PACS
1.700E+02  3.216E-24  1.450E-14 Herschel-PACS
2.500E+02  1.319E-24  8.745E-15 Herschel-SPIRE
3.600E+02  3.951E-25  3.773E-15 Herschel-SPIRE
5.200E+02  1.014E-25  1.399E-15 Herschel-SPIRE
2.400E+00  1.671E-26  1.064E-18 Akari IRC NIR N2
3.200E+00  8.092E-26  6.869E-18 Akari IRC NIR N3
4.100E+00  1.451E-25  1.578E-17 Akari IRC NIR N4
7.000E+00  2.415E-24  4.485E-16 Akari IRC MIR-S S7
9.000E+00  2.475E-24  5.909E-16 Akari IRC MIR-S S9W
1.100E+01  2.651E-24  7.734E-16 Akari IRC MIR-S S11
1.500E+01  4.395E-24  1.749E-15 Akari IRC MIR-L L15
