# column 1: model
# column 2: total dust mass
t3_p0.5_q0.5_oa50_R30_Mcl0.97    2891.78 Msun
t3_p0.5_q0.5_oa60_R10_Mcl0.97    423.472 Msun
t3_p0.5_q0.5_oa60_R20_Mcl0.97    1495.43 Msun
t3_p0.5_q0.5_oa60_R30_Mcl0.97    3197.24 Msun
t3_p0.5_q0.5_oa70_R10_Mcl0.97    452.136 Msun
t3_p0.5_q0.5_oa70_R20_Mcl0.97    1596.57 Msun
t3_p0.5_q0.5_oa70_R30_Mcl0.97    3413.49 Msun
t3_p0.5_q0.5_oa80_R10_Mcl0.97    469.251 Msun
t3_p0.5_q0.5_oa80_R20_Mcl0.97    1657.03 Msun
t3_p0.5_q0.5_oa80_R30_Mcl0.97    3542.84 Msun
t3_p0.5_q0_oa10_R10_Mcl0.97    102.214 Msun
t3_p0.5_q0_oa10_R20_Mcl0.97    360.312 Msun
t3_p0.5_q0_oa10_R30_Mcl0.97    770.48 Msun
t3_p0.5_q0_oa20_R10_Mcl0.97    203.969 Msun
t3_p0.5_q0_oa20_R20_Mcl0.97    719.672 Msun
t3_p0.5_q0_oa20_R30_Mcl0.97    1538.77 Msun
t3_p0.5_q0_oa30_R10_Mcl0.97    299.598 Msun
t3_p0.5_q0_oa30_R20_Mcl0.97    1057.39 Msun
t3_p0.5_q0_oa30_R30_Mcl0.97    2260.79 Msun
t3_p0.5_q0_oa40_R10_Mcl0.97    386.096 Msun
t3_p0.5_q0_oa40_R20_Mcl0.97    1362.96 Msun
t3_p0.5_q0_oa40_R30_Mcl0.97    2914.02 Msun
t3_p0.5_q0_oa50_R10_Mcl0.97    460.799 Msun
t3_p0.5_q0_oa50_R20_Mcl0.97    1626.85 Msun
t3_p0.5_q0_oa50_R30_Mcl0.97    3478.53 Msun
t3_p0.5_q0_oa60_R10_Mcl0.97    521.544 Msun
t3_p0.5_q0_oa60_R20_Mcl0.97    1841.48 Msun
t3_p0.5_q0_oa60_R30_Mcl0.97    3937.09 Msun
t3_p0.5_q0_oa70_R10_Mcl0.97    566.417 Msun
t3_p0.5_q0_oa70_R20_Mcl0.97    2000.06 Msun
t3_p0.5_q0_oa70_R30_Mcl0.97    4276.39 Msun
t3_p0.5_q0_oa80_R10_Mcl0.97    594.101 Msun
t3_p0.5_q0_oa80_R20_Mcl0.97    2098.02 Msun
t3_p0.5_q0_oa80_R30_Mcl0.97    4485.68 Msun
t3_p0.5_q1.5_oa10_R10_Mcl0.97    90.259 Msun
t3_p0.5_q1.5_oa10_R20_Mcl0.97    318.207 Msun
t3_p0.5_q1.5_oa10_R30_Mcl0.97    680.429 Msun
t3_p0.5_q1.5_oa20_R10_Mcl0.97    159.997 Msun
t3_p0.5_q1.5_oa20_R20_Mcl0.97    564.614 Msun
t3_p0.5_q1.5_oa20_R30_Mcl0.97    1207.2 Msun
t3_p0.5_q1.5_oa30_R10_Mcl0.97    211.306 Msun
t3_p0.5_q1.5_oa30_R20_Mcl0.97    745.876 Msun
t3_p0.5_q1.5_oa30_R30_Mcl0.97    1594.67 Msun
t3_p0.5_q1.5_oa40_R10_Mcl0.97    248.31 Msun
t3_p0.5_q1.5_oa40_R20_Mcl0.97    876.583 Msun
t3_p0.5_q1.5_oa40_R30_Mcl0.97    1874.13 Msun
t3_p0.5_q1.5_oa50_R10_Mcl0.97    274.433 Msun
t3_p0.5_q1.5_oa50_R20_Mcl0.97    968.951 Msun
t3_p0.5_q1.5_oa50_R30_Mcl0.97    2071.63 Msun
t3_p0.5_q1.5_oa60_R10_Mcl0.97    292.357 Msun
t3_p0.5_q1.5_oa60_R20_Mcl0.97    1032.3 Msun
t3_p0.5_q1.5_oa60_R30_Mcl0.97    2207.07 Msun
t3_p0.5_q1.5_oa70_R10_Mcl0.97    303.992 Msun
t3_p0.5_q1.5_oa70_R20_Mcl0.97    1073.42 Msun
t3_p0.5_q1.5_oa70_R30_Mcl0.97    2295.09 Msun
t3_p0.5_q1.5_oa80_R10_Mcl0.97    310.538 Msun
t3_p0.5_q1.5_oa80_R20_Mcl0.97    1096.51 Msun
t3_p0.5_q1.5_oa80_R30_Mcl0.97    2344.55 Msun
t3_p0.5_q1_oa10_R10_Mcl0.97    94.0261 Msun
t3_p0.5_q1_oa10_R20_Mcl0.97    331.475 Msun
t3_p0.5_q1_oa10_R30_Mcl0.97    708.792 Msun
t3_p0.5_q1_oa20_R10_Mcl0.97    173.07 Msun
t3_p0.5_q1_oa20_R20_Mcl0.97    610.732 Msun
t3_p0.5_q1_oa20_R30_Mcl0.97    1305.82 Msun
t3_p0.5_q1_oa30_R10_Mcl0.97    236.177 Msun
t3_p0.5_q1_oa30_R20_Mcl0.97    833.661 Msun
t3_p0.5_q1_oa30_R30_Mcl0.97    1782.35 Msun
t3_p0.5_q1_oa40_R10_Mcl0.97    285.261 Msun
t3_p0.5_q1_oa40_R20_Mcl0.97    1007.12 Msun
t3_p0.5_q1_oa40_R30_Mcl0.97    2153.15 Msun
t3_p0.5_q1_oa50_R10_Mcl0.97    322.334 Msun
t3_p0.5_q1_oa50_R20_Mcl0.97    1138.12 Msun
t3_p0.5_q1_oa50_R30_Mcl0.97    2433.33 Msun
t3_p0.5_q1_oa60_R10_Mcl0.97    349.244 Msun
t3_p0.5_q1_oa60_R20_Mcl0.97    1233.16 Msun
t3_p0.5_q1_oa60_R30_Mcl0.97    2636.68 Msun
t3_p0.5_q1_oa70_R10_Mcl0.97    367.5 Msun
t3_p0.5_q1_oa70_R20_Mcl0.97    1297.76 Msun
t3_p0.5_q1_oa70_R30_Mcl0.97    2774.5 Msun
t3_p0.5_q1_oa80_R10_Mcl0.97    378.081 Msun
t3_p0.5_q1_oa80_R20_Mcl0.97    1335.14 Msun
t3_p0.5_q1_oa80_R30_Mcl0.97    2854.54 Msun
t3_p0_q0.5_oa10_R10_Mcl0.97    124.472 Msun
t3_p0_q0.5_oa10_R20_Mcl0.97    471.421 Msun
t3_p0_q0.5_oa10_R30_Mcl0.97    1042.88 Msun
t3_p0_q0.5_oa20_R10_Mcl0.97    238.062 Msun
t3_p0_q0.5_oa20_R20_Mcl0.97    902.189 Msun
t3_p0_q0.5_oa20_R30_Mcl0.97    1995.47 Msun
t3_p0_q0.5_oa30_R10_Mcl0.97    336.47 Msun
t3_p0_q0.5_oa30_R20_Mcl0.97    1275.39 Msun
t3_p0_q0.5_oa30_R30_Mcl0.97    2820.68 Msun
t3_p0_q0.5_oa40_R10_Mcl0.97    419.004 Msun
t3_p0_q0.5_oa40_R20_Mcl0.97    1588.4 Msun
t3_p0_q0.5_oa40_R30_Mcl0.97    3512.92 Msun
t3_p0_q0.5_oa50_R10_Mcl0.97    485.677 Msun
t3_p0_q0.5_oa50_R20_Mcl0.97    1841.33 Msun
t3_p0_q0.5_oa50_R30_Mcl0.97    4072.55 Msun
t3_p0_q0.5_oa60_R10_Mcl0.97    536.845 Msun
t3_p0_q0.5_oa60_R20_Mcl0.97    2035.58 Msun
t3_p0_q0.5_oa60_R30_Mcl0.97    4501.99 Msun
t3_p0_q0.5_oa70_R10_Mcl0.97    573.138 Msun
t3_p0_q0.5_oa70_R20_Mcl0.97    2173.1 Msun
t3_p0_q0.5_oa70_R30_Mcl0.97    4806.08 Msun
t3_p0_q0.5_oa80_R10_Mcl0.97    594.797 Msun
t3_p0_q0.5_oa80_R20_Mcl0.97    2255.34 Msun
t3_p0_q0.5_oa80_R30_Mcl0.97    4988.04 Msun
t3_p0_q0_oa10_R10_Mcl0.97    129.833 Msun
t3_p0_q0_oa10_R20_Mcl0.97    491.685 Msun
t3_p0_q0_oa10_R30_Mcl0.97    1087.79 Msun
t3_p0_q0_oa20_R10_Mcl0.97    258.761 Msun
t3_p0_q0_oa20_R20_Mcl0.97    980.591 Msun
t3_p0_q0_oa20_R30_Mcl0.97    2168.95 Msun
t3_p0_q0_oa30_R10_Mcl0.97    379.939 Msun
t3_p0_q0_oa30_R20_Mcl0.97    1440.12 Msun
t3_p0_q0_oa30_R30_Mcl0.97    3185.19 Msun
t3_p0_q0_oa40_R10_Mcl0.97    489.574 Msun
t3_p0_q0_oa40_R20_Mcl0.97    1855.72 Msun
t3_p0_q0_oa40_R30_Mcl0.97    4104.53 Msun
t3_p0_q0_oa50_R10_Mcl0.97    584.255 Msun
t3_p0_q0_oa50_R20_Mcl0.97    2214.93 Msun
t3_p0_q0_oa50_R30_Mcl0.97    4898.84 Msun
t3_p0_q0_oa60_R10_Mcl0.97    661.138 Msun
t3_p0_q0_oa60_R20_Mcl0.97    2506.65 Msun
t3_p0_q0_oa60_R30_Mcl0.97    5544.22 Msun
t3_p0_q0_oa70_R10_Mcl0.97    718.051 Msun
t3_p0_q0_oa70_R20_Mcl0.97    2722.54 Msun
t3_p0_q0_oa70_R30_Mcl0.97    6021.27 Msun
t3_p0_q0_oa80_R10_Mcl0.97    753.077 Msun
t3_p0_q0_oa80_R20_Mcl0.97    2855.34 Msun
t3_p0_q0_oa80_R30_Mcl0.97    6315.39 Msun
t3_p0_q1.5_oa10_R10_Mcl0.97    114.619 Msun
t3_p0_q1.5_oa10_R20_Mcl0.97    434.129 Msun
t3_p0_q1.5_oa10_R30_Mcl0.97    960.404 Msun
t3_p0_q1.5_oa20_R10_Mcl0.97    202.933 Msun
t3_p0_q1.5_oa20_R20_Mcl0.97    769.11 Msun
t3_p0_q1.5_oa20_R30_Mcl0.97    1701.08 Msun
t3_p0_q1.5_oa30_R10_Mcl0.97    267.934 Msun
t3_p0_q1.5_oa30_R20_Mcl0.97    1015.65 Msun
t3_p0_q1.5_oa30_R30_Mcl0.97    2246.33 Msun
t3_p0_q1.5_oa40_R10_Mcl0.97    314.805 Msun
t3_p0_q1.5_oa40_R20_Mcl0.97    1193.38 Msun
t3_p0_q1.5_oa40_R30_Mcl0.97    2639.51 Msun
t3_p0_q1.5_oa50_R10_Mcl0.97    347.883 Msun
t3_p0_q1.5_oa50_R20_Mcl0.97    1318.98 Msun
t3_p0_q1.5_oa50_R30_Mcl0.97    2916.98 Msun
t3_p0_q1.5_oa60_R10_Mcl0.97    370.553 Msun
t3_p0_q1.5_oa60_R20_Mcl0.97    1405 Msun
t3_p0_q1.5_oa60_R30_Mcl0.97    3107.28 Msun
t3_p0_q1.5_oa70_R10_Mcl0.97    385.322 Msun
t3_p0_q1.5_oa70_R20_Mcl0.97    1461.09 Msun
t3_p0_q1.5_oa70_R30_Mcl0.97    3231.22 Msun
t3_p0_q1.5_oa80_R10_Mcl0.97    393.617 Msun
t3_p0_q1.5_oa80_R20_Mcl0.97    1492.43 Msun
t3_p0_q1.5_oa80_R30_Mcl0.97    3300.73 Msun
t3_p0_q1_oa10_R10_Mcl0.97    119.412 Msun
t3_p0_q1_oa10_R20_Mcl0.97    452.25 Msun
t3_p0_q1_oa10_R30_Mcl0.97    1000.52 Msun
t3_p0_q1_oa20_R10_Mcl0.97    219.531 Msun
t3_p0_q1_oa20_R20_Mcl0.97    832.003 Msun
t3_p0_q1_oa20_R30_Mcl0.97    1840.2 Msun
t3_p0_q1_oa30_R10_Mcl0.97    299.491 Msun
t3_p0_q1_oa30_R20_Mcl0.97    1135.21 Msun
t3_p0_q1_oa30_R30_Mcl0.97    2510.85 Msun
t3_p0_q1_oa40_R10_Mcl0.97    361.678 Msun
t3_p0_q1_oa40_R20_Mcl0.97    1371.05 Msun
t3_p0_q1_oa40_R30_Mcl0.97    3032.3 Msun
t3_p0_q1_oa50_R10_Mcl0.97    408.616 Msun
t3_p0_q1_oa50_R20_Mcl0.97    1549.28 Msun
t3_p0_q1_oa50_R30_Mcl0.97    3426.43 Msun
t3_p0_q1_oa60_R10_Mcl0.97    442.716 Msun
t3_p0_q1_oa60_R20_Mcl0.97    1678.53 Msun
t3_p0_q1_oa60_R30_Mcl0.97    3712.2 Msun
t3_p0_q1_oa70_R10_Mcl0.97    465.859 Msun
t3_p0_q1_oa70_R20_Mcl0.97    1766.26 Msun
t3_p0_q1_oa70_R30_Mcl0.97    3906.42 Msun
t3_p0_q1_oa80_R10_Mcl0.97    479.248 Msun
t3_p0_q1_oa80_R20_Mcl0.97    1817.12 Msun
t3_p0_q1_oa80_R30_Mcl0.97    4019.04 Msun
t3_p1.5_q0.5_oa10_R10_Mcl0.97    49.9211 Msun
t3_p1.5_q0.5_oa10_R20_Mcl0.97    126.192 Msun
t3_p1.5_q0.5_oa10_R30_Mcl0.97    220.987 Msun
t3_p1.5_q0.5_oa20_R10_Mcl0.97    96.021 Msun
t3_p1.5_q0.5_oa20_R20_Mcl0.97    243.487 Msun
t3_p1.5_q0.5_oa20_R30_Mcl0.97    426.752 Msun
t3_p1.5_q0.5_oa30_R10_Mcl0.97    135.935 Msun
t3_p1.5_q0.5_oa30_R20_Mcl0.97    345.102 Msun
t3_p1.5_q0.5_oa30_R30_Mcl0.97    604.994 Msun
t3_p1.5_q0.5_oa40_R10_Mcl0.97    169.382 Msun
t3_p1.5_q0.5_oa40_R20_Mcl0.97    430.357 Msun
t3_p1.5_q0.5_oa40_R30_Mcl0.97    754.622 Msun
t3_p1.5_q0.5_oa50_R10_Mcl0.97    196.408 Msun
t3_p1.5_q0.5_oa50_R20_Mcl0.97    499.123 Msun
t3_p1.5_q0.5_oa50_R30_Mcl0.97    875.428 Msun
t3_p1.5_q0.5_oa60_R10_Mcl0.97    217.217 Msun
t3_p1.5_q0.5_oa60_R20_Mcl0.97    552.137 Msun
t3_p1.5_q0.5_oa60_R30_Mcl0.97    968.432 Msun
t3_p1.5_q0.5_oa70_R10_Mcl0.97    231.924 Msun
t3_p1.5_q0.5_oa70_R20_Mcl0.97    589.657 Msun
t3_p1.5_q0.5_oa70_R30_Mcl0.97    1034.19 Msun
t3_p1.5_q0.5_oa80_R10_Mcl0.97    240.672 Msun
t3_p1.5_q0.5_oa80_R20_Mcl0.97    612.175 Msun
t3_p1.5_q0.5_oa80_R30_Mcl0.97    1073.71 Msun
t3_p1.5_q0_oa10_R10_Mcl0.97    52.0529 Msun
t3_p1.5_q0_oa10_R20_Mcl0.97    131.566 Msun
t3_p1.5_q0_oa10_R30_Mcl0.97    230.392 Msun
t3_p1.5_q0_oa20_R10_Mcl0.97    104.329 Msun
t3_p1.5_q0_oa20_R20_Mcl0.97    264.532 Msun
t3_p1.5_q0_oa20_R30_Mcl0.97    463.614 Msun
t3_p1.5_q0_oa30_R10_Mcl0.97    153.45 Msun
t3_p1.5_q0_oa30_R20_Mcl0.97    389.509 Msun
t3_p1.5_q0_oa30_R30_Mcl0.97    682.832 Msun
t3_p1.5_q0_oa40_R10_Mcl0.97    197.843 Msun
t3_p1.5_q0_oa40_R20_Mcl0.97    502.608 Msun
t3_p1.5_q0_oa40_R30_Mcl0.97    881.315 Msun
t3_p1.5_q0_oa50_R10_Mcl0.97    236.173 Msun
t3_p1.5_q0_oa50_R20_Mcl0.97    600.212 Msun
t3_p1.5_q0_oa50_R30_Mcl0.97    1052.61 Msun
t3_p1.5_q0_oa60_R10_Mcl0.97    267.413 Msun
t3_p1.5_q0_oa60_R20_Mcl0.97    679.752 Msun
t3_p1.5_q0_oa60_R30_Mcl0.97    1192.2 Msun
t3_p1.5_q0_oa70_R10_Mcl0.97    290.438 Msun
t3_p1.5_q0_oa70_R20_Mcl0.97    738.568 Msun
t3_p1.5_q0_oa70_R30_Mcl0.97    1295.4 Msun
t3_p1.5_q0_oa80_R10_Mcl0.97    304.651 Msun
t3_p1.5_q0_oa80_R20_Mcl0.97    774.914 Msun
t3_p1.5_q0_oa80_R30_Mcl0.97    1359.19 Msun
t3_p1.5_q1.5_oa10_R10_Mcl0.97    45.9989 Msun
t3_p1.5_q1.5_oa10_R20_Mcl0.97    116.294 Msun
t3_p1.5_q1.5_oa10_R30_Mcl0.97    203.654 Msun
t3_p1.5_q1.5_oa20_R10_Mcl0.97    81.9101 Msun
t3_p1.5_q1.5_oa20_R20_Mcl0.97    207.777 Msun
t3_p1.5_q1.5_oa20_R30_Mcl0.97    364.153 Msun
t3_p1.5_q1.5_oa30_R10_Mcl0.97    108.312 Msun
t3_p1.5_q1.5_oa30_R20_Mcl0.97    275.044 Msun
t3_p1.5_q1.5_oa30_R30_Mcl0.97    482.214 Msun
t3_p1.5_q1.5_oa40_R10_Mcl0.97    127.337 Msun
t3_p1.5_q1.5_oa40_R20_Mcl0.97    323.569 Msun
t3_p1.5_q1.5_oa40_R30_Mcl0.97    567.402 Msun
t3_p1.5_q1.5_oa50_R10_Mcl0.97    140.751 Msun
t3_p1.5_q1.5_oa50_R20_Mcl0.97    357.768 Msun
t3_p1.5_q1.5_oa50_R30_Mcl0.97    627.476 Msun
t3_p1.5_q1.5_oa60_R10_Mcl0.97    149.967 Msun
t3_p1.5_q1.5_oa60_R20_Mcl0.97    381.29 Msun
t3_p1.5_q1.5_oa60_R30_Mcl0.97    668.751 Msun
t3_p1.5_q1.5_oa70_R10_Mcl0.97    155.976 Msun
t3_p1.5_q1.5_oa70_R20_Mcl0.97    396.56 Msun
t3_p1.5_q1.5_oa70_R30_Mcl0.97    695.534 Msun
t3_p1.5_q1.5_oa80_R10_Mcl0.97    159.345 Msun
t3_p1.5_q1.5_oa80_R20_Mcl0.97    405.183 Msun
t3_p1.5_q1.5_oa80_R30_Mcl0.97    710.658 Msun
t3_p1.5_q1_oa10_R10_Mcl0.97    47.9051 Msun
t3_p1.5_q1_oa10_R20_Mcl0.97    121.106 Msun
t3_p1.5_q1_oa10_R30_Mcl0.97    212.073 Msun
t3_p1.5_q1_oa20_R10_Mcl0.97    88.5843 Msun
t3_p1.5_q1_oa20_R20_Mcl0.97    224.674 Msun
t3_p1.5_q1_oa20_R30_Mcl0.97    393.755 Msun
t3_p1.5_q1_oa30_R10_Mcl0.97    121.036 Msun
t3_p1.5_q1_oa30_R20_Mcl0.97    307.324 Msun
t3_p1.5_q1_oa30_R30_Mcl0.97    538.776 Msun
t3_p1.5_q1_oa40_R10_Mcl0.97    146.253 Msun
t3_p1.5_q1_oa40_R20_Mcl0.97    371.606 Msun
t3_p1.5_q1_oa40_R30_Mcl0.97    651.624 Msun
t3_p1.5_q1_oa50_R10_Mcl0.97    165.293 Msun
t3_p1.5_q1_oa50_R20_Mcl0.97    420.118 Msun
t3_p1.5_q1_oa50_R30_Mcl0.97    736.767 Msun
t3_p1.5_q1_oa60_R10_Mcl0.97    179.146 Msun
t3_p1.5_q1_oa60_R20_Mcl0.97    455.424 Msun
t3_p1.5_q1_oa60_R30_Mcl0.97    798.794 Msun
t3_p1.5_q1_oa70_R10_Mcl0.97    188.541 Msun
t3_p1.5_q1_oa70_R20_Mcl0.97    479.392 Msun
t3_p1.5_q1_oa70_R30_Mcl0.97    840.72 Msun
t3_p1.5_q1_oa80_R10_Mcl0.97    193.963 Msun
t3_p1.5_q1_oa80_R20_Mcl0.97    493.258 Msun
t3_p1.5_q1_oa80_R30_Mcl0.97    865.193 Msun
t3_p1_q0.5_oa10_R10_Mcl0.97    72.123 Msun
t3_p1_q0.5_oa10_R20_Mcl0.97    222.74 Msun
t3_p1_q0.5_oa10_R30_Mcl0.97    441.961 Msun
t3_p1_q0.5_oa20_R10_Mcl0.97    138.36 Msun
t3_p1_q0.5_oa20_R20_Mcl0.97    427.939 Msun
t3_p1_q0.5_oa20_R30_Mcl0.97    849.248 Msun
t3_p1_q0.5_oa30_R10_Mcl0.97    195.723 Msun
t3_p1_q0.5_oa30_R20_Mcl0.97    605.685 Msun
t3_p1_q0.5_oa30_R30_Mcl0.97    1201.98 Msun
t3_p1_q0.5_oa40_R10_Mcl0.97    243.819 Msun
t3_p1_q0.5_oa40_R20_Mcl0.97    754.815 Msun
t3_p1_q0.5_oa40_R30_Mcl0.97    1497.96 Msun
t3_p1_q0.5_oa50_R10_Mcl0.97    282.66 Msun
t3_p1_q0.5_oa50_R20_Mcl0.97    875.255 Msun
t3_p1_q0.5_oa50_R30_Mcl0.97    1737.03 Msun
t3_p1_q0.5_oa60_R10_Mcl0.97    312.554 Msun
t3_p1_q0.5_oa60_R20_Mcl0.97    967.924 Msun
t3_p1_q0.5_oa60_R30_Mcl0.97    1921.07 Msun
t3_p1_q0.5_oa70_R10_Mcl0.97    333.67 Msun
t3_p1_q0.5_oa70_R20_Mcl0.97    1033.4 Msun
t3_p1_q0.5_oa70_R30_Mcl0.97    2051.07 Msun
t3_p1_q0.5_oa80_R10_Mcl0.97    346.327 Msun
t3_p1_q0.5_oa80_R20_Mcl0.97    1072.73 Msun
t3_p1_q0.5_oa80_R30_Mcl0.97    2129.05 Msun
t3_p1_q0_oa10_R10_Mcl0.97    75.2155 Msun
t3_p1_q0_oa10_R20_Mcl0.97    232.261 Msun
t3_p1_q0_oa10_R30_Mcl0.97    460.877 Msun
t3_p1_q0_oa20_R10_Mcl0.97    150.355 Msun
t3_p1_q0_oa20_R20_Mcl0.97    465.007 Msun
t3_p1_q0_oa20_R30_Mcl0.97    922.813 Msun
t3_p1_q0_oa30_R10_Mcl0.97    220.975 Msun
t3_p1_q0_oa30_R20_Mcl0.97    683.798 Msun
t3_p1_q0_oa30_R30_Mcl0.97    1357.02 Msun
t3_p1_q0_oa40_R10_Mcl0.97    284.828 Msun
t3_p1_q0_oa40_R20_Mcl0.97    881.714 Msun
t3_p1_q0_oa40_R30_Mcl0.97    1749.69 Msun
t3_p1_q0_oa50_R10_Mcl0.97    339.96 Msun
t3_p1_q0_oa50_R20_Mcl0.97    1052.61 Msun
t3_p1_q0_oa50_R30_Mcl0.97    2089.06 Msun
t3_p1_q0_oa60_R10_Mcl0.97    384.852 Msun
t3_p1_q0_oa60_R20_Mcl0.97    1191.72 Msun
t3_p1_q0_oa60_R30_Mcl0.97    2365.08 Msun
t3_p1_q0_oa70_R10_Mcl0.97    418.004 Msun
t3_p1_q0_oa70_R20_Mcl0.97    1294.53 Msun
t3_p1_q0_oa70_R30_Mcl0.97    2569.09 Msun
t3_p1_q0_oa80_R10_Mcl0.97    438.457 Msun
t3_p1_q0_oa80_R20_Mcl0.97    1358.02 Msun
t3_p1_q0_oa80_R30_Mcl0.97    2694.77 Msun
t3_p1_q1.5_oa10_R10_Mcl0.97    66.4448 Msun
t3_p1_q1.5_oa10_R20_Mcl0.97    205.195 Msun
t3_p1_q1.5_oa10_R30_Mcl0.97    407.144 Msun
t3_p1_q1.5_oa20_R10_Mcl0.97    117.985 Msun
t3_p1_q1.5_oa20_R20_Mcl0.97    364.991 Msun
t3_p1_q1.5_oa20_R30_Mcl0.97    724.315 Msun
t3_p1_q1.5_oa30_R10_Mcl0.97    155.899 Msun
t3_p1_q1.5_oa30_R20_Mcl0.97    482.534 Msun
t3_p1_q1.5_oa30_R30_Mcl0.97    957.556 Msun
t3_p1_q1.5_oa40_R10_Mcl0.97    183.239 Msun
t3_p1_q1.5_oa40_R20_Mcl0.97    567.287 Msun
t3_p1_q1.5_oa40_R30_Mcl0.97    1125.89 Msun
t3_p1_q1.5_oa50_R10_Mcl0.97    202.512 Msun
t3_p1_q1.5_oa50_R20_Mcl0.97    627.135 Msun
t3_p1_q1.5_oa50_R30_Mcl0.97    1244.64 Msun
t3_p1_q1.5_oa60_R10_Mcl0.97    215.767 Msun
t3_p1_q1.5_oa60_R20_Mcl0.97    668.216 Msun
t3_p1_q1.5_oa60_R30_Mcl0.97    1326.16 Msun
t3_p1_q1.5_oa70_R10_Mcl0.97    224.345 Msun
t3_p1_q1.5_oa70_R20_Mcl0.97    694.911 Msun
t3_p1_q1.5_oa70_R30_Mcl0.97    1379.18 Msun
t3_p1_q1.5_oa80_R10_Mcl0.97    229.226 Msun
t3_p1_q1.5_oa80_R20_Mcl0.97    709.914 Msun
t3_p1_q1.5_oa80_R30_Mcl0.97    1409.01 Msun
t3_p1_q1_oa10_R10_Mcl0.97    69.2027 Msun
t3_p1_q1_oa10_R20_Mcl0.97    213.734 Msun
t3_p1_q1_oa10_R30_Mcl0.97    424.066 Msun
t3_p1_q1_oa20_R10_Mcl0.97    127.616 Msun
t3_p1_q1_oa20_R20_Mcl0.97    394.765 Msun
t3_p1_q1_oa20_R30_Mcl0.97    783.379 Msun
t3_p1_q1_oa30_R10_Mcl0.97    174.241 Msun
t3_p1_q1_oa30_R20_Mcl0.97    539.242 Msun
t3_p1_q1_oa30_R30_Mcl0.97    1070.12 Msun
t3_p1_q1_oa40_R10_Mcl0.97    210.489 Msun
t3_p1_q1_oa40_R20_Mcl0.97    651.665 Msun
t3_p1_q1_oa40_R30_Mcl0.97    1293.26 Msun
t3_p1_q1_oa50_R10_Mcl0.97    237.855 Msun
t3_p1_q1_oa50_R20_Mcl0.97    736.533 Msun
t3_p1_q1_oa50_R30_Mcl0.97    1461.78 Msun
t3_p1_q1_oa60_R10_Mcl0.97    257.757 Msun
t3_p1_q1_oa60_R20_Mcl0.97    798.279 Msun
t3_p1_q1_oa60_R30_Mcl0.97    1584.31 Msun
t3_p1_q1_oa70_R10_Mcl0.97    271.227 Msun
t3_p1_q1_oa70_R20_Mcl0.97    839.979 Msun
t3_p1_q1_oa70_R30_Mcl0.97    1667.25 Msun
t3_p1_q1_oa80_R10_Mcl0.97    279.049 Msun
t3_p1_q1_oa80_R20_Mcl0.97    864.269 Msun
t3_p1_q1_oa80_R30_Mcl0.97    1715.37 Msun
t5_p0.5_q0.5_oa10_R10_Mcl0.97    163.337 Msun
t5_p0.5_q0.5_oa10_R20_Mcl0.97    575.807 Msun
t5_p0.5_q0.5_oa10_R30_Mcl0.97    1231.25 Msun
t5_p0.5_q0.5_oa20_R10_Mcl0.97    312.783 Msun
t5_p0.5_q0.5_oa20_R20_Mcl0.97    1103.63 Msun
t5_p0.5_q0.5_oa20_R30_Mcl0.97    2359.65 Msun
t5_p0.5_q0.5_oa30_R10_Mcl0.97    442.219 Msun
t5_p0.5_q0.5_oa30_R20_Mcl0.97    1560.81 Msun
t5_p0.5_q0.5_oa30_R30_Mcl0.97    3337.14 Msun
t5_p0.5_q0.5_oa40_R10_Mcl0.97    550.787 Msun
t5_p0.5_q0.5_oa40_R20_Mcl0.97    1944.37 Msun
t5_p0.5_q0.5_oa40_R30_Mcl0.97    4157.05 Msun
t5_p0.5_q0.5_oa50_R10_Mcl0.97    638.482 Msun
t5_p0.5_q0.5_oa50_R20_Mcl0.97    2254.22 Msun
t5_p0.5_q0.5_oa50_R30_Mcl0.97    4819.7 Msun
t5_p0.5_q0.5_oa60_R10_Mcl0.97    705.872 Msun
t5_p0.5_q0.5_oa60_R20_Mcl0.97    2492.32 Msun
t5_p0.5_q0.5_oa60_R30_Mcl0.97    5328.76 Msun
t5_p0.5_q0.5_oa70_R10_Mcl0.97    753.568 Msun
t5_p0.5_q0.5_oa70_R20_Mcl0.97    2661 Msun
t5_p0.5_q0.5_oa70_R30_Mcl0.97    5689.21 Msun
t5_p0.5_q0.5_oa80_R10_Mcl0.97    782.124 Msun
t5_p0.5_q0.5_oa80_R20_Mcl0.97    2761.82 Msun
t5_p0.5_q0.5_oa80_R30_Mcl0.97    5904.78 Msun
t5_p0.5_q0_oa10_R10_Mcl0.97    170.361 Msun
t5_p0.5_q0_oa10_R20_Mcl0.97    600.506 Msun
t5_p0.5_q0_oa10_R30_Mcl0.97    1284.14 Msun
t5_p0.5_q0_oa20_R10_Mcl0.97    339.949 Msun
t5_p0.5_q0_oa20_R20_Mcl0.97    1199.48 Msun
t5_p0.5_q0_oa20_R30_Mcl0.97    2564.72 Msun
t5_p0.5_q0_oa30_R10_Mcl0.97    499.331 Msun
t5_p0.5_q0_oa30_R20_Mcl0.97    1762.35 Msun
t5_p0.5_q0_oa30_R30_Mcl0.97    3767.93 Msun
t5_p0.5_q0_oa40_R10_Mcl0.97    643.474 Msun
t5_p0.5_q0_oa40_R20_Mcl0.97    2271.65 Msun
