Dust emission from Draine & Li (2007): ApJ 657, 810-837
================================================================
         8 = grain model
 4.000E-08 4.000E-01 0.000E+00 = a_01 (cm) , sigma_1 , b_C1/0.92
 2.500E-07 4.000E-01 0.000E+00 = a_02 (cm) , sigma_2 , b_C2/0.92
 7.000E+00 7.000E+00 1.000E+00 = Umin , Umax, beta (dN/dU propto U^{-beta})
 7.000E+00 = <U> 
     mmp83 = radfield
 4.465E-24 = power/H (erg s-1)
 band   nu*P_nu(band) j_nu(band)
 (um)   (erg s-1 H-1)(Jy cm2 sr-1 H-1)
1.270E+00  9.713E-27  3.272E-19 COBE-DIRBE
2.220E+00  1.674E-26  9.860E-19 COBE-DIRBE
3.530E+00  1.852E-26  1.734E-18 COBE-DIRBE
4.880E+00  1.763E-26  2.282E-18 COBE-DIRBE
1.229E+01  1.671E-25  5.447E-17 COBE-DIRBE
2.079E+01  2.316E-25  1.277E-16 COBE-DIRBE
5.599E+01  1.410E-24  2.094E-15 COBE-DIRBE
9.770E+01  3.402E-24  8.818E-15 COBE-DIRBE
1.479E+02  2.604E-24  1.021E-14 COBE-DIRBE
2.479E+02  7.912E-25  5.202E-15 COBE-DIRBE
1.200E+01  1.706E-25  5.431E-17 IRAS
2.500E+01  2.404E-25  1.594E-16 IRAS
6.000E+01  1.671E-24  2.659E-15 IRAS
1.000E+02  3.430E-24  9.099E-15 IRAS
3.550E+00  1.855E-26  1.747E-18 SST-IRAC
4.493E+00  1.788E-26  2.131E-18 SST-IRAC
5.731E+00  1.822E-26  2.770E-18 SST-IRAC
7.872E+00  1.027E-25  2.145E-17 SST-IRAC
2.368E+01  2.310E-25  1.451E-16 SST-MIPS
7.142E+01  2.296E-24  4.349E-15 SST-MIPS
1.559E+02  2.271E-24  9.393E-15 SST-MIPS
1.600E+01  1.416E-25  6.009E-17 SST-IRSPU
2.200E+01  2.436E-25  1.422E-16 SST-IRSPU











lambda    nu*dP/dnu     j_nu
 (um)   (erg s-1 H-1)(Jy cm2 sr-1 H-1)
1.000E+04  2.307E-31  6.119E-20
9.908E+03  2.391E-31  6.283E-20
9.817E+03  2.477E-31  6.452E-20
9.727E+03  2.567E-31  6.625E-20
9.638E+03  2.661E-31  6.802E-20
9.550E+03  2.757E-31  6.985E-20
9.462E+03  2.857E-31  7.172E-20
9.376E+03  2.961E-31  7.364E-20
9.290E+03  3.069E-31  7.562E-20
9.204E+03  3.180E-31  7.765E-20
9.120E+03  3.296E-31  7.973E-20
9.036E+03  3.415E-31  8.187E-20
8.954E+03  3.539E-31  8.405E-20
8.872E+03  3.667E-31  8.628E-20
8.790E+03  3.799E-31  8.858E-20
8.710E+03  3.936E-31  9.094E-20
8.630E+03  4.078E-31  9.336E-20
8.551E+03  4.226E-31  9.585E-20
8.472E+03  4.379E-31  9.841E-20
8.395E+03  4.538E-31  1.010E-19
8.318E+03  4.702E-31  1.037E-19
8.241E+03  4.873E-31  1.065E-19
8.166E+03  5.049E-31  1.094E-19
8.091E+03  5.233E-31  1.123E-19
8.017E+03  5.423E-31  1.153E-19
7.943E+03  5.620E-31  1.184E-19
7.870E+03  5.824E-31  1.216E-19
7.798E+03  6.037E-31  1.249E-19
7.727E+03  6.256E-31  1.282E-19
7.656E+03  6.484E-31  1.317E-19
7.586E+03  6.721E-31  1.352E-19
7.516E+03  6.966E-31  1.389E-19
7.447E+03  7.220E-31  1.426E-19
7.379E+03  7.484E-31  1.465E-19
7.311E+03  7.758E-31  1.505E-19
7.244E+03  8.042E-31  1.545E-19
7.178E+03  8.336E-31  1.587E-19
7.112E+03  8.641E-31  1.630E-19
7.047E+03  8.958E-31  1.674E-19
6.982E+03  9.286E-31  1.720E-19
6.918E+03  9.626E-31  1.766E-19
6.855E+03  9.978E-31  1.814E-19
6.792E+03  1.034E-30  1.864E-19
6.730E+03  1.072E-30  1.914E-19
6.668E+03  1.112E-30  1.966E-19
6.607E+03  1.153E-30  2.020E-19
6.546E+03  1.195E-30  2.075E-19
6.486E+03  1.239E-30  2.131E-19
6.427E+03  1.284E-30  2.190E-19
6.368E+03  1.332E-30  2.249E-19
6.310E+03  1.381E-30  2.311E-19
6.252E+03  1.432E-30  2.374E-19
6.194E+03  1.485E-30  2.439E-19
6.138E+03  1.539E-30  2.506E-19
6.081E+03  1.596E-30  2.575E-19
6.026E+03  1.655E-30  2.646E-19
5.970E+03  1.716E-30  2.718E-19
5.916E+03  1.780E-30  2.793E-19
5.861E+03  1.846E-30  2.870E-19
5.808E+03  1.914E-30  2.949E-19
5.754E+03  1.985E-30  3.030E-19
5.702E+03  2.059E-30  3.114E-19
5.649E+03  2.135E-30  3.200E-19
5.598E+03  2.215E-30  3.288E-19
5.546E+03  2.297E-30  3.379E-19
5.495E+03  2.382E-30  3.473E-19
5.445E+03  2.471E-30  3.569E-19
5.395E+03  2.563E-30  3.668E-19
5.346E+03  2.659E-30  3.770E-19
5.297E+03  2.758E-30  3.875E-19
5.248E+03  2.861E-30  3.982E-19
5.200E+03  2.967E-30  4.093E-19
5.152E+03  3.078E-30  4.207E-19
5.105E+03  3.193E-30  4.324E-19
5.058E+03  3.313E-30  4.445E-19
5.012E+03  3.436E-30  4.569E-19
4.966E+03  3.565E-30  4.696E-19
4.920E+03  3.698E-30  4.827E-19
4.875E+03  3.837E-30  4.962E-19
4.831E+03  3.981E-30  5.100E-19
4.786E+03  4.130E-30  5.243E-19
4.742E+03  4.285E-30  5.390E-19
4.699E+03  4.446E-30  5.541E-19
4.656E+03  4.613E-30  5.697E-19
4.613E+03  4.786E-30  5.857E-19
4.571E+03  4.966E-30  6.021E-19
4.529E+03  5.153E-30  6.190E-19
4.487E+03  5.347E-30  6.365E-19
4.446E+03  5.549E-30  6.544E-19
4.406E+03  5.758E-30  6.729E-19
4.365E+03  5.975E-30  6.919E-19
4.325E+03  6.201E-30  7.114E-19
4.285E+03  6.435E-30  7.315E-19
4.246E+03  6.679E-30  7.522E-19
4.207E+03  6.931E-30  7.735E-19
4.169E+03  7.194E-30  7.955E-19
4.130E+03  7.466E-30  8.180E-19
4.093E+03  7.749E-30  8.413E-19
4.055E+03  8.043E-30  8.652E-19
4.018E+03  8.348E-30  8.898E-19
3.981E+03  8.665E-30  9.150E-19
3.945E+03  8.994E-30  9.410E-19
3.908E+03  9.335E-30  9.678E-19
3.873E+03  9.689E-30  9.953E-19
3.837E+03  1.006E-29  1.024E-18
3.802E+03  1.044E-29  1.053E-18
3.767E+03  1.084E-29  1.083E-18
3.733E+03  1.125E-29  1.114E-18
3.698E+03  1.168E-29  1.146E-18
3.664E+03  1.213E-29  1.179E-18
3.631E+03  1.259E-29  1.212E-18
3.597E+03  1.307E-29  1.247E-18
3.565E+03  1.357E-29  1.283E-18
3.532E+03  1.409E-29  1.320E-18
3.499E+03  1.463E-29  1.358E-18
3.467E+03  1.519E-29  1.397E-18
3.436E+03  1.577E-29  1.437E-18
3.404E+03  1.638E-29  1.479E-18
3.373E+03  1.701E-29  1.521E-18
3.342E+03  1.766E-29  1.565E-18
3.311E+03  1.834E-29  1.611E-18
3.281E+03  1.904E-29  1.657E-18
3.251E+03  1.978E-29  1.705E-18
3.221E+03  2.054E-29  1.755E-18
3.192E+03  2.133E-29  1.806E-18
3.162E+03  2.215E-29  1.858E-18
3.133E+03  2.301E-29  1.912E-18
3.105E+03  2.390E-29  1.968E-18
3.076E+03  2.482E-29  2.025E-18
3.048E+03  2.578E-29  2.084E-18
3.020E+03  2.678E-29  2.145E-18
2.992E+03  2.782E-29  2.208E-18
2.965E+03  2.889E-29  2.272E-18
2.938E+03  3.001E-29  2.338E-18
2.911E+03  3.117E-29  2.406E-18
2.884E+03  3.237E-29  2.477E-18
2.858E+03  3.363E-29  2.549E-18
2.831E+03  3.493E-29  2.623E-18
2.805E+03  3.628E-29  2.700E-18
2.780E+03  3.769E-29  2.779E-18
2.754E+03  3.915E-29  2.861E-18
2.729E+03  4.068E-29  2.944E-18
2.704E+03  4.226E-29  3.031E-18
2.679E+03  4.390E-29  3.120E-18
2.655E+03  4.561E-29  3.212E-18
2.630E+03  4.739E-29  3.306E-18
2.606E+03  4.923E-29  3.404E-18
2.582E+03  5.115E-29  3.504E-18
2.559E+03  5.315E-29  3.607E-18
2.535E+03  5.523E-29  3.714E-18
2.512E+03  5.738E-29  3.823E-18
2.489E+03  5.963E-29  3.937E-18
2.466E+03  6.196E-29  4.053E-18
2.443E+03  6.439E-29  4.173E-18
2.421E+03  6.691E-29  4.297E-18
2.399E+03  6.953E-29  4.424E-18
2.377E+03  7.225E-29  4.555E-18
2.355E+03  7.509E-29  4.691E-18
2.333E+03  7.804E-29  4.830E-18
2.312E+03  8.110E-29  4.974E-18
2.291E+03  8.429E-29  5.122E-18
2.270E+03  8.760E-29  5.274E-18
2.249E+03  9.104E-29  5.431E-18
2.228E+03  9.463E-29  5.593E-18
2.208E+03  9.835E-29  5.760E-18
2.188E+03  1.022E-28  5.932E-18
2.168E+03  1.062E-28  6.109E-18
2.148E+03  1.104E-28  6.292E-18
2.128E+03  1.148E-28  6.480E-18
2.109E+03  1.193E-28  6.674E-18
2.089E+03  1.240E-28  6.873E-18
2.070E+03  1.289E-28  7.079E-18
2.051E+03  1.340E-28  7.291E-18
2.032E+03  1.393E-28  7.510E-18
2.014E+03  1.448E-28  7.735E-18
1.995E+03  1.505E-28  7.966E-18
1.977E+03  1.565E-28  8.205E-18
1.959E+03  1.626E-28  8.451E-18
1.941E+03  1.691E-28  8.705E-18
1.923E+03  1.758E-28  8.966E-18
1.905E+03  1.827E-28  9.235E-18
1.888E+03  1.899E-28  9.512E-18
1.871E+03  1.975E-28  9.798E-18
1.854E+03  2.053E-28  1.009E-17
1.837E+03  2.134E-28  1.040E-17
1.820E+03  2.219E-28  1.071E-17
1.803E+03  2.306E-28  1.103E-17
1.786E+03  2.398E-28  1.136E-17
1.770E+03  2.493E-28  1.171E-17
1.754E+03  2.592E-28  1.206E-17
1.738E+03  2.695E-28  1.242E-17
1.722E+03  2.801E-28  1.280E-17
1.706E+03  2.913E-28  1.318E-17
1.690E+03  3.028E-28  1.358E-17
1.675E+03  3.148E-28  1.399E-17
1.660E+03  3.273E-28  1.441E-17
1.644E+03  3.403E-28  1.484E-17
1.629E+03  3.538E-28  1.529E-17
1.614E+03  3.679E-28  1.575E-17
1.600E+03  3.825E-28  1.623E-17
1.585E+03  3.976E-28  1.672E-17
1.570E+03  4.134E-28  1.722E-17
1.556E+03  4.298E-28  1.774E-17
1.542E+03  4.469E-28  1.828E-17
1.528E+03  4.646E-28  1.883E-17
1.514E+03  4.831E-28  1.940E-17
1.500E+03  5.023E-28  1.998E-17
1.486E+03  5.222E-28  2.058E-17
1.472E+03  5.430E-28  2.120E-17
1.459E+03  5.645E-28  2.185E-17
1.445E+03  5.870E-28  2.250E-17
1.432E+03  6.103E-28  2.318E-17
1.419E+03  6.345E-28  2.388E-17
1.406E+03  6.597E-28  2.461E-17
1.393E+03  6.860E-28  2.535E-17
1.380E+03  7.132E-28  2.611E-17
1.368E+03  7.415E-28  2.690E-17
1.355E+03  7.710E-28  2.772E-17
1.343E+03  8.016E-28  2.855E-17
1.330E+03  8.334E-28  2.941E-17
1.318E+03  8.665E-28  3.030E-17
1.306E+03  9.009E-28  3.121E-17
1.294E+03  9.367E-28  3.216E-17
1.282E+03  9.738E-28  3.312E-17
1.271E+03  1.012E-27  3.412E-17
1.259E+03  1.053E-27  3.515E-17
1.247E+03  1.094E-27  3.621E-17
1.236E+03  1.138E-27  3.730E-17
1.225E+03  1.183E-27  3.842E-17
1.213E+03  1.230E-27  3.958E-17
1.202E+03  1.278E-27  4.077E-17
1.191E+03  1.329E-27  4.199E-17
1.180E+03  1.381E-27  4.325E-17
1.169E+03  1.436E-27  4.455E-17
1.159E+03  1.493E-27  4.589E-17
1.148E+03  1.552E-27  4.726E-17
1.138E+03  1.613E-27  4.868E-17
1.127E+03  1.677E-27  5.014E-17
1.117E+03  1.743E-27  5.164E-17
1.107E+03  1.812E-27  5.319E-17
1.096E+03  1.883E-27  5.478E-17
1.086E+03  1.958E-27  5.641E-17
1.076E+03  2.035E-27  5.810E-17
1.067E+03  2.115E-27  5.983E-17
1.057E+03  2.198E-27  6.162E-17
1.047E+03  2.284E-27  6.345E-17
1.038E+03  2.374E-27  6.534E-17
1.028E+03  2.468E-27  6.729E-17
1.019E+03  2.564E-27  6.929E-17
1.009E+03  2.665E-27  7.134E-17
1.000E+03  2.769E-27  7.346E-17
9.908E+02  2.878E-27  7.564E-17
9.817E+02  2.991E-27  7.789E-17
9.727E+02  3.108E-27  8.020E-17
9.638E+02  3.230E-27  8.258E-17
9.550E+02  3.357E-27  8.503E-17
9.462E+02  3.488E-27  8.755E-17
9.376E+02  3.624E-27  9.014E-17
9.290E+02  3.766E-27  9.280E-17
9.204E+02  3.913E-27  9.554E-17
9.120E+02  4.066E-27  9.836E-17
9.036E+02  4.224E-27  1.013E-16
8.954E+02  4.389E-27  1.042E-16
8.872E+02  4.559E-27  1.073E-16
8.790E+02  4.737E-27  1.104E-16
8.710E+02  4.920E-27  1.137E-16
8.630E+02  5.111E-27  1.170E-16
8.551E+02  5.309E-27  1.204E-16
8.472E+02  5.515E-27  1.239E-16
8.395E+02  5.728E-27  1.275E-16
8.318E+02  5.949E-27  1.312E-16
8.241E+02  6.178E-27  1.351E-16
8.166E+02  6.416E-27  1.390E-16
8.091E+02  6.663E-27  1.430E-16
8.017E+02  6.919E-27  1.471E-16
7.943E+02  7.184E-27  1.514E-16
7.870E+02  7.460E-27  1.557E-16
7.798E+02  7.746E-27  1.602E-16
7.727E+02  8.042E-27  1.648E-16
7.656E+02  8.350E-27  1.696E-16
7.586E+02  8.669E-27  1.744E-16
7.516E+02  8.999E-27  1.794E-16
7.447E+02  9.343E-27  1.846E-16
7.379E+02  9.700E-27  1.899E-16
7.311E+02  1.007E-26  1.953E-16
7.244E+02  1.046E-26  2.009E-16
7.178E+02  1.085E-26  2.067E-16
7.112E+02  1.127E-26  2.126E-16
7.047E+02  1.170E-26  2.187E-16
6.982E+02  1.214E-26  2.249E-16
6.918E+02  1.261E-26  2.314E-16
6.855E+02  1.309E-26  2.380E-16
6.792E+02  1.359E-26  2.448E-16
6.730E+02  1.410E-26  2.517E-16
6.668E+02  1.464E-26  2.589E-16
6.607E+02  1.519E-26  2.662E-16
6.546E+02  1.577E-26  2.738E-16
6.486E+02  1.637E-26  2.816E-16
6.427E+02  1.699E-26  2.897E-16
6.368E+02  1.764E-26  2.980E-16
6.310E+02  1.831E-26  3.065E-16
6.252E+02  1.901E-26  3.152E-16
6.194E+02  1.973E-26  3.242E-16
6.138E+02  2.048E-26  3.335E-16
6.081E+02  2.126E-26  3.430E-16
6.026E+02  2.207E-26  3.528E-16
5.970E+02  2.291E-26  3.628E-16
5.916E+02  2.378E-26  3.732E-16
5.861E+02  2.468E-26  3.838E-16
5.808E+02  2.562E-26  3.947E-16
5.754E+02  2.660E-26  4.060E-16
5.702E+02  2.761E-26  4.175E-16
5.649E+02  2.865E-26  4.294E-16
5.598E+02  2.974E-26  4.416E-16
5.546E+02  3.087E-26  4.542E-16
5.495E+02  3.204E-26  4.671E-16
5.445E+02  3.326E-26  4.804E-16
5.395E+02  3.452E-26  4.940E-16
5.346E+02  3.583E-26  5.080E-16
5.297E+02  3.719E-26  5.224E-16
5.248E+02  3.859E-26  5.373E-16
5.200E+02  4.006E-26  5.525E-16
5.152E+02  4.157E-26  5.682E-16
5.105E+02  4.315E-26  5.843E-16
5.058E+02  4.478E-26  6.008E-16
5.012E+02  4.647E-26  6.178E-16
4.966E+02  4.823E-26  6.353E-16
4.920E+02  5.005E-26  6.532E-16
4.875E+02  5.194E-26  6.717E-16
4.831E+02  5.390E-26  6.906E-16
4.786E+02  5.593E-26  7.101E-16
4.742E+02  5.804E-26  7.301E-16
4.699E+02  6.022E-26  7.506E-16
4.656E+02  6.249E-26  7.717E-16
4.613E+02  6.483E-26  7.934E-16
4.571E+02  6.727E-26  8.156E-16
4.529E+02  6.980E-26  8.385E-16
4.487E+02  7.241E-26  8.620E-16
4.446E+02  7.513E-26  8.861E-16
4.406E+02  7.794E-26  9.108E-16
4.365E+02  8.085E-26  9.362E-16
4.325E+02  8.387E-26  9.623E-16
4.285E+02  8.701E-26  9.891E-16
4.246E+02  9.026E-26  1.017E-15
4.207E+02  9.362E-26  1.045E-15
4.169E+02  9.711E-26  1.074E-15
4.130E+02  1.007E-25  1.103E-15
4.093E+02  1.045E-25  1.134E-15
4.055E+02  1.083E-25  1.165E-15
4.018E+02  1.124E-25  1.198E-15
3.981E+02  1.165E-25  1.230E-15
3.945E+02  1.208E-25  1.264E-15
3.908E+02  1.253E-25  1.299E-15
3.873E+02  1.300E-25  1.335E-15
3.837E+02  1.348E-25  1.372E-15
3.802E+02  1.397E-25  1.409E-15
3.767E+02  1.449E-25  1.448E-15
3.733E+02  1.502E-25  1.487E-15
3.698E+02  1.557E-25  1.528E-15
3.664E+02  1.615E-25  1.569E-15
3.631E+02  1.674E-25  1.612E-15
3.597E+02  1.735E-25  1.655E-15
3.565E+02  1.798E-25  1.700E-15
3.532E+02  1.864E-25  1.746E-15
3.499E+02  1.932E-25  1.793E-15
3.467E+02  2.002E-25  1.841E-15
3.436E+02  2.075E-25  1.891E-15
3.404E+02  2.150E-25  1.941E-15
3.373E+02  2.228E-25  1.993E-15
3.342E+02  2.308E-25  2.046E-15
3.311E+02  2.392E-25  2.101E-15
3.281E+02  2.477E-25  2.156E-15
3.251E+02  2.566E-25  2.213E-15
3.221E+02  2.658E-25  2.271E-15
3.192E+02  2.753E-25  2.331E-15
3.162E+02  2.852E-25  2.392E-15
3.133E+02  2.952E-25  2.454E-15
3.105E+02  3.057E-25  2.518E-15
3.076E+02  3.166E-25  2.583E-15
3.048E+02  3.278E-25  2.650E-15
3.020E+02  3.393E-25  2.718E-15
2.992E+02  3.513E-25  2.788E-15
2.965E+02  3.636E-25  2.859E-15
2.938E+02  3.763E-25  2.932E-15
2.911E+02  3.895E-25  3.007E-15
