Dust emission from Draine & Li (2007): ApJ 657, 810-837
================================================================
        10 = grain model
 4.000E-08 4.000E-01 5.000E-06 = a_01 (cm) , sigma_1 , b_C1/0.92
 2.500E-07 4.000E-01 5.000E-06 = a_02 (cm) , sigma_2 , b_C2/0.92
 7.000E+00 7.000E+00 1.000E+00 = Umin , Umax, beta (dN/dU propto U^{-beta})
 7.000E+00 = <U> 
     mmp83 = radfield
 7.318E-24 = power/H (erg s-1)
 band   nu*P_nu(band) j_nu(band)
 (um)   (erg s-1 H-1)(Jy cm2 sr-1 H-1)
1.270E+00  2.035E-26  6.857E-19 COBE-DIRBE
2.220E+00  2.729E-26  1.607E-18 COBE-DIRBE
3.530E+00  1.436E-25  1.344E-17 COBE-DIRBE
4.880E+00  6.908E-26  8.943E-18 COBE-DIRBE
1.229E+01  6.626E-25  2.160E-16 COBE-DIRBE
2.079E+01  7.230E-25  3.987E-16 COBE-DIRBE
5.599E+01  2.638E-24  3.918E-15 COBE-DIRBE
9.770E+01  4.469E-24  1.158E-14 COBE-DIRBE
1.479E+02  3.152E-24  1.237E-14 COBE-DIRBE
2.479E+02  9.141E-25  6.010E-15 COBE-DIRBE
1.200E+01  6.805E-25  2.166E-16 IRAS
2.500E+01  7.363E-25  4.883E-16 IRAS
6.000E+01  2.908E-24  4.628E-15 IRAS
1.000E+02  4.469E-24  1.186E-14 IRAS
3.550E+00  1.659E-25  1.562E-17 SST-IRAC
4.493E+00  5.060E-26  6.030E-18 SST-IRAC
5.731E+00  3.756E-25  5.710E-17 SST-IRAC
7.872E+00  9.058E-25  1.891E-16 SST-IRAC
2.368E+01  6.768E-25  4.251E-16 SST-MIPS
7.142E+01  3.469E-24  6.573E-15 SST-MIPS
1.559E+02  2.720E-24  1.125E-14 SST-MIPS
1.600E+01  6.008E-25  2.550E-16 SST-IRSPU
2.200E+01  6.967E-25  4.066E-16 SST-IRSPU











lambda    nu*dP/dnu     j_nu
 (um)   (erg s-1 H-1)(Jy cm2 sr-1 H-1)
1.000E+04  2.536E-31  6.728E-20
9.908E+03  2.629E-31  6.910E-20
9.817E+03  2.725E-31  7.096E-20
9.727E+03  2.824E-31  7.287E-20
9.638E+03  2.927E-31  7.483E-20
9.550E+03  3.033E-31  7.684E-20
9.462E+03  3.144E-31  7.891E-20
9.376E+03  3.258E-31  8.104E-20
9.290E+03  3.377E-31  8.322E-20
9.204E+03  3.500E-31  8.546E-20
9.120E+03  3.628E-31  8.776E-20
9.036E+03  3.760E-31  9.013E-20
