Dust emission from Draine & Li (2007): ApJ 657, 810-837
================================================================
        11 = grain model
 4.000E-08 4.000E-01 0.000E+00 = a_01 (cm) , sigma_1 , b_C1/0.92
 2.500E-07 4.000E-01 0.000E+00 = a_02 (cm) , sigma_2 , b_C2/0.92
 1.200E+01 1.000E+03 2.000E+00 = Umin , Umax, beta (dN/dU propto U^{-beta})
 5.372E+01 = <U> 
     mmp83 = radfield
 2.967E-23 = power/H (erg s-1)
 band   nu*P_nu(band) j_nu(band)
 (um)   (erg s-1 H-1)(Jy cm2 sr-1 H-1)
1.270E+00  3.019E-26  1.017E-18 COBE-DIRBE
2.220E+00  5.057E-26  2.978E-18 COBE-DIRBE
3.530E+00  8.638E-26  8.088E-18 COBE-DIRBE
4.880E+00  6.511E-26  8.429E-18 COBE-DIRBE
1.229E+01  8.390E-25  2.735E-16 COBE-DIRBE
2.079E+01  2.014E-24  1.111E-15 COBE-DIRBE
5.599E+01  2.119E-23  3.147E-14 COBE-DIRBE
9.770E+01  1.517E-23  3.932E-14 COBE-DIRBE
1.479E+02  6.451E-24  2.530E-14 COBE-DIRBE
2.479E+02  1.286E-24  8.455E-15 COBE-DIRBE
1.200E+01  8.085E-25  2.573E-16 IRAS
2.500E+01  2.930E-24  1.943E-15 IRAS
6.000E+01  2.103E-23  3.348E-14 IRAS
1.000E+02  1.458E-23  3.867E-14 IRAS
3.550E+00  9.225E-26  8.687E-18 SST-IRAC
4.493E+00  6.119E-26  7.293E-18 SST-IRAC
5.731E+00  1.399E-25  2.127E-17 SST-IRAC
7.872E+00  5.686E-25  1.187E-16 SST-IRAC
2.368E+01  2.630E-24  1.652E-15 SST-MIPS
7.142E+01  1.949E-23  3.692E-14 SST-MIPS
1.559E+02  5.079E-24  2.101E-14 SST-MIPS
1.600E+01  9.555E-25  4.055E-16 SST-IRSPU
2.200E+01  2.506E-24  1.462E-15 SST-IRSPU











lambda    nu*dP/dnu     j_nu
 (um)   (erg s-1 H-1)(Jy cm2 sr-1 H-1)
1.000E+04  2.189E-31  5.808E-20
9.908E+03  2.269E-31  5.964E-20
9.817E+03  2.352E-31  6.124E-20
9.727E+03  2.437E-31  6.288E-20
9.638E+03  2.526E-31  6.457E-20
9.550E+03  2.617E-31  6.631E-20
9.462E+03  2.713E-31  6.809E-20
9.376E+03  2.811E-31  6.991E-20
9.290E+03  2.913E-31  7.179E-20
9.204E+03  3.019E-31  7.372E-20
9.120E+03  3.129E-31  7.570E-20
9.036E+03  3.243E-31  7.773E-20
8.954E+03  3.360E-31  7.981E-20
8.872E+03  3.482E-31  8.194E-20
8.790E+03  3.608E-31  8.412E-20
8.710E+03  3.738E-31  8.636E-20
8.630E+03  3.873E-31  8.867E-20
8.551E+03  4.014E-31  9.104E-20
8.472E+03  4.159E-31  9.347E-20
8.395E+03  4.310E-31  9.597E-20
8.318E+03  4.467E-31  9.855E-20
8.241E+03  4.629E-31  1.012E-19
8.166E+03  4.797E-31  1.039E-19
8.091E+03  4.971E-31  1.067E-19
8.017E+03  5.152E-31  1.096E-19
7.943E+03  5.340E-31  1.125E-19
7.870E+03  5.534E-31  1.155E-19
7.798E+03  5.736E-31  1.187E-19
7.727E+03  5.945E-31  1.219E-19
7.656E+03  6.162E-31  1.251E-19
7.586E+03  6.387E-31  1.285E-19
7.516E+03  6.621E-31  1.320E-19
7.447E+03  6.863E-31  1.356E-19
7.379E+03  7.114E-31  1.392E-19
7.311E+03  7.374E-31  1.430E-19
7.244E+03  7.645E-31  1.469E-19
7.178E+03  7.925E-31  1.509E-19
7.112E+03  8.216E-31  1.550E-19
7.047E+03  8.517E-31  1.592E-19
6.982E+03  8.830E-31  1.635E-19
6.918E+03  9.153E-31  1.680E-19
6.855E+03  9.489E-31  1.725E-19
6.792E+03  9.837E-31  1.772E-19
6.730E+03  1.020E-30  1.821E-19
6.668E+03  1.057E-30  1.870E-19
6.607E+03  1.096E-30  1.921E-19
6.546E+03  1.137E-30  1.974E-19
6.486E+03  1.179E-30  2.028E-19
6.427E+03  1.222E-30  2.083E-19
6.368E+03  1.267E-30  2.140E-19
6.310E+03  1.314E-30  2.199E-19
6.252E+03  1.362E-30  2.259E-19
6.194E+03  1.413E-30  2.321E-19
6.138E+03  1.465E-30  2.385E-19
6.081E+03  1.519E-30  2.451E-19
6.026E+03  1.575E-30  2.518E-19
5.970E+03  1.634E-30  2.587E-19
5.916E+03  1.694E-30  2.659E-19
5.861E+03  1.757E-30  2.732E-19
5.808E+03  1.823E-30  2.808E-19
5.754E+03  1.890E-30  2.885E-19
5.702E+03  1.961E-30  2.965E-19
5.649E+03  2.034E-30  3.047E-19
5.598E+03  2.109E-30  3.132E-19
5.546E+03  2.188E-30  3.219E-19
5.495E+03  2.269E-30  3.308E-19
5.445E+03  2.354E-30  3.400E-19
5.395E+03  2.442E-30  3.495E-19
5.346E+03  2.533E-30  3.592E-19
5.297E+03  2.628E-30  3.692E-19
5.248E+03  2.726E-30  3.795E-19
5.200E+03  2.828E-30  3.901E-19
5.152E+03  2.934E-30  4.010E-19
5.105E+03  3.044E-30  4.122E-19
5.058E+03  3.158E-30  4.237E-19
5.012E+03  3.276E-30  4.355E-19
4.966E+03  3.399E-30  4.477E-19
4.920E+03  3.526E-30  4.603E-19
4.875E+03  3.659E-30  4.732E-19
4.831E+03  3.796E-30  4.864E-19
4.786E+03  3.939E-30  5.001E-19
4.742E+03  4.087E-30  5.141E-19
4.699E+03  4.241E-30  5.286E-19
4.656E+03  4.401E-30  5.435E-19
4.613E+03  4.567E-30  5.588E-19
4.571E+03  4.739E-30  5.746E-19
4.529E+03  4.918E-30  5.908E-19
4.487E+03  5.103E-30  6.075E-19
4.446E+03  5.296E-30  6.247E-19
4.406E+03  5.497E-30  6.424E-19
4.365E+03  5.705E-30  6.606E-19
4.325E+03  5.921E-30  6.793E-19
4.285E+03  6.145E-30  6.986E-19
4.246E+03  6.378E-30  7.184E-19
4.207E+03  6.621E-30  7.389E-19
4.169E+03  6.872E-30  7.599E-19
4.130E+03  7.133E-30  7.815E-19
4.093E+03  7.405E-30  8.038E-19
4.055E+03  7.686E-30  8.268E-19
4.018E+03  7.979E-30  8.504E-19
3.981E+03  8.283E-30  8.747E-19
3.945E+03  8.598E-30  8.996E-19
3.908E+03  8.925E-30  9.253E-19
3.873E+03  9.265E-30  9.518E-19
3.837E+03  9.619E-30  9.790E-19
3.802E+03  9.986E-30  1.007E-18
3.767E+03  1.037E-29  1.036E-18
3.733E+03  1.076E-29  1.066E-18
3.698E+03  1.118E-29  1.096E-18
3.664E+03  1.160E-29  1.128E-18
3.631E+03  1.205E-29  1.160E-18
3.597E+03  1.251E-29  1.194E-18
3.565E+03  1.299E-29  1.228E-18
3.532E+03  1.349E-29  1.264E-18
3.499E+03  1.401E-29  1.300E-18
3.467E+03  1.455E-29  1.338E-18
3.436E+03  1.511E-29  1.377E-18
3.404E+03  1.569E-29  1.417E-18
3.373E+03  1.630E-29  1.458E-18
3.342E+03  1.693E-29  1.500E-18
3.311E+03  1.758E-29  1.544E-18
3.281E+03  1.826E-29  1.589E-18
3.251E+03  1.897E-29  1.635E-18
3.221E+03  1.970E-29  1.683E-18
3.192E+03  2.046E-29  1.732E-18
3.162E+03  2.126E-29  1.783E-18
3.133E+03  2.208E-29  1.835E-18
3.105E+03  2.294E-29  1.889E-18
3.076E+03  2.383E-29  1.945E-18
3.048E+03  2.476E-29  2.002E-18
3.020E+03  2.572E-29  2.060E-18
2.992E+03  2.672E-29  2.121E-18
2.965E+03  2.776E-29  2.183E-18
2.938E+03  2.884E-29  2.247E-18
2.911E+03  2.996E-29  2.313E-18
2.884E+03  3.112E-29  2.381E-18
2.858E+03  3.234E-29  2.451E-18
2.831E+03  3.360E-29  2.523E-18
2.805E+03  3.491E-29  2.598E-18
2.780E+03  3.627E-29  2.674E-18
2.754E+03  3.769E-29  2.753E-18
2.729E+03  3.916E-29  2.835E-18
2.704E+03  4.069E-29  2.919E-18
2.679E+03  4.229E-29  3.005E-18
