Dust emission from Draine & Li (2007): ApJ 657, 810-837
================================================================
        10 = grain model
 4.000E-08 4.000E-01 5.000E-06 = a_01 (cm) , sigma_1 , b_C1/0.92
 2.500E-07 4.000E-01 5.000E-06 = a_02 (cm) , sigma_2 , b_C2/0.92
 5.000E+00 1.000E+06 2.000E+00 = Umin , Umax, beta (dN/dU propto U^{-beta})
 6.103E+01 = <U> 
     mmp83 = radfield
 6.369E-23 = power/H (erg s-1)
 band   nu*P_nu(band) j_nu(band)
 (um)   (erg s-1 H-1)(Jy cm2 sr-1 H-1)
1.270E+00  1.847E-25  6.222E-18 COBE-DIRBE
2.220E+00  2.572E-25  1.514E-17 COBE-DIRBE
3.530E+00  1.452E-24  1.359E-16 COBE-DIRBE
4.880E+00  9.175E-25  1.188E-16 COBE-DIRBE
1.229E+01  1.258E-23  4.102E-15 COBE-DIRBE
2.079E+01  2.269E-23  1.251E-14 COBE-DIRBE
5.599E+01  2.471E-23  3.670E-14 COBE-DIRBE
9.770E+01  1.380E-23  3.576E-14 COBE-DIRBE
1.479E+02  6.279E-24  2.463E-14 COBE-DIRBE
2.479E+02  1.395E-24  9.173E-15 COBE-DIRBE
1.200E+01  1.223E-23  3.892E-15 IRAS
2.500E+01  2.463E-23  1.633E-14 IRAS
6.000E+01  2.377E-23  3.783E-14 IRAS
1.000E+02  1.325E-23  3.515E-14 IRAS
3.550E+00  1.674E-24  1.576E-16 SST-IRAC
4.493E+00  6.418E-25  7.649E-17 SST-IRAC
5.731E+00  5.042E-24  7.665E-16 SST-IRAC
7.872E+00  1.412E-23  2.948E-15 SST-IRAC
2.368E+01  2.353E-23  1.478E-14 SST-MIPS
7.142E+01  1.854E-23  3.512E-14 SST-MIPS
1.559E+02  5.055E-24  2.090E-14 SST-MIPS
1.600E+01  1.450E-23  6.153E-15 SST-IRSPU
2.200E+01  2.406E-23  1.404E-14 SST-IRSPU











lambda    nu*dP/dnu     j_nu
 (um)   (erg s-1 H-1)(Jy cm2 sr-1 H-1)
1.000E+04  2.945E-31  7.812E-20
9.908E+03  3.052E-31  8.023E-20
9.817E+03  3.164E-31  8.239E-20
9.727E+03  3.279E-31  8.461E-20
9.638E+03  3.399E-31  8.689E-20
9.550E+03  3.522E-31  8.923E-20
9.462E+03  3.651E-31  9.164E-20
9.376E+03  3.784E-31  9.411E-20
9.290E+03  3.922E-31  9.665E-20
9.204E+03  4.065E-31  9.925E-20
9.120E+03  4.213E-31  1.019E-19
9.036E+03  4.367E-31  1.047E-19
8.954E+03  4.526E-31  1.075E-19
8.872E+03  4.690E-31  1.104E-19
8.790E+03  4.860E-31  1.133E-19
8.710E+03  5.036E-31  1.164E-19
8.630E+03  5.219E-31  1.195E-19
8.551E+03  5.409E-31  1.227E-19
8.472E+03  5.605E-31  1.260E-19
8.395E+03  5.809E-31  1.294E-19
8.318E+03  6.021E-31  1.328E-19
8.241E+03  6.240E-31  1.364E-19
8.166E+03  6.468E-31  1.401E-19
8.091E+03  6.703E-31  1.439E-19
8.017E+03  6.948E-31  1.478E-19
7.943E+03  7.202E-31  1.517E-19
7.870E+03  7.465E-31  1.558E-19
7.798E+03  7.738E-31  1.601E-19
7.727E+03  8.021E-31  1.644E-19
7.656E+03  8.315E-31  1.689E-19
7.586E+03  8.619E-31  1.734E-19
7.516E+03  8.935E-31  1.781E-19
7.447E+03  9.263E-31  1.830E-19
7.379E+03  9.603E-31  1.880E-19
7.311E+03  9.955E-31  1.931E-19
7.244E+03  1.032E-30  1.983E-19
7.178E+03  1.070E-30  2.037E-19
7.112E+03  1.109E-30  2.093E-19
7.047E+03  1.150E-30  2.150E-19
6.982E+03  1.193E-30  2.209E-19
6.918E+03  1.236E-30  2.269E-19
6.855E+03  1.282E-30  2.331E-19
6.792E+03  1.329E-30  2.394E-19
6.730E+03  1.378E-30  2.460E-19
6.668E+03  1.429E-30  2.527E-19
6.607E+03  1.481E-30  2.596E-19
6.546E+03  1.536E-30  2.667E-19
6.486E+03  1.593E-30  2.741E-19
6.427E+03  1.652E-30  2.816E-19
6.368E+03  1.713E-30  2.893E-19
6.310E+03  1.776E-30  2.973E-19
6.252E+03  1.842E-30  3.055E-19
6.194E+03  1.910E-30  3.139E-19
6.138E+03  1.981E-30  3.225E-19
6.081E+03  2.054E-30  3.314E-19
6.026E+03  2.131E-30  3.406E-19
5.970E+03  2.210E-30  3.500E-19
5.916E+03  2.292E-30  3.597E-19
5.861E+03  2.377E-30  3.696E-19
5.808E+03  2.466E-30  3.798E-19
5.754E+03  2.557E-30  3.904E-19
5.702E+03  2.653E-30  4.012E-19
5.649E+03  2.752E-30  4.123E-19
5.598E+03  2.854E-30  4.238E-19
5.546E+03  2.961E-30  4.356E-19
5.495E+03  3.071E-30  4.477E-19
5.445E+03  3.186E-30  4.602E-19
5.395E+03  3.305E-30  4.730E-19
5.346E+03  3.429E-30  4.862E-19
5.297E+03  3.557E-30  4.998E-19
5.248E+03  3.690E-30  5.137E-19
5.200E+03  3.829E-30  5.281E-19
5.152E+03  3.972E-30  5.429E-19
5.105E+03  4.121E-30  5.581E-19
5.058E+03  4.276E-30  5.737E-19
5.012E+03  4.436E-30  5.898E-19
4.966E+03  4.603E-30  6.063E-19
4.920E+03  4.776E-30  6.233E-19
4.875E+03  4.955E-30  6.408E-19
4.831E+03  5.141E-30  6.588E-19
4.786E+03  5.335E-30  6.773E-19
4.742E+03  5.536E-30  6.964E-19
