Dust emission from Draine & Li (2007): ApJ 657, 810-837
==========================================================
         1 = grain model
 4.000E-08 4.000E-01 0.000E+00 = a_01 (cm) , sigma_1 , b_C1/0.92
 2.000E-07 5.500E-01 0.000E+00 = a_02 (cm) , sigma_2 , b_C2/0.92
 5.000E+00 5.000E+00 1.000E+00 = Umin , Umax, beta (dN/dU propto U^{-beta})
 5.000E+00 = <U> 
     mmp83 = radfield
 2.234E-23 = power/H (erg s-1)
 band   nu*P_nu(band) j_nu(band)
 (um)   (erg s-1 H-1)(Jy cm2 sr-1 H-1)
1.270E+00  8.425E-27  2.838E-19 COBE-DIRBE
2.220E+00  9.970E-27  5.871E-19 COBE-DIRBE
3.530E+00  6.112E-26  5.723E-18 COBE-DIRBE
4.880E+00  2.671E-26  3.457E-18 COBE-DIRBE
1.229E+01  5.301E-25  1.728E-16 COBE-DIRBE
2.079E+01  8.458E-25  4.664E-16 COBE-DIRBE
5.599E+01  1.047E-23  1.556E-14 COBE-DIRBE
9.770E+01  1.599E-23  4.143E-14 COBE-DIRBE
1.479E+02  1.070E-23  4.198E-14 COBE-DIRBE
2.479E+02  2.967E-24  1.951E-14 COBE-DIRBE
1.200E+01  4.992E-25  1.589E-16 IRAS
2.500E+01  9.490E-25  6.293E-16 IRAS
6.000E+01  1.144E-23  1.822E-14 IRAS
1.000E+02  1.590E-23  4.216E-14 IRAS
3.550E+00  7.108E-26  6.694E-18 SST-IRAC
4.493E+00  1.935E-26  2.307E-18 SST-IRAC
5.731E+00  1.654E-25  2.515E-17 SST-IRAC
7.872E+00  5.115E-25  1.068E-16 SST-IRAC
2.368E+01  8.733E-25  5.486E-16 SST-MIPS
7.142E+01  1.357E-23  2.571E-14 SST-MIPS
1.559E+02  9.176E-24  3.795E-14 SST-MIPS
1.600E+01  6.639E-25  2.818E-16 SST-IRSPU
2.200E+01  8.763E-25  5.114E-16 SST-IRSPU
7.500E+01  1.166E-23  2.320E-14 Herschel-PACS
1.100E+02  1.160E-23  3.383E-14 Herschel-PACS
1.700E+02  6.957E-24  3.137E-14 Herschel-PACS
2.500E+02  2.500E-24  1.658E-14 Herschel-SPIRE
3.600E+02  6.648E-25  6.349E-15 Herschel-SPIRE
5.200E+02  1.565E-25  2.159E-15 Herschel-SPIRE
2.400E+00  1.097E-26  6.982E-19 Akari IRC NIR N2
3.200E+00  4.712E-26  3.999E-18 Akari IRC NIR N3
4.100E+00  2.107E-26  2.291E-18 Akari IRC NIR N4
7.000E+00  5.522E-25  1.025E-16 Akari IRC MIR-S S7
9.000E+00  4.506E-25  1.076E-16 Akari IRC MIR-S S9W
1.100E+01  4.482E-25  1.308E-16 Akari IRC MIR-S S11
1.500E+01  7.010E-25  2.789E-16 Akari IRC MIR-L L15
1.800E+01  7.793E-25  3.721E-16 Akari IRC MIR-L L18W
2.400E+01  8.703E-25  5.541E-16 Akari IRC MIR-L L24
6.500E+01  1.367E-23  2.357E-14 Akari FIS N60
8.000E+01  1.570E-23  3.333E-14 Akari FIS WIDE-S
1.400E+02  1.071E-23  3.979E-14 Akari FIS WIDE-L
1.600E+02  8.746E-24  3.712E-14 Akari FIS N160
 
 
 
 


lambda    nu*dP/dnu     j_nu
 (um)   (erg s-1 H-1)(Jy cm2 sr-1 H-1)
1.000E+04  7.054E-31  1.871E-19
9.908E+03  7.314E-31  1.922E-19
9.817E+03  7.582E-31  1.974E-19
9.727E+03  7.860E-31  2.028E-19
9.638E+03  8.149E-31  2.083E-19
9.550E+03  8.448E-31  2.140E-19
9.462E+03  8.759E-31  2.198E-19
9.376E+03  9.080E-31  2.258E-19
9.290E+03  9.414E-31  2.320E-19
9.204E+03  9.760E-31  2.383E-19
9.120E+03  1.012E-30  2.448E-19
9.036E+03  1.049E-30  2.514E-19
8.954E+03  1.087E-30  2.583E-19
8.872E+03  1.127E-30  2.652E-19
8.790E+03  1.168E-30  2.724E-19
8.710E+03  1.211E-30  2.798E-19
8.630E+03  1.255E-30  2.874E-19
8.551E+03  1.301E-30  2.952E-19
8.472E+03  1.349E-30  3.032E-19
8.395E+03  1.399E-30  3.114E-19
8.318E+03  1.450E-30  3.199E-19
8.241E+03  1.503E-30  3.286E-19
8.166E+03  1.558E-30  3.376E-19
8.091E+03  1.616E-30  3.468E-19
8.017E+03  1.675E-30  3.562E-19
7.943E+03  1.737E-30  3.660E-19
7.870E+03  1.801E-30  3.760E-19
7.798E+03  1.867E-30  3.862E-19
7.727E+03  1.936E-30  3.968E-19
7.656E+03  2.008E-30  4.077E-19
7.586E+03  2.082E-30  4.189E-19
7.516E+03  2.159E-30  4.304E-19
7.447E+03  2.238E-30  4.422E-19
7.379E+03  2.321E-30  4.543E-19
7.311E+03  2.407E-30  4.668E-19
7.244E+03  2.496E-30  4.797E-19
7.178E+03  2.589E-30  4.929E-19
7.112E+03  2.685E-30  5.065E-19
7.047E+03  2.784E-30  5.204E-19
6.982E+03  2.887E-30  5.348E-19
6.918E+03  2.995E-30  5.495E-19
6.855E+03  3.106E-30  5.647E-19
6.792E+03  3.221E-30  5.803E-19
6.730E+03  3.340E-30  5.963E-19
6.668E+03  3.465E-30  6.128E-19
6.607E+03  3.593E-30  6.298E-19
6.546E+03  3.727E-30  6.472E-19
6.486E+03  3.866E-30  6.651E-19
6.427E+03  4.010E-30  6.836E-19
6.368E+03  4.159E-30  7.026E-19
6.310E+03  4.315E-30  7.221E-19
6.252E+03  4.476E-30  7.422E-19
6.194E+03  4.643E-30  7.629E-19
6.138E+03  4.816E-30  7.841E-19
6.081E+03  4.996E-30  8.060E-19
6.026E+03  5.183E-30  8.285E-19
5.970E+03  5.378E-30  8.516E-19
