Dust emission from Draine & Li (2007): ApJ 657, 810-837
================================================================
        10 = grain model
 4.000E-08 4.000E-01 5.000E-06 = a_01 (cm) , sigma_1 , b_C1/0.92
 2.500E-07 4.000E-01 5.000E-06 = a_02 (cm) , sigma_2 , b_C2/0.92
 5.000E+00 5.000E+00 1.000E+00 = Umin , Umax, beta (dN/dU propto U^{-beta})
 5.000E+00 = <U> 
     mmp83 = radfield
 5.228E-24 = power/H (erg s-1)
 band   nu*P_nu(band) j_nu(band)
 (um)   (erg s-1 H-1)(Jy cm2 sr-1 H-1)
1.270E+00  1.453E-26  4.896E-19 COBE-DIRBE
2.220E+00  1.949E-26  1.148E-18 COBE-DIRBE
3.530E+00  1.025E-25  9.602E-18 COBE-DIRBE
4.880E+00  4.933E-26  6.386E-18 COBE-DIRBE
1.229E+01  4.699E-25  1.532E-16 COBE-DIRBE
2.079E+01  5.015E-25  2.766E-16 COBE-DIRBE
5.599E+01  1.677E-24  2.491E-15 COBE-DIRBE
9.770E+01  3.175E-24  8.228E-15 COBE-DIRBE
1.479E+02  2.460E-24  9.649E-15 COBE-DIRBE
2.479E+02  7.722E-25  5.077E-15 COBE-DIRBE
1.200E+01  4.841E-25  1.541E-16 IRAS
2.500E+01  5.082E-25  3.370E-16 IRAS
6.000E+01  1.868E-24  2.973E-15 IRAS
1.000E+02  3.195E-24  8.476E-15 IRAS
3.550E+00  1.185E-25  1.116E-17 SST-IRAC
4.493E+00  3.613E-26  4.306E-18 SST-IRAC
5.731E+00  2.682E-25  4.077E-17 SST-IRAC
7.872E+00  6.465E-25  1.350E-16 SST-IRAC
2.368E+01  4.669E-25  2.932E-16 SST-MIPS
7.142E+01  2.277E-24  4.315E-15 SST-MIPS
1.559E+02  2.159E-24  8.927E-15 SST-MIPS
1.600E+01  4.210E-25  1.787E-16 SST-IRSPU
2.200E+01  4.814E-25  2.809E-16 SST-IRSPU











lambda    nu*dP/dnu     j_nu
 (um)   (erg s-1 H-1)(Jy cm2 sr-1 H-1)
1.000E+04  2.395E-31  6.354E-20
9.908E+03  2.483E-31  6.525E-20
9.817E+03  2.573E-31  6.701E-20
9.727E+03  2.667E-31  6.881E-20
9.638E+03  2.764E-31  7.066E-20
9.550E+03  2.864E-31  7.256E-20
9.462E+03  2.969E-31  7.451E-20
9.376E+03  3.077E-31  7.652E-20
9.290E+03  3.189E-31  7.858E-20
9.204E+03  3.305E-31  8.069E-20
9.120E+03  3.425E-31  8.286E-20
9.036E+03  3.550E-31  8.509E-20
8.954E+03  3.679E-31  8.737E-20
8.872E+03  3.812E-31  8.971E-20
8.790E+03  3.950E-31  9.210E-20
8.710E+03  4.093E-31  9.456E-20
8.630E+03  4.242E-31  9.709E-20
8.551E+03  4.395E-31  9.969E-20
8.472E+03  4.555E-31  1.024E-19
8.395E+03  4.720E-31  1.051E-19
8.318E+03  4.892E-31  1.079E-19
8.241E+03  5.070E-31  1.108E-19
8.166E+03  5.254E-31  1.138E-19
8.091E+03  5.446E-31  1.169E-19
8.017E+03  5.644E-31  1.200E-19
7.943E+03  5.850E-31  1.233E-19
7.870E+03  6.063E-31  1.266E-19
7.798E+03  6.285E-31  1.300E-19
7.727E+03  6.514E-31  1.335E-19
7.656E+03  6.752E-31  1.371E-19
7.586E+03  6.999E-31  1.408E-19
7.516E+03  7.255E-31  1.446E-19
7.447E+03  7.521E-31  1.486E-19
7.379E+03  7.796E-31  1.526E-19
7.311E+03  8.082E-31  1.567E-19
7.244E+03  8.378E-31  1.610E-19
7.178E+03  8.686E-31  1.654E-19
7.112E+03  9.004E-31  1.699E-19
7.047E+03  9.335E-31  1.745E-19
6.982E+03  9.678E-31  1.792E-19
6.918E+03  1.003E-30  1.841E-19
