Dust emission from Draine & Li (2007): ApJ 657, 810-837
================================================================
         9 = grain model
 4.000E-08 4.000E-01 2.500E-06 = a_01 (cm) , sigma_1 , b_C1/0.92
 2.500E-07 4.000E-01 2.500E-06 = a_02 (cm) , sigma_2 , b_C2/0.92
 5.000E+00 1.000E+04 2.000E+00 = Umin , Umax, beta (dN/dU propto U^{-beta})
 3.802E+01 = <U> 
     mmp83 = radfield
 3.583E-23 = power/H (erg s-1)
 band   nu*P_nu(band) j_nu(band)
 (um)   (erg s-1 H-1)(Jy cm2 sr-1 H-1)
1.270E+00  6.598E-26  2.223E-18 COBE-DIRBE
2.220E+00  8.652E-26  5.095E-18 COBE-DIRBE
3.530E+00  3.578E-25  3.350E-17 COBE-DIRBE
4.880E+00  1.662E-25  2.151E-17 COBE-DIRBE
1.229E+01  2.584E-24  8.424E-16 COBE-DIRBE
2.079E+01  5.584E-24  3.079E-15 COBE-DIRBE
5.599E+01  2.129E-23  3.161E-14 COBE-DIRBE
9.770E+01  1.360E-23  3.526E-14 COBE-DIRBE
1.479E+02  6.292E-24  2.468E-14 COBE-DIRBE
2.479E+02  1.403E-24  9.223E-15 COBE-DIRBE
1.200E+01  2.442E-24  7.774E-16 IRAS
2.500E+01  7.396E-24  4.905E-15 IRAS
6.000E+01  2.072E-23  3.298E-14 IRAS
1.000E+02  1.310E-23  3.475E-14 IRAS
3.550E+00  4.106E-25  3.867E-17 SST-IRAC
4.493E+00  1.294E-25  1.542E-17 SST-IRAC
5.731E+00  8.187E-25  1.245E-16 SST-IRAC
7.872E+00  2.506E-24  5.232E-16 SST-IRAC
2.368E+01  6.859E-24  4.308E-15 SST-MIPS
7.142E+01  1.754E-23  3.323E-14 SST-MIPS
1.559E+02  5.073E-24  2.098E-14 SST-MIPS
1.600E+01  3.073E-24  1.304E-15 SST-IRSPU
2.200E+01  6.552E-24  3.823E-15 SST-IRSPU











lambda    nu*dP/dnu     j_nu
 (um)   (erg s-1 H-1)(Jy cm2 sr-1 H-1)
1.000E+04  2.982E-31  7.909E-20
9.908E+03  3.090E-31  8.122E-20
9.817E+03  3.203E-31  8.342E-20
9.727E+03  3.320E-31  8.567E-20
9.638E+03  3.441E-31  8.798E-20
9.550E+03  3.567E-31  9.035E-20
9.462E+03  3.697E-31  9.279E-20
9.376E+03  3.832E-31  9.530E-20
9.290E+03  3.972E-31  9.787E-20
9.204E+03  4.117E-31  1.005E-19
9.120E+03  4.267E-31  1.032E-19
9.036E+03  4.423E-31  1.060E-19
8.954E+03  4.584E-31  1.089E-19
8.872E+03  4.750E-31  1.118E-19
8.790E+03  4.923E-31  1.148E-19
8.710E+03  5.101E-31  1.179E-19
8.630E+03  5.287E-31  1.210E-19
8.551E+03  5.479E-31  1.243E-19
8.472E+03  5.679E-31  1.276E-19
8.395E+03  5.885E-31  1.311E-19
8.318E+03  6.100E-31  1.346E-19
8.241E+03  6.322E-31  1.382E-19
8.166E+03  6.553E-31  1.419E-19
8.091E+03  6.792E-31  1.458E-19
8.017E+03  7.040E-31  1.497E-19
7.943E+03  7.298E-31  1.538E-19
7.870E+03  7.565E-31  1.579E-19
7.798E+03  7.841E-31  1.622E-19
7.727E+03  8.128E-31  1.666E-19
7.656E+03  8.426E-31  1.711E-19
7.586E+03  8.735E-31  1.758E-19
7.516E+03  9.056E-31  1.805E-19
7.447E+03  9.388E-31  1.855E-19
7.379E+03  9.733E-31  1.905E-19
7.311E+03  1.009E-30  1.957E-19
7.244E+03  1.046E-30  2.010E-19
7.178E+03  1.085E-30  2.065E-19
7.112E+03  1.125E-30  2.121E-19
7.047E+03  1.166E-30  2.179E-19
6.982E+03  1.209E-30  2.239E-19
6.918E+03  1.253E-30  2.300E-19
6.855E+03  1.299E-30  2.363E-19
6.792E+03  1.347E-30  2.427E-19
6.730E+03  1.397E-30  2.494E-19
6.668E+03  1.449E-30  2.562E-19
6.607E+03  1.502E-30  2.632E-19
6.546E+03  1.557E-30  2.704E-19
6.486E+03  1.615E-30  2.779E-19
6.427E+03  1.675E-30  2.855E-19
6.368E+03  1.737E-30  2.933E-19
6.310E+03  1.801E-30  3.014E-19
6.252E+03  1.868E-30  3.097E-19
6.194E+03  1.937E-30  3.183E-19
6.138E+03  2.009E-30  3.270E-19
6.081E+03  2.083E-30  3.361E-19
6.026E+03  2.161E-30  3.453E-19
5.970E+03  2.241E-30  3.549E-19
5.916E+03  2.324E-30  3.647E-19
5.861E+03  2.411E-30  3.748E-19
5.808E+03  2.500E-30  3.852E-19
5.754E+03  2.594E-30  3.959E-19
5.702E+03  2.690E-30  4.069E-19
5.649E+03  2.790E-30  4.182E-19
5.598E+03  2.895E-30  4.298E-19
5.546E+03  3.003E-30  4.417E-19
5.495E+03  3.115E-30  4.540E-19
5.445E+03  3.231E-30  4.667E-19
5.395E+03  3.352E-30  4.797E-19
5.346E+03  3.477E-30  4.931E-19
5.297E+03  3.607E-30  5.068E-19
5.248E+03  3.742E-30  5.210E-19
5.200E+03  3.883E-30  5.356E-19
5.152E+03  4.028E-30  5.505E-19
5.105E+03  4.179E-30  5.659E-19
5.058E+03  4.336E-30  5.818E-19
5.012E+03  4.499E-30  5.981E-19
4.966E+03  4.668E-30  6.149E-19
4.920E+03  4.843E-30  6.321E-19
4.875E+03  5.025E-30  6.498E-19
4.831E+03  5.214E-30  6.681E-19
4.786E+03  5.410E-30  6.869E-19
4.742E+03  5.614E-30  7.062E-19
4.699E+03  5.825E-30  7.261E-19
4.656E+03  6.045E-30  7.465E-19
4.613E+03  6.273E-30  7.676E-19
4.571E+03  6.509E-30  7.892E-19
4.529E+03  6.755E-30  8.115E-19
4.487E+03  7.010E-30  8.345E-19
4.446E+03  7.275E-30  8.581E-19
4.406E+03  7.551E-30  8.824E-19
4.365E+03  7.837E-30  9.074E-19
4.325E+03  8.133E-30  9.331E-19
4.285E+03  8.442E-30  9.596E-19
4.246E+03  8.762E-30  9.869E-19
4.207E+03  9.094E-30  1.015E-18
4.169E+03  9.439E-30  1.044E-18
4.130E+03  9.798E-30  1.073E-18
4.093E+03  1.017E-29  1.104E-18
4.055E+03  1.056E-29  1.136E-18
4.018E+03  1.096E-29  1.168E-18
3.981E+03  1.138E-29  1.201E-18
3.945E+03  1.181E-29  1.235E-18
3.908E+03  1.226E-29  1.271E-18
3.873E+03  1.272E-29  1.307E-18
3.837E+03  1.321E-29  1.344E-18
3.802E+03  1.371E-29  1.383E-18
3.767E+03  1.423E-29  1.422E-18
3.733E+03  1.478E-29  1.463E-18
3.698E+03  1.534E-29  1.505E-18
3.664E+03  1.593E-29  1.548E-18
3.631E+03  1.654E-29  1.593E-18
3.597E+03  1.717E-29  1.639E-18
3.565E+03  1.783E-29  1.686E-18
3.532E+03  1.851E-29  1.734E-18
3.499E+03  1.922E-29  1.784E-18
3.467E+03  1.996E-29  1.836E-18
3.436E+03  2.073E-29  1.889E-18
3.404E+03  2.152E-29  1.944E-18
3.373E+03  2.235E-29  2.000E-18
3.342E+03  2.321E-29  2.058E-18
3.311E+03  2.411E-29  2.117E-18
3.281E+03  2.504E-29  2.179E-18
3.251E+03  2.600E-29  2.242E-18
3.221E+03  2.700E-29  2.307E-18
3.192E+03  2.805E-29  2.374E-18
3.162E+03  2.913E-29  2.443E-18
3.133E+03  3.026E-29  2.515E-18
3.105E+03  3.143E-29  2.588E-18
3.076E+03  3.264E-29  2.663E-18
3.048E+03  3.391E-29  2.741E-18
3.020E+03  3.522E-29  2.821E-18
2.992E+03  3.658E-29  2.904E-18
2.965E+03  3.800E-29  2.988E-18
2.938E+03  3.947E-29  3.075E-18
2.911E+03  4.099E-29  3.165E-18
2.884E+03  4.258E-29  3.258E-18
2.858E+03  4.423E-29  3.353E-18
2.831E+03  4.595E-29  3.451E-18
2.805E+03  4.773E-29  3.552E-18
2.780E+03  4.958E-29  3.656E-18
2.754E+03  5.151E-29  3.763E-18
2.729E+03  5.351E-29  3.874E-18
2.704E+03  5.560E-29  3.988E-18
2.679E+03  5.776E-29  4.105E-18
2.655E+03  6.001E-29  4.226E-18
