Dust emission from Draine & Li (2007): ApJ 657, 810-837
================================================================
        11 = grain model
 4.000E-08 4.000E-01 0.000E+00 = a_01 (cm) , sigma_1 , b_C1/0.92
 2.500E-07 4.000E-01 0.000E+00 = a_02 (cm) , sigma_2 , b_C2/0.92
 5.000E+00 5.000E+00 1.000E+00 = Umin , Umax, beta (dN/dU propto U^{-beta})
 5.000E+00 = <U> 
     mmp83 = radfield
 2.764E-24 = power/H (erg s-1)
 band   nu*P_nu(band) j_nu(band)
 (um)   (erg s-1 H-1)(Jy cm2 sr-1 H-1)
1.270E+00  2.808E-27  9.459E-20 COBE-DIRBE
2.220E+00  4.702E-27  2.769E-19 COBE-DIRBE
3.530E+00  8.025E-27  7.514E-19 COBE-DIRBE
4.880E+00  6.041E-27  7.820E-19 COBE-DIRBE
1.229E+01  7.184E-26  2.342E-17 COBE-DIRBE
2.079E+01  1.154E-25  6.365E-17 COBE-DIRBE
5.599E+01  8.997E-25  1.336E-15 COBE-DIRBE
9.770E+01  2.100E-24  5.443E-15 COBE-DIRBE
1.479E+02  1.639E-24  6.428E-15 COBE-DIRBE
2.479E+02  5.121E-25  3.367E-15 COBE-DIRBE
1.200E+01  7.085E-26  2.255E-17 IRAS
2.500E+01  1.237E-25  8.206E-17 IRAS
6.000E+01  1.052E-24  1.674E-15 IRAS
1.000E+02  2.119E-24  5.620E-15 IRAS
3.550E+00  8.570E-27  8.070E-19 SST-IRAC
4.493E+00  5.680E-27  6.769E-19 SST-IRAC
5.731E+00  1.287E-26  1.956E-18 SST-IRAC
7.872E+00  5.111E-26  1.067E-17 SST-IRAC
2.368E+01  1.182E-25  7.423E-17 SST-MIPS
7.142E+01  1.417E-24  2.684E-15 SST-MIPS
1.559E+02  1.437E-24  5.943E-15 SST-MIPS
1.600E+01  7.102E-26  3.014E-17 SST-IRSPU
2.200E+01  1.221E-25  7.128E-17 SST-IRSPU











lambda    nu*dP/dnu     j_nu
 (um)   (erg s-1 H-1)(Jy cm2 sr-1 H-1)
1.000E+04  1.548E-31  4.106E-20
