Dust emission from Draine & Li (2007): ApJ 657, 810-837
================================================================
         8 = grain model
 4.000E-08 4.000E-01 0.000E+00 = a_01 (cm) , sigma_1 , b_C1/0.92
 2.500E-07 4.000E-01 0.000E+00 = a_02 (cm) , sigma_2 , b_C2/0.92
 1.000E-01 1.000E-01 1.000E+00 = Umin , Umax, beta (dN/dU propto U^{-beta})
 1.000E-01 = <U> 
     mmp83 = radfield
 6.390E-26 = power/H (erg s-1)
 band   nu*P_nu(band) j_nu(band)
 (um)   (erg s-1 H-1)(Jy cm2 sr-1 H-1)
1.270E+00  1.137E-28  3.831E-21 COBE-DIRBE
2.220E+00  2.272E-28  1.338E-20 COBE-DIRBE
3.530E+00  2.624E-28  2.457E-20 COBE-DIRBE
4.880E+00  2.526E-28  3.270E-20 COBE-DIRBE
1.229E+01  2.395E-27  7.808E-19 COBE-DIRBE
2.079E+01  3.286E-27  1.812E-18 COBE-DIRBE
5.599E+01  4.666E-27  6.930E-18 COBE-DIRBE
9.770E+01  1.240E-26  3.214E-17 COBE-DIRBE
1.479E+02  3.499E-26  1.373E-16 COBE-DIRBE
2.479E+02  4.280E-26  2.814E-16 COBE-DIRBE
1.200E+01  2.447E-27  7.790E-19 IRAS
2.500E+01  3.380E-27  2.241E-18 IRAS
6.000E+01  4.932E-27  7.850E-18 IRAS
1.000E+02  1.335E-26  3.540E-17 IRAS
3.550E+00  2.630E-28  2.477E-20 SST-IRAC
4.493E+00  2.557E-28  3.047E-20 SST-IRAC
5.731E+00  2.615E-28  3.976E-20 SST-IRAC
7.872E+00  1.476E-27  3.082E-19 SST-IRAC
2.368E+01  3.255E-27  2.045E-18 SST-MIPS
7.142E+01  5.517E-27  1.045E-17 SST-MIPS
1.559E+02  3.753E-26  1.552E-16 SST-MIPS
1.600E+01  2.020E-27  8.574E-19 SST-IRSPU
2.200E+01  3.441E-27  2.008E-18 SST-IRSPU











lambda    nu*dP/dnu     j_nu
 (um)   (erg s-1 H-1)(Jy cm2 sr-1 H-1)
1.000E+04  1.072E-31  2.844E-20
