Dust emission from Draine & Li (2007): ApJ 657, 810-837
==========================================================
         1 = grain model
 4.000E-08 4.000E-01 0.000E+00 = a_01 (cm) , sigma_1 , b_C1/0.92
 2.000E-07 5.500E-01 0.000E+00 = a_02 (cm) , sigma_2 , b_C2/0.92
 1.000E-01 1.000E-01 1.000E+00 = Umin , Umax, beta (dN/dU propto U^{-beta})
 1.000E-01 = <U> 
     mmp83 = radfield
 4.471E-25 = power/H (erg s-1)
 band   nu*P_nu(band) j_nu(band)
 (um)   (erg s-1 H-1)(Jy cm2 sr-1 H-1)
1.270E+00  1.655E-28  5.574E-21 COBE-DIRBE
2.220E+00  1.987E-28  1.170E-20 COBE-DIRBE
3.530E+00  1.223E-27  1.145E-19 COBE-DIRBE
4.880E+00  5.341E-28  6.914E-20 COBE-DIRBE
1.229E+01  1.016E-26  3.311E-18 COBE-DIRBE
2.079E+01  1.434E-26  7.908E-18 COBE-DIRBE
5.599E+01  3.917E-26  5.818E-17 COBE-DIRBE
9.770E+01  1.478E-25  3.829E-16 COBE-DIRBE
1.479E+02  3.100E-25  1.216E-15 COBE-DIRBE
2.479E+02  2.548E-25  1.675E-15 COBE-DIRBE
1.200E+01  9.711E-27  3.091E-18 IRAS
2.500E+01  1.518E-26  1.007E-17 IRAS
6.000E+01  4.405E-26  7.011E-17 IRAS
1.000E+02  1.576E-25  4.179E-16 IRAS
3.550E+00  1.422E-27  1.339E-19 SST-IRAC
4.493E+00  3.871E-28  4.613E-20 SST-IRAC
5.731E+00  3.304E-27  5.023E-19 SST-IRAC
7.872E+00  1.017E-26  2.124E-18 SST-IRAC
2.368E+01  1.410E-26  8.856E-18 SST-MIPS
7.142E+01  5.699E-26  1.080E-16 SST-MIPS
1.559E+02  3.189E-25  1.319E-15 SST-MIPS
1.600E+01  1.205E-26  5.114E-18 SST-IRSPU
2.200E+01  1.434E-26  8.369E-18 SST-IRSPU
7.500E+01  4.676E-26  9.302E-17 Herschel-PACS
1.100E+02  1.163E-25  3.393E-16 Herschel-PACS
1.700E+02  2.525E-25  1.139E-15 Herschel-PACS
2.500E+02  2.328E-25  1.544E-15 Herschel-SPIRE
3.600E+02  1.110E-25  1.060E-15 Herschel-SPIRE
5.200E+02  3.789E-26  5.226E-16 Herschel-SPIRE
2.400E+00  2.188E-28  1.393E-20 Akari IRC NIR N2
3.200E+00  9.424E-28  7.999E-20 Akari IRC NIR N3
4.100E+00  4.213E-28  4.582E-20 Akari IRC NIR N4
7.000E+00  1.099E-26  2.040E-18 Akari IRC MIR-S S7
9.000E+00  8.919E-27  2.129E-18 Akari IRC MIR-S S9W
1.100E+01  8.753E-27  2.554E-18 Akari IRC MIR-S S11
1.500E+01  1.271E-26  5.056E-18 Akari IRC MIR-L L15
1.800E+01  1.344E-26  6.417E-18 Akari IRC MIR-L L18W
2.400E+01  1.426E-26  9.080E-18 Akari IRC MIR-L L24
6.500E+01  5.074E-26  8.749E-17 Akari FIS N60
8.000E+01  1.103E-25  2.341E-16 Akari FIS WIDE-S
1.400E+02  3.129E-25  1.162E-15 Akari FIS WIDE-L
1.600E+02  3.373E-25  1.432E-15 Akari FIS N160
 
 
 
 


lambda    nu*dP/dnu     j_nu
 (um)   (erg s-1 H-1)(Jy cm2 sr-1 H-1)
1.000E+04  3.572E-31  9.475E-20
9.908E+03  3.702E-31  9.730E-20
9.817E+03  3.837E-31  9.992E-20
9.727E+03  3.977E-31  1.026E-19
9.638E+03  4.121E-31  1.054E-19
9.550E+03  4.272E-31  1.082E-19
9.462E+03  4.427E-31  1.111E-19
9.376E+03  4.588E-31  1.141E-19
9.290E+03  4.756E-31  1.172E-19
9.204E+03  4.929E-31  1.203E-19
9.120E+03  5.108E-31  1.236E-19
9.036E+03  5.294E-31  1.269E-19
8.954E+03  5.487E-31  1.303E-19
8.872E+03  5.685E-31  1.338E-19
8.790E+03  5.891E-31  1.374E-19
8.710E+03  6.105E-31  1.410E-19
8.630E+03  6.326E-31  1.448E-19
8.551E+03  6.556E-31  1.487E-19
8.472E+03  6.794E-31  1.527E-19
8.395E+03  7.041E-31  1.568E-19
8.318E+03  7.297E-31  1.610E-19
8.241E+03  7.562E-31  1.653E-19
8.166E+03  7.838E-31  1.698E-19
8.091E+03  8.123E-31  1.743E-19
8.017E+03  8.419E-31  1.790E-19
