Dust emission from Draine & Li (2007): ApJ 657, 810-837
================================================================
         8 = grain model
 4.000E-08 4.000E-01 0.000E+00 = a_01 (cm) , sigma_1 , b_C1/0.92
 2.500E-07 4.000E-01 0.000E+00 = a_02 (cm) , sigma_2 , b_C2/0.92
 1.000E-01 1.000E+06 2.000E+00 = Umin , Umax, beta (dN/dU propto U^{-beta})
 1.612E+00 = <U> 
     mmp83 = radfield
 1.027E-24 = power/H (erg s-1)
 band   nu*P_nu(band) j_nu(band)
 (um)   (erg s-1 H-1)(Jy cm2 sr-1 H-1)
1.270E+00  2.234E-27  7.527E-20 COBE-DIRBE
2.220E+00  3.864E-27  2.276E-19 COBE-DIRBE
3.530E+00  4.296E-27  4.023E-19 COBE-DIRBE
4.880E+00  4.277E-27  5.536E-19 COBE-DIRBE
1.229E+01  1.047E-25  3.413E-17 COBE-DIRBE
2.079E+01  3.122E-25  1.722E-16 COBE-DIRBE
5.599E+01  3.948E-25  5.863E-16 COBE-DIRBE
9.770E+01  3.429E-25  8.887E-16 COBE-DIRBE
1.479E+02  2.809E-25  1.102E-15 COBE-DIRBE
2.479E+02  1.361E-25  8.945E-16 COBE-DIRBE
1.200E+01  8.979E-26  2.858E-17 IRAS
2.500E+01  3.446E-25  2.285E-16 IRAS
6.000E+01  3.903E-25  6.212E-16 IRAS
1.000E+02  3.400E-25  9.020E-16 IRAS
3.550E+00  4.303E-27  4.052E-19 SST-IRAC
4.493E+00  4.247E-27  5.062E-19 SST-IRAC
5.731E+00  4.842E-27  7.361E-19 SST-IRAC
7.872E+00  3.464E-26  7.233E-18 SST-IRAC
2.368E+01  3.373E-25  2.118E-16 SST-MIPS
7.142E+01  3.432E-25  6.502E-16 SST-MIPS
1.559E+02  2.576E-25  1.065E-15 SST-MIPS
1.600E+01  1.579E-25  6.700E-17 SST-IRSPU
2.200E+01  3.455E-25  2.017E-16 SST-IRSPU











lambda    nu*dP/dnu     j_nu
 (um)   (erg s-1 H-1)(Jy cm2 sr-1 H-1)
1.000E+04  1.338E-31  3.548E-20
9.908E+03  1.386E-31  3.642E-20
9.817E+03  1.436E-31  3.739E-20
9.727E+03  1.488E-31  3.839E-20
9.638E+03  1.541E-31  3.941E-20
9.550E+03  1.597E-31  4.046E-20
9.462E+03  1.655E-31  4.153E-20
9.376E+03  1.714E-31  4.264E-20
9.290E+03  1.776E-31  4.377E-20
9.204E+03  1.840E-31  4.493E-20
9.120E+03  1.907E-31  4.613E-20
9.036E+03  1.975E-31  4.735E-20
8.954E+03  2.046E-31  4.860E-20
8.872E+03  2.120E-31  4.988E-20
8.790E+03  2.196E-31  5.120E-20
8.710E+03  2.275E-31  5.255E-20
8.630E+03  2.356E-31  5.394E-20
8.551E+03  2.441E-31  5.536E-20
8.472E+03  2.529E-31  5.683E-20
8.395E+03  2.620E-31  5.833E-20
8.318E+03  2.714E-31  5.988E-20
8.241E+03  2.812E-31  6.146E-20
8.166E+03  2.913E-31  6.309E-20
8.091E+03  3.018E-31  6.477E-20
8.017E+03  3.127E-31  6.649E-20
7.943E+03  3.239E-31  6.826E-20
7.870E+03  3.356E-31  7.007E-20
7.798E+03  3.478E-31  7.194E-20
7.727E+03  3.603E-31  7.385E-20
7.656E+03  3.734E-31  7.582E-20
7.586E+03  3.869E-31  7.785E-20
7.516E+03  4.009E-31  7.992E-20
7.447E+03  4.154E-31  8.206E-20
7.379E+03  4.304E-31  8.425E-20
7.311E+03  4.460E-31  8.651E-20
7.244E+03  4.622E-31  8.882E-20
7.178E+03  4.790E-31  9.120E-20
7.112E+03  4.964E-31  9.365E-20
7.047E+03  5.144E-31  9.616E-20
6.982E+03  5.331E-31  9.874E-20
6.918E+03  5.525E-31  1.014E-19
6.855E+03  5.725E-31  1.041E-19
6.792E+03  5.933E-31  1.069E-19
6.730E+03  6.149E-31  1.098E-19
6.668E+03  6.372E-31  1.127E-19
6.607E+03  6.604E-31  1.157E-19
6.546E+03  6.845E-31  1.189E-19
6.486E+03  7.094E-31  1.221E-19
6.427E+03  7.353E-31  1.253E-19
