Dust emission from Draine & Li (2007): ApJ 657, 810-837
================================================================
         9 = grain model
 4.000E-08 4.000E-01 2.500E-06 = a_01 (cm) , sigma_1 , b_C1/0.92
 2.500E-07 4.000E-01 2.500E-06 = a_02 (cm) , sigma_2 , b_C2/0.92
 1.000E-01 1.000E+05 2.000E+00 = Umin , Umax, beta (dN/dU propto U^{-beta})
 1.382E+00 = <U> 
     mmp83 = radfield
 1.302E-24 = power/H (erg s-1)
 band   nu*P_nu(band) j_nu(band)
 (um)   (erg s-1 H-1)(Jy cm2 sr-1 H-1)
1.270E+00  2.395E-27  8.069E-20 COBE-DIRBE
2.220E+00  3.154E-27  1.857E-19 COBE-DIRBE
3.530E+00  1.313E-26  1.230E-18 COBE-DIRBE
4.880E+00  6.292E-27  8.145E-19 COBE-DIRBE
1.229E+01  1.086E-25  3.540E-17 COBE-DIRBE
2.079E+01  2.709E-25  1.494E-16 COBE-DIRBE
5.599E+01  5.448E-25  8.091E-16 COBE-DIRBE
9.770E+01  4.595E-25  1.191E-15 COBE-DIRBE
1.479E+02  3.634E-25  1.426E-15 COBE-DIRBE
2.479E+02  1.662E-25  1.093E-15 COBE-DIRBE
1.200E+01  1.006E-25  3.201E-17 IRAS
2.500E+01  3.297E-25  2.186E-16 IRAS
6.000E+01  5.370E-25  8.547E-16 IRAS
1.000E+02  4.549E-25  1.207E-15 IRAS
3.550E+00  1.507E-26  1.419E-18 SST-IRAC
4.493E+00  4.831E-27  5.758E-19 SST-IRAC
5.731E+00  3.270E-26  4.971E-18 SST-IRAC
7.872E+00  1.031E-25  2.153E-17 SST-IRAC
2.368E+01  3.165E-25  1.988E-16 SST-MIPS
7.142E+01  4.667E-25  8.841E-16 SST-MIPS
1.559E+02  3.310E-25  1.369E-15 SST-MIPS
1.600E+01  1.424E-25  6.045E-17 SST-IRSPU
2.200E+01  3.099E-25  1.809E-16 SST-IRSPU











lambda    nu*dP/dnu     j_nu
 (um)   (erg s-1 H-1)(Jy cm2 sr-1 H-1)
1.000E+04  1.503E-31  3.988E-20
9.908E+03  1.558E-31  4.095E-20
9.817E+03  1.614E-31  4.204E-20
9.727E+03  1.673E-31  4.317E-20
