Dust emission from Draine & Li (2007): ApJ 657, 810-837
================================================================
         9 = grain model
 4.000E-08 4.000E-01 2.500E-06 = a_01 (cm) , sigma_1 , b_C1/0.92
 2.500E-07 4.000E-01 2.500E-06 = a_02 (cm) , sigma_2 , b_C2/0.92
 2.000E-01 2.000E-01 1.000E+00 = Umin , Umax, beta (dN/dU propto U^{-beta})
 2.000E-01 = <U> 
     mmp83 = radfield
 1.889E-25 = power/H (erg s-1)
 band   nu*P_nu(band) j_nu(band)
 (um)   (erg s-1 H-1)(Jy cm2 sr-1 H-1)
1.270E+00  3.443E-28  1.160E-20 COBE-DIRBE
2.220E+00  4.551E-28  2.680E-20 COBE-DIRBE
3.530E+00  1.875E-27  1.756E-19 COBE-DIRBE
4.880E+00  8.633E-28  1.117E-19 COBE-DIRBE
1.229E+01  1.003E-26  3.270E-18 COBE-DIRBE
2.079E+01  1.185E-26  6.534E-18 COBE-DIRBE
5.599E+01  1.993E-26  2.960E-17 COBE-DIRBE
9.770E+01  6.179E-26  1.601E-16 COBE-DIRBE
1.479E+02  1.209E-25  4.743E-16 COBE-DIRBE
2.479E+02  9.752E-26  6.412E-16 COBE-DIRBE
1.200E+01  9.946E-27  3.166E-18 IRAS
2.500E+01  1.164E-26  7.718E-18 IRAS
6.000E+01  2.192E-26  3.488E-17 IRAS
1.000E+02  6.546E-26  1.736E-16 IRAS
3.550E+00  2.151E-27  2.026E-19 SST-IRAC
4.493E+00  6.764E-28  8.061E-20 SST-IRAC
5.731E+00  4.078E-27  6.199E-19 SST-IRAC
7.872E+00  1.104E-26  2.306E-18 SST-IRAC
2.368E+01  1.078E-26  6.770E-18 SST-MIPS
7.142E+01  2.673E-26  5.064E-17 SST-MIPS
1.559E+02  1.237E-25  5.114E-16 SST-MIPS
1.600E+01  9.701E-27  4.117E-18 SST-IRSPU
2.200E+01  1.129E-26  6.586E-18 SST-IRSPU











lambda    nu*dP/dnu     j_nu
 (um)   (erg s-1 H-1)(Jy cm2 sr-1 H-1)
1.000E+04  1.367E-31  3.626E-20
9.908E+03  1.417E-31  3.723E-20
9.817E+03  1.468E-31  3.823E-20
9.727E+03  1.521E-31  3.925E-20
9.638E+03  1.576E-31  4.030E-20
9.550E+03  1.633E-31  4.137E-20
9.462E+03  1.692E-31  4.248E-20
9.376E+03  1.754E-31  4.361E-20
