Dust emission from Draine & Li (2007): ApJ 657, 810-837
================================================================
        10 = grain model
 4.000E-08 4.000E-01 5.000E-06 = a_01 (cm) , sigma_1 , b_C1/0.92
 2.500E-07 4.000E-01 5.000E-06 = a_02 (cm) , sigma_2 , b_C2/0.92
 3.000E+00 1.000E+05 2.000E+00 = Umin , Umax, beta (dN/dU propto U^{-beta})
 3.124E+01 = <U> 
     mmp83 = radfield
 3.262E-23 = power/H (erg s-1)
 band   nu*P_nu(band) j_nu(band)
 (um)   (erg s-1 H-1)(Jy cm2 sr-1 H-1)
1.270E+00  9.167E-26  3.088E-18 COBE-DIRBE
2.220E+00  1.235E-25  7.271E-18 COBE-DIRBE
3.530E+00  6.564E-25  6.146E-17 COBE-DIRBE
4.880E+00  3.292E-25  4.261E-17 COBE-DIRBE
1.229E+01  4.722E-24  1.539E-15 COBE-DIRBE
2.079E+01  8.876E-24  4.895E-15 COBE-DIRBE
5.599E+01  1.473E-23  2.188E-14 COBE-DIRBE
9.770E+01  9.185E-24  2.380E-14 COBE-DIRBE
1.479E+02  4.563E-24  1.790E-14 COBE-DIRBE
2.479E+02  1.108E-24  7.286E-15 COBE-DIRBE
1.200E+01  4.595E-24  1.463E-15 IRAS
2.500E+01  1.031E-23  6.834E-15 IRAS
6.000E+01  1.427E-23  2.271E-14 IRAS
1.000E+02  8.874E-24  2.354E-14 IRAS
3.550E+00  7.583E-25  7.141E-17 SST-IRAC
4.493E+00  2.370E-25  2.824E-17 SST-IRAC
5.731E+00  1.940E-24  2.950E-16 SST-IRAC
7.872E+00  5.592E-24  1.168E-15 SST-IRAC
2.368E+01  9.829E-24  6.174E-15 SST-MIPS
7.142E+01  1.160E-23  2.198E-14 SST-MIPS
1.559E+02  3.744E-24  1.548E-14 SST-MIPS
1.600E+01  5.387E-24  2.286E-15 SST-IRSPU
2.200E+01  9.736E-24  5.682E-15 SST-IRSPU











lambda    nu*dP/dnu     j_nu
 (um)   (erg s-1 H-1)(Jy cm2 sr-1 H-1)
1.000E+04  2.707E-31  7.179E-20
9.908E+03  2.805E-31  7.373E-20
9.817E+03  2.907E-31  7.572E-20
9.727E+03  3.013E-31  7.775E-20
9.638E+03  3.123E-31  7.985E-20
9.550E+03  3.237E-31  8.200E-20
9.462E+03  3.355E-31  8.421E-20
9.376E+03  3.477E-31  8.648E-20
9.290E+03  3.604E-31  8.881E-20
9.204E+03  3.735E-31  9.120E-20
9.120E+03  3.871E-31  9.366E-20
9.036E+03  4.013E-31  9.618E-20
8.954E+03  4.158E-31  9.876E-20
8.872E+03  4.309E-31  1.014E-19
8.790E+03  4.465E-31  1.041E-19
8.710E+03  4.627E-31  1.069E-19
8.630E+03  4.795E-31  1.098E-19
8.551E+03  4.969E-31  1.127E-19
8.472E+03  5.149E-31  1.157E-19
8.395E+03  5.337E-31  1.188E-19
8.318E+03  5.531E-31  1.220E-19
8.241E+03  5.732E-31  1.253E-19
8.166E+03  5.941E-31  1.287E-19
8.091E+03  6.157E-31  1.322E-19
8.017E+03  6.382E-31  1.357E-19
7.943E+03  6.615E-31  1.394E-19
7.870E+03  6.856E-31  1.431E-19
7.798E+03  7.107E-31  1.470E-19
7.727E+03  7.367E-31  1.510E-19
7.656E+03  7.636E-31  1.551E-19
7.586E+03  7.916E-31  1.593E-19
7.516E+03  8.205E-31  1.636E-19
7.447E+03  8.506E-31  1.680E-19
7.379E+03  8.818E-31  1.726E-19
7.311E+03  9.141E-31  1.773E-19
7.244E+03  9.477E-31  1.821E-19
7.178E+03  9.825E-31  1.871E-19
7.112E+03  1.019E-30  1.922E-19
7.047E+03  1.056E-30  1.974E-19
6.982E+03  1.095E-30  2.028E-19
6.918E+03  1.135E-30  2.083E-19
6.855E+03  1.177E-30  2.140E-19
6.792E+03  1.220E-30  2.198E-19
6.730E+03  1.265E-30  2.258E-19
6.668E+03  1.312E-30  2.320E-19
6.607E+03  1.360E-30  2.383E-19
6.546E+03  1.410E-30  2.448E-19
6.486E+03  1.462E-30  2.516E-19
6.427E+03  1.516E-30  2.584E-19
6.368E+03  1.572E-30  2.655E-19
6.310E+03  1.630E-30  2.728E-19
6.252E+03  1.690E-30  2.803E-19
6.194E+03  1.753E-30  2.880E-19
