Dust emission from Draine & Li (2007): ApJ 657, 810-837
==========================================================
         1 = grain model
 4.000E-08 4.000E-01 0.000E+00 = a_01 (cm) , sigma_1 , b_C1/0.92
 2.000E-07 5.500E-01 0.000E+00 = a_02 (cm) , sigma_2 , b_C2/0.92
 3.000E+00 3.000E+00 1.000E+00 = Umin , Umax, beta (dN/dU propto U^{-beta})
 3.000E+00 = <U> 
     mmp83 = radfield
 1.340E-23 = power/H (erg s-1)
 band   nu*P_nu(band) j_nu(band)
 (um)   (erg s-1 H-1)(Jy cm2 sr-1 H-1)
1.270E+00  5.052E-27  1.702E-19 COBE-DIRBE
2.220E+00  5.981E-27  3.522E-19 COBE-DIRBE
3.530E+00  3.667E-26  3.434E-18 COBE-DIRBE
4.880E+00  1.603E-26  2.074E-18 COBE-DIRBE
1.229E+01  3.134E-25  1.022E-16 COBE-DIRBE
2.079E+01  4.834E-25  2.666E-16 COBE-DIRBE
5.599E+01  5.150E-24  7.648E-15 COBE-DIRBE
9.770E+01  9.719E-24  2.519E-14 COBE-DIRBE
1.479E+02  7.433E-24  2.916E-14 COBE-DIRBE
2.479E+02  2.308E-24  1.518E-14 COBE-DIRBE
1.200E+01  2.966E-25  9.442E-17 IRAS
2.500E+01  5.325E-25  3.531E-16 IRAS
6.000E+01  5.796E-24  9.225E-15 IRAS
1.000E+02  9.756E-24  2.588E-14 IRAS
3.550E+00  4.265E-26  4.016E-18 SST-IRAC
4.493E+00  1.161E-26  1.384E-18 SST-IRAC
5.731E+00  9.922E-26  1.508E-17 SST-IRAC
7.872E+00  3.063E-25  6.395E-17 SST-IRAC
2.368E+01  4.929E-25  3.096E-16 SST-MIPS
7.142E+01  7.291E-24  1.381E-14 SST-MIPS
1.559E+02  6.526E-24  2.699E-14 SST-MIPS
1.600E+01  3.859E-25  1.638E-16 SST-IRSPU
2.200E+01  4.960E-25  2.894E-16 SST-IRSPU
7.500E+01  6.236E-24  1.241E-14 Herschel-PACS
1.100E+02  7.147E-24  2.085E-14 Herschel-PACS
1.700E+02  4.952E-24  2.233E-14 Herschel-PACS
2.500E+02  1.965E-24  1.303E-14 Herschel-SPIRE
3.600E+02  5.525E-25  5.276E-15 Herschel-SPIRE
5.200E+02  1.346E-25  1.856E-15 Herschel-SPIRE
2.400E+00  6.580E-27  4.189E-19 Akari IRC NIR N2
3.200E+00  2.827E-26  2.400E-18 Akari IRC NIR N3
4.100E+00  1.264E-26  1.375E-18 Akari IRC NIR N4
7.000E+00  3.307E-25  6.141E-17 Akari IRC MIR-S S7
9.000E+00  2.694E-25  6.431E-17 Akari IRC MIR-S S9W
1.100E+01  2.667E-25  7.781E-17 Akari IRC MIR-S S11
1.500E+01  4.075E-25  1.621E-16 Akari IRC MIR-L L15
1.800E+01  4.474E-25  2.136E-16 Akari IRC MIR-L L18W
2.400E+01  4.936E-25  3.142E-16 Akari IRC MIR-L L24
6.500E+01  7.114E-24  1.227E-14 Akari FIS N60
8.000E+01  9.136E-24  1.939E-14 Akari FIS WIDE-S
1.400E+02  7.457E-24  2.769E-14 Akari FIS WIDE-L
1.600E+02  6.293E-24  2.671E-14 Akari FIS N160
 
 
 
 


lambda    nu*dP/dnu     j_nu
 (um)   (erg s-1 H-1)(Jy cm2 sr-1 H-1)
1.000E+04  6.479E-31  1.719E-19
9.908E+03  6.717E-31  1.765E-19
9.817E+03  6.963E-31  1.813E-19
9.727E+03  7.219E-31  1.863E-19
9.638E+03  7.484E-31  1.913E-19
9.550E+03  7.758E-31  1.965E-19
9.462E+03  8.043E-31  2.019E-19
9.376E+03  8.338E-31  2.074E-19
9.290E+03  8.644E-31  2.130E-19
9.204E+03  8.962E-31  2.188E-19
9.120E+03  9.291E-31  2.248E-19
9.036E+03  9.632E-31  2.309E-19
8.954E+03  9.984E-31  2.371E-19
8.872E+03  1.035E-30  2.435E-19
8.790E+03  1.073E-30  2.501E-19
8.710E+03  1.112E-30  2.569E-19
8.630E+03  1.153E-30  2.638E-19
8.551E+03  1.195E-30  2.710E-19
8.472E+03  1.239E-30  2.783E-19
8.395E+03  1.284E-30  2.859E-19
8.318E+03  1.331E-30  2.937E-19
8.241E+03  1.380E-30  3.016E-19
8.166E+03  1.431E-30  3.099E-19
8.091E+03  1.483E-30  3.183E-19
8.017E+03  1.538E-30  3.270E-19
7.943E+03  1.594E-30  3.359E-19
7.870E+03  1.653E-30  3.451E-19
7.798E+03  1.714E-30  3.545E-19
7.727E+03  1.777E-30  3.642E-19
7.656E+03  1.842E-30  3.741E-19
7.586E+03  1.910E-30  3.844E-19
7.516E+03  1.981E-30  3.949E-19
7.447E+03  2.054E-30  4.058E-19
7.379E+03  2.130E-30  4.169E-19
7.311E+03  2.209E-30  4.283E-19
7.244E+03  2.290E-30  4.401E-19
7.178E+03  2.375E-30  4.522E-19
7.112E+03  2.463E-30  4.647E-19
7.047E+03  2.554E-30  4.775E-19
6.982E+03  2.649E-30  4.906E-19
6.918E+03  2.747E-30  5.041E-19
6.855E+03  2.849E-30  5.180E-19
6.792E+03  2.954E-30  5.323E-19
6.730E+03  3.064E-30  5.470E-19
6.668E+03  3.178E-30  5.621E-19
6.607E+03  3.296E-30  5.776E-19
6.546E+03  3.418E-30  5.936E-19
6.486E+03  3.546E-30  6.100E-19
6.427E+03  3.677E-30  6.269E-19
6.368E+03  3.814E-30  6.443E-19
6.310E+03  3.957E-30  6.622E-19
6.252E+03  4.104E-30  6.806E-19
6.194E+03  4.257E-30  6.995E-19
6.138E+03  4.416E-30  7.190E-19
6.081E+03  4.581E-30  7.390E-19
6.026E+03  4.752E-30  7.596E-19
5.970E+03  4.930E-30  7.808E-19
5.916E+03  5.115E-30  8.026E-19
5.861E+03  5.306E-30  8.250E-19
5.808E+03  5.505E-30  8.480E-19
5.754E+03  5.711E-30  8.718E-19
5.702E+03  5.925E-30  8.962E-19
5.649E+03  6.148E-30  9.213E-19
5.598E+03  6.379E-30  9.471E-19
5.546E+03  6.618E-30  9.737E-19
5.495E+03  6.867E-30  1.001E-18
5.445E+03  7.125E-30  1.029E-18
5.395E+03  7.394E-30  1.058E-18
5.346E+03  7.672E-30  1.088E-18
5.297E+03  7.961E-30  1.119E-18
5.248E+03  8.261E-30  1.150E-18
5.200E+03  8.573E-30  1.182E-18
5.152E+03  8.896E-30  1.216E-18
5.105E+03  9.232E-30  1.250E-18
5.058E+03  9.581E-30  1.286E-18
5.012E+03  9.943E-30  1.322E-18
4.966E+03  1.032E-29  1.359E-18
4.920E+03  1.071E-29  1.398E-18
4.875E+03  1.111E-29  1.437E-18
4.831E+03  1.153E-29  1.478E-18
4.786E+03  1.197E-29  1.520E-18
4.742E+03  1.243E-29  1.563E-18
4.699E+03  1.290E-29  1.608E-18
4.656E+03  1.339E-29  1.653E-18
4.613E+03  1.389E-29  1.700E-18
4.571E+03  1.442E-29  1.749E-18
4.529E+03  1.497E-29  1.799E-18
4.487E+03  1.554E-29  1.850E-18
4.446E+03  1.613E-29  1.903E-18
4.406E+03  1.675E-29  1.957E-18
4.365E+03  1.739E-29  2.013E-18
4.325E+03  1.805E-29  2.071E-18
4.285E+03  1.874E-29  2.130E-18
4.246E+03  1.945E-29  2.191E-18
4.207E+03  2.020E-29  2.254E-18
4.169E+03  2.097E-29  2.319E-18
4.130E+03  2.177E-29  2.385E-18
4.093E+03  2.260E-29  2.454E-18
4.055E+03  2.347E-29  2.525E-18
4.018E+03  2.437E-29  2.597E-18
3.981E+03  2.530E-29  2.672E-18
3.945E+03  2.627E-29  2.749E-18
3.908E+03  2.728E-29  2.828E-18
3.873E+03  2.832E-29  2.910E-18
3.837E+03  2.941E-29  2.994E-18
3.802E+03  3.054E-29  3.080E-18
3.767E+03  3.172E-29  3.169E-18
3.733E+03  3.293E-29  3.261E-18
3.698E+03  3.420E-29  3.355E-18
3.664E+03  3.552E-29  3.453E-18
3.631E+03  3.689E-29  3.553E-18
3.597E+03  3.831E-29  3.656E-18
3.565E+03  3.979E-29  3.762E-18
3.532E+03  4.133E-29  3.872E-18
3.499E+03  4.292E-29  3.984E-18
3.467E+03  4.458E-29  4.101E-18
3.436E+03  4.631E-29  4.220E-18
3.404E+03  4.810E-29  4.343E-18
3.373E+03  4.997E-29  4.470E-18
3.342E+03  5.190E-29  4.601E-18
3.311E+03  5.392E-29  4.736E-18
3.281E+03  5.601E-29  4.874E-18
3.251E+03  5.818E-29  5.017E-18
3.221E+03  6.045E-29  5.165E-18
3.192E+03  6.280E-29  5.316E-18
3.162E+03  6.524E-29  5.472E-18
3.133E+03  6.778E-29  5.633E-18
3.105E+03  7.042E-29  5.799E-18
3.076E+03  7.317E-29  5.970E-18
3.048E+03  7.602E-29  6.146E-18
3.020E+03  7.899E-29  6.327E-18
2.992E+03  8.207E-29  6.514E-18
2.965E+03  8.527E-29  6.706E-18
2.938E+03  8.859E-29  6.903E-18
2.911E+03  9.204E-29  7.107E-18
2.884E+03  9.564E-29  7.316E-18
2.858E+03  9.937E-29  7.532E-18
2.831E+03  1.033E-28  7.755E-18
2.805E+03  1.073E-28  7.984E-18
2.780E+03  1.115E-28  8.221E-18
2.754E+03  1.159E-28  8.464E-18
2.729E+03  1.204E-28  8.715E-18
2.704E+03  1.251E-28  8.974E-18
2.679E+03  1.300E-28  9.241E-18
2.655E+03  1.351E-28  9.515E-18
2.630E+03  1.404E-28  9.798E-18
2.606E+03  1.460E-28  1.009E-17
2.582E+03  1.517E-28  1.039E-17
2.559E+03  1.577E-28  1.070E-17
2.535E+03  1.639E-28  1.102E-17
2.512E+03  1.703E-28  1.135E-17
2.489E+03  1.770E-28  1.169E-17
2.466E+03  1.840E-28  1.204E-17
2.443E+03  1.913E-28  1.240E-17
2.421E+03  1.988E-28  1.277E-17
2.399E+03  2.067E-28  1.315E-17
2.377E+03  2.149E-28  1.355E-17
2.355E+03  2.234E-28  1.395E-17
2.333E+03  2.322E-28  1.437E-17
2.312E+03  2.414E-28  1.480E-17
2.291E+03  2.509E-28  1.525E-17
2.270E+03  2.609E-28  1.571E-17
2.249E+03  2.712E-28  1.618E-17
2.228E+03  2.820E-28  1.667E-17
2.208E+03  2.932E-28  1.717E-17
2.188E+03  3.048E-28  1.769E-17
2.168E+03  3.169E-28  1.822E-17
2.148E+03  3.295E-28  1.877E-17
2.128E+03  3.426E-28  1.934E-17
2.109E+03  3.562E-28  1.992E-17
2.089E+03  3.704E-28  2.053E-17
2.070E+03  3.851E-28  2.115E-17
2.051E+03  4.004E-28  2.179E-17
2.032E+03  4.164E-28  2.245E-17
