Dust emission from Draine & Li (2007): ApJ 657, 810-837
================================================================
        10 = grain model
 4.000E-08 4.000E-01 5.000E-06 = a_01 (cm) , sigma_1 , b_C1/0.92
 2.500E-07 4.000E-01 5.000E-06 = a_02 (cm) , sigma_2 , b_C2/0.92
 3.000E+00 3.000E+00 1.000E+00 = Umin , Umax, beta (dN/dU propto U^{-beta})
 3.000E+00 = <U> 
     mmp83 = radfield
 3.137E-24 = power/H (erg s-1)
 band   nu*P_nu(band) j_nu(band)
 (um)   (erg s-1 H-1)(Jy cm2 sr-1 H-1)
1.270E+00  8.698E-27  2.930E-19 COBE-DIRBE
2.220E+00  1.167E-26  6.875E-19 COBE-DIRBE
3.530E+00  6.150E-26  5.759E-18 COBE-DIRBE
4.880E+00  2.959E-26  3.831E-18 COBE-DIRBE
1.229E+01  2.800E-25  9.129E-17 COBE-DIRBE
2.079E+01  2.905E-25  1.602E-16 COBE-DIRBE
5.599E+01  8.402E-25  1.248E-15 COBE-DIRBE
9.770E+01  1.834E-24  4.753E-15 COBE-DIRBE
1.479E+02  1.646E-24  6.457E-15 COBE-DIRBE
2.479E+02  5.883E-25  3.868E-15 COBE-DIRBE
1.200E+01  2.894E-25  9.213E-17 IRAS
2.500E+01  2.923E-25  1.939E-16 IRAS
6.000E+01  9.443E-25  1.503E-15 IRAS
1.000E+02  1.863E-24  4.941E-15 IRAS
3.550E+00  7.106E-26  6.692E-18 SST-IRAC
4.493E+00  2.167E-26  2.583E-18 SST-IRAC
5.731E+00  1.609E-25  2.446E-17 SST-IRAC
7.872E+00  3.877E-25  8.095E-17 SST-IRAC
2.368E+01  2.682E-25  1.684E-16 SST-MIPS
7.142E+01  1.174E-24  2.225E-15 SST-MIPS
1.559E+02  1.483E-24  6.132E-15 SST-MIPS
1.600E+01  2.474E-25  1.050E-16 SST-IRSPU
2.200E+01  2.772E-25  1.618E-16 SST-IRSPU











lambda    nu*dP/dnu     j_nu
 (um)   (erg s-1 H-1)(Jy cm2 sr-1 H-1)
1.000E+04  2.194E-31  5.820E-20
9.908E+03  2.274E-31  5.977E-20
9.817E+03  2.357E-31  6.137E-20
9.727E+03  2.442E-31  6.302E-20
9.638E+03  2.531E-31  6.472E-20
9.550E+03  2.623E-31  6.646E-20
9.462E+03  2.719E-31  6.824E-20
9.376E+03  2.818E-31  7.008E-20
9.290E+03  2.920E-31  7.196E-20
