Dust emission from Draine & Li (2007): ApJ 657, 810-837
================================================================
         9 = grain model
 4.000E-08 4.000E-01 2.500E-06 = a_01 (cm) , sigma_1 , b_C1/0.92
 2.500E-07 4.000E-01 2.500E-06 = a_02 (cm) , sigma_2 , b_C2/0.92
 3.000E+00 3.000E+00 1.000E+00 = Umin , Umax, beta (dN/dU propto U^{-beta})
 3.000E+00 = <U> 
     mmp83 = radfield
 2.830E-24 = power/H (erg s-1)
 band   nu*P_nu(band) j_nu(band)
 (um)   (erg s-1 H-1)(Jy cm2 sr-1 H-1)
1.270E+00  5.173E-27  1.743E-19 COBE-DIRBE
2.220E+00  6.794E-27  4.001E-19 COBE-DIRBE
3.530E+00  2.809E-26  2.630E-18 COBE-DIRBE
4.880E+00  1.291E-26  1.671E-18 COBE-DIRBE
1.229E+01  1.512E-25  4.928E-17 COBE-DIRBE
2.079E+01  1.859E-25  1.025E-16 COBE-DIRBE
5.599E+01  7.714E-25  1.146E-15 COBE-DIRBE
9.770E+01  1.884E-24  4.883E-15 COBE-DIRBE
1.479E+02  1.683E-24  6.603E-15 COBE-DIRBE
2.479E+02  5.972E-25  3.927E-15 COBE-DIRBE
1.200E+01  1.493E-25  4.752E-17 IRAS
2.500E+01  1.860E-25  1.233E-16 IRAS
6.000E+01  8.928E-25  1.421E-15 IRAS
1.000E+02  1.915E-24  5.079E-15 IRAS
3.550E+00  3.223E-26  3.035E-18 SST-IRAC
4.493E+00  1.011E-26  1.204E-18 SST-IRAC
5.731E+00  6.113E-26  9.293E-18 SST-IRAC
7.872E+00  1.656E-25  3.457E-17 SST-IRAC
2.368E+01  1.722E-25  1.082E-16 SST-MIPS
7.142E+01  1.181E-24  2.237E-15 SST-MIPS
1.559E+02  1.515E-24  6.263E-15 SST-MIPS
1.600E+01  1.488E-25  6.316E-17 SST-IRSPU
2.200E+01  1.793E-25  1.046E-16 SST-IRSPU











lambda    nu*dP/dnu     j_nu
 (um)   (erg s-1 H-1)(Jy cm2 sr-1 H-1)
1.000E+04  2.226E-31  5.906E-20
9.908E+03  2.308E-31  6.065E-20
