Dust emission from Draine & Li (2007): ApJ 657, 810-837
================================================================
        11 = grain model
 4.000E-08 4.000E-01 0.000E+00 = a_01 (cm) , sigma_1 , b_C1/0.92
 2.500E-07 4.000E-01 0.000E+00 = a_02 (cm) , sigma_2 , b_C2/0.92
 7.000E+00 1.000E+06 2.000E+00 = Umin , Umax, beta (dN/dU propto U^{-beta})
 8.309E+01 = <U> 
     mmp83 = radfield
 4.582E-23 = power/H (erg s-1)
 band   nu*P_nu(band) j_nu(band)
 (um)   (erg s-1 H-1)(Jy cm2 sr-1 H-1)
1.270E+00  4.744E-26  1.598E-18 COBE-DIRBE
2.220E+00  7.954E-26  4.684E-18 COBE-DIRBE
3.530E+00  1.537E-25  1.439E-17 COBE-DIRBE
4.880E+00  1.940E-25  2.511E-17 COBE-DIRBE
1.229E+01  5.749E-24  1.874E-15 COBE-DIRBE
2.079E+01  1.804E-23  9.951E-15 COBE-DIRBE
5.599E+01  2.161E-23  3.210E-14 COBE-DIRBE
9.770E+01  1.194E-23  3.094E-14 COBE-DIRBE
1.479E+02  5.121E-24  2.009E-14 COBE-DIRBE
2.479E+02  1.070E-24  7.034E-15 COBE-DIRBE
1.200E+01  4.821E-24  1.535E-15 IRAS
2.500E+01  2.025E-23  1.343E-14 IRAS
6.000E+01  2.080E-23  3.310E-14 IRAS
1.000E+02  1.143E-23  3.032E-14 IRAS
3.550E+00  1.641E-25  1.546E-17 SST-IRAC
4.493E+00  1.551E-25  1.848E-17 SST-IRAC
5.731E+00  4.959E-25  7.539E-17 SST-IRAC
7.872E+00  2.207E-24  4.608E-16 SST-IRAC
2.368E+01  1.974E-23  1.240E-14 SST-MIPS
7.142E+01  1.641E-23  3.109E-14 SST-MIPS
1.559E+02  4.065E-24  1.681E-14 SST-MIPS
1.600E+01  9.170E-24  3.892E-15 SST-IRSPU
2.200E+01  2.010E-23  1.173E-14 SST-IRSPU











lambda    nu*dP/dnu     j_nu
 (um)   (erg s-1 H-1)(Jy cm2 sr-1 H-1)
1.000E+04  2.010E-31  5.332E-20
9.908E+03  2.083E-31  5.475E-20
9.817E+03  2.159E-31  5.622E-20
9.727E+03  2.237E-31  5.773E-20
9.638E+03  2.319E-31  5.928E-20
9.550E+03  2.403E-31  6.087E-20
9.462E+03  2.490E-31  6.250E-20
9.376E+03  2.581E-31  6.418E-20
9.290E+03  2.675E-31  6.590E-20
9.204E+03  2.772E-31  6.767E-20
9.120E+03  2.872E-31  6.949E-20
9.036E+03  2.977E-31  7.136E-20
8.954E+03  3.085E-31  7.326E-20
8.872E+03  3.196E-31  7.521E-20
8.790E+03  3.311E-31  7.721E-20
8.710E+03  3.431E-31  7.927E-20
8.630E+03  3.555E-31  8.139E-20
8.551E+03  3.684E-31  8.356E-20
8.472E+03  3.817E-31  8.579E-20
8.395E+03  3.956E-31  8.809E-20
8.318E+03  4.099E-31  9.044E-20
8.241E+03  4.248E-31  9.287E-20
8.166E+03  4.402E-31  9.536E-20
8.091E+03  4.562E-31  9.792E-20
8.017E+03  4.728E-31  1.005E-19
7.943E+03  4.900E-31  1.033E-19
7.870E+03  5.079E-31  1.060E-19
7.798E+03  5.264E-31  1.089E-19
7.727E+03  5.456E-31  1.118E-19
7.656E+03  5.655E-31  1.148E-19
7.586E+03  5.861E-31  1.179E-19
7.516E+03  6.075E-31  1.211E-19
7.447E+03  6.297E-31  1.244E-19
7.379E+03  6.527E-31  1.278E-19
7.311E+03  6.766E-31  1.312E-19
7.244E+03  7.014E-31  1.348E-19
7.178E+03  7.271E-31  1.384E-19
7.112E+03  7.537E-31  1.422E-19
7.047E+03  7.814E-31  1.461E-19
6.982E+03  8.100E-31  1.500E-19
6.918E+03  8.397E-31  1.541E-19
6.855E+03  8.705E-31  1.583E-19
6.792E+03  9.024E-31  1.626E-19
6.730E+03  9.356E-31  1.670E-19
6.668E+03  9.699E-31  1.716E-19
6.607E+03  1.006E-30  1.762E-19
6.546E+03  1.043E-30  1.810E-19
6.486E+03  1.081E-30  1.860E-19
6.427E+03  1.121E-30  1.911E-19
6.368E+03  1.162E-30  1.963E-19
6.310E+03  1.205E-30  2.017E-19
6.252E+03  1.249E-30  2.072E-19
6.194E+03  1.296E-30  2.129E-19
6.138E+03  1.343E-30  2.187E-19
6.081E+03  1.393E-30  2.247E-19
6.026E+03  1.445E-30  2.309E-19
5.970E+03  1.498E-30  2.373E-19
5.916E+03  1.554E-30  2.438E-19
5.861E+03  1.611E-30  2.505E-19
5.808E+03  1.671E-30  2.574E-19
5.754E+03  1.733E-30  2.646E-19
5.702E+03  1.798E-30  2.719E-19
5.649E+03  1.864E-30  2.794E-19
5.598E+03  1.934E-30  2.871E-19
5.546E+03  2.006E-30  2.951E-19
5.495E+03  2.080E-30  3.033E-19
5.445E+03  2.158E-30  3.117E-19
5.395E+03  2.238E-30  3.203E-19
5.346E+03  2.322E-30  3.292E-19
5.297E+03  2.409E-30  3.384E-19
5.248E+03  2.499E-30  3.478E-19
5.200E+03  2.592E-30  3.575E-19
5.152E+03  2.689E-30  3.675E-19
5.105E+03  2.790E-30  3.777E-19
5.058E+03  2.894E-30  3.883E-19
5.012E+03  3.002E-30  3.991E-19
4.966E+03  3.115E-30  4.103E-19
4.920E+03  3.232E-30  4.218E-19
4.875E+03  3.353E-30  4.336E-19
4.831E+03  3.478E-30  4.457E-19
4.786E+03  3.609E-30  4.582E-19
4.742E+03  3.745E-30  4.711E-19
4.699E+03  3.886E-30  4.843E-19
4.656E+03  4.032E-30  4.979E-19
4.613E+03  4.184E-30  5.119E-19
4.571E+03  4.341E-30  5.264E-19
4.529E+03  4.505E-30  5.412E-19
4.487E+03  4.675E-30  5.565E-19
4.446E+03  4.851E-30  5.722E-19
4.406E+03  5.035E-30  5.884E-19
4.365E+03  5.225E-30  6.050E-19
