Dust emission from Draine & Li (2007): ApJ 657, 810-837
================================================================
        10 = grain model
 4.000E-08 4.000E-01 5.000E-06 = a_01 (cm) , sigma_1 , b_C1/0.92
 2.500E-07 4.000E-01 5.000E-06 = a_02 (cm) , sigma_2 , b_C2/0.92
 4.000E-01 1.000E+06 2.000E+00 = Umin , Umax, beta (dN/dU propto U^{-beta})
 5.893E+00 = <U> 
     mmp83 = radfield
 6.152E-24 = power/H (erg s-1)
 band   nu*P_nu(band) j_nu(band)
 (um)   (erg s-1 H-1)(Jy cm2 sr-1 H-1)
1.270E+00  1.770E-26  5.962E-19 COBE-DIRBE
2.220E+00  2.451E-26  1.443E-18 COBE-DIRBE
3.530E+00  1.368E-25  1.281E-17 COBE-DIRBE
4.880E+00  8.337E-26  1.079E-17 COBE-DIRBE
1.229E+01  1.100E-24  3.587E-16 COBE-DIRBE
2.079E+01  1.910E-24  1.054E-15 COBE-DIRBE
5.599E+01  2.206E-24  3.276E-15 COBE-DIRBE
9.770E+01  1.642E-24  4.255E-15 COBE-DIRBE
1.479E+02  1.100E-24  4.316E-15 COBE-DIRBE
2.479E+02  3.867E-25  2.543E-15 COBE-DIRBE
1.200E+01  1.075E-24  3.423E-16 IRAS
2.500E+01  2.065E-24  1.370E-15 IRAS
6.000E+01  2.156E-24  3.432E-15 IRAS
1.000E+02  1.612E-24  4.277E-15 IRAS
3.550E+00  1.578E-25  1.486E-17 SST-IRAC
4.493E+00  5.864E-26  6.989E-18 SST-IRAC
5.731E+00  4.575E-25  6.955E-17 SST-IRAC
7.872E+00  1.260E-24  2.631E-16 SST-IRAC
2.368E+01  1.969E-24  1.237E-15 SST-MIPS
7.142E+01  1.796E-24  3.402E-15 SST-MIPS
1.559E+02  9.655E-25  3.993E-15 SST-MIPS
1.600E+01  1.242E-24  5.271E-16 SST-IRSPU
2.200E+01  2.015E-24  1.176E-15 SST-IRSPU











lambda    nu*dP/dnu     j_nu
 (um)   (erg s-1 H-1)(Jy cm2 sr-1 H-1)
1.000E+04  1.869E-31  4.958E-20
9.908E+03  1.937E-31  5.091E-20
9.817E+03  2.007E-31  5.228E-20
9.727E+03  2.080E-31  5.368E-20
9.638E+03  2.156E-31  5.512E-20
9.550E+03  2.234E-31  5.660E-20
9.462E+03  2.315E-31  5.811E-20
9.376E+03  2.399E-31  5.967E-20
9.290E+03  2.487E-31  6.127E-20
9.204E+03  2.577E-31  6.292E-20
9.120E+03  2.671E-31  6.461E-20
9.036E+03  2.768E-31  6.634E-20
8.954E+03  2.868E-31  6.811E-20
8.872E+03  2.971E-31  6.992E-20
8.790E+03  3.079E-31  7.178E-20
8.710E+03  3.190E-31  7.369E-20
8.630E+03  3.305E-31  7.566E-20
