Dust emission from Draine & Li (2007): ApJ 657, 810-837
================================================================
         8 = grain model
 4.000E-08 4.000E-01 0.000E+00 = a_01 (cm) , sigma_1 , b_C1/0.92
 2.500E-07 4.000E-01 0.000E+00 = a_02 (cm) , sigma_2 , b_C2/0.92
 4.000E-01 1.000E+03 2.000E+00 = Umin , Umax, beta (dN/dU propto U^{-beta})
 3.131E+00 = <U> 
     mmp83 = radfield
 1.997E-24 = power/H (erg s-1)
 band   nu*P_nu(band) j_nu(band)
 (um)   (erg s-1 H-1)(Jy cm2 sr-1 H-1)
1.270E+00  4.315E-27  1.454E-19 COBE-DIRBE
2.220E+00  7.477E-27  4.403E-19 COBE-DIRBE
3.530E+00  8.286E-27  7.759E-19 COBE-DIRBE
4.880E+00  7.893E-27  1.022E-18 COBE-DIRBE
1.229E+01  7.512E-26  2.449E-17 COBE-DIRBE
2.079E+01  1.244E-25  6.860E-17 COBE-DIRBE
5.599E+01  9.476E-25  1.407E-15 COBE-DIRBE
9.770E+01  1.156E-24  2.997E-15 COBE-DIRBE
1.479E+02  8.696E-25  3.411E-15 COBE-DIRBE
2.479E+02  3.265E-25  2.146E-15 COBE-DIRBE
1.200E+01  7.651E-26  2.435E-17 IRAS
2.500E+01  1.525E-25  1.011E-16 IRAS
6.000E+01  9.866E-25  1.570E-15 IRAS
1.000E+02  1.150E-24  3.050E-15 IRAS
3.550E+00  8.300E-27  7.816E-19 SST-IRAC
4.493E+00  8.003E-27  9.538E-19 SST-IRAC
5.731E+00  8.155E-27  1.240E-18 SST-IRAC
7.872E+00  4.600E-26  9.605E-18 SST-IRAC
2.368E+01  1.421E-25  8.924E-17 SST-MIPS
7.142E+01  1.047E-24  1.983E-15 SST-MIPS
1.559E+02  7.744E-25  3.203E-15 SST-MIPS
1.600E+01  6.657E-26  2.826E-17 SST-IRSPU
2.200E+01  1.425E-25  8.318E-17 SST-IRSPU











lambda    nu*dP/dnu     j_nu
 (um)   (erg s-1 H-1)(Jy cm2 sr-1 H-1)
1.000E+04  1.691E-31  4.486E-20
9.908E+03  1.753E-31  4.606E-20
9.817E+03  1.816E-31  4.729E-20
9.727E+03  1.882E-31  4.856E-20
9.638E+03  1.950E-31  4.985E-20
9.550E+03  2.020E-31  5.118E-20
9.462E+03  2.094E-31  5.255E-20
9.376E+03  2.169E-31  5.395E-20
9.290E+03  2.248E-31  5.539E-20
9.204E+03  2.329E-31  5.687E-20
9.120E+03  2.414E-31  5.839E-20
9.036E+03  2.501E-31  5.995E-20
8.954E+03  2.591E-31  6.154E-20
8.872E+03  2.685E-31  6.317E-20
8.790E+03  2.781E-31  6.485E-20
8.710E+03  2.881E-31  6.657E-20
8.630E+03  2.985E-31  6.833E-20
8.551E+03  3.093E-31  7.015E-20
8.472E+03  3.204E-31  7.201E-20
8.395E+03  3.320E-31  7.393E-20
8.318E+03  3.440E-31  7.589E-20
8.241E+03  3.564E-31  7.792E-20
8.166E+03  3.693E-31  7.999E-20
8.091E+03  3.827E-31  8.213E-20
8.017E+03  3.965E-31  8.432E-20
7.943E+03  4.109E-31  8.657E-20
7.870E+03  4.258E-31  8.889E-20
7.798E+03  4.412E-31  9.127E-20
7.727E+03  4.572E-31  9.371E-20
7.656E+03  4.738E-31  9.623E-20
7.586E+03  4.910E-31  9.881E-20
7.516E+03  5.089E-31  1.015E-19
7.447E+03  5.274E-31  1.042E-19
7.379E+03  5.466E-31  1.070E-19
7.311E+03  5.665E-31  1.099E-19
7.244E+03  5.871E-31  1.128E-19
7.178E+03  6.085E-31  1.159E-19
7.112E+03  6.307E-31  1.190E-19
7.047E+03  6.538E-31  1.222E-19
6.982E+03  6.776E-31  1.255E-19
6.918E+03  7.023E-31  1.289E-19
6.855E+03  7.279E-31  1.324E-19
6.792E+03  7.545E-31  1.359E-19
6.730E+03  7.820E-31  1.396E-19
6.668E+03  8.106E-31  1.434E-19
6.607E+03  8.403E-31  1.473E-19
6.546E+03  8.710E-31  1.512E-19
6.486E+03  9.029E-31  1.553E-19
6.427E+03  9.360E-31  1.596E-19
6.368E+03  9.703E-31  1.639E-19
6.310E+03  1.006E-30  1.683E-19
6.252E+03  1.043E-30  1.729E-19
6.194E+03  1.081E-30  1.776E-19
6.138E+03  1.121E-30  1.825E-19
6.081E+03  1.162E-30  1.874E-19
6.026E+03  1.205E-30  1.926E-19
5.970E+03  1.249E-30  1.978E-19
5.916E+03  1.295E-30  2.032E-19
5.861E+03  1.343E-30  2.088E-19
5.808E+03  1.392E-30  2.145E-19
5.754E+03  1.444E-30  2.204E-19
5.702E+03  1.497E-30  2.264E-19
5.649E+03  1.552E-30  2.326E-19
5.598E+03  1.610E-30  2.390E-19
5.546E+03  1.669E-30  2.456E-19
5.495E+03  1.731E-30  2.523E-19
5.445E+03  1.795E-30  2.593E-19
5.395E+03  1.862E-30  2.664E-19
5.346E+03  1.930E-30  2.737E-19
5.297E+03  2.002E-30  2.813E-19
5.248E+03  2.076E-30  2.890E-19
5.200E+03  2.153E-30  2.970E-19
5.152E+03  2.233E-30  3.052E-19
5.105E+03  2.316E-30  3.137E-19
5.058E+03  2.402E-30  3.223E-19
5.012E+03  2.492E-30  3.313E-19
4.966E+03  2.584E-30  3.404E-19
4.920E+03  2.681E-30  3.499E-19
4.875E+03  2.780E-30  3.595E-19
4.831E+03  2.884E-30  3.695E-19
4.786E+03  2.991E-30  3.798E-19
4.742E+03  3.103E-30  3.903E-19
4.699E+03  3.219E-30  4.012E-19
4.656E+03  3.339E-30  4.123E-19
4.613E+03  3.463E-30  4.238E-19
4.571E+03  3.593E-30  4.356E-19
4.529E+03  3.727E-30  4.478E-19
4.487E+03  3.867E-30  4.603E-19
4.446E+03  4.012E-30  4.731E-19
4.406E+03  4.162E-30  4.864E-19
4.365E+03  4.318E-30  5.000E-19
4.325E+03  4.480E-30  5.140E-19
4.285E+03  4.648E-30  5.284E-19
4.246E+03  4.823E-30  5.432E-19
4.207E+03  5.004E-30  5.584E-19
4.169E+03  5.192E-30  5.741E-19
4.130E+03  5.387E-30  5.902E-19
4.093E+03  5.590E-30  6.068E-19
4.055E+03  5.800E-30  6.239E-19
4.018E+03  6.019E-30  6.415E-19
3.981E+03  6.246E-30  6.595E-19
3.945E+03  6.481E-30  6.781E-19
3.908E+03  6.725E-30  6.972E-19
3.873E+03  6.978E-30  7.168E-19
3.837E+03  7.241E-30  7.370E-19
3.802E+03  7.515E-30  7.578E-19
3.767E+03  7.799E-30  7.793E-19
3.733E+03  8.093E-30  8.013E-19
3.698E+03  8.399E-30  8.240E-19
3.664E+03  8.717E-30  8.473E-19
3.631E+03  9.048E-30  8.714E-19
3.597E+03  9.390E-30  8.961E-19
3.565E+03  9.747E-30  9.216E-19
3.532E+03  1.012E-29  9.478E-19
3.499E+03  1.050E-29  9.747E-19
3.467E+03  1.090E-29  1.002E-18
3.436E+03  1.131E-29  1.031E-18
3.404E+03  1.174E-29  1.060E-18
3.373E+03  1.219E-29  1.091E-18
3.342E+03  1.266E-29  1.122E-18
3.311E+03  1.314E-29  1.154E-18
3.281E+03  1.364E-29  1.187E-18
3.251E+03  1.416E-29  1.221E-18
3.221E+03  1.470E-29  1.256E-18
3.192E+03  1.526E-29  1.292E-18
3.162E+03  1.585E-29  1.329E-18
3.133E+03  1.645E-29  1.367E-18
3.105E+03  1.708E-29  1.407E-18
3.076E+03  1.774E-29  1.447E-18
3.048E+03  1.841E-29  1.489E-18
3.020E+03  1.912E-29  1.532E-18
2.992E+03  1.985E-29  1.576E-18
2.965E+03  2.061E-29  1.621E-18
2.938E+03  2.140E-29  1.668E-18
2.911E+03  2.222E-29  1.716E-18
2.884E+03  2.307E-29  1.765E-18
2.858E+03  2.395E-29  1.816E-18
2.831E+03  2.487E-29  1.868E-18
2.805E+03  2.583E-29  1.922E-18
2.780E+03  2.682E-29  1.977E-18
2.754E+03  2.785E-29  2.035E-18
