Dust emission from Draine & Li (2007): ApJ 657, 810-837
================================================================
         8 = grain model
 4.000E-08 4.000E-01 0.000E+00 = a_01 (cm) , sigma_1 , b_C1/0.92
 2.500E-07 4.000E-01 0.000E+00 = a_02 (cm) , sigma_2 , b_C2/0.92
 1.000E+00 1.000E+04 2.000E+00 = Umin , Umax, beta (dN/dU propto U^{-beta})
 9.211E+00 = <U> 
     mmp83 = radfield
 5.870E-24 = power/H (erg s-1)
 band   nu*P_nu(band) j_nu(band)
 (um)   (erg s-1 H-1)(Jy cm2 sr-1 H-1)
1.270E+00  1.273E-26  4.290E-19 COBE-DIRBE
2.220E+00  2.201E-26  1.296E-18 COBE-DIRBE
3.530E+00  2.438E-26  2.283E-18 COBE-DIRBE
4.880E+00  2.323E-26  3.006E-18 COBE-DIRBE
1.229E+01  2.343E-25  7.639E-17 COBE-DIRBE
2.079E+01  6.937E-25  3.826E-16 COBE-DIRBE
5.599E+01  3.216E-24  4.777E-15 COBE-DIRBE
9.770E+01  2.848E-24  7.380E-15 COBE-DIRBE
1.479E+02  1.788E-24  7.012E-15 COBE-DIRBE
2.479E+02  5.536E-25  3.640E-15 COBE-DIRBE
1.200E+01  2.305E-25  7.336E-17 IRAS
2.500E+01  9.447E-25  6.265E-16 IRAS
6.000E+01  3.217E-24  5.119E-15 IRAS
1.000E+02  2.796E-24  7.417E-15 IRAS
3.550E+00  2.442E-26  2.300E-18 SST-IRAC
4.493E+00  2.355E-26  2.807E-18 SST-IRAC
5.731E+00  2.400E-26  3.649E-18 SST-IRAC
7.872E+00  1.357E-25  2.834E-17 SST-IRAC
2.368E+01  9.098E-25  5.714E-16 SST-MIPS
7.142E+01  3.011E-24  5.704E-15 SST-MIPS
1.559E+02  1.538E-24  6.360E-15 SST-MIPS
1.600E+01  2.656E-25  1.127E-16 SST-IRSPU
2.200E+01  8.673E-25  5.061E-16 SST-IRSPU











lambda    nu*dP/dnu     j_nu
 (um)   (erg s-1 H-1)(Jy cm2 sr-1 H-1)
1.000E+04  2.030E-31  5.384E-20
9.908E+03  2.103E-31  5.529E-20
9.817E+03  2.180E-31  5.676E-20
9.727E+03  2.259E-31  5.828E-20
9.638E+03  2.341E-31  5.984E-20
9.550E+03  2.426E-31  6.145E-20
9.462E+03  2.514E-31  6.309E-20
9.376E+03  2.605E-31  6.478E-20
9.290E+03  2.699E-31  6.651E-20
9.204E+03  2.797E-31  6.829E-20
9.120E+03  2.899E-31  7.012E-20
9.036E+03  3.004E-31  7.200E-20
8.954E+03  3.112E-31  7.391E-20
8.872E+03  3.224E-31  7.588E-20
8.790E+03  3.341E-31  7.789E-20
8.710E+03  3.461E-31  7.996E-20
8.630E+03  3.586E-31  8.209E-20
8.551E+03  3.715E-31  8.427E-20
8.472E+03  3.850E-31  8.652E-20
8.395E+03  3.989E-31  8.882E-20
8.318E+03  4.133E-31  9.119E-20
8.241E+03  4.283E-31  9.363E-20
8.166E+03  4.438E-31  9.613E-20
8.091E+03  4.599E-31  9.870E-20
8.017E+03  4.766E-31  1.013E-19
7.943E+03  4.939E-31  1.041E-19
7.870E+03  5.118E-31  1.069E-19
7.798E+03  5.304E-31  1.097E-19
7.727E+03  5.497E-31  1.127E-19
7.656E+03  5.697E-31  1.157E-19
7.586E+03  5.905E-31  1.188E-19
7.516E+03  6.120E-31  1.220E-19
7.447E+03  6.343E-31  1.253E-19
7.379E+03  6.574E-31  1.287E-19
7.311E+03  6.814E-31  1.321E-19
7.244E+03  7.063E-31  1.357E-19
7.178E+03  7.321E-31  1.394E-19
7.112E+03  7.588E-31  1.432E-19
7.047E+03  7.866E-31  1.470E-19
6.982E+03  8.153E-31  1.510E-19
6.918E+03  8.451E-31  1.551E-19
6.855E+03  8.760E-31  1.593E-19
6.792E+03  9.081E-31  1.636E-19
6.730E+03  9.413E-31  1.680E-19
6.668E+03  9.758E-31  1.726E-19
6.607E+03  1.012E-30  1.773E-19
6.546E+03  1.049E-30  1.821E-19
6.486E+03  1.087E-30  1.870E-19
6.427E+03  1.127E-30  1.921E-19
6.368E+03  1.168E-30  1.974E-19
6.310E+03  1.211E-30  2.028E-19
6.252E+03  1.256E-30  2.083E-19
6.194E+03  1.302E-30  2.140E-19
6.138E+03  1.350E-30  2.198E-19
6.081E+03  1.400E-30  2.258E-19
6.026E+03  1.452E-30  2.320E-19
5.970E+03  1.505E-30  2.384E-19
5.916E+03  1.561E-30  2.449E-19
5.861E+03  1.618E-30  2.516E-19
5.808E+03  1.678E-30  2.585E-19
5.754E+03  1.740E-30  2.657E-19
5.702E+03  1.805E-30  2.730E-19
5.649E+03  1.872E-30  2.805E-19
5.598E+03  1.941E-30  2.882E-19
5.546E+03  2.013E-30  2.962E-19
5.495E+03  2.088E-30  3.043E-19
5.445E+03  2.165E-30  3.127E-19
5.395E+03  2.246E-30  3.214E-19
5.346E+03  2.329E-30  3.303E-19
5.297E+03  2.416E-30  3.394E-19
5.248E+03  2.506E-30  3.488E-19
5.200E+03  2.599E-30  3.585E-19
5.152E+03  2.696E-30  3.684E-19
5.105E+03  2.796E-30  3.786E-19
5.058E+03  2.900E-30  3.892E-19
5.012E+03  3.009E-30  4.000E-19
4.966E+03  3.121E-30  4.111E-19
4.920E+03  3.237E-30  4.225E-19
4.875E+03  3.358E-30  4.343E-19
4.831E+03  3.484E-30  4.464E-19
4.786E+03  3.614E-30  4.588E-19
4.742E+03  3.749E-30  4.716E-19
4.699E+03  3.889E-30  4.848E-19
4.656E+03  4.035E-30  4.983E-19
4.613E+03  4.186E-30  5.123E-19
4.571E+03  4.343E-30  5.266E-19
4.529E+03  4.506E-30  5.414E-19
4.487E+03  4.676E-30  5.565E-19
4.446E+03  4.851E-30  5.722E-19
4.406E+03  5.034E-30  5.882E-19
4.365E+03  5.223E-30  6.048E-19
4.325E+03  5.420E-30  6.218E-19
4.285E+03  5.624E-30  6.393E-19
4.246E+03  5.836E-30  6.573E-19
4.207E+03  6.056E-30  6.759E-19
4.169E+03  6.285E-30  6.949E-19
4.130E+03  6.522E-30  7.146E-19
4.093E+03  6.768E-30  7.348E-19
4.055E+03  7.024E-30  7.556E-19
4.018E+03  7.290E-30  7.770E-19
3.981E+03  7.566E-30  7.989E-19
3.945E+03  7.851E-30  8.215E-19
3.908E+03  8.148E-30  8.448E-19
3.873E+03  8.457E-30  8.687E-19
3.837E+03  8.777E-30  8.933E-19
3.802E+03  9.110E-30  9.187E-19
3.767E+03  9.455E-30  9.448E-19
3.733E+03  9.814E-30  9.717E-19
3.698E+03  1.019E-29  9.994E-19
3.664E+03  1.057E-29  1.028E-18
3.631E+03  1.098E-29  1.057E-18
3.597E+03  1.139E-29  1.087E-18
3.565E+03  1.183E-29  1.118E-18
3.532E+03  1.228E-29  1.150E-18
3.499E+03  1.275E-29  1.183E-18
3.467E+03  1.323E-29  1.217E-18
3.436E+03  1.374E-29  1.252E-18
3.404E+03  1.427E-29  1.288E-18
3.373E+03  1.481E-29  1.325E-18
3.342E+03  1.538E-29  1.363E-18
3.311E+03  1.597E-29  1.402E-18
3.281E+03  1.658E-29  1.443E-18
3.251E+03  1.722E-29  1.485E-18
3.221E+03  1.788E-29  1.527E-18
3.192E+03  1.856E-29  1.571E-18
3.162E+03  1.928E-29  1.617E-18
3.133E+03  2.002E-29  1.664E-18
3.105E+03  2.079E-29  1.712E-18
3.076E+03  2.159E-29  1.761E-18
3.048E+03  2.242E-29  1.812E-18
3.020E+03  2.328E-29  1.865E-18
2.992E+03  2.418E-29  1.919E-18
2.965E+03  2.511E-29  1.975E-18
2.938E+03  2.607E-29  2.032E-18
2.911E+03  2.708E-29  2.091E-18
2.884E+03  2.812E-29  2.151E-18
2.858E+03  2.920E-29  2.214E-18
2.831E+03  3.033E-29  2.278E-18
2.805E+03  3.150E-29  2.344E-18
2.780E+03  3.272E-29  2.412E-18
2.754E+03  3.398E-29  2.482E-18
2.729E+03  3.529E-29  2.555E-18
2.704E+03  3.666E-29  2.629E-18
2.679E+03  3.808E-29  2.706E-18
2.655E+03  3.955E-29  2.785E-18
2.630E+03  4.109E-29  2.867E-18
2.606E+03  4.268E-29  2.950E-18
2.582E+03  4.433E-29  3.037E-18
2.559E+03  4.606E-29  3.126E-18
2.535E+03  4.784E-29  3.217E-18
2.512E+03  4.970E-29  3.312E-18
2.489E+03  5.164E-29  3.409E-18
2.466E+03  5.365E-29  3.509E-18
2.443E+03  5.573E-29  3.612E-18
2.421E+03  5.790E-29  3.719E-18
2.399E+03  6.016E-29  3.828E-18
2.377E+03  6.251E-29  3.941E-18
2.355E+03  6.494E-29  4.057E-18
2.333E+03  6.748E-29  4.177E-18
2.312E+03  7.011E-29  4.300E-18
2.291E+03  7.285E-29  4.427E-18
2.270E+03  7.570E-29  4.558E-18
2.249E+03  7.865E-29  4.692E-18
2.228E+03  8.173E-29  4.831E-18
2.208E+03  8.493E-29  4.974E-18
2.188E+03  8.825E-29  5.121E-18
2.168E+03  9.170E-29  5.273E-18
2.148E+03  9.530E-29  5.429E-18
2.128E+03  9.903E-29  5.590E-18
2.109E+03  1.029E-28  5.756E-18
2.089E+03  1.069E-28  5.927E-18
2.070E+03  1.111E-28  6.103E-18
2.051E+03  1.155E-28  6.284E-18
2.032E+03  1.200E-28  6.470E-18
2.014E+03  1.247E-28  6.663E-18
1.995E+03  1.296E-28  6.861E-18
1.977E+03  1.347E-28  7.064E-18
1.959E+03  1.400E-28  7.274E-18
1.941E+03  1.455E-28  7.490E-18
1.923E+03  1.512E-28  7.713E-18
1.905E+03  1.571E-28  7.942E-18
1.888E+03  1.633E-28  8.179E-18
1.871E+03  1.697E-28  8.422E-18
1.854E+03  1.764E-28  8.673E-18
1.837E+03  1.833E-28  8.931E-18
1.820E+03  1.905E-28  9.197E-18
1.803E+03  1.980E-28  9.471E-18
1.786E+03  2.058E-28  9.753E-18
1.770E+03  2.139E-28  1.004E-17
1.754E+03  2.223E-28  1.034E-17
1.738E+03  2.311E-28  1.065E-17
1.722E+03  2.402E-28  1.097E-17
1.706E+03  2.496E-28  1.130E-17
1.690E+03  2.594E-28  1.163E-17
1.675E+03  2.696E-28  1.198E-17
1.660E+03  2.803E-28  1.234E-17
1.644E+03  2.913E-28  1.271E-17
1.629E+03  3.028E-28  1.308E-17
1.614E+03  3.147E-28  1.347E-17
1.600E+03  3.270E-28  1.388E-17
1.585E+03  3.399E-28  1.429E-17
1.570E+03  3.533E-28  1.472E-17
1.556E+03  3.672E-28  1.516E-17
1.542E+03  3.816E-28  1.561E-17
1.528E+03  3.966E-28  1.607E-17
1.514E+03  4.122E-28  1.655E-17
1.500E+03  4.285E-28  1.704E-17
1.486E+03  4.453E-28  1.755E-17
1.472E+03  4.628E-28  1.808E-17
1.459E+03  4.811E-28  1.862E-17
1.445E+03  5.000E-28  1.917E-17
1.432E+03  5.197E-28  1.974E-17
1.419E+03  5.401E-28  2.033E-17
1.406E+03  5.614E-28  2.094E-17
1.393E+03  5.834E-28  2.156E-17
1.380E+03  6.064E-28  2.220E-17
1.368E+03  6.302E-28  2.286E-17
1.355E+03  6.550E-28  2.355E-17
1.343E+03  6.807E-28  2.425E-17
1.330E+03  7.075E-28  2.497E-17
1.318E+03  7.353E-28  2.571E-17
1.306E+03  7.642E-28  2.648E-17
1.294E+03  7.942E-28  2.726E-17
1.282E+03  8.253E-28  2.807E-17
1.271E+03  8.577E-28  2.891E-17
1.259E+03  8.913E-28  2.976E-17
1.247E+03  9.263E-28  3.065E-17
1.236E+03  9.626E-28  3.156E-17
1.225E+03  1.000E-27  3.249E-17
1.213E+03  1.039E-27  3.345E-17
1.202E+03  1.080E-27  3.444E-17
1.191E+03  1.122E-27  3.546E-17
1.180E+03  1.166E-27  3.651E-17
1.169E+03  1.212E-27  3.759E-17
1.159E+03  1.259E-27  3.870E-17
1.148E+03  1.308E-27  3.984E-17
1.138E+03  1.359E-27  4.102E-17
1.127E+03  1.412E-27  4.223E-17
1.117E+03  1.467E-27  4.347E-17
1.107E+03  1.524E-27  4.475E-17
1.096E+03  1.584E-27  4.607E-17
1.086E+03  1.645E-27  4.742E-17
1.076E+03  1.709E-27  4.881E-17
1.067E+03  1.776E-27  5.024E-17
1.057E+03  1.845E-27  5.171E-17
1.047E+03  1.916E-27  5.323E-17
1.038E+03  1.991E-27  5.478E-17
1.028E+03  2.068E-27  5.638E-17
1.019E+03  2.148E-27  5.803E-17
1.009E+03  2.231E-27  5.972E-17
1.000E+03  2.317E-27  6.146E-17
9.908E+02  2.407E-27  6.325E-17
9.817E+02  2.500E-27  6.509E-17
9.727E+02  2.596E-27  6.699E-17
9.638E+02  2.696E-27  6.894E-17
9.550E+02  2.800E-27  7.094E-17
9.462E+02  2.908E-27  7.300E-17
9.376E+02  3.020E-27  7.511E-17
9.290E+02  3.137E-27  7.729E-17
9.204E+02  3.257E-27  7.952E-17
9.120E+02  3.382E-27  8.182E-17
9.036E+02  3.512E-27  8.418E-17
8.954E+02  3.646E-27  8.660E-17
8.872E+02  3.786E-27  8.909E-17
8.790E+02  3.931E-27  9.165E-17
8.710E+02  4.081E-27  9.427E-17
8.630E+02  4.236E-27  9.697E-17
8.551E+02  4.397E-27  9.974E-17
8.472E+02  4.564E-27  1.026E-16
8.395E+02  4.738E-27  1.055E-16
8.318E+02  4.917E-27  1.085E-16
8.241E+02  5.104E-27  1.116E-16
8.166E+02  5.297E-27  1.147E-16
8.091E+02  5.497E-27  1.180E-16
8.017E+02  5.704E-27  1.213E-16
7.943E+02  5.919E-27  1.247E-16
7.870E+02  6.142E-27  1.282E-16
7.798E+02  6.372E-27  1.318E-16
7.727E+02  6.612E-27  1.355E-16
7.656E+02  6.860E-27  1.393E-16
7.586E+02  7.116E-27  1.432E-16
7.516E+02  7.383E-27  1.472E-16
7.447E+02  7.659E-27  1.513E-16
7.379E+02  7.946E-27  1.555E-16
7.311E+02  8.243E-27  1.599E-16
7.244E+02  8.552E-27  1.643E-16
7.178E+02  8.871E-27  1.689E-16
7.112E+02  9.203E-27  1.736E-16
7.047E+02  9.547E-27  1.784E-16
6.982E+02  9.903E-27  1.834E-16
6.918E+02  1.027E-26  1.885E-16
6.855E+02  1.065E-26  1.937E-16
6.792E+02  1.105E-26  1.991E-16
6.730E+02  1.146E-26  2.046E-16
6.668E+02  1.189E-26  2.102E-16
6.607E+02  1.233E-26  2.160E-16
6.546E+02  1.278E-26  2.220E-16
6.486E+02  1.326E-26  2.281E-16
6.427E+02  1.375E-26  2.345E-16
6.368E+02  1.426E-26  2.410E-16
6.310E+02  1.480E-26  2.476E-16
6.252E+02  1.534E-26  2.545E-16
6.194E+02  1.591E-26  2.615E-16
6.138E+02  1.651E-26  2.687E-16
6.081E+02  1.712E-26  2.761E-16
6.026E+02  1.775E-26  2.837E-16
5.970E+02  1.841E-26  2.916E-16
5.916E+02  1.909E-26  2.996E-16
5.861E+02  1.980E-26  3.079E-16
5.808E+02  2.053E-26  3.163E-16
5.754E+02  2.129E-26  3.250E-16
5.702E+02  2.208E-26  3.339E-16
5.649E+02  2.290E-26  3.431E-16
5.598E+02  2.374E-26  3.525E-16
5.546E+02  2.462E-26  3.622E-16
5.495E+02  2.553E-26  3.721E-16
5.445E+02  2.647E-26  3.823E-16
5.395E+02  2.744E-26  3.928E-16
5.346E+02  2.846E-26  4.035E-16
5.297E+02  2.950E-26  4.145E-16
5.248E+02  3.059E-26  4.259E-16
5.200E+02  3.172E-26  4.375E-16
5.152E+02  3.288E-26  4.494E-16
5.105E+02  3.409E-26  4.617E-16
5.058E+02  3.534E-26  4.742E-16
5.012E+02  3.664E-26  4.871E-16
4.966E+02  3.798E-26  5.003E-16
4.920E+02  3.937E-26  5.139E-16
4.875E+02  4.081E-26  5.278E-16
4.831E+02  4.231E-26  5.421E-16
4.786E+02  4.385E-26  5.567E-16
4.742E+02  4.545E-26  5.717E-16
4.699E+02  4.710E-26  5.871E-16
4.656E+02  4.882E-26  6.029E-16
4.613E+02  5.060E-26  6.192E-16
4.571E+02  5.244E-26  6.358E-16
4.529E+02  5.434E-26  6.528E-16
4.487E+02  5.631E-26  6.703E-16
4.446E+02  5.835E-26  6.882E-16
4.406E+02  6.046E-26  7.066E-16
4.365E+02  6.265E-26  7.254E-16
4.325E+02  6.491E-26  7.446E-16
4.285E+02  6.725E-26  7.644E-16
4.246E+02  6.967E-26  7.847E-16
4.207E+02  7.217E-26  8.055E-16
4.169E+02  7.477E-26  8.268E-16
4.130E+02  7.744E-26  8.485E-16
4.093E+02  8.022E-26  8.709E-16
4.055E+02  8.310E-26  8.938E-16
4.018E+02  8.607E-26  9.173E-16
3.981E+02  8.914E-26  9.413E-16
3.945E+02  9.232E-26  9.660E-16
3.908E+02  9.561E-26  9.913E-16
3.873E+02  9.902E-26  1.017E-15
3.837E+02  1.025E-25  1.044E-15
3.802E+02  1.062E-25  1.071E-15
3.767E+02  1.099E-25  1.099E-15
3.733E+02  1.138E-25  1.127E-15
3.698E+02  1.178E-25  1.156E-15
3.664E+02  1.220E-25  1.186E-15
3.631E+02  1.263E-25  1.216E-15
3.597E+02  1.307E-25  1.247E-15
3.565E+02  1.353E-25  1.279E-15
3.532E+02  1.400E-25  1.312E-15
3.499E+02  1.449E-25  1.345E-15
3.467E+02  1.500E-25  1.380E-15
3.436E+02  1.552E-25  1.415E-15
3.404E+02  1.606E-25  1.450E-15
3.373E+02  1.662E-25  1.487E-15
3.342E+02  1.719E-25  1.524E-15
3.311E+02  1.779E-25  1.562E-15
3.281E+02  1.840E-25  1.601E-15
3.251E+02  1.903E-25  1.641E-15
3.221E+02  1.968E-25  1.682E-15
3.192E+02  2.036E-25  1.723E-15
3.162E+02  2.105E-25  1.766E-15
3.133E+02  2.176E-25  1.809E-15
3.105E+02  2.250E-25  1.853E-15
3.076E+02  2.326E-25  1.898E-15
3.048E+02  2.405E-25  1.944E-15
3.020E+02  2.486E-25  1.991E-15
2.992E+02  2.569E-25  2.039E-15
2.965E+02  2.655E-25  2.088E-15
2.938E+02  2.744E-25  2.138E-15
2.911E+02  2.835E-25  2.189E-15
2.884E+02  2.929E-25  2.241E-15
2.858E+02  3.026E-25  2.294E-15
2.831E+02  3.126E-25  2.348E-15
2.805E+02  3.229E-25  2.403E-15
2.780E+02  3.334E-25  2.459E-15
2.754E+02  3.443E-25  2.516E-15
2.729E+02  3.556E-25  2.574E-15
2.704E+02  3.672E-25  2.633E-15
2.679E+02  3.791E-25  2.694E-15
2.655E+02  3.914E-25  2.756E-15
2.630E+02  4.041E-25  2.819E-15
2.606E+02  4.171E-25  2.884E-15
2.582E+02  4.305E-25  2.949E-15
2.559E+02  4.442E-25  3.014E-15
2.535E+02  4.581E-25  3.081E-15
2.512E+02  4.724E-25  3.148E-15
2.489E+02  4.867E-25  3.213E-15
2.466E+02  5.010E-25  3.277E-15
2.443E+02  5.156E-25  3.342E-15
2.421E+02  5.303E-25  3.406E-15
2.399E+02  5.452E-25  3.469E-15
2.377E+02  5.602E-25  3.532E-15
2.355E+02  5.753E-25  3.594E-15
2.333E+02  5.908E-25  3.657E-15
2.312E+02  6.067E-25  3.721E-15
2.291E+02  6.228E-25  3.785E-15
2.270E+02  6.393E-25  3.849E-15
2.249E+02  6.561E-25  3.914E-15
2.228E+02  6.731E-25  3.979E-15
2.208E+02  6.906E-25  4.045E-15
2.188E+02  7.083E-25  4.111E-15
2.168E+02  7.264E-25  4.177E-15
2.148E+02  7.448E-25  4.244E-15
2.128E+02  7.636E-25  4.310E-15
2.109E+02  7.826E-25  4.377E-15
2.089E+02  8.019E-25  4.444E-15
2.070E+02  8.216E-25  4.512E-15
2.051E+02  8.415E-25  4.578E-15
2.032E+02  8.618E-25  4.646E-15
2.014E+02  8.824E-25  4.713E-15
1.995E+02  9.033E-25  4.781E-15
1.977E+02  9.245E-25  4.848E-15
1.959E+02  9.460E-25  4.915E-15
1.941E+02  9.678E-25  4.983E-15
1.923E+02  9.899E-25  5.050E-15
1.905E+02  1.012E-24  5.117E-15
1.888E+02  1.035E-24  5.184E-15
1.871E+02  1.058E-24  5.251E-15
1.854E+02  1.081E-24  5.317E-15
1.837E+02  1.105E-24  5.384E-15
1.820E+02  1.129E-24  5.450E-15
1.803E+02  1.153E-24  5.516E-15
1.786E+02  1.178E-24  5.581E-15
1.770E+02  1.203E-24  5.646E-15
1.754E+02  1.228E-24  5.711E-15
1.738E+02  1.253E-24  5.776E-15
1.722E+02  1.279E-24  5.840E-15
1.706E+02  1.305E-24  5.904E-15
1.690E+02  1.331E-24  5.968E-15
1.675E+02  1.358E-24  6.032E-15
1.660E+02  1.385E-24  6.095E-15
1.644E+02  1.412E-24  6.159E-15
1.629E+02  1.440E-24  6.222E-15
1.614E+02  1.468E-24  6.285E-15
1.600E+02  1.496E-24  6.348E-15
1.585E+02  1.525E-24  6.412E-15
1.570E+02  1.555E-24  6.476E-15
1.556E+02  1.585E-24  6.541E-15
1.542E+02  1.615E-24  6.606E-15
1.528E+02  1.647E-24  6.672E-15
1.514E+02  1.679E-24  6.739E-15
1.500E+02  1.711E-24  6.808E-15
1.486E+02  1.745E-24  6.879E-15
1.472E+02  1.780E-24  6.951E-15
1.459E+02  1.815E-24  7.024E-15
1.445E+02  1.851E-24  7.096E-15
1.432E+02  1.886E-24  7.166E-15
1.419E+02  1.921E-24  7.230E-15
1.406E+02  1.954E-24  7.287E-15
1.393E+02  1.985E-24  7.334E-15
1.380E+02  2.013E-24  7.370E-15
1.368E+02  2.038E-24  7.394E-15
1.355E+02  2.061E-24  7.410E-15
1.343E+02  2.083E-24  7.420E-15
1.330E+02  2.104E-24  7.425E-15
1.318E+02  2.124E-24  7.429E-15
1.306E+02  2.145E-24  7.432E-15
1.294E+02  2.166E-24  7.437E-15
1.282E+02  2.188E-24  7.443E-15
1.271E+02  2.210E-24  7.449E-15
1.259E+02  2.233E-24  7.456E-15
1.247E+02  2.256E-24  7.464E-15
1.236E+02  2.279E-24  7.472E-15
