Dust emission from Draine & Li (2007): ApJ 657, 810-837
================================================================
         9 = grain model
 4.000E-08 4.000E-01 2.500E-06 = a_01 (cm) , sigma_1 , b_C1/0.92
 2.500E-07 4.000E-01 2.500E-06 = a_02 (cm) , sigma_2 , b_C2/0.92
 1.500E-01 1.500E-01 1.000E+00 = Umin , Umax, beta (dN/dU propto U^{-beta})
 1.500E-01 = <U> 
     mmp83 = radfield
 1.417E-25 = power/H (erg s-1)
 band   nu*P_nu(band) j_nu(band)
 (um)   (erg s-1 H-1)(Jy cm2 sr-1 H-1)
1.270E+00  2.571E-28  8.662E-21 COBE-DIRBE
2.220E+00  3.407E-28  2.006E-20 COBE-DIRBE
3.530E+00  1.406E-27  1.316E-19 COBE-DIRBE
4.880E+00  6.475E-28  8.382E-20 COBE-DIRBE
1.229E+01  7.522E-27  2.452E-18 COBE-DIRBE
2.079E+01  8.871E-27  4.892E-18 COBE-DIRBE
5.599E+01  1.419E-26  2.107E-17 COBE-DIRBE
9.770E+01  4.141E-26  1.073E-16 COBE-DIRBE
1.479E+02  8.694E-26  3.411E-16 COBE-DIRBE
2.479E+02  7.723E-26  5.077E-16 COBE-DIRBE
1.200E+01  7.460E-27  2.375E-18 IRAS
2.500E+01  8.708E-27  5.775E-18 IRAS
6.000E+01  1.537E-26  2.446E-17 IRAS
1.000E+02  4.398E-26  1.167E-16 IRAS
3.550E+00  1.613E-27  1.519E-19 SST-IRAC
4.493E+00  5.073E-28  6.046E-20 SST-IRAC
5.731E+00  3.059E-27  4.651E-19 SST-IRAC
7.872E+00  8.286E-27  1.730E-18 SST-IRAC
2.368E+01  8.063E-27  5.065E-18 SST-MIPS
7.142E+01  1.813E-26  3.436E-17 SST-MIPS
1.559E+02  8.990E-26  3.718E-16 SST-MIPS
1.600E+01  7.270E-27  3.085E-18 SST-IRSPU
2.200E+01  8.446E-27  4.929E-18 SST-IRSPU











lambda    nu*dP/dnu     j_nu
 (um)   (erg s-1 H-1)(Jy cm2 sr-1 H-1)
1.000E+04  1.295E-31  3.434E-20
9.908E+03  1.341E-31  3.526E-20
9.817E+03  1.390E-31  3.620E-20
9.727E+03  1.440E-31  3.716E-20
9.638E+03  1.492E-31  3.816E-20
9.550E+03  1.546E-31  3.917E-20
9.462E+03  1.602E-31  4.022E-20
9.376E+03  1.660E-31  4.129E-20
9.290E+03  1.720E-31  4.239E-20
9.204E+03  1.783E-31  4.352E-20
9.120E+03  1.847E-31  4.468E-20
9.036E+03  1.914E-31  4.588E-20
8.954E+03  1.983E-31  4.709E-20
8.872E+03  2.054E-31  4.834E-20
8.790E+03  2.128E-31  4.962E-20
8.710E+03  2.205E-31  5.093E-20
8.630E+03  2.284E-31  5.228E-20
8.551E+03  2.366E-31  5.367E-20
8.472E+03  2.451E-31  5.509E-20
8.395E+03  2.540E-31  5.656E-20
8.318E+03  2.632E-31  5.806E-20
8.241E+03  2.726E-31  5.960E-20
8.166E+03  2.825E-31  6.119E-20
8.091E+03  2.927E-31  6.282E-20
8.017E+03  3.033E-31  6.449E-20
7.943E+03  3.142E-31  6.621E-20
7.870E+03  3.256E-31  6.798E-20
7.798E+03  3.374E-31  6.979E-20
7.727E+03  3.496E-31  7.166E-20
7.656E+03  3.623E-31  7.357E-20
7.586E+03  3.754E-31  7.554E-20
7.516E+03  3.890E-31  7.756E-20
7.447E+03  4.032E-31  7.964E-20
7.379E+03  4.178E-31  8.178E-20
7.311E+03  4.330E-31  8.397E-20
7.244E+03  4.487E-31  8.622E-20
7.178E+03  4.650E-31  8.854E-20
7.112E+03  4.819E-31  9.091E-20
7.047E+03  4.994E-31  9.336E-20
6.982E+03  5.176E-31  9.587E-20
6.918E+03  5.364E-31  9.844E-20
6.855E+03  5.559E-31  1.011E-19
6.792E+03  5.761E-31  1.038E-19
6.730E+03  5.971E-31  1.066E-19
6.668E+03  6.188E-31  1.095E-19
6.607E+03  6.414E-31  1.124E-19
6.546E+03  6.647E-31  1.154E-19
6.486E+03  6.890E-31  1.185E-19
6.427E+03  7.141E-31  1.217E-19
6.368E+03  7.402E-31  1.250E-19
6.310E+03  7.672E-31  1.284E-19
6.252E+03  7.952E-31  1.319E-19
6.194E+03  8.243E-31  1.354E-19
6.138E+03  8.544E-31  1.391E-19
6.081E+03  8.857E-31  1.429E-19
6.026E+03  9.181E-31  1.467E-19
5.970E+03  9.517E-31  1.507E-19
5.916E+03  9.866E-31  1.548E-19
5.861E+03  1.023E-30  1.590E-19
5.808E+03  1.060E-30  1.633E-19
5.754E+03  1.099E-30  1.678E-19
5.702E+03  1.139E-30  1.723E-19
5.649E+03  1.181E-30  1.770E-19
5.598E+03  1.225E-30  1.818E-19
5.546E+03  1.270E-30  1.868E-19
5.495E+03  1.316E-30  1.919E-19
5.445E+03  1.365E-30  1.971E-19
5.395E+03  1.415E-30  2.025E-19
5.346E+03  1.467E-30  2.080E-19
5.297E+03  1.521E-30  2.137E-19
5.248E+03  1.577E-30  2.195E-19
5.200E+03  1.635E-30  2.255E-19
5.152E+03  1.695E-30  2.317E-19
5.105E+03  1.758E-30  2.380E-19
5.058E+03  1.823E-30  2.446E-19
5.012E+03  1.890E-30  2.513E-19
4.966E+03  1.960E-30  2.581E-19
4.920E+03  2.032E-30  2.652E-19
4.875E+03  2.107E-30  2.725E-19
4.831E+03  2.185E-30  2.799E-19
4.786E+03  2.265E-30  2.876E-19
4.742E+03  2.349E-30  2.955E-19
4.699E+03  2.436E-30  3.036E-19
4.656E+03  2.526E-30  3.119E-19
4.613E+03  2.619E-30  3.205E-19
4.571E+03  2.716E-30  3.293E-19
4.529E+03  2.817E-30  3.384E-19
4.487E+03  2.921E-30  3.477E-19
4.446E+03  3.029E-30  3.573E-19
4.406E+03  3.142E-30  3.671E-19
4.365E+03  3.258E-30  3.773E-19
4.325E+03  3.379E-30  3.877E-19
4.285E+03  3.504E-30  3.984E-19
4.246E+03  3.635E-30  4.094E-19
4.207E+03  3.770E-30  4.207E-19
4.169E+03  3.910E-30  4.323E-19
4.130E+03  4.055E-30  4.443E-19
