Dust emission from Draine & Li (2007): ApJ 657, 810-837
================================================================
        10 = grain model
 4.000E-08 4.000E-01 5.000E-06 = a_01 (cm) , sigma_1 , b_C1/0.92
 2.500E-07 4.000E-01 5.000E-06 = a_02 (cm) , sigma_2 , b_C2/0.92
 1.500E-01 1.500E-01 1.000E+00 = Umin , Umax, beta (dN/dU propto U^{-beta})
 1.500E-01 = <U> 
     mmp83 = radfield
 1.571E-25 = power/H (erg s-1)
 band   nu*P_nu(band) j_nu(band)
 (um)   (erg s-1 H-1)(Jy cm2 sr-1 H-1)
1.270E+00  4.329E-28  1.458E-20 COBE-DIRBE
2.220E+00  5.847E-28  3.443E-20 COBE-DIRBE
3.530E+00  3.076E-27  2.880E-19 COBE-DIRBE
4.880E+00  1.482E-27  1.918E-19 COBE-DIRBE
1.229E+01  1.385E-26  4.516E-18 COBE-DIRBE
2.079E+01  1.341E-26  7.394E-18 COBE-DIRBE
5.599E+01  2.047E-26  3.040E-17 COBE-DIRBE
9.770E+01  4.116E-26  1.067E-16 COBE-DIRBE
1.479E+02  8.333E-26  3.269E-16 COBE-DIRBE
2.479E+02  7.509E-26  4.937E-16 COBE-DIRBE
1.200E+01  1.441E-26  4.586E-18 IRAS
2.500E+01  1.315E-26  8.718E-18 IRAS
6.000E+01  2.107E-26  3.354E-17 IRAS
1.000E+02  4.340E-26  1.151E-16 IRAS
3.550E+00  3.554E-27  3.347E-19 SST-IRAC
4.493E+00  1.086E-27  1.294E-19 SST-IRAC
5.731E+00  8.045E-27  1.223E-18 SST-IRAC
7.872E+00  1.938E-26  4.047E-18 SST-IRAC
2.368E+01  1.200E-26  7.540E-18 SST-MIPS
7.142E+01  2.167E-26  4.106E-17 SST-MIPS
1.559E+02  8.616E-26  3.563E-16 SST-MIPS
1.600E+01  1.189E-26  5.048E-18 SST-IRSPU
2.200E+01  1.254E-26  7.316E-18 SST-IRSPU











lambda    nu*dP/dnu     j_nu
 (um)   (erg s-1 H-1)(Jy cm2 sr-1 H-1)
1.000E+04  1.274E-31  3.380E-20
9.908E+03  1.320E-31  3.470E-20
9.817E+03  1.368E-31  3.563E-20
9.727E+03  1.418E-31  3.658E-20
9.638E+03  1.469E-31  3.755E-20
9.550E+03  1.522E-31  3.855E-20
9.462E+03  1.577E-31  3.958E-20
9.376E+03  1.634E-31  4.063E-20
9.290E+03  1.693E-31  4.171E-20
9.204E+03  1.754E-31  4.283E-20
9.120E+03  1.817E-31  4.397E-20
9.036E+03  1.883E-31  4.514E-20
8.954E+03  1.951E-31  4.633E-20
8.872E+03  2.021E-31  4.756E-20
8.790E+03  2.093E-31  4.881E-20
8.710E+03  2.169E-31  5.010E-20
8.630E+03  2.247E-31  5.143E-20
8.551E+03  2.327E-31  5.279E-20
8.472E+03  2.411E-31  5.419E-20
8.395E+03  2.498E-31  5.563E-20
8.318E+03  2.588E-31  5.710E-20
8.241E+03  2.681E-31  5.862E-20
8.166E+03  2.778E-31  6.018E-20
8.091E+03  2.878E-31  6.178E-20
8.017E+03  2.982E-31  6.342E-20
7.943E+03  3.090E-31  6.511E-20
7.870E+03  3.202E-31  6.684E-20
7.798E+03  3.318E-31  6.863E-20
7.727E+03  3.438E-31  7.046E-20
7.656E+03  3.562E-31  7.234E-20
7.586E+03  3.691E-31  7.427E-20
7.516E+03  3.825E-31  7.626E-20
7.447E+03  3.963E-31  7.829E-20
7.379E+03  4.107E-31  8.039E-20
7.311E+03  4.256E-31  8.254E-20
7.244E+03  4.411E-31  8.476E-20
7.178E+03  4.571E-31  8.703E-20
7.112E+03  4.737E-31  8.936E-20
7.047E+03  4.909E-31  9.176E-20
6.982E+03  5.087E-31  9.422E-20
6.918E+03  5.272E-31  9.675E-20
6.855E+03  5.464E-31  9.935E-20
6.792E+03  5.662E-31  1.020E-19
6.730E+03  5.868E-31  1.048E-19
6.668E+03  6.081E-31  1.076E-19
6.607E+03  6.303E-31  1.105E-19
6.546E+03  6.532E-31  1.134E-19
6.486E+03  6.770E-31  1.165E-19
6.427E+03  7.017E-31  1.196E-19
6.368E+03  7.273E-31  1.229E-19
6.310E+03  7.539E-31  1.262E-19
6.252E+03  7.814E-31  1.296E-19
6.194E+03  8.099E-31  1.331E-19
6.138E+03  8.395E-31  1.367E-19
6.081E+03  8.702E-31  1.404E-19
6.026E+03  9.021E-31  1.442E-19
5.970E+03  9.351E-31  1.481E-19
5.916E+03  9.693E-31  1.521E-19
5.861E+03  1.005E-30  1.562E-19
5.808E+03  1.042E-30  1.605E-19
5.754E+03  1.080E-30  1.648E-19
5.702E+03  1.119E-30  1.693E-19
5.649E+03  1.161E-30  1.739E-19
5.598E+03  1.203E-30  1.786E-19
5.546E+03  1.247E-30  1.835E-19
5.495E+03  1.293E-30  1.885E-19
5.445E+03  1.341E-30  1.936E-19
5.395E+03  1.390E-30  1.989E-19
5.346E+03  1.441E-30  2.044E-19
5.297E+03  1.494E-30  2.099E-19
5.248E+03  1.549E-30  2.157E-19
5.200E+03  1.606E-30  2.216E-19
5.152E+03  1.665E-30  2.276E-19
5.105E+03  1.727E-30  2.338E-19
5.058E+03  1.791E-30  2.402E-19
5.012E+03  1.857E-30  2.468E-19
4.966E+03  1.925E-30  2.536E-19
4.920E+03  1.996E-30  2.605E-19
4.875E+03  2.070E-30  2.676E-19
4.831E+03  2.146E-30  2.750E-19
4.786E+03  2.225E-30  2.825E-19
4.742E+03  2.308E-30  2.903E-19
4.699E+03  2.393E-30  2.982E-19
4.656E+03  2.481E-30  3.064E-19
4.613E+03  2.573E-30  3.149E-19
4.571E+03  2.668E-30  3.235E-19
4.529E+03  2.767E-30  3.324E-19
4.487E+03  2.870E-30  3.416E-19
4.446E+03  2.976E-30  3.510E-19
4.406E+03  3.086E-30  3.607E-19
4.365E+03  3.201E-30  3.706E-19
4.325E+03  3.320E-30  3.809E-19
4.285E+03  3.443E-30  3.914E-19
4.246E+03  3.571E-30  4.022E-19
4.207E+03  3.704E-30  4.133E-19
4.169E+03  3.841E-30  4.248E-19
4.130E+03  3.984E-30  4.365E-19
4.093E+03  4.132E-30  4.486E-19
4.055E+03  4.286E-30  4.610E-19
4.018E+03  4.446E-30  4.738E-19
3.981E+03  4.611E-30  4.869E-19
3.945E+03  4.783E-30  5.004E-19
3.908E+03  4.960E-30  5.143E-19
3.873E+03  5.145E-30  5.285E-19
3.837E+03  5.337E-30  5.432E-19
3.802E+03  5.535E-30  5.582E-19
3.767E+03  5.742E-30  5.737E-19
3.733E+03  5.956E-30  5.897E-19
3.698E+03  6.178E-30  6.061E-19
3.664E+03  6.409E-30  6.229E-19
3.631E+03  6.648E-30  6.403E-19
3.597E+03  6.896E-30  6.581E-19
3.565E+03  7.154E-30  6.764E-19
3.532E+03  7.422E-30  6.953E-19
3.499E+03  7.700E-30  7.147E-19
3.467E+03  7.988E-30  7.347E-19
3.436E+03  8.287E-30  7.552E-19
3.404E+03  8.597E-30  7.763E-19
3.373E+03  8.920E-30  7.980E-19
3.342E+03  9.254E-30  8.203E-19
3.311E+03  9.601E-30  8.433E-19
3.281E+03  9.961E-30  8.669E-19
3.251E+03  1.034E-29  8.912E-19
3.221E+03  1.072E-29  9.162E-19
3.192E+03  1.113E-29  9.419E-19
3.162E+03  1.154E-29  9.683E-19
3.133E+03  1.198E-29  9.955E-19
3.105E+03  1.243E-29  1.023E-18
3.076E+03  1.290E-29  1.052E-18
3.048E+03  1.338E-29  1.082E-18
3.020E+03  1.388E-29  1.112E-18
2.992E+03  1.441E-29  1.143E-18
2.965E+03  1.495E-29  1.176E-18
2.938E+03  1.551E-29  1.208E-18
2.911E+03  1.609E-29  1.242E-18
2.884E+03  1.669E-29  1.277E-18
2.858E+03  1.732E-29  1.313E-18
2.831E+03  1.797E-29  1.350E-18
2.805E+03  1.865E-29  1.388E-18
2.780E+03  1.935E-29  1.427E-18
2.754E+03  2.008E-29  1.467E-18
2.729E+03  2.083E-29  1.508E-18
