Dust emission from Draine & Li (2007): ApJ 657, 810-837
================================================================
        10 = grain model
 4.000E-08 4.000E-01 5.000E-06 = a_01 (cm) , sigma_1 , b_C1/0.92
 2.500E-07 4.000E-01 5.000E-06 = a_02 (cm) , sigma_2 , b_C2/0.92
 1.500E-01 1.000E+04 2.000E+00 = Umin , Umax, beta (dN/dU propto U^{-beta})
 1.666E+00 = <U> 
     mmp83 = radfield
 1.741E-24 = power/H (erg s-1)
 band   nu*P_nu(band) j_nu(band)
 (um)   (erg s-1 H-1)(Jy cm2 sr-1 H-1)
1.270E+00  4.845E-27  1.632E-19 COBE-DIRBE
2.220E+00  6.508E-27  3.832E-19 COBE-DIRBE
3.530E+00  3.430E-26  3.212E-18 COBE-DIRBE
4.880E+00  1.660E-26  2.148E-18 COBE-DIRBE
1.229E+01  1.953E-25  6.368E-17 COBE-DIRBE
2.079E+01  2.761E-25  1.523E-16 COBE-DIRBE
5.599E+01  7.386E-25  1.097E-15 COBE-DIRBE
9.770E+01  6.504E-25  1.685E-15 COBE-DIRBE
1.479E+02  4.974E-25  1.951E-15 COBE-DIRBE
2.479E+02  2.123E-25  1.396E-15 COBE-DIRBE
1.200E+01  1.939E-25  6.173E-17 IRAS
2.500E+01  3.192E-25  2.117E-16 IRAS
6.000E+01  7.322E-25  1.165E-15 IRAS
1.000E+02  6.434E-25  1.707E-15 IRAS
3.550E+00  3.964E-26  3.732E-18 SST-IRAC
4.493E+00  1.213E-26  1.445E-18 SST-IRAC
5.731E+00  9.178E-26  1.395E-17 SST-IRAC
7.872E+00  2.389E-25  4.987E-17 SST-IRAC
2.368E+01  2.942E-25  1.848E-16 SST-MIPS
7.142E+01  6.584E-25  1.247E-15 SST-MIPS
1.559E+02  4.492E-25  1.858E-15 SST-MIPS
1.600E+01  1.976E-25  8.386E-17 SST-IRSPU
2.200E+01  2.913E-25  1.700E-16 SST-IRSPU











lambda    nu*dP/dnu     j_nu
 (um)   (erg s-1 H-1)(Jy cm2 sr-1 H-1)
1.000E+04  1.576E-31  4.180E-20
9.908E+03  1.633E-31  4.292E-20
9.817E+03  1.692E-31  4.407E-20
9.727E+03  1.754E-31  4.525E-20
9.638E+03  1.817E-31  4.646E-20
9.550E+03  1.883E-31  4.770E-20
9.462E+03  1.951E-31  4.898E-20
9.376E+03  2.022E-31  5.029E-20
9.290E+03  2.095E-31  5.163E-20
9.204E+03  2.171E-31  5.301E-20
9.120E+03  2.250E-31  5.443E-20
9.036E+03  2.331E-31  5.589E-20
8.954E+03  2.416E-31  5.737E-20
8.872E+03  2.503E-31  5.889E-20
8.790E+03  2.593E-31  6.046E-20
8.710E+03  2.686E-31  6.206E-20
8.630E+03  2.783E-31  6.371E-20
8.551E+03  2.884E-31  6.541E-20
8.472E+03  2.988E-31  6.715E-20
8.395E+03  3.096E-31  6.894E-20
8.318E+03  3.208E-31  7.077E-20
8.241E+03  3.324E-31  7.266E-20
8.166E+03  3.444E-31  7.460E-20
8.091E+03  3.569E-31  7.659E-20
8.017E+03  3.698E-31  7.864E-20
7.943E+03  3.832E-31  8.075E-20
7.870E+03  3.971E-31  8.291E-20
7.798E+03  4.115E-31  8.513E-20
7.727E+03  4.265E-31  8.741E-20
7.656E+03  4.420E-31  8.976E-20
7.586E+03  4.580E-31  9.217E-20
7.516E+03  4.747E-31  9.464E-20
7.447E+03  4.920E-31  9.719E-20
7.379E+03  5.099E-31  9.980E-20
7.311E+03  5.285E-31  1.025E-19
7.244E+03  5.477E-31  1.053E-19
7.178E+03  5.677E-31  1.081E-19
7.112E+03  5.884E-31  1.110E-19
7.047E+03  6.099E-31  1.140E-19
6.982E+03  6.321E-31  1.171E-19
6.918E+03  6.552E-31  1.202E-19
6.855E+03  6.791E-31  1.235E-19
6.792E+03  7.038E-31  1.268E-19
6.730E+03  7.295E-31  1.302E-19
6.668E+03  7.562E-31  1.338E-19
6.607E+03  7.838E-31  1.374E-19
6.546E+03  8.125E-31  1.411E-19
6.486E+03  8.423E-31  1.449E-19
6.427E+03  8.731E-31  1.488E-19
6.368E+03  9.051E-31  1.529E-19
