Dust emission from Draine & Li (2007): ApJ 657, 810-837
================================================================
        11 = grain model
 4.000E-08 4.000E-01 0.000E+00 = a_01 (cm) , sigma_1 , b_C1/0.92
 2.500E-07 4.000E-01 0.000E+00 = a_02 (cm) , sigma_2 , b_C2/0.92
 1.500E-01 1.000E+06 2.000E+00 = Umin , Umax, beta (dN/dU propto U^{-beta})
 2.357E+00 = <U> 
     mmp83 = radfield
 1.301E-24 = power/H (erg s-1)
 band   nu*P_nu(band) j_nu(band)
 (um)   (erg s-1 H-1)(Jy cm2 sr-1 H-1)
1.270E+00  1.334E-27  4.493E-20 COBE-DIRBE
2.220E+00  2.245E-27  1.322E-19 COBE-DIRBE
3.530E+00  4.220E-27  3.951E-19 COBE-DIRBE
4.880E+00  4.856E-27  6.286E-19 COBE-DIRBE
1.229E+01  1.314E-25  4.285E-17 COBE-DIRBE
2.079E+01  3.997E-25  2.204E-16 COBE-DIRBE
5.599E+01  5.205E-25  7.731E-16 COBE-DIRBE
9.770E+01  4.380E-25  1.135E-15 COBE-DIRBE
1.479E+02  3.322E-25  1.303E-15 COBE-DIRBE
2.479E+02  1.405E-25  9.236E-16 COBE-DIRBE
1.200E+01  1.115E-25  3.548E-17 IRAS
2.500E+01  4.477E-25  2.969E-16 IRAS
6.000E+01  5.137E-25  8.176E-16 IRAS
1.000E+02  4.331E-25  1.149E-15 IRAS
3.550E+00  4.507E-27  4.244E-19 SST-IRAC
4.493E+00  3.980E-27  4.743E-19 SST-IRAC
5.731E+00  1.211E-26  1.841E-18 SST-IRAC
7.872E+00  5.318E-26  1.110E-17 SST-IRAC
2.368E+01  4.364E-25  2.741E-16 SST-MIPS
7.142E+01  4.466E-25  8.460E-16 SST-MIPS
1.559E+02  2.996E-25  1.239E-15 SST-MIPS
1.600E+01  2.046E-25  8.683E-17 SST-IRSPU
2.200E+01  4.444E-25  2.593E-16 SST-IRSPU











lambda    nu*dP/dnu     j_nu
