Dust emission from Draine & Li (2007): ApJ 657, 810-837
==========================================================
         1 = grain model
 4.000E-08 4.000E-01 0.000E+00 = a_01 (cm) , sigma_1 , b_C1/0.92
 2.000E-07 5.500E-01 0.000E+00 = a_02 (cm) , sigma_2 , b_C2/0.92
 1.500E-01 1.500E-01 1.000E+00 = Umin , Umax, beta (dN/dU propto U^{-beta})
 1.500E-01 = <U> 
     mmp83 = radfield
 6.705E-25 = power/H (erg s-1)
 band   nu*P_nu(band) j_nu(band)
 (um)   (erg s-1 H-1)(Jy cm2 sr-1 H-1)
1.270E+00  2.515E-28  8.473E-21 COBE-DIRBE
2.220E+00  2.988E-28  1.760E-20 COBE-DIRBE
3.530E+00  1.831E-27  1.715E-19 COBE-DIRBE
4.880E+00  8.001E-28  1.036E-19 COBE-DIRBE
1.229E+01  1.525E-26  4.970E-18 COBE-DIRBE
2.079E+01  2.162E-26  1.192E-17 COBE-DIRBE
5.599E+01  6.704E-26  9.956E-17 COBE-DIRBE
9.770E+01  2.661E-25  6.896E-16 COBE-DIRBE
1.479E+02  4.869E-25  1.910E-15 COBE-DIRBE
2.479E+02  3.465E-25  2.278E-15 COBE-DIRBE
1.200E+01  1.457E-26  4.638E-18 IRAS
2.500E+01  2.293E-26  1.520E-17 IRAS
6.000E+01  7.767E-26  1.236E-16 IRAS
1.000E+02  2.818E-25  7.474E-16 IRAS
3.550E+00  2.130E-27  2.006E-19 SST-IRAC
4.493E+00  5.799E-28  6.911E-20 SST-IRAC
5.731E+00  4.951E-27  7.527E-19 SST-IRAC
7.872E+00  1.525E-26  3.184E-18 SST-IRAC
2.368E+01  2.129E-26  1.337E-17 SST-MIPS
7.142E+01  1.058E-25  2.004E-16 SST-MIPS
1.559E+02  4.913E-25  2.032E-15 SST-MIPS
1.600E+01  1.812E-26  7.689E-18 SST-IRSPU
2.200E+01  2.164E-26  1.263E-17 SST-IRSPU
7.500E+01  8.700E-26  1.731E-16 Herschel-PACS
1.100E+02  2.083E-25  6.078E-16 Herschel-PACS
1.700E+02  3.850E-25  1.736E-15 Herschel-PACS
2.500E+02  3.141E-25  2.083E-15 Herschel-SPIRE
3.600E+02  1.383E-25  1.321E-15 Herschel-SPIRE
5.200E+02  4.485E-26  6.186E-16 Herschel-SPIRE
2.400E+00  3.288E-28  2.093E-20 Akari IRC NIR N2
3.200E+00  1.412E-27  1.198E-19 Akari IRC NIR N3
4.100E+00  6.312E-28  6.864E-20 Akari IRC NIR N4
7.000E+00  1.647E-26  3.059E-18 Akari IRC MIR-S S7
9.000E+00  1.338E-26  3.193E-18 Akari IRC MIR-S S9W
1.100E+01  1.313E-26  3.832E-18 Akari IRC MIR-S S11
