Dust emission from Draine & Li (2007): ApJ 657, 810-837
================================================================
        11 = grain model
 4.000E-08 4.000E-01 0.000E+00 = a_01 (cm) , sigma_1 , b_C1/0.92
 2.500E-07 4.000E-01 0.000E+00 = a_02 (cm) , sigma_2 , b_C2/0.92
 1.500E-01 1.000E+05 2.000E+00 = Umin , Umax, beta (dN/dU propto U^{-beta})
 2.012E+00 = <U> 
     mmp83 = radfield
 1.111E-24 = power/H (erg s-1)
 band   nu*P_nu(band) j_nu(band)
 (um)   (erg s-1 H-1)(Jy cm2 sr-1 H-1)
1.270E+00  1.127E-27  3.795E-20 COBE-DIRBE
2.220E+00  1.896E-27  1.116E-19 COBE-DIRBE
3.530E+00  3.259E-27  3.052E-19 COBE-DIRBE
4.880E+00  2.495E-27  3.230E-19 COBE-DIRBE
1.229E+01  5.262E-26  1.715E-17 COBE-DIRBE
2.079E+01  2.328E-25  1.284E-16 COBE-DIRBE
5.599E+01  5.024E-25  7.462E-16 COBE-DIRBE
9.770E+01  4.364E-25  1.131E-15 COBE-DIRBE
1.479E+02  3.320E-25  1.302E-15 COBE-DIRBE
2.479E+02  1.405E-25  9.235E-16 COBE-DIRBE
1.200E+01  4.376E-26  1.393E-17 IRAS
2.500E+01  2.914E-25  1.932E-16 IRAS
6.000E+01  4.973E-25  7.914E-16 IRAS
1.000E+02  4.317E-25  1.145E-15 IRAS
3.550E+00  3.482E-27  3.279E-19 SST-IRAC
4.493E+00  2.321E-27  2.766E-19 SST-IRAC
5.731E+00  5.936E-27  9.024E-19 SST-IRAC
7.872E+00  2.599E-26  5.428E-18 SST-IRAC
2.368E+01  2.863E-25  1.798E-16 SST-MIPS
7.142E+01  4.411E-25  8.357E-16 SST-MIPS
1.559E+02  2.995E-25  1.238E-15 SST-MIPS
1.600E+01  9.350E-26  3.968E-17 SST-IRSPU
2.200E+01  2.789E-25  1.628E-16 SST-IRSPU











lambda    nu*dP/dnu     j_nu
 (um)   (erg s-1 H-1)(Jy cm2 sr-1 H-1)
1.000E+04  1.008E-31  2.675E-20
9.908E+03  1.045E-31  2.746E-20
9.817E+03  1.082E-31  2.819E-20
9.727E+03  1.122E-31  2.894E-20
9.638E+03  1.162E-31  2.971E-20
9.550E+03  1.204E-31  3.050E-20
9.462E+03  1.247E-31  3.131E-20
9.376E+03  1.292E-31  3.214E-20
9.290E+03  1.339E-31  3.300E-20
9.204E+03  1.387E-31  3.388E-20
9.120E+03  1.438E-31  3.478E-20
9.036E+03  1.489E-31  3.570E-20
8.954E+03  1.543E-31  3.665E-20
8.872E+03  1.598E-31  3.761E-20
8.790E+03  1.656E-31  3.860E-20
8.710E+03  1.715E-31  3.962E-20
8.630E+03  1.777E-31  4.067E-20
8.551E+03  1.840E-31  4.174E-20
8.472E+03  1.907E-31  4.285E-20
8.395E+03  1.975E-31  4.398E-20
8.318E+03  2.046E-31  4.515E-20
8.241E+03  2.120E-31  4.634E-20
8.166E+03  2.196E-31  4.757E-20
8.091E+03  2.276E-31  4.884E-20
8.017E+03  2.358E-31  5.014E-20
7.943E+03  2.443E-31  5.147E-20
7.870E+03  2.531E-31  5.284E-20
7.798E+03  2.622E-31  5.425E-20
7.727E+03  2.717E-31  5.569E-20
7.656E+03  2.816E-31  5.718E-20
7.586E+03  2.917E-31  5.871E-20
7.516E+03  3.023E-31  6.027E-20
7.447E+03  3.133E-31  6.188E-20
7.379E+03  3.246E-31  6.354E-20
7.311E+03  3.364E-31  6.524E-20
7.244E+03  3.486E-31  6.699E-20
7.178E+03  3.613E-31  6.878E-20
7.112E+03  3.744E-31  7.063E-20
7.047E+03  3.880E-31  7.253E-20
6.982E+03  4.021E-31  7.447E-20
6.918E+03  4.167E-31  7.647E-20
6.855E+03  4.318E-31  7.852E-20
6.792E+03  4.475E-31  8.063E-20
6.730E+03  4.638E-31  8.279E-20
6.668E+03  4.807E-31  8.502E-20
6.607E+03  4.982E-31  8.731E-20
6.546E+03  5.163E-31  8.966E-20
6.486E+03  5.351E-31  9.207E-20
