Dust emission from Draine & Li (2007): ApJ 657, 810-837
================================================================
         8 = grain model
 4.000E-08 4.000E-01 0.000E+00 = a_01 (cm) , sigma_1 , b_C1/0.92
 2.500E-07 4.000E-01 0.000E+00 = a_02 (cm) , sigma_2 , b_C2/0.92
 1.500E-01 1.000E+05 2.000E+00 = Umin , Umax, beta (dN/dU propto U^{-beta})
 2.012E+00 = <U> 
     mmp83 = radfield
 1.282E-24 = power/H (erg s-1)
 band   nu*P_nu(band) j_nu(band)
 (um)   (erg s-1 H-1)(Jy cm2 sr-1 H-1)
1.270E+00  2.776E-27  9.351E-20 COBE-DIRBE
2.220E+00  4.809E-27  2.832E-19 COBE-DIRBE
3.530E+00  5.332E-27  4.992E-19 COBE-DIRBE
4.880E+00  5.083E-27  6.580E-19 COBE-DIRBE
1.229E+01  6.868E-26  2.239E-17 COBE-DIRBE
2.079E+01  2.665E-25  1.470E-16 COBE-DIRBE
5.599E+01  5.658E-25  8.403E-16 COBE-DIRBE
9.770E+01  5.040E-25  1.306E-15 COBE-DIRBE
1.479E+02  3.987E-25  1.564E-15 COBE-DIRBE
2.479E+02  1.786E-25  1.174E-15 COBE-DIRBE
1.200E+01  6.060E-26  1.929E-17 IRAS
2.500E+01  3.273E-25  2.171E-16 IRAS
6.000E+01  5.613E-25  8.933E-16 IRAS
1.000E+02  4.993E-25  1.325E-15 IRAS
3.550E+00  5.341E-27  5.029E-19 SST-IRAC
4.493E+00  5.153E-27  6.141E-19 SST-IRAC
5.731E+00  5.260E-27  7.996E-19 SST-IRAC
7.872E+00  3.052E-26  6.372E-18 SST-IRAC
2.368E+01  3.233E-25  2.031E-16 SST-MIPS
7.142E+01  5.040E-25  9.549E-16 SST-MIPS
1.559E+02  3.624E-25  1.499E-15 SST-MIPS
1.600E+01  1.066E-25  4.524E-17 SST-IRSPU
2.200E+01  3.173E-25  1.851E-16 SST-IRSPU











lambda    nu*dP/dnu     j_nu
 (um)   (erg s-1 H-1)(Jy cm2 sr-1 H-1)
1.000E+04  1.425E-31  3.780E-20
9.908E+03  1.477E-31  3.881E-20
9.817E+03  1.530E-31  3.984E-20
9.727E+03  1.585E-31  4.090E-20
9.638E+03  1.643E-31  4.199E-20
9.550E+03  1.702E-31  4.311E-20
9.462E+03  1.763E-31  4.426E-20
9.376E+03  1.827E-31  4.544E-20
9.290E+03  1.893E-31  4.665E-20
9.204E+03  1.961E-31  4.789E-20
9.120E+03  2.032E-31  4.916E-20
9.036E+03  2.106E-31  5.047E-20
8.954E+03  2.181E-31  5.181E-20
8.872E+03  2.260E-31  5.318E-20
8.790E+03  2.341E-31  5.458E-20
8.710E+03  2.425E-31  5.602E-20
8.630E+03  2.512E-31  5.750E-20
8.551E+03  2.602E-31  5.903E-20
8.472E+03  2.696E-31  6.059E-20
8.395E+03  2.793E-31  6.220E-20
8.318E+03  2.894E-31  6.385E-20
8.241E+03  2.998E-31  6.554E-20
8.166E+03  3.106E-31  6.728E-20
