Dust emission from Draine & Li (2007): ApJ 657, 810-837
================================================================
         8 = grain model
 4.000E-08 4.000E-01 0.000E+00 = a_01 (cm) , sigma_1 , b_C1/0.92
 2.500E-07 4.000E-01 0.000E+00 = a_02 (cm) , sigma_2 , b_C2/0.92
 1.500E-01 1.500E-01 1.000E+00 = Umin , Umax, beta (dN/dU propto U^{-beta})
 1.500E-01 = <U> 
     mmp83 = radfield
 9.584E-26 = power/H (erg s-1)
 band   nu*P_nu(band) j_nu(band)
 (um)   (erg s-1 H-1)(Jy cm2 sr-1 H-1)
1.270E+00  2.054E-28  6.918E-21 COBE-DIRBE
2.220E+00  3.594E-28  2.116E-20 COBE-DIRBE
3.530E+00  4.006E-28  3.751E-20 COBE-DIRBE
4.880E+00  3.820E-28  4.945E-20 COBE-DIRBE
1.229E+01  3.591E-27  1.171E-18 COBE-DIRBE
2.079E+01  4.927E-27  2.717E-18 COBE-DIRBE
5.599E+01  7.268E-27  1.079E-17 COBE-DIRBE
9.770E+01  2.303E-26  5.968E-17 COBE-DIRBE
1.479E+02  5.885E-26  2.309E-16 COBE-DIRBE
2.479E+02  6.061E-26  3.985E-16 COBE-DIRBE
1.200E+01  3.669E-27  1.168E-18 IRAS
2.500E+01  5.068E-27  3.361E-18 IRAS
6.000E+01  7.846E-27  1.249E-17 IRAS
1.000E+02  2.476E-26  6.568E-17 IRAS
3.550E+00  4.013E-28  3.779E-20 SST-IRAC
4.493E+00  3.874E-28  4.617E-20 SST-IRAC
5.731E+00  3.944E-28  5.996E-20 SST-IRAC
7.872E+00  2.215E-27  4.625E-19 SST-IRAC
2.368E+01  4.882E-27  3.066E-18 SST-MIPS
7.142E+01  9.291E-27  1.760E-17 SST-MIPS
1.559E+02  6.214E-26  2.570E-16 SST-MIPS
1.600E+01  3.028E-27  1.285E-18 SST-IRSPU
2.200E+01  5.160E-27  3.011E-18 SST-IRSPU











lambda    nu*dP/dnu     j_nu
 (um)   (erg s-1 H-1)(Jy cm2 sr-1 H-1)
1.000E+04  1.150E-31  3.050E-20
9.908E+03  1.191E-31  3.131E-20
9.817E+03  1.234E-31  3.214E-20
9.727E+03  1.279E-31  3.300E-20
9.638E+03  1.325E-31  3.387E-20
9.550E+03  1.373E-31  3.477E-20
9.462E+03  1.422E-31  3.569E-20
9.376E+03  1.473E-31  3.664E-20
9.290E+03  1.526E-31  3.761E-20
9.204E+03  1.581E-31  3.861E-20
9.120E+03  1.638E-31  3.963E-20
9.036E+03  1.697E-31  4.068E-20
8.954E+03  1.758E-31  4.175E-20
8.872E+03  1.821E-31  4.285E-20
8.790E+03  1.886E-31  4.397E-20
8.710E+03  1.953E-31  4.513E-20
8.630E+03  2.023E-31  4.632E-20
8.551E+03  2.096E-31  4.754E-20
8.472E+03  2.171E-31  4.879E-20
8.395E+03  2.249E-31  5.008E-20
8.318E+03  2.330E-31  5.140E-20
