Dust emission from Draine & Li (2007): ApJ 657, 810-837
================================================================
         8 = grain model
 4.000E-08 4.000E-01 0.000E+00 = a_01 (cm) , sigma_1 , b_C1/0.92
 2.500E-07 4.000E-01 0.000E+00 = a_02 (cm) , sigma_2 , b_C2/0.92
 1.200E+00 1.200E+00 1.000E+00 = Umin , Umax, beta (dN/dU propto U^{-beta})
 1.200E+00 = <U> 
     mmp83 = radfield
 7.659E-25 = power/H (erg s-1)
 band   nu*P_nu(band) j_nu(band)
 (um)   (erg s-1 H-1)(Jy cm2 sr-1 H-1)
1.270E+00  1.620E-27  5.458E-20 COBE-DIRBE
2.220E+00  2.862E-27  1.686E-19 COBE-DIRBE
3.530E+00  3.181E-27  2.979E-19 COBE-DIRBE
4.880E+00  3.030E-27  3.922E-19 COBE-DIRBE
1.229E+01  2.865E-26  9.339E-18 COBE-DIRBE
2.079E+01  3.946E-26  2.176E-17 COBE-DIRBE
5.599E+01  1.017E-25  1.511E-16 COBE-DIRBE
9.770E+01  4.302E-25  1.115E-15 COBE-DIRBE
1.479E+02  5.753E-25  2.257E-15 COBE-DIRBE
2.479E+02  2.856E-25  1.878E-15 COBE-DIRBE
1.200E+01  2.926E-26  9.313E-18 IRAS
2.500E+01  4.066E-26  2.696E-17 IRAS
6.000E+01  1.249E-25  1.988E-16 IRAS
1.000E+02  4.490E-25  1.191E-15 IRAS
3.550E+00  3.187E-27  3.001E-19 SST-IRAC
4.493E+00  3.073E-27  3.662E-19 SST-IRAC
5.731E+00  3.130E-27  4.758E-19 SST-IRAC
7.872E+00  1.763E-26  3.681E-18 SST-IRAC
2.368E+01  3.915E-26  2.459E-17 SST-MIPS
7.142E+01  1.854E-25  3.512E-16 SST-MIPS
1.559E+02  5.511E-25  2.279E-15 SST-MIPS
1.600E+01  2.422E-26  1.028E-17 SST-IRSPU
2.200E+01  4.137E-26  2.414E-17 SST-IRSPU











lambda    nu*dP/dnu     j_nu
 (um)   (erg s-1 H-1)(Jy cm2 sr-1 H-1)
1.000E+04  1.684E-31  4.466E-20
9.908E+03  1.745E-31  4.585E-20
9.817E+03  1.808E-31  4.708E-20
9.727E+03  1.873E-31  4.833E-20
9.638E+03  1.941E-31  4.962E-20
9.550E+03  2.011E-31  5.095E-20
9.462E+03  2.084E-31  5.231E-20
9.376E+03  2.160E-31  5.371E-20
9.290E+03  2.238E-31  5.514E-20
9.204E+03  2.319E-31  5.661E-20
9.120E+03  2.403E-31  5.813E-20
9.036E+03  2.490E-31  5.968E-20
8.954E+03  2.579E-31  6.126E-20
8.872E+03  2.672E-31  6.288E-20
8.790E+03  2.768E-31  6.455E-20
8.710E+03  2.868E-31  6.626E-20
8.630E+03  2.971E-31  6.802E-20
8.551E+03  3.079E-31  6.982E-20
8.472E+03  3.190E-31  7.168E-20
8.395E+03  3.305E-31  7.359E-20
8.318E+03  3.424E-31  7.555E-20
8.241E+03  3.548E-31  7.756E-20
8.166E+03  3.676E-31  7.963E-20
8.091E+03  3.809E-31  8.175E-20
8.017E+03  3.947E-31  8.393E-20
7.943E+03  4.090E-31  8.618E-20
7.870E+03  4.238E-31  8.848E-20
7.798E+03  4.392E-31  9.085E-20
7.727E+03  4.551E-31  9.328E-20
7.656E+03  4.717E-31  9.578E-20
7.586E+03  4.888E-31  9.835E-20
7.516E+03  5.066E-31  1.010E-19
7.447E+03  5.250E-31  1.037E-19
7.379E+03  5.441E-31  1.065E-19
7.311E+03  5.639E-31  1.094E-19
7.244E+03  5.844E-31  1.123E-19
7.178E+03  6.057E-31  1.153E-19
