Dust emission from Draine & Li (2007): ApJ 657, 810-837
================================================================
         9 = grain model
 4.000E-08 4.000E-01 2.500E-06 = a_01 (cm) , sigma_1 , b_C1/0.92
 2.500E-07 4.000E-01 2.500E-06 = a_02 (cm) , sigma_2 , b_C2/0.92
 1.200E+00 1.000E+03 2.000E+00 = Umin , Umax, beta (dN/dU propto U^{-beta})
 8.080E+00 = <U> 
     mmp83 = radfield
 7.619E-24 = power/H (erg s-1)
 band   nu*P_nu(band) j_nu(band)
 (um)   (erg s-1 H-1)(Jy cm2 sr-1 H-1)
1.270E+00  1.398E-26  4.708E-19 COBE-DIRBE
2.220E+00  1.834E-26  1.080E-18 COBE-DIRBE
3.530E+00  7.575E-26  7.093E-18 COBE-DIRBE
4.880E+00  3.488E-26  4.516E-18 COBE-DIRBE
1.229E+01  4.593E-25  1.497E-16 COBE-DIRBE
2.079E+01  6.839E-25  3.771E-16 COBE-DIRBE
5.599E+01  4.133E-24  6.138E-15 COBE-DIRBE
9.770E+01  3.999E-24  1.036E-14 COBE-DIRBE
1.479E+02  2.430E-24  9.534E-15 COBE-DIRBE
2.479E+02  7.060E-25  4.642E-15 COBE-DIRBE
1.200E+01  4.410E-25  1.404E-16 IRAS
2.500E+01  8.082E-25  5.359E-16 IRAS
6.000E+01  4.197E-24  6.680E-15 IRAS
1.000E+02  3.927E-24  1.042E-14 IRAS
3.550E+00  8.694E-26  8.187E-18 SST-IRAC
4.493E+00  2.729E-26  3.252E-18 SST-IRAC
5.731E+00  1.662E-25  2.527E-17 SST-IRAC
7.872E+00  4.635E-25  9.678E-17 SST-IRAC
2.368E+01  7.207E-25  4.527E-16 SST-MIPS
7.142E+01  4.130E-24  7.824E-15 SST-MIPS
1.559E+02  2.071E-24  8.566E-15 SST-MIPS
1.600E+01  4.950E-25  2.101E-16 SST-IRSPU
2.200E+01  7.199E-25  4.201E-16 SST-IRSPU











lambda    nu*dP/dnu     j_nu
 (um)   (erg s-1 H-1)(Jy cm2 sr-1 H-1)
1.000E+04  2.316E-31  6.143E-20
9.908E+03  2.400E-31  6.308E-20
9.817E+03  2.488E-31  6.478E-20
9.727E+03  2.578E-31  6.653E-20
9.638E+03  2.672E-31  6.832E-20
9.550E+03  2.769E-31  7.016E-20
9.462E+03  2.870E-31  7.205E-20
9.376E+03  2.975E-31  7.399E-20
9.290E+03  3.083E-31  7.598E-20
9.204E+03  3.196E-31  7.802E-20
9.120E+03  3.312E-31  8.013E-20
9.036E+03  3.433E-31  8.228E-20
8.954E+03  3.557E-31  8.449E-20
8.872E+03  3.686E-31  8.675E-20
8.790E+03  3.820E-31  8.906E-20
8.710E+03  3.958E-31  9.145E-20
8.630E+03  4.102E-31  9.390E-20
8.551E+03  4.251E-31  9.641E-20
8.472E+03  4.405E-31  9.900E-20
8.395E+03  4.565E-31  1.017E-19
8.318E+03  4.731E-31  1.044E-19
8.241E+03  4.903E-31  1.072E-19
8.166E+03  5.082E-31  1.101E-19
8.091E+03  5.267E-31  1.130E-19
8.017E+03  5.459E-31  1.161E-19
7.943E+03  5.658E-31  1.192E-19
7.870E+03  5.864E-31  1.224E-19
7.798E+03  6.078E-31  1.257E-19
7.727E+03  6.300E-31  1.291E-19
7.656E+03  6.531E-31  1.326E-19
7.586E+03  6.770E-31  1.362E-19
7.516E+03  7.017E-31  1.399E-19
7.447E+03  7.274E-31  1.437E-19
7.379E+03  7.541E-31  1.476E-19
7.311E+03  7.817E-31  1.516E-19
7.244E+03  8.104E-31  1.557E-19
7.178E+03  8.401E-31  1.600E-19
7.112E+03  8.709E-31  1.643E-19
7.047E+03  9.029E-31  1.688E-19
6.982E+03  9.361E-31  1.734E-19
6.918E+03  9.704E-31  1.781E-19
6.855E+03  1.006E-30  1.829E-19
6.792E+03  1.043E-30  1.879E-19
6.730E+03  1.081E-30  1.930E-19
6.668E+03  1.121E-30  1.983E-19
6.607E+03  1.162E-30  2.037E-19
