Dust emission from Draine & Li (2007): ApJ 657, 810-837
================================================================
         8 = grain model
 4.000E-08 4.000E-01 0.000E+00 = a_01 (cm) , sigma_1 , b_C1/0.92
 2.500E-07 4.000E-01 0.000E+00 = a_02 (cm) , sigma_2 , b_C2/0.92
 2.000E+00 1.000E+05 2.000E+00 = Umin , Umax, beta (dN/dU propto U^{-beta})
 2.164E+01 = <U> 
     mmp83 = radfield
 1.378E-23 = power/H (erg s-1)
 band   nu*P_nu(band) j_nu(band)
 (um)   (erg s-1 H-1)(Jy cm2 sr-1 H-1)
1.270E+00  3.006E-26  1.013E-18 COBE-DIRBE
2.220E+00  5.178E-26  3.049E-18 COBE-DIRBE
3.530E+00  5.734E-26  5.369E-18 COBE-DIRBE
4.880E+00  5.467E-26  7.076E-18 COBE-DIRBE
1.229E+01  7.919E-25  2.582E-16 COBE-DIRBE
2.079E+01  3.384E-24  1.866E-15 COBE-DIRBE
5.599E+01  7.199E-24  1.069E-14 COBE-DIRBE
9.770E+01  5.305E-24  1.375E-14 COBE-DIRBE
1.479E+02  2.937E-24  1.152E-14 COBE-DIRBE
2.479E+02  7.932E-25  5.215E-15 COBE-DIRBE
1.200E+01  6.817E-25  2.170E-16 IRAS
2.500E+01  4.189E-24  2.778E-15 IRAS
6.000E+01  7.075E-24  1.126E-14 IRAS
1.000E+02  5.166E-24  1.370E-14 IRAS
3.550E+00  5.744E-26  5.409E-18 SST-IRAC
4.493E+00  5.541E-26  6.604E-18 SST-IRAC
5.731E+00  5.660E-26  8.604E-18 SST-IRAC
7.872E+00  3.307E-25  6.906E-17 SST-IRAC
2.368E+01  4.142E-24  2.602E-15 SST-MIPS
7.142E+01  6.147E-24  1.164E-14 SST-MIPS
1.559E+02  2.462E-24  1.018E-14 SST-MIPS
1.600E+01  1.317E-24  5.588E-16 SST-IRSPU
2.200E+01  4.052E-24  2.365E-15 SST-IRSPU











lambda    nu*dP/dnu     j_nu
 (um)   (erg s-1 H-1)(Jy cm2 sr-1 H-1)
1.000E+04  2.290E-31  6.075E-20
9.908E+03  2.373E-31  6.238E-20
9.817E+03  2.460E-31  6.405E-20
9.727E+03  2.549E-31  6.577E-20
9.638E+03  2.641E-31  6.753E-20
9.550E+03  2.737E-31  6.934E-20
9.462E+03  2.837E-31  7.120E-20
9.376E+03  2.940E-31  7.311E-20
9.290E+03  3.046E-31  7.507E-20
9.204E+03  3.157E-31  7.708E-20
9.120E+03  3.272E-31  7.915E-20
9.036E+03  3.390E-31  8.127E-20
8.954E+03  3.513E-31  8.344E-20
8.872E+03  3.640E-31  8.565E-20
8.790E+03  3.771E-31  8.793E-20
8.710E+03  3.907E-31  9.027E-20
8.630E+03  4.049E-31  9.268E-20
8.551E+03  4.195E-31  9.515E-20
8.472E+03  4.347E-31  9.769E-20
8.395E+03  4.504E-31  1.003E-19
8.318E+03  4.667E-31  1.030E-19
8.241E+03  4.837E-31  1.057E-19
8.166E+03  5.012E-31  1.086E-19
8.091E+03  5.194E-31  1.115E-19
8.017E+03  5.383E-31  1.145E-19
7.943E+03  5.578E-31  1.175E-19
7.870E+03  5.781E-31  1.207E-19
7.798E+03  5.991E-31  1.239E-19
7.727E+03  6.210E-31  1.273E-19
7.656E+03  6.436E-31  1.307E-19
7.586E+03  6.671E-31  1.342E-19
7.516E+03  6.914E-31  1.378E-19
7.447E+03  7.166E-31  1.416E-19
7.379E+03  7.428E-31  1.454E-19
7.311E+03  7.699E-31  1.493E-19
7.244E+03  7.981E-31  1.534E-19
7.178E+03  8.273E-31  1.575E-19
7.112E+03  8.576E-31  1.618E-19
7.047E+03  8.890E-31  1.662E-19
6.982E+03  9.215E-31  1.707E-19
6.918E+03  9.553E-31  1.753E-19
6.855E+03  9.902E-31  1.801E-19
6.792E+03  1.027E-30  1.849E-19
6.730E+03  1.064E-30  1.900E-19
6.668E+03  1.103E-30  1.951E-19
6.607E+03  1.144E-30  2.004E-19
6.546E+03  1.186E-30  2.059E-19
6.486E+03  1.229E-30  2.115E-19
6.427E+03  1.275E-30  2.173E-19
6.368E+03  1.321E-30  2.232E-19
6.310E+03  1.370E-30  2.293E-19
6.252E+03  1.421E-30  2.356E-19
6.194E+03  1.473E-30  2.420E-19
6.138E+03  1.527E-30  2.487E-19
6.081E+03  1.584E-30  2.555E-19
6.026E+03  1.642E-30  2.625E-19
5.970E+03  1.703E-30  2.697E-19
5.916E+03  1.766E-30  2.771E-19
5.861E+03  1.831E-30  2.847E-19
5.808E+03  1.899E-30  2.926E-19
5.754E+03  1.970E-30  3.006E-19
5.702E+03  2.043E-30  3.089E-19
5.649E+03  2.118E-30  3.175E-19
5.598E+03  2.197E-30  3.262E-19
5.546E+03  2.279E-30  3.352E-19
5.495E+03  2.363E-30  3.445E-19
5.445E+03  2.451E-30  3.541E-19
5.395E+03  2.543E-30  3.639E-19
5.346E+03  2.637E-30  3.740E-19
5.297E+03  2.736E-30  3.843E-19
5.248E+03  2.838E-30  3.950E-19
5.200E+03  2.943E-30  4.060E-19
5.152E+03  3.053E-30  4.173E-19
5.105E+03  3.167E-30  4.289E-19
5.058E+03  3.286E-30  4.409E-19
5.012E+03  3.409E-30  4.531E-19
4.966E+03  3.536E-30  4.658E-19
4.920E+03  3.668E-30  4.788E-19
4.875E+03  3.805E-30  4.921E-19
4.831E+03  3.948E-30  5.059E-19
4.786E+03  4.096E-30  5.200E-19
4.742E+03  4.249E-30  5.346E-19
4.699E+03  4.409E-30  5.495E-19
4.656E+03  4.574E-30  5.649E-19
4.613E+03  4.746E-30  5.808E-19
4.571E+03  4.925E-30  5.971E-19
4.529E+03  5.110E-30  6.139E-19
4.487E+03  5.302E-30  6.312E-19
4.446E+03  5.502E-30  6.489E-19
4.406E+03  5.710E-30  6.672E-19
4.365E+03  5.925E-30  6.861E-19
4.325E+03  6.149E-30  7.054E-19
4.285E+03  6.381E-30  7.254E-19
4.246E+03  6.622E-30  7.459E-19
4.207E+03  6.872E-30  7.670E-19
4.169E+03  7.133E-30  7.887E-19
4.130E+03  7.403E-30  8.111E-19
4.093E+03  7.683E-30  8.341E-19
4.055E+03  7.974E-30  8.577E-19
4.018E+03  8.277E-30  8.821E-19
3.981E+03  8.591E-30  9.072E-19
