Dust emission from Draine & Li (2007): ApJ 657, 810-837
================================================================
         9 = grain model
 4.000E-08 4.000E-01 2.500E-06 = a_01 (cm) , sigma_1 , b_C1/0.92
 2.500E-07 4.000E-01 2.500E-06 = a_02 (cm) , sigma_2 , b_C2/0.92
 2.000E+00 2.000E+00 1.000E+00 = Umin , Umax, beta (dN/dU propto U^{-beta})
 2.000E+00 = <U> 
     mmp83 = radfield
 1.887E-24 = power/H (erg s-1)
 band   nu*P_nu(band) j_nu(band)
 (um)   (erg s-1 H-1)(Jy cm2 sr-1 H-1)
1.270E+00  3.422E-27  1.153E-19 COBE-DIRBE
2.220E+00  4.518E-27  2.661E-19 COBE-DIRBE
3.530E+00  1.872E-26  1.753E-18 COBE-DIRBE
4.880E+00  8.607E-27  1.114E-18 COBE-DIRBE
1.229E+01  1.005E-25  3.275E-17 COBE-DIRBE
2.079E+01  1.224E-25  6.750E-17 COBE-DIRBE
5.599E+01  4.377E-25  6.501E-16 COBE-DIRBE
9.770E+01  1.192E-24  3.088E-15 COBE-DIRBE
1.479E+02  1.194E-24  4.684E-15 COBE-DIRBE
2.479E+02  4.718E-25  3.102E-15 COBE-DIRBE
1.200E+01  9.934E-26  3.162E-17 IRAS
2.500E+01  1.219E-25  8.086E-17 IRAS
6.000E+01  5.105E-25  8.125E-16 IRAS
1.000E+02  1.219E-24  3.234E-15 IRAS
3.550E+00  2.149E-26  2.023E-18 SST-IRAC
4.493E+00  6.737E-27  8.029E-19 SST-IRAC
5.731E+00  4.075E-26  6.195E-18 SST-IRAC
7.872E+00  1.103E-25  2.304E-17 SST-IRAC
2.368E+01  1.130E-25  7.096E-17 SST-MIPS
7.142E+01  6.862E-25  1.300E-15 SST-MIPS
1.559E+02  1.096E-24  4.534E-15 SST-MIPS
1.600E+01  9.844E-26  4.178E-17 SST-IRSPU
2.200E+01  1.177E-25  6.870E-17 SST-IRSPU











lambda    nu*dP/dnu     j_nu
 (um)   (erg s-1 H-1)(Jy cm2 sr-1 H-1)
1.000E+04  2.070E-31  5.490E-20
9.908E+03  2.145E-31  5.637E-20
9.817E+03  2.223E-31  5.789E-20
9.727E+03  2.304E-31  5.945E-20
9.638E+03  2.388E-31  6.105E-20
9.550E+03  2.475E-31  6.269E-20
9.462E+03  2.565E-31  6.437E-20
9.376E+03  2.658E-31  6.610E-20
9.290E+03  2.755E-31  6.788E-20
9.204E+03  2.855E-31  6.971E-20
9.120E+03  2.959E-31  7.158E-20
9.036E+03  3.067E-31  7.351E-20
8.954E+03  3.178E-31  7.548E-20
8.872E+03  3.293E-31  7.749E-20
8.790E+03  3.412E-31  7.956E-20
8.710E+03  3.536E-31  8.168E-20
8.630E+03  3.664E-31  8.387E-20
8.551E+03  3.797E-31  8.611E-20
8.472E+03  3.934E-31  8.842E-20
8.395E+03  4.077E-31  9.079E-20
8.318E+03  4.225E-31  9.322E-20
8.241E+03  4.379E-31  9.573E-20
8.166E+03  4.538E-31  9.830E-20
8.091E+03  4.703E-31  1.009E-19
8.017E+03  4.874E-31  1.037E-19
7.943E+03  5.052E-31  1.064E-19
7.870E+03  5.236E-31  1.093E-19
7.798E+03  5.427E-31  1.123E-19
7.727E+03  5.625E-31  1.153E-19
7.656E+03  5.830E-31  1.184E-19
7.586E+03  6.043E-31  1.216E-19
7.516E+03  6.264E-31  1.249E-19
7.447E+03  6.493E-31  1.283E-19
7.379E+03  6.731E-31  1.317E-19
7.311E+03  6.977E-31  1.353E-19
7.244E+03  7.233E-31  1.390E-19
7.178E+03  7.498E-31  1.428E-19
7.112E+03  7.773E-31  1.466E-19
7.047E+03  8.058E-31  1.506E-19
6.982E+03  8.353E-31  1.547E-19
6.918E+03  8.659E-31  1.589E-19
6.855E+03  8.977E-31  1.632E-19
6.792E+03  9.306E-31  1.677E-19
6.730E+03  9.648E-31  1.722E-19
6.668E+03  1.000E-30  1.769E-19
6.607E+03  1.037E-30  1.817E-19
6.546E+03  1.075E-30  1.867E-19
6.486E+03  1.115E-30  1.918E-19
6.427E+03  1.156E-30  1.970E-19
6.368E+03  1.198E-30  2.024E-19
6.310E+03  1.242E-30  2.079E-19
6.252E+03  1.288E-30  2.136E-19
6.194E+03  1.336E-30  2.195E-19
6.138E+03  1.385E-30  2.255E-19
6.081E+03  1.436E-30  2.317E-19
6.026E+03  1.489E-30  2.380E-19
5.970E+03  1.544E-30  2.446E-19
5.916E+03  1.602E-30  2.513E-19
5.861E+03  1.661E-30  2.582E-19
5.808E+03  1.722E-30  2.653E-19
5.754E+03  1.786E-30  2.726E-19
5.702E+03  1.852E-30  2.802E-19
5.649E+03  1.921E-30  2.879E-19
5.598E+03  1.992E-30  2.958E-19
5.546E+03  2.066E-30  3.040E-19
5.495E+03  2.143E-30  3.124E-19
5.445E+03  2.223E-30  3.211E-19
5.395E+03  2.305E-30  3.299E-19
5.346E+03  2.391E-30  3.391E-19
5.297E+03  2.480E-30  3.485E-19
5.248E+03  2.573E-30  3.581E-19
5.200E+03  2.668E-30  3.681E-19
5.152E+03  2.768E-30  3.783E-19
5.105E+03  2.871E-30  3.888E-19
5.058E+03  2.978E-30  3.996E-19
5.012E+03  3.089E-30  4.107E-19
4.966E+03  3.205E-30  4.221E-19
4.920E+03  3.324E-30  4.339E-19
4.875E+03  3.449E-30  4.460E-19
4.831E+03  3.577E-30  4.584E-19
4.786E+03  3.711E-30  4.712E-19
4.742E+03  3.850E-30  4.843E-19
4.699E+03  3.994E-30  4.978E-19
4.656E+03  4.144E-30  5.118E-19
4.613E+03  4.299E-30  5.261E-19
4.571E+03  4.460E-30  5.408E-19
4.529E+03  4.628E-30  5.559E-19
4.487E+03  4.801E-30  5.715E-19
4.446E+03  4.982E-30  5.875E-19
4.406E+03  5.169E-30  6.040E-19
4.365E+03  5.363E-30  6.210E-19
4.325E+03  5.565E-30  6.384E-19
4.285E+03  5.774E-30  6.564E-19
4.246E+03  5.992E-30  6.749E-19
4.207E+03  6.217E-30  6.939E-19
4.169E+03  6.452E-30  7.134E-19
4.130E+03  6.695E-30  7.335E-19
4.093E+03  6.948E-30  7.542E-19
4.055E+03  7.210E-30  7.755E-19
4.018E+03  7.482E-30  7.974E-19
3.981E+03  7.765E-30  8.200E-19
3.945E+03  8.058E-30  8.431E-19
3.908E+03  8.362E-30  8.669E-19
