#Wavelength(nm)	T%
# source:https://sites.google.com/a/lbto.org/lbc/instrument-description/filters
1100		0.031018496
1099.5		0.028207297
1099		0.031945691
1098.5		0.031735525
1098		0.031252801
1097.5		0.031741463
1097		0.027410116
1096.5		0.029388163
1096		0.03119291
1095.5		0.036017887
1095		0.028341377
1094.5		0.029305825
1094		0.031147249
1093.5		0.02968481
1093		0.027471449
1092.5		0.029074909
1092		0.032995753
1091.5		0.029499579
1091		0.029704589
1090.5		0.031439118
1090		0.031656567
1089.5		0.034030933
1089		0.031564016
1088.5		0.02844595
1088		0.030361954
1087.5		0.034021832
1087		0.033438746
1086.5		0.027820578
1086		0.030235667
1085.5		0.030590242
1085		0.034477778
1084.5		0.031644806
1084		0.033309653
1083.5		0.033733714
1083		0.029685017
1082.5		0.029074084
1082		0.035377439
1081.5		0.027909094
1081		0.031666897
1080.5		0.032379761
1080		0.031175563
1079.5		0.031298023
1079		0.031830527
1078.5		0.036889691
1078		0.03205999
1077.5		0.032925807
1077		0.033698261
1076.5		0.031727374
1076		0.032712027
1075.5		0.032566186
1075		0.035976261
1074.5		0.032820761
1074		0.031001013
1073.5		0.03544867
1073		0.033270322
1072.5		0.028148144
1072		0.034833476
1071.5		0.034709696
1071		0.031453948
1070.5		0.030483767
1070		0.034235649
1069.5		0.030976757
1069		0.031751692
1068.5		0.032019071
1068		0.031635307
1067.5		0.031628426
1067		0.028320532
1066.5		0.038405184
1066		0.035632439
1065.5		0.026430359
1065		0.027787669
1064.5		0.035312377
1064		0.032111313
1063.5		0.030527987
1063		0.036149662
1062.5		0.030924544
1062		0.031523719
1061.5		0.034204688
1061		0.031165995
1060.5		0.031562321
1060		0.033927519
1059.5		0.035470918
1059		0.029580524
1058.5		0.034569781
1058		0.030430153
1057.5		0.033299766
1057		0.03211689
1056.5		0.031545926
1056		0.033371698
1055.5		0.029924594
1055		0.029972533
1054.5		0.03726944
1054		0.03339367
1053.5		0.031038132
1053		0.031346235
1052.5		0.035570398
1052		0.032777213
1051.5		0.031130176
1051		0.03414607
1050.5		0.02906218
1050		0.029355198
1049.5		0.034122497
1049		0.032751679
1048.5		0.035642184
1048		0.032499533
1047.5		0.032896742
1047		0.032413963
1046.5		0.033608604
1046		0.03185153
1045.5		0.033479765
1045		0.03548627
1044.5		0.031652134
1044		0.032563049
1043.5		0.032495324
1043		0.029855238
1042.5		0.033836037
1042		0.031527191
1041.5		0.029281655
1041		0.035633199
1040.5		0.034897354
1040		0.026998805
1039.5		0.0356116
1039		0.038116772
1038.5		0.032344013
1038		0.036117129
1037.5		0.034580842
1037		0.028937357
1036.5		0.031654891
1036		0.03724331
1035.5		0.035468511
1035		0.033291504
1034.5		0.030179264
1034		0.039949082
1033.5		0.030340556
1033		0.028109452
1032.5		0.040380675
1032		0.034662876
1031.5		0.022134721
1031		0.036707535
1030.5		0.036420457
1030		0.034326401
1029.5		0.033179462
1029		0.033755079
1028.5		0.036191348
1028		0.032825414
1027.5		0.028265532
1027		0.034295902
1026.5		0.037655521
1026		0.033640962
1025.5		0.030331729
1025		0.036217447
1024.5		0.033733912
1024		0.030789834
1023.5		0.032530781
1023		0.035412546
1022.5		0.030101318
1022		0.03518077
1021.5		0.032147564
1021		0.035471454
1020.5		0.037036791
1020		0.029390678
1019.5		0.034246054
1019		0.028112939
1018.5		0.034254357
1018		0.036212929
1017.5		0.032220937
1017		0.032737818
1016.5		0.034366444
1016		0.035823211
1015.5		0.037399974
1015		0.039300036
1014.5		0.030907936
1014		0.028128773
1013.5		0.036185261
1013		0.0367079
1012.5		0.034204405
1012		0.032180101
1011.5		0.037998151
1011		0.034265008
1010.5		0.03307895
1010		0.033272386
1009.5		0.035192464
1009		0.036308624
1008.5		0.033966627
1008		0.033116125
1007.5		0.035854924
1007		0.034807406
1006.5		0.035640065
1006		0.034216665
1005.5		0.037936196
1005		0.037093081
1004.5		0.034116548
1004		0.037869349
1003.5		0.032751497
1003		0.036555093
1002.5		0.03559437
1002		0.036616512
1001.5		0.038752791
1001		0.034009289
1000.5		0.036967084
1000		0.044047002
999.5		0.030520285
999		0.036860019
998.5		0.037923928
998		0.033411048
997.5		0.039451621
997		0.040610097
996.5		0.03858934
996		0.037158482
995.5		0.037739925
995		0.037458729
994.5		0.036008865
994		0.035692394
993.5		0.039199989
993		0.036424406
992.5		0.037897121
992		0.036665484
991.5		0.037284166
991		0.038827922
990.5		0.035264503
990		0.038240206
989.5		0.037777737
989		0.038147185
988.5		0.03531009
988		0.035980456
987.5		0.040874109
987		0.036191873
986.5		0.03805596
986		0.03706307
985.5		0.037650213
985		0.038954135
984.5		0.036469568
984		0.040220208
983.5		0.039572988
983		0.035201889
982.5		0.03477386
982		0.039618801
981.5		0.04185896
981		0.037783254
980.5		0.039203614
980		0.040716212
979.5		0.043794367
979		0.040685307
978.5		0.034571555
978		0.040094078
977.5		0.040590961
977		0.038705919
976.5		0.038490951
976		0.039810438
975.5		0.037700742
975		0.039599139
974.5		0.042282876
974		0.038926456
973.5		0.041834645
973		0.040680241
972.5		0.036422018
972		0.044386461
971.5		0.038039934
971		0.039064724
970.5		0.041115381
970		0.041982785
969.5		0.044260539
969		0.045442253
968.5		0.042064138
968		0.045517959
967.5		0.044204187
967		0.044084571
966.5		0.038611412
966		0.043537181
965.5		0.043951541
965		0.043161284
964.5		0.040328309
964		0.038672272
963.5		0.046338402
963		0.045890834
962.5		0.046938784
962		0.035559177
961.5		0.04305261
961		0.051294498
960.5		0.044962198
960		0.042097889
959.5		0.045873284
959		0.045850303
958.5		0.043766852
958		0.04475138
957.5		0.046523172
957		0.049237765
956.5		0.047645934
956		0.047261998
955.5		0.047527928
955		0.047830932
954.5		0.054494169
954		0.04827363
953.5		0.042487502
953		0.050628524
952.5		0.051933069
952		0.05143562
951.5		0.049173407
951		0.047795367
950.5		0.047423538
950		0.051728968
949.5		0.051044434
949		0.051601853
948.5		0.046993013
948		0.052726135
947.5		0.05138839
947		0.050687503
946.5		0.053998508
946		0.054436035
945.5		0.056691553
945		0.049247004
944.5		0.053357456
944		0.054327037
943.5		0.055858966
943		0.056281906
942.5		0.054994524
942		0.055041492
941.5		0.055694073
941		0.057412304
940.5		0.056887388
940		0.055004697
939.5		0.056343745
939		0.058916438
938.5		0.061730608
938		0.060955022
937.5		0.058375586
937		0.057021372
936.5		0.061422411
936		0.058147725
935.5		0.060727321
935		0.064776249
934.5		0.060145143
934		0.058936164
933.5		0.066566177
933		0.067375004
932.5		0.063397907
932		0.06429363
931.5		0.065754898
931		0.064455152
930.5		0.067101613
930		0.068123586
929.5		0.070306301
929		0.060253475
928.5		0.066849284
928		0.078305893
927.5		0.069976635
927		0.066642374
926.5		0.071783632
926		0.071652301
925.5		0.072079137
925		0.077296242
924.5		0.073625311
924		0.075599767
923.5		0.077093907
923		0.077017702
922.5		0.07798256
922		0.077958606
921.5		0.078888893
921		0.079626933
920.5		0.080182269
920		0.083126508
919.5		0.081060432
919		0.083630852
