#Wavelength(nm)	T%
# source:https://sites.google.com/a/lbto.org/lbc/instrument-description/filters
1100		0.026288358
1099.5		0.023455799
1099		0.024065422
1098.5		0.025144598
1098		0.025591543
1097.5		0.02515745
1097		0.027983176
1096.5		0.023520159
1096		0.024365218
1095.5		0.024852561
1095		0.025036694
1094.5		0.025426332
1094		0.025626862
1093.5		0.024699312
1093		0.026050204
1092.5		0.024179429
1092		0.023707105
1091.5		0.025569726
1091		0.026411865
1090.5		0.027442185
1090		0.026547598
1089.5		0.026369091
1089		0.02001342
1088.5		0.02674319
1088		0.025722519
1087.5		0.027710449
1087		0.023720197
1086.5		0.027478663
1086		0.026963729
1085.5		0.026631879
1085		0.02455317
1084.5		0.017090751
1084		0.02579171
1083.5		0.027799342
1083		0.022512207
1082.5		0.028590864
1082		0.026077202
1081.5		0.019498276
1081		0.025014987
1080.5		0.02338504
1080		0.023468327
1079.5		0.021785794
1079		0.026789639
1078.5		0.025886158
1078		0.025574993
1077.5		0.023273416
1077		0.026527274
1076.5		0.027198255
1076		0.022930253
1075.5		0.02719542
1075		0.028209291
1074.5		0.021743992
1074		0.025228428
1073.5		0.031196466
1073		0.022734085
1072.5		0.021375425
1072		0.032984961
1071.5		0.017288793
1071		0.023816077
1070.5		0.026321059
1070		0.022988422
1069.5		0.022459129
1069		0.023930071
1068.5		0.02623591
1068		0.022809926
1067.5		0.025614893
1067		0.024195453
1066.5		0.028739534
1066		0.021757018
1065.5		0.022589745
1065		0.030260295
1064.5		0.029266436
1064		0.022531189
1063.5		0.025120141
1063		0.026286775
1062.5		0.024468163
1062		0.021528589
1061.5		0.030165974
1061		0.02796426
1060.5		0.022608884
1060		0.02286239
1059.5		0.026809987
1059		0.024695478
1058.5		0.027131744
1058		0.027569626
1057.5		0.027931159
1057		0.023878608
1056.5		0.026514303
1056		0.025933225
1055.5		0.025766017
1055		0.023941699
1054.5		0.024236459
1054		0.025605619
1053.5		0.025512893
1053		0.026824459
1052.5		0.02419682
1052		0.027371757
1051.5		0.026195878
1051		0.025811601
1050.5		0.020406002
1050		0.029021211
1049.5		0.02654361
1049		0.024913857
1048.5		0.02145914
1048		0.023108516
1047.5		0.026305616
1047		0.025845014
1046.5		0.027207866
1046		0.027920917
1045.5		0.024511702
1045		0.026665902
1044.5		0.026256954
1044		0.030325301
1043.5		0.027792551
1043		0.021773944
1042.5		0.025239265
1042		0.023941875
1041.5		0.025349835
1041		0.025322858
1040.5		0.024710087
1040		0.024924008
1039.5		0.025785279
1039		0.023777338
1038.5		0.024495363
1038		0.025491886
1037.5		0.024030233
1037		0.026366917
1036.5		0.027419798
1036		0.026371526
1035.5		0.022661556
1035		0.023999233
1034.5		0.026858117
1034		0.023799937
1033.5		0.029559057
1033		0.025197953
1032.5		0.024312509
1032		0.024919288
1031.5		0.02359825
1031		0.029597638
1030.5		0.026543388
1030		0.022828761
1029.5		0.024235345
1029		0.022827553
1028.5		0.028813083
1028		0.027489539
1027.5		0.020630598
1027		0.022523412
