Dust emission from Draine & Li (2007): ApJ 657, 810-837
================================================================
        10 = grain model
 4.000E-08 4.000E-01 5.000E-06 = a_01 (cm) , sigma_1 , b_C1/0.92
 2.500E-07 4.000E-01 5.000E-06 = a_02 (cm) , sigma_2 , b_C2/0.92
 1.500E+00 1.500E+00 1.000E+00 = Umin , Umax, beta (dN/dU propto U^{-beta})
 1.500E+00 = <U> 
     mmp83 = radfield
 1.569E-24 = power/H (erg s-1)
 band   nu*P_nu(band) j_nu(band)
 (um)   (erg s-1 H-1)(Jy cm2 sr-1 H-1)
1.270E+00  4.326E-27  1.457E-19 COBE-DIRBE
2.220E+00  5.832E-27  3.434E-19 COBE-DIRBE
3.530E+00  3.075E-26  2.879E-18 COBE-DIRBE
4.880E+00  1.480E-26  1.915E-18 COBE-DIRBE
1.229E+01  1.392E-25  4.537E-17 COBE-DIRBE
2.079E+01  1.406E-25  7.755E-17 COBE-DIRBE
5.599E+01  3.358E-25  4.988E-16 COBE-DIRBE
9.770E+01  8.279E-25  2.145E-15 COBE-DIRBE
1.479E+02  9.035E-25  3.544E-15 COBE-DIRBE
2.479E+02  3.896E-25  2.561E-15 COBE-DIRBE
1.200E+01  1.443E-25  4.592E-17 IRAS
2.500E+01  1.404E-25  9.308E-17 IRAS
6.000E+01  3.766E-25  5.993E-16 IRAS
1.000E+02  8.504E-25  2.256E-15 IRAS
3.550E+00  3.553E-26  3.346E-18 SST-IRAC
4.493E+00  1.084E-26  1.292E-18 SST-IRAC
5.731E+00  8.043E-26  1.223E-17 SST-IRAC
7.872E+00  1.938E-25  4.046E-17 SST-IRAC
2.368E+01  1.285E-25  8.073E-17 SST-MIPS
7.142E+01  4.684E-25  8.873E-16 SST-MIPS
1.559E+02  8.426E-25  3.484E-15 SST-MIPS
1.600E+01  1.215E-25  5.158E-17 SST-IRSPU
2.200E+01  1.333E-25  7.780E-17 SST-IRSPU











lambda    nu*dP/dnu     j_nu
 (um)   (erg s-1 H-1)(Jy cm2 sr-1 H-1)
1.000E+04  1.935E-31  5.132E-20
9.908E+03  2.005E-31  5.270E-20
9.817E+03  2.078E-31  5.411E-20
9.727E+03  2.153E-31  5.556E-20
9.638E+03  2.232E-31  5.705E-20
9.550E+03  2.313E-31  5.859E-20
9.462E+03  2.397E-31  6.016E-20
9.376E+03  2.484E-31  6.177E-20
9.290E+03  2.574E-31  6.343E-20
9.204E+03  2.668E-31  6.513E-20
9.120E+03  2.765E-31  6.688E-20
9.036E+03  2.865E-31  6.868E-20
8.954E+03  2.969E-31  7.051E-20
8.872E+03  3.076E-31  7.239E-20
8.790E+03  3.187E-31  7.431E-20
8.710E+03  3.302E-31  7.630E-20
8.630E+03  3.422E-31  7.833E-20
8.551E+03  3.546E-31  8.042E-20
8.472E+03  3.674E-31  8.257E-20
8.395E+03  3.807E-31  8.478E-20
8.318E+03  3.945E-31  8.705E-20
