Dust emission from Draine & Li (2007): ApJ 657, 810-837
================================================================
        10 = grain model
 4.000E-08 4.000E-01 5.000E-06 = a_01 (cm) , sigma_1 , b_C1/0.92
 2.500E-07 4.000E-01 5.000E-06 = a_02 (cm) , sigma_2 , b_C2/0.92
 1.000E-01 1.000E-01 1.000E+00 = Umin , Umax, beta (dN/dU propto U^{-beta})
 1.000E-01 = <U> 
     mmp83 = radfield
 1.047E-25 = power/H (erg s-1)
 band   nu*P_nu(band) j_nu(band)
 (um)   (erg s-1 H-1)(Jy cm2 sr-1 H-1)
1.270E+00  2.794E-28  9.413E-21 COBE-DIRBE
2.220E+00  3.845E-28  2.264E-20 COBE-DIRBE
3.530E+00  2.048E-27  1.918E-19 COBE-DIRBE
4.880E+00  9.867E-28  1.277E-19 COBE-DIRBE
1.229E+01  9.208E-27  3.002E-18 COBE-DIRBE
2.079E+01  8.890E-27  4.902E-18 COBE-DIRBE
5.599E+01  1.314E-26  1.952E-17 COBE-DIRBE
9.770E+01  2.316E-26  6.001E-17 COBE-DIRBE
1.479E+02  5.097E-26  2.000E-16 COBE-DIRBE
2.479E+02  5.362E-26  3.525E-16 COBE-DIRBE
1.200E+01  9.582E-27  3.050E-18 IRAS
2.500E+01  8.708E-27  5.775E-18 IRAS
6.000E+01  1.332E-26  2.120E-17 IRAS
1.000E+02  2.442E-26  6.478E-17 IRAS
3.550E+00  2.367E-27  2.229E-19 SST-IRAC
4.493E+00  7.225E-28  8.611E-20 SST-IRAC
5.731E+00  5.363E-27  8.152E-19 SST-IRAC
7.872E+00  1.291E-26  2.697E-18 SST-IRAC
2.368E+01  7.952E-27  4.995E-18 SST-MIPS
7.142E+01  1.310E-26  2.482E-17 SST-MIPS
1.559E+02  5.350E-26  2.213E-16 SST-MIPS
1.600E+01  7.894E-27  3.350E-18 SST-IRSPU
2.200E+01  8.308E-27  4.848E-18 SST-IRSPU











lambda    nu*dP/dnu     j_nu
 (um)   (erg s-1 H-1)(Jy cm2 sr-1 H-1)
1.000E+04  1.188E-31  3.152E-20
9.908E+03  1.231E-31  3.236E-20
9.817E+03  1.276E-31  3.322E-20
9.727E+03  1.322E-31  3.411E-20
9.638E+03  1.370E-31  3.502E-20
9.550E+03  1.419E-31  3.595E-20
9.462E+03  1.470E-31  3.690E-20
9.376E+03  1.523E-31  3.788E-20
9.290E+03  1.578E-31  3.889E-20
9.204E+03  1.635E-31  3.993E-20
9.120E+03  1.694E-31  4.099E-20
9.036E+03  1.755E-31  4.208E-20
8.954E+03  1.818E-31  4.319E-20
8.872E+03  1.884E-31  4.433E-20
8.790E+03  1.951E-31  4.550E-20
8.710E+03  2.021E-31  4.670E-20
8.630E+03  2.094E-31  4.793E-20
8.551E+03  2.169E-31  4.920E-20
8.472E+03  2.247E-31  5.050E-20
8.395E+03  2.328E-31  5.184E-20
8.318E+03  2.412E-31  5.321E-20
8.241E+03  2.498E-31  5.462E-20
8.166E+03  2.588E-31  5.607E-20
8.091E+03  2.682E-31  5.756E-20
8.017E+03  2.778E-31  5.908E-20
7.943E+03  2.879E-31  6.065E-20
7.870E+03  2.983E-31  6.227E-20
7.798E+03  3.090E-31  6.392E-20
7.727E+03  3.202E-31  6.563E-20
7.656E+03  3.318E-31  6.738E-20
7.586E+03  3.438E-31  6.917E-20
7.516E+03  3.562E-31  7.102E-20
7.447E+03  3.691E-31  7.291E-20
7.379E+03  3.825E-31  7.486E-20
7.311E+03  3.963E-31  7.686E-20
7.244E+03  4.107E-31  7.892E-20
7.178E+03  4.256E-31  8.103E-20
7.112E+03  4.410E-31  8.320E-20
7.047E+03  4.570E-31  8.543E-20
6.982E+03  4.736E-31  8.771E-20
6.918E+03  4.907E-31  9.006E-20
6.855E+03  5.085E-31  9.247E-20
6.792E+03  5.270E-31  9.495E-20
6.730E+03  5.461E-31  9.749E-20
6.668E+03  5.660E-31  1.001E-19
6.607E+03  5.865E-31  1.028E-19
6.546E+03  6.078E-31  1.056E-19
6.486E+03  6.300E-31  1.084E-19
6.427E+03  6.529E-31  1.113E-19
6.368E+03  6.767E-31  1.143E-19
6.310E+03  7.013E-31  1.174E-19
6.252E+03  7.269E-31  1.205E-19
6.194E+03  7.534E-31  1.238E-19
6.138E+03  7.808E-31  1.271E-19
6.081E+03  8.093E-31  1.306E-19
6.026E+03  8.389E-31  1.341E-19
5.970E+03  8.695E-31  1.377E-19
5.916E+03  9.013E-31  1.414E-19
5.861E+03  9.343E-31  1.453E-19
5.808E+03  9.684E-31  1.492E-19
5.754E+03  1.004E-30  1.532E-19
5.702E+03  1.041E-30  1.574E-19
5.649E+03  1.079E-30  1.617E-19
5.598E+03  1.118E-30  1.660E-19
5.546E+03  1.159E-30  1.705E-19
5.495E+03  1.202E-30  1.752E-19
5.445E+03  1.246E-30  1.799E-19
5.395E+03  1.292E-30  1.848E-19
5.346E+03  1.339E-30  1.899E-19
5.297E+03  1.388E-30  1.950E-19
5.248E+03  1.439E-30  2.003E-19
5.200E+03  1.492E-30  2.058E-19
5.152E+03  1.547E-30  2.114E-19
5.105E+03  1.604E-30  2.172E-19
5.058E+03  1.663E-30  2.231E-19
5.012E+03  1.724E-30  2.292E-19
4.966E+03  1.787E-30  2.354E-19
4.920E+03  1.853E-30  2.419E-19
4.875E+03  1.921E-30  2.485E-19
4.831E+03  1.992E-30  2.553E-19
4.786E+03  2.066E-30  2.622E-19
4.742E+03  2.142E-30  2.694E-19
4.699E+03  2.221E-30  2.768E-19
4.656E+03  2.303E-30  2.844E-19
4.613E+03  2.388E-30  2.922E-19
4.571E+03  2.476E-30  3.002E-19
4.529E+03  2.567E-30  3.084E-19
4.487E+03  2.662E-30  3.169E-19
4.446E+03  2.760E-30  3.256E-19
4.406E+03  2.863E-30  3.345E-19
4.365E+03  2.968E-30  3.437E-19
4.325E+03  3.078E-30  3.532E-19
4.285E+03  3.192E-30  3.629E-19
4.246E+03  3.311E-30  3.729E-19
4.207E+03  3.433E-30  3.832E-19
4.169E+03  3.561E-30  3.937E-19
4.130E+03  3.693E-30  4.046E-19
4.093E+03  3.830E-30  4.157E-19
4.055E+03  3.972E-30  4.272E-19
4.018E+03  4.119E-30  4.390E-19
3.981E+03  4.272E-30  4.511E-19
3.945E+03  4.430E-30  4.635E-19
3.908E+03  4.595E-30  4.763E-19
3.873E+03  4.765E-30  4.895E-19
3.837E+03  4.942E-30  5.030E-19
3.802E+03  5.125E-30  5.169E-19
3.767E+03  5.316E-30  5.312E-19
3.733E+03  5.514E-30  5.459E-19
3.698E+03  5.719E-30  5.610E-19
3.664E+03  5.931E-30  5.765E-19
3.631E+03  6.152E-30  5.925E-19
3.597E+03  6.381E-30  6.089E-19
3.565E+03  6.619E-30  6.258E-19
3.532E+03  6.866E-30  6.432E-19
3.499E+03  7.122E-30  6.611E-19
3.467E+03  7.388E-30  6.795E-19
3.436E+03  7.663E-30  6.984E-19
3.404E+03  7.949E-30  7.178E-19
3.373E+03  8.246E-30  7.378E-19
3.342E+03  8.554E-30  7.583E-19
3.311E+03  8.874E-30  7.794E-19
3.281E+03  9.206E-30  8.012E-19
3.251E+03  9.550E-30  8.235E-19
3.221E+03  9.907E-30  8.465E-19
3.192E+03  1.028E-29  8.701E-19
3.162E+03  1.066E-29  8.944E-19
3.133E+03  1.106E-29  9.194E-19
3.105E+03  1.148E-29  9.451E-19
