Dust emission from Draine & Li (2007): ApJ 657, 810-837
================================================================
         9 = grain model
 4.000E-08 4.000E-01 2.500E-06 = a_01 (cm) , sigma_1 , b_C1/0.92
 2.500E-07 4.000E-01 2.500E-06 = a_02 (cm) , sigma_2 , b_C2/0.92
 1.000E-01 1.000E-01 1.000E+00 = Umin , Umax, beta (dN/dU propto U^{-beta})
 1.000E-01 = <U> 
     mmp83 = radfield
 9.447E-26 = power/H (erg s-1)
 band   nu*P_nu(band) j_nu(band)
 (um)   (erg s-1 H-1)(Jy cm2 sr-1 H-1)
1.270E+00  1.625E-28  5.475E-21 COBE-DIRBE
2.220E+00  2.221E-28  1.308E-20 COBE-DIRBE
3.530E+00  9.352E-28  8.757E-20 COBE-DIRBE
4.880E+00  4.307E-28  5.575E-20 COBE-DIRBE
1.229E+01  4.983E-27  1.625E-18 COBE-DIRBE
2.079E+01  5.881E-27  3.243E-18 COBE-DIRBE
5.599E+01  8.879E-27  1.319E-17 COBE-DIRBE
9.770E+01  2.295E-26  5.948E-17 COBE-DIRBE
1.479E+02  5.336E-26  2.093E-16 COBE-DIRBE
2.479E+02  5.528E-26  3.634E-16 COBE-DIRBE
1.200E+01  4.946E-27  1.574E-18 IRAS
2.500E+01  5.773E-27  3.829E-18 IRAS
6.000E+01  9.408E-27  1.497E-17 IRAS
1.000E+02  2.444E-26  6.483E-17 IRAS
3.550E+00  1.073E-27  1.011E-19 SST-IRAC
4.493E+00  3.370E-28  4.016E-20 SST-IRAC
5.731E+00  2.038E-27  3.099E-19 SST-IRAC
7.872E+00  5.515E-27  1.152E-18 SST-IRAC
2.368E+01  5.348E-27  3.359E-18 SST-MIPS
7.142E+01  1.052E-26  1.993E-17 SST-MIPS
1.559E+02  5.605E-26  2.318E-16 SST-MIPS
1.600E+01  4.813E-27  2.042E-18 SST-IRSPU
2.200E+01  5.602E-27  3.269E-18 SST-IRSPU











lambda    nu*dP/dnu     j_nu
 (um)   (erg s-1 H-1)(Jy cm2 sr-1 H-1)
1.000E+04  1.207E-31  3.203E-20
9.908E+03  1.251E-31  3.288E-20
9.817E+03  1.296E-31  3.376E-20
9.727E+03  1.343E-31  3.466E-20
9.638E+03  1.392E-31  3.558E-20
9.550E+03  1.442E-31  3.653E-20
9.462E+03  1.494E-31  3.750E-20
9.376E+03  1.548E-31  3.850E-20
9.290E+03  1.604E-31  3.953E-20
9.204E+03  1.662E-31  4.058E-20
9.120E+03  1.722E-31  4.166E-20
9.036E+03  1.784E-31  4.277E-20
8.954E+03  1.848E-31  4.390E-20
8.872E+03  1.915E-31  4.506E-20
8.790E+03  1.984E-31  4.625E-20
8.710E+03  2.055E-31  4.747E-20
8.630E+03  2.129E-31  4.873E-20
8.551E+03  2.205E-31  5.002E-20
8.472E+03  2.285E-31  5.134E-20
8.395E+03  2.367E-31  5.270E-20
8.318E+03  2.452E-31  5.410E-20
8.241E+03  2.541E-31  5.554E-20
8.166E+03  2.632E-31  5.701E-20
8.091E+03  2.727E-31  5.853E-20
8.017E+03  2.826E-31  6.009E-20
7.943E+03  2.928E-31  6.169E-20
7.870E+03  3.033E-31  6.333E-20
7.798E+03  3.143E-31  6.502E-20
7.727E+03  3.257E-31  6.675E-20
7.656E+03  3.375E-31  6.853E-20
7.586E+03  3.497E-31  7.036E-20
7.516E+03  3.623E-31  7.224E-20
7.447E+03  3.755E-31  7.417E-20
7.379E+03  3.891E-31  7.615E-20
7.311E+03  4.032E-31  7.819E-20
7.244E+03  4.178E-31  8.028E-20
7.178E+03  4.330E-31  8.244E-20
7.112E+03  4.487E-31  8.464E-20
7.047E+03  4.650E-31  8.692E-20
6.982E+03  4.819E-31  8.925E-20
