Dust emission from Draine & Li (2007): ApJ 657, 810-837
================================================================
         4 = grain model
 4.000E-08 4.000E-01 2.250E-05 = a_01 (cm) , sigma_1 , b_C1/0.92
 2.500E-07 4.000E-01 7.500E-06 = a_02 (cm) , sigma_2 , b_C2/0.92
 1.000E-01 1.000E+03 2.000E+00 = Umin , Umax, beta (dN/dU propto U^{-beta})
 9.211E-01 = <U> 
     mmp83 = radfield
 4.107E-24 = power/H (erg s-1)
 band   nu*P_nu(band) j_nu(band)
 (um)   (erg s-1 H-1)(Jy cm2 sr-1 H-1)
1.270E+00  8.470E-27  2.853E-19 COBE-DIRBE
2.220E+00  1.070E-26  6.301E-19 COBE-DIRBE
3.530E+00  7.164E-26  6.708E-18 COBE-DIRBE
4.880E+00  3.311E-26  4.285E-18 COBE-DIRBE
1.229E+01  3.081E-25  1.004E-16 COBE-DIRBE
2.079E+01  2.935E-25  1.619E-16 COBE-DIRBE
5.599E+01  1.819E-24  2.701E-15 COBE-DIRBE
9.770E+01  1.893E-24  4.906E-15 COBE-DIRBE
1.479E+02  1.539E-24  6.038E-15 COBE-DIRBE
2.479E+02  6.511E-25  4.281E-15 COBE-DIRBE
1.200E+01  3.214E-25  1.023E-16 IRAS
2.500E+01  3.413E-25  2.263E-16 IRAS
6.000E+01  1.838E-24  2.924E-15 IRAS
1.000E+02  1.883E-24  4.995E-15 IRAS
3.550E+00  8.338E-26  7.852E-18 SST-IRAC
4.493E+00  2.307E-26  2.749E-18 SST-IRAC
5.731E+00  1.986E-25  3.019E-17 SST-IRAC
7.872E+00  4.642E-25  9.693E-17 SST-IRAC
2.368E+01  2.885E-25  1.812E-16 SST-MIPS
7.142E+01  1.776E-24  3.365E-15 SST-MIPS
1.559E+02  1.398E-24  5.783E-15 SST-MIPS
1.600E+01  2.669E-25  1.133E-16 SST-IRSPU
2.200E+01  2.909E-25  1.697E-16 SST-IRSPU











lambda    nu*dP/dnu     j_nu
 (um)   (erg s-1 H-1)(Jy cm2 sr-1 H-1)
1.000E+04  4.382E-31  1.162E-19
9.908E+03  4.541E-31  1.194E-19
9.817E+03  4.707E-31  1.226E-19
9.727E+03  4.878E-31  1.259E-19
9.638E+03  5.056E-31  1.293E-19
9.550E+03  5.240E-31  1.327E-19
9.462E+03  5.431E-31  1.363E-19
