Dust emission from Draine & Li (2007): ApJ 657, 810-837
================================================================
        10 = grain model
 4.000E-08 4.000E-01 5.000E-06 = a_01 (cm) , sigma_1 , b_C1/0.92
 2.500E-07 4.000E-01 5.000E-06 = a_02 (cm) , sigma_2 , b_C2/0.92
 1.000E-01 1.000E+06 2.000E+00 = Umin , Umax, beta (dN/dU propto U^{-beta})
 1.612E+00 = <U> 
     mmp83 = radfield
 1.683E-24 = power/H (erg s-1)
 band   nu*P_nu(band) j_nu(band)
 (um)   (erg s-1 H-1)(Jy cm2 sr-1 H-1)
1.270E+00  4.821E-27  1.624E-19 COBE-DIRBE
2.220E+00  6.665E-27  3.925E-19 COBE-DIRBE
3.530E+00  3.705E-26  3.469E-18 COBE-DIRBE
4.880E+00  2.221E-26  2.875E-18 COBE-DIRBE
1.229E+01  2.879E-25  9.385E-17 COBE-DIRBE
2.079E+01  4.900E-25  2.702E-16 COBE-DIRBE
5.599E+01  5.711E-25  8.481E-16 COBE-DIRBE
9.770E+01  4.522E-25  1.172E-15 COBE-DIRBE
1.479E+02  3.545E-25  1.391E-15 COBE-DIRBE
2.479E+02  1.629E-25  1.071E-15 COBE-DIRBE
1.200E+01  2.822E-25  8.982E-17 IRAS
2.500E+01  5.285E-25  3.505E-16 IRAS
6.000E+01  5.594E-25  8.903E-16 IRAS
1.000E+02  4.471E-25  1.186E-15 IRAS
3.550E+00  4.274E-26  4.025E-18 SST-IRAC
4.493E+00  1.566E-26  1.867E-18 SST-IRAC
5.731E+00  1.218E-25  1.852E-17 SST-IRAC
7.872E+00  3.329E-25  6.951E-17 SST-IRAC
2.368E+01  5.035E-25  3.162E-16 SST-MIPS
7.142E+01  4.704E-25  8.912E-16 SST-MIPS
1.559E+02  3.228E-25  1.335E-15 SST-MIPS
1.600E+01  3.215E-25  1.364E-16 SST-IRSPU
2.200E+01  5.153E-25  3.007E-16 SST-IRSPU











lambda    nu*dP/dnu     j_nu
 (um)   (erg s-1 H-1)(Jy cm2 sr-1 H-1)
1.000E+04  1.480E-31  3.926E-20
9.908E+03  1.534E-31  4.031E-20
9.817E+03  1.589E-31  4.139E-20
9.727E+03  1.647E-31  4.250E-20
9.638E+03  1.707E-31  4.363E-20
9.550E+03  1.768E-31  4.480E-20
9.462E+03  1.832E-31  4.599E-20
9.376E+03  1.899E-31  4.722E-20
9.290E+03  1.967E-31  4.848E-20
9.204E+03  2.039E-31  4.978E-20
9.120E+03  2.112E-31  5.111E-20
9.036E+03  2.189E-31  5.247E-20
8.954E+03  2.268E-31  5.386E-20
8.872E+03  2.349E-31  5.529E-20
8.790E+03  2.434E-31  5.675E-20
8.710E+03  2.522E-31  5.826E-20
8.630E+03  2.613E-31  5.980E-20
8.551E+03  2.707E-31  6.139E-20
8.472E+03  2.804E-31  6.302E-20
8.395E+03  2.906E-31  6.470E-20
8.318E+03  3.011E-31  6.642E-20
8.241E+03  3.119E-31  6.819E-20
8.166E+03  3.232E-31  7.001E-20
8.091E+03  3.349E-31  7.187E-20
8.017E+03  3.470E-31  7.379E-20
7.943E+03  3.596E-31  7.576E-20
7.870E+03  3.726E-31  7.779E-20
7.798E+03  3.861E-31  7.987E-20
7.727E+03  4.001E-31  8.201E-20
7.656E+03  4.146E-31  8.420E-20
7.586E+03  4.297E-31  8.646E-20
7.516E+03  4.453E-31  8.878E-20
7.447E+03  4.615E-31  9.116E-20
7.379E+03  4.782E-31  9.361E-20
7.311E+03  4.956E-31  9.612E-20
7.244E+03  5.137E-31  9.871E-20
7.178E+03  5.324E-31  1.014E-19
7.112E+03  5.518E-31  1.041E-19
7.047E+03  5.719E-31  1.069E-19
6.982E+03  5.927E-31  1.098E-19
6.918E+03  6.143E-31  1.127E-19
6.855E+03  6.367E-31  1.158E-19
6.792E+03  6.599E-31  1.189E-19
6.730E+03  6.839E-31  1.221E-19
6.668E+03  7.089E-31  1.254E-19
6.607E+03  7.347E-31  1.288E-19
6.546E+03  7.616E-31  1.322E-19
6.486E+03  7.894E-31  1.358E-19
6.427E+03  8.183E-31  1.395E-19
6.368E+03  8.482E-31  1.433E-19
6.310E+03  8.792E-31  1.472E-19
6.252E+03  9.114E-31  1.511E-19
6.194E+03  9.448E-31  1.552E-19
6.138E+03  9.795E-31  1.595E-19
6.081E+03  1.015E-30  1.638E-19
6.026E+03  1.053E-30  1.682E-19
5.970E+03  1.091E-30  1.728E-19
5.916E+03  1.131E-30  1.775E-19
5.861E+03  1.173E-30  1.824E-19
5.808E+03  1.216E-30  1.873E-19
5.754E+03  1.261E-30  1.924E-19
5.702E+03  1.307E-30  1.977E-19
5.649E+03  1.355E-30  2.031E-19
5.598E+03  1.405E-30  2.087E-19
5.546E+03  1.457E-30  2.144E-19
5.495E+03  1.511E-30  2.202E-19
5.445E+03  1.566E-30  2.263E-19
5.395E+03  1.624E-30  2.324E-19
5.346E+03  1.684E-30  2.388E-19
5.297E+03  1.746E-30  2.454E-19
5.248E+03  1.811E-30  2.521E-19
5.200E+03  1.878E-30  2.590E-19
5.152E+03  1.947E-30  2.661E-19
5.105E+03  2.019E-30  2.735E-19
5.058E+03  2.094E-30  2.810E-19
5.012E+03  2.172E-30  2.887E-19
4.966E+03  2.252E-30  2.966E-19
4.920E+03  2.335E-30  3.048E-19
4.875E+03  2.422E-30  3.132E-19
4.831E+03  2.512E-30  3.218E-19
4.786E+03  2.605E-30  3.307E-19
4.742E+03  2.701E-30  3.398E-19
4.699E+03  2.802E-30  3.492E-19
4.656E+03  2.906E-30  3.589E-19
4.613E+03  3.014E-30  3.688E-19
4.571E+03  3.126E-30  3.790E-19
4.529E+03  3.242E-30  3.895E-19
4.487E+03  3.363E-30  4.003E-19
4.446E+03  3.488E-30  4.113E-19
4.406E+03  3.618E-30  4.228E-19
4.365E+03  3.752E-30  4.345E-19
4.325E+03  3.892E-30  4.466E-19
4.285E+03  4.037E-30  4.590E-19
4.246E+03  4.188E-30  4.717E-19
4.207E+03  4.344E-30  4.848E-19
4.169E+03  4.507E-30  4.983E-19
4.130E+03  4.675E-30  5.122E-19
4.093E+03  4.850E-30  5.265E-19
4.055E+03  5.031E-30  5.412E-19
4.018E+03  5.219E-30  5.563E-19
3.981E+03  5.414E-30  5.718E-19
3.945E+03  5.617E-30  5.877E-19
3.908E+03  5.826E-30  6.041E-19
3.873E+03  6.044E-30  6.209E-19
3.837E+03  6.271E-30  6.382E-19
3.802E+03  6.505E-30  6.561E-19
3.767E+03  6.749E-30  6.744E-19
3.733E+03  7.002E-30  6.933E-19
3.698E+03  7.265E-30  7.127E-19
3.664E+03  7.537E-30  7.326E-19
3.631E+03  7.820E-30  7.532E-19
3.597E+03  8.114E-30  7.743E-19
3.565E+03  8.419E-30  7.960E-19
3.532E+03  8.736E-30  8.184E-19
3.499E+03  9.064E-30  8.414E-19
3.467E+03  9.406E-30  8.651E-19
3.436E+03  9.760E-30  8.894E-19
3.404E+03  1.013E-29  9.145E-19
3.373E+03  1.051E-29  9.402E-19
3.342E+03  1.091E-29  9.668E-19
3.311E+03  1.132E-29  9.940E-19
3.281E+03  1.174E-29  1.022E-18
3.251E+03  1.219E-29  1.051E-18
3.221E+03  1.265E-29  1.081E-18
3.192E+03  1.313E-29  1.111E-18
3.162E+03  1.362E-29  1.143E-18
3.133E+03  1.414E-29  1.175E-18
3.105E+03  1.467E-29  1.208E-18
3.076E+03  1.523E-29  1.243E-18
3.048E+03  1.580E-29  1.278E-18
3.020E+03  1.640E-29  1.314E-18
2.992E+03  1.702E-29  1.351E-18
2.965E+03  1.767E-29  1.389E-18
2.938E+03  1.833E-29  1.429E-18
2.911E+03  1.903E-29  1.469E-18
2.884E+03  1.975E-29  1.511E-18
2.858E+03  2.049E-29  1.553E-18
2.831E+03  2.127E-29  1.598E-18
2.805E+03  2.208E-29  1.643E-18
2.780E+03  2.291E-29  1.689E-18
2.754E+03  2.378E-29  1.737E-18
2.729E+03  2.468E-29  1.787E-18
2.704E+03  2.562E-29  1.838E-18
2.679E+03  2.659E-29  1.890E-18
2.655E+03  2.760E-29  1.944E-18
2.630E+03  2.865E-29  1.999E-18
2.606E+03  2.974E-29  2.056E-18
2.582E+03  3.087E-29  2.114E-18
2.559E+03  3.204E-29  2.175E-18
2.535E+03  3.326E-29  2.237E-18
2.512E+03  3.453E-29  2.300E-18
2.489E+03  3.584E-29  2.366E-18
2.466E+03  3.720E-29  2.434E-18
2.443E+03  3.862E-29  2.503E-18
2.421E+03  4.009E-29  2.575E-18
2.399E+03  4.162E-29  2.648E-18
2.377E+03  4.321E-29  2.724E-18
2.355E+03  4.485E-29  2.802E-18
