Dust emission from Draine & Li (2007): ApJ 657, 810-837
================================================================
         9 = grain model
 4.000E-08 4.000E-01 2.500E-06 = a_01 (cm) , sigma_1 , b_C1/0.92
 2.500E-07 4.000E-01 2.500E-06 = a_02 (cm) , sigma_2 , b_C2/0.92
 7.000E-01 1.000E+04 2.000E+00 = Umin , Umax, beta (dN/dU propto U^{-beta})
 6.697E+00 = <U> 
     mmp83 = radfield
 6.313E-24 = power/H (erg s-1)
 band   nu*P_nu(band) j_nu(band)
 (um)   (erg s-1 H-1)(Jy cm2 sr-1 H-1)
1.270E+00  1.160E-26  3.908E-19 COBE-DIRBE
2.220E+00  1.523E-26  8.967E-19 COBE-DIRBE
3.530E+00  6.296E-26  5.895E-18 COBE-DIRBE
4.880E+00  2.918E-26  3.777E-18 COBE-DIRBE
1.229E+01  4.308E-25  1.404E-16 COBE-DIRBE
2.079E+01  8.657E-25  4.774E-16 COBE-DIRBE
5.599E+01  3.277E-24  4.867E-15 COBE-DIRBE
9.770E+01  2.701E-24  7.001E-15 COBE-DIRBE
1.479E+02  1.701E-24  6.671E-15 COBE-DIRBE
2.479E+02  5.369E-25  3.530E-15 COBE-DIRBE
1.200E+01  4.101E-25  1.305E-16 IRAS
2.500E+01  1.119E-24  7.420E-16 IRAS
6.000E+01  3.246E-24  5.166E-15 IRAS
1.000E+02  2.650E-24  7.028E-15 IRAS
3.550E+00  7.225E-26  6.804E-18 SST-IRAC
4.493E+00  2.275E-26  2.711E-18 SST-IRAC
5.731E+00  1.426E-25  2.168E-17 SST-IRAC
7.872E+00  4.266E-25  8.908E-17 SST-IRAC
2.368E+01  1.038E-24  6.517E-16 SST-MIPS
7.142E+01  2.916E-24  5.524E-15 SST-MIPS
1.559E+02  1.468E-24  6.070E-15 SST-MIPS
1.600E+01  4.978E-25  2.113E-16 SST-IRSPU
2.200E+01  9.978E-25  5.823E-16 SST-IRSPU











lambda    nu*dP/dnu     j_nu
 (um)   (erg s-1 H-1)(Jy cm2 sr-1 H-1)
1.000E+04  2.100E-31  5.571E-20
9.908E+03  2.177E-31  5.721E-20
9.817E+03  2.256E-31  5.875E-20
9.727E+03  2.338E-31  6.033E-20
9.638E+03  2.423E-31  6.195E-20
9.550E+03  2.511E-31  6.362E-20
9.462E+03  2.603E-31  6.533E-20
9.376E+03  2.698E-31  6.709E-20
9.290E+03  2.796E-31  6.889E-20
9.204E+03  2.898E-31  7.075E-20
9.120E+03  3.003E-31  7.265E-20
9.036E+03  3.112E-31  7.460E-20
8.954E+03  3.225E-31  7.660E-20
8.872E+03  3.342E-31  7.864E-20
8.790E+03  3.463E-31  8.074E-20
8.710E+03  3.588E-31  8.290E-20
8.630E+03  3.718E-31  8.512E-20
8.551E+03  3.853E-31  8.740E-20
8.472E+03  3.993E-31  8.974E-20
8.395E+03  4.138E-31  9.214E-20
8.318E+03  4.288E-31  9.461E-20
8.241E+03  4.444E-31  9.715E-20
8.166E+03  4.606E-31  9.976E-20
8.091E+03  4.773E-31  1.024E-19
8.017E+03  4.947E-31  1.052E-19
7.943E+03  5.127E-31  1.080E-19
7.870E+03  5.314E-31  1.109E-19
7.798E+03  5.508E-31  1.139E-19
7.727E+03  5.709E-31  1.170E-19
7.656E+03  5.918E-31  1.202E-19
7.586E+03  6.134E-31  1.234E-19
7.516E+03  6.358E-31  1.268E-19
7.447E+03  6.590E-31  1.302E-19
7.379E+03  6.832E-31  1.337E-19
7.311E+03  7.082E-31  1.373E-19
7.244E+03  7.341E-31  1.411E-19
7.178E+03  7.610E-31  1.449E-19
7.112E+03  7.889E-31  1.488E-19
7.047E+03  8.178E-31  1.529E-19
6.982E+03  8.478E-31  1.570E-19
6.918E+03  8.789E-31  1.613E-19
6.855E+03  9.111E-31  1.657E-19
6.792E+03  9.446E-31  1.702E-19
