Dust emission from Draine & Li (2007): ApJ 657, 810-837
================================================================
        10 = grain model
 4.000E-08 4.000E-01 5.000E-06 = a_01 (cm) , sigma_1 , b_C1/0.92
 2.500E-07 4.000E-01 5.000E-06 = a_02 (cm) , sigma_2 , b_C2/0.92
 7.000E-01 1.000E+06 2.000E+00 = Umin , Umax, beta (dN/dU propto U^{-beta})
 9.921E+00 = <U> 
     mmp83 = radfield
 1.036E-23 = power/H (erg s-1)
 band   nu*P_nu(band) j_nu(band)
 (um)   (erg s-1 H-1)(Jy cm2 sr-1 H-1)
1.270E+00  2.984E-26  1.005E-18 COBE-DIRBE
2.220E+00  4.136E-26  2.436E-18 COBE-DIRBE
3.530E+00  2.314E-25  2.167E-17 COBE-DIRBE
4.880E+00  1.420E-25  1.838E-17 COBE-DIRBE
1.229E+01  1.889E-24  6.160E-16 COBE-DIRBE
2.079E+01  3.308E-24  1.824E-15 COBE-DIRBE
5.599E+01  3.796E-24  5.637E-15 COBE-DIRBE
9.770E+01  2.708E-24  7.017E-15 COBE-DIRBE
1.479E+02  1.678E-24  6.584E-15 COBE-DIRBE
2.479E+02  5.301E-25  3.485E-15 COBE-DIRBE
1.200E+01  1.845E-24  5.871E-16 IRAS
2.500E+01  3.579E-24  2.373E-15 IRAS
6.000E+01  3.703E-24  5.894E-15 IRAS
1.000E+02  2.649E-24  7.026E-15 IRAS
3.550E+00  2.669E-25  2.513E-17 SST-IRAC
4.493E+00  9.980E-26  1.189E-17 SST-IRAC
5.731E+00  7.797E-25  1.185E-16 SST-IRAC
7.872E+00  2.154E-24  4.499E-16 SST-IRAC
2.368E+01  3.414E-24  2.145E-15 SST-MIPS
7.142E+01  3.060E-24  5.796E-15 SST-MIPS
1.559E+02  1.447E-24  5.985E-15 SST-MIPS
1.600E+01  2.142E-24  9.091E-16 SST-IRSPU
2.200E+01  3.492E-24  2.038E-15 SST-IRSPU











lambda    nu*dP/dnu     j_nu
 (um)   (erg s-1 H-1)(Jy cm2 sr-1 H-1)
1.000E+04  2.070E-31  5.491E-20
9.908E+03  2.145E-31  5.639E-20
9.817E+03  2.223E-31  5.790E-20
9.727E+03  2.304E-31  5.946E-20
9.638E+03  2.388E-31  6.105E-20
9.550E+03  2.475E-31  6.269E-20
9.462E+03  2.565E-31  6.438E-20
9.376E+03  2.658E-31  6.611E-20
9.290E+03  2.755E-31  6.788E-20
9.204E+03  2.855E-31  6.971E-20
9.120E+03  2.959E-31  7.158E-20
9.036E+03  3.066E-31  7.350E-20
8.954E+03  3.178E-31  7.547E-20
8.872E+03  3.292E-31  7.748E-20
8.790E+03  3.411E-31  7.954E-20
8.710E+03  3.535E-31  8.166E-20
8.630E+03  3.663E-31  8.385E-20
8.551E+03  3.795E-31  8.609E-20
8.472E+03  3.933E-31  8.839E-20
8.395E+03  4.076E-31  9.075E-20
8.318E+03  4.224E-31  9.318E-20
8.241E+03  4.377E-31  9.568E-20
8.166E+03  4.536E-31  9.825E-20
8.091E+03  4.701E-31  1.009E-19
8.017E+03  4.872E-31  1.036E-19
7.943E+03  5.049E-31  1.064E-19
7.870E+03  5.233E-31  1.092E-19
7.798E+03  5.424E-31  1.122E-19
7.727E+03  5.621E-31  1.152E-19
7.656E+03  5.826E-31  1.183E-19
7.586E+03  6.039E-31  1.215E-19
7.516E+03  6.260E-31  1.248E-19
7.447E+03  6.488E-31  1.282E-19
7.379E+03  6.726E-31  1.316E-19
7.311E+03  6.972E-31  1.352E-19
