Dust emission from Draine & Li (2007): ApJ 657, 810-837
================================================================
        11 = grain model
 4.000E-08 4.000E-01 0.000E+00 = a_01 (cm) , sigma_1 , b_C1/0.92
 2.500E-07 4.000E-01 0.000E+00 = a_02 (cm) , sigma_2 , b_C2/0.92
 7.000E-01 7.000E-01 1.000E+00 = Umin , Umax, beta (dN/dU propto U^{-beta})
 7.000E-01 = <U> 
     mmp83 = radfield
 3.874E-25 = power/H (erg s-1)
 band   nu*P_nu(band) j_nu(band)
 (um)   (erg s-1 H-1)(Jy cm2 sr-1 H-1)
1.270E+00  3.896E-28  1.313E-20 COBE-DIRBE
2.220E+00  6.606E-28  3.890E-20 COBE-DIRBE
3.530E+00  1.127E-27  1.055E-19 COBE-DIRBE
4.880E+00  8.485E-28  1.098E-19 COBE-DIRBE
1.229E+01  1.000E-26  3.261E-18 COBE-DIRBE
2.079E+01  1.577E-26  8.698E-18 COBE-DIRBE
5.599E+01  5.245E-26  7.789E-17 COBE-DIRBE
9.770E+01  2.076E-25  5.380E-16 COBE-DIRBE
1.479E+02  2.915E-25  1.143E-15 COBE-DIRBE
2.479E+02  1.571E-25  1.033E-15 COBE-DIRBE
1.200E+01  9.891E-27  3.149E-18 IRAS
2.500E+01  1.669E-26  1.107E-17 IRAS
6.000E+01  6.313E-26  1.005E-16 IRAS
1.000E+02  2.169E-25  5.754E-16 IRAS
3.550E+00  1.203E-27  1.133E-19 SST-IRAC
4.493E+00  7.983E-28  9.514E-20 SST-IRAC
5.731E+00  1.803E-27  2.741E-19 SST-IRAC
7.872E+00  7.152E-27  1.494E-18 SST-IRAC
2.368E+01  1.601E-26  1.006E-17 SST-MIPS
7.142E+01  9.108E-26  1.726E-16 SST-MIPS
1.559E+02  2.825E-25  1.168E-15 SST-MIPS
1.600E+01  9.778E-27  4.150E-18 SST-IRSPU
2.200E+01  1.660E-26  9.686E-18 SST-IRSPU











lambda    nu*dP/dnu     j_nu
 (um)   (erg s-1 H-1)(Jy cm2 sr-1 H-1)
1.000E+04  1.081E-31  2.868E-20
9.908E+03  1.120E-31  2.944E-20
9.817E+03  1.161E-31  3.023E-20
9.727E+03  1.203E-31  3.103E-20
9.638E+03  1.246E-31  3.186E-20
9.550E+03  1.291E-31  3.271E-20
9.462E+03  1.338E-31  3.358E-20
9.376E+03  1.386E-31  3.448E-20
9.290E+03  1.436E-31  3.539E-20
9.204E+03  1.488E-31  3.634E-20
9.120E+03  1.542E-31  3.730E-20
9.036E+03  1.598E-31  3.830E-20
8.954E+03  1.655E-31  3.931E-20
8.872E+03  1.715E-31  4.035E-20
8.790E+03  1.776E-31  4.142E-20
8.710E+03  1.840E-31  4.251E-20
8.630E+03  1.906E-31  4.364E-20
8.551E+03  1.975E-31  4.479E-20
8.472E+03  2.046E-31  4.598E-20
8.395E+03  2.120E-31  4.720E-20
8.318E+03  2.196E-31  4.845E-20
8.241E+03  2.275E-31  4.974E-20
8.166E+03  2.357E-31  5.106E-20
8.091E+03  2.442E-31  5.242E-20
8.017E+03  2.530E-31  5.381E-20
7.943E+03  2.622E-31  5.524E-20
7.870E+03  2.717E-31  5.672E-20
7.798E+03  2.815E-31  5.823E-20
7.727E+03  2.917E-31  5.979E-20
7.656E+03  3.023E-31  6.138E-20
7.586E+03  3.132E-31  6.303E-20
7.516E+03  3.246E-31  6.471E-20
7.447E+03  3.363E-31  6.644E-20
7.379E+03  3.486E-31  6.823E-20
7.311E+03  3.612E-31  7.005E-20
7.244E+03  3.743E-31  7.193E-20
7.178E+03  3.880E-31  7.387E-20
7.112E+03  4.021E-31  7.585E-20
7.047E+03  4.167E-31  7.789E-20
6.982E+03  4.319E-31  7.999E-20
6.918E+03  4.476E-31  8.213E-20
6.855E+03  4.638E-31  8.434E-20
6.792E+03  4.807E-31  8.661E-20
6.730E+03  4.982E-31  8.894E-20
6.668E+03  5.164E-31  9.134E-20
6.607E+03  5.352E-31  9.380E-20
6.546E+03  5.547E-31  9.633E-20
6.486E+03  5.750E-31  9.893E-20
6.427E+03  5.960E-31  1.016E-19
6.368E+03  6.178E-31  1.044E-19
6.310E+03  6.404E-31  1.072E-19
6.252E+03  6.638E-31  1.101E-19
6.194E+03  6.881E-31  1.131E-19
6.138E+03  7.133E-31  1.161E-19
6.081E+03  7.394E-31  1.193E-19
6.026E+03  7.666E-31  1.225E-19
5.970E+03  7.947E-31  1.259E-19
5.916E+03  8.239E-31  1.293E-19
5.861E+03  8.541E-31  1.328E-19
5.808E+03  8.855E-31  1.364E-19
5.754E+03  9.181E-31  1.401E-19
5.702E+03  9.519E-31  1.440E-19
5.649E+03  9.869E-31  1.479E-19
5.598E+03  1.023E-30  1.519E-19
5.546E+03  1.061E-30  1.561E-19
5.495E+03  1.100E-30  1.604E-19
5.445E+03  1.141E-30  1.648E-19
5.395E+03  1.183E-30  1.693E-19
5.346E+03  1.226E-30  1.739E-19
5.297E+03  1.272E-30  1.787E-19
5.248E+03  1.319E-30  1.836E-19
5.200E+03  1.368E-30  1.886E-19
5.152E+03  1.418E-30  1.938E-19
5.105E+03  1.471E-30  1.992E-19
5.058E+03  1.525E-30  2.046E-19
5.012E+03  1.582E-30  2.103E-19
4.966E+03  1.640E-30  2.161E-19
4.920E+03  1.701E-30  2.220E-19
4.875E+03  1.764E-30  2.281E-19
4.831E+03  1.829E-30  2.344E-19
4.786E+03  1.897E-30  2.409E-19
4.742E+03  1.968E-30  2.475E-19
4.699E+03  2.041E-30  2.544E-19
4.656E+03  2.117E-30  2.614E-19
4.613E+03  2.196E-30  2.687E-19
4.571E+03  2.277E-30  2.761E-19
4.529E+03  2.362E-30  2.838E-19
4.487E+03  2.450E-30  2.917E-19
4.446E+03  2.542E-30  2.998E-19
4.406E+03  2.636E-30  3.081E-19
4.365E+03  2.735E-30  3.167E-19
4.325E+03  2.837E-30  3.255E-19
4.285E+03  2.943E-30  3.346E-19
4.246E+03  3.053E-30  3.439E-19
4.207E+03  3.167E-30  3.535E-19
4.169E+03  3.286E-30  3.633E-19
4.130E+03  3.409E-30  3.735E-19
4.093E+03  3.537E-30  3.839E-19
4.055E+03  3.669E-30  3.947E-19
4.018E+03  3.807E-30  4.057E-19
