Dust emission from Draine & Li (2007): ApJ 657, 810-837
================================================================
         9 = grain model
 4.000E-08 4.000E-01 2.500E-06 = a_01 (cm) , sigma_1 , b_C1/0.92
 2.500E-07 4.000E-01 2.500E-06 = a_02 (cm) , sigma_2 , b_C2/0.92
 4.000E+00 1.000E+06 2.000E+00 = Umin , Umax, beta (dN/dU propto U^{-beta})
 4.972E+01 = <U> 
     mmp83 = radfield
 4.681E-23 = power/H (erg s-1)
 band   nu*P_nu(band) j_nu(band)
 (um)   (erg s-1 H-1)(Jy cm2 sr-1 H-1)
1.270E+00  8.858E-26  2.984E-18 COBE-DIRBE
2.220E+00  1.187E-25  6.993E-18 COBE-DIRBE
3.530E+00  5.441E-25  5.095E-17 COBE-DIRBE
4.880E+00  4.183E-25  5.414E-17 COBE-DIRBE
1.229E+01  7.130E-24  2.325E-15 COBE-DIRBE
2.079E+01  1.650E-23  9.100E-15 COBE-DIRBE
5.599E+01  2.030E-23  3.015E-14 COBE-DIRBE
9.770E+01  1.181E-23  3.060E-14 COBE-DIRBE
1.479E+02  5.545E-24  2.175E-14 COBE-DIRBE
2.479E+02  1.271E-24  8.355E-15 COBE-DIRBE
1.200E+01  6.538E-24  2.081E-15 IRAS
2.500E+01  1.858E-23  1.232E-14 IRAS
6.000E+01  1.959E-23  3.118E-14 IRAS
1.000E+02  1.136E-23  3.014E-14 IRAS
3.550E+00  6.219E-25  5.856E-17 SST-IRAC
4.493E+00  2.991E-25  3.565E-17 SST-IRAC
5.731E+00  1.882E-24  2.862E-16 SST-IRAC
7.872E+00  5.820E-24  1.215E-15 SST-IRAC
2.368E+01  1.788E-23  1.123E-14 SST-MIPS
7.142E+01  1.549E-23  2.935E-14 SST-MIPS
1.559E+02  4.495E-24  1.859E-14 SST-MIPS
1.600E+01  9.443E-24  4.008E-15 SST-IRSPU
2.200E+01  1.811E-23  1.057E-14 SST-IRSPU











lambda    nu*dP/dnu     j_nu
 (um)   (erg s-1 H-1)(Jy cm2 sr-1 H-1)
1.000E+04  2.841E-31  7.535E-20
9.908E+03  2.944E-31  7.738E-20
9.817E+03  3.052E-31  7.947E-20
9.727E+03  3.163E-31  8.161E-20
9.638E+03  3.278E-31  8.382E-20
9.550E+03  3.398E-31  8.608E-20
9.462E+03  3.522E-31  8.840E-20
9.376E+03  3.651E-31  9.079E-20
9.290E+03  3.784E-31  9.324E-20
9.204E+03  3.922E-31  9.576E-20
9.120E+03  4.065E-31  9.834E-20
9.036E+03  4.213E-31  1.010E-19
8.954E+03  4.367E-31  1.037E-19
8.872E+03  4.525E-31  1.065E-19
8.790E+03  4.689E-31  1.093E-19
8.710E+03  4.860E-31  1.123E-19
8.630E+03  5.036E-31  1.153E-19
8.551E+03  5.219E-31  1.184E-19
8.472E+03  5.409E-31  1.216E-19
8.395E+03  5.606E-31  1.248E-19
8.318E+03  5.810E-31  1.282E-19
8.241E+03  6.022E-31  1.317E-19
8.166E+03  6.242E-31  1.352E-19
8.091E+03  6.470E-31  1.389E-19
8.017E+03  6.706E-31  1.426E-19
7.943E+03  6.951E-31  1.465E-19
7.870E+03  7.205E-31  1.504E-19
7.798E+03  7.469E-31  1.545E-19
7.727E+03  7.742E-31  1.587E-19
7.656E+03  8.026E-31  1.630E-19
7.586E+03  8.320E-31  1.674E-19
7.516E+03  8.625E-31  1.720E-19
7.447E+03  8.942E-31  1.766E-19
7.379E+03  9.270E-31  1.814E-19
7.311E+03  9.610E-31  1.864E-19
7.244E+03  9.963E-31  1.915E-19
7.178E+03  1.033E-30  1.967E-19
7.112E+03  1.071E-30  2.020E-19
7.047E+03  1.110E-30  2.076E-19
6.982E+03  1.151E-30  2.132E-19
6.918E+03  1.194E-30  2.190E-19
6.855E+03  1.238E-30  2.250E-19
6.792E+03  1.283E-30  2.312E-19
6.730E+03  1.330E-30  2.375E-19
6.668E+03  1.379E-30  2.440E-19
6.607E+03  1.430E-30  2.507E-19
6.546E+03  1.483E-30  2.575E-19
6.486E+03  1.538E-30  2.646E-19
6.427E+03  1.595E-30  2.719E-19
6.368E+03  1.654E-30  2.793E-19
6.310E+03  1.715E-30  2.870E-19
6.252E+03  1.778E-30  2.949E-19
6.194E+03  1.844E-30  3.030E-19
6.138E+03  1.913E-30  3.114E-19
6.081E+03  1.984E-30  3.200E-19
6.026E+03  2.057E-30  3.288E-19
5.970E+03  2.134E-30  3.379E-19
5.916E+03  2.213E-30  3.473E-19
5.861E+03  2.295E-30  3.569E-19
5.808E+03  2.381E-30  3.668E-19
5.754E+03  2.469E-30  3.769E-19
5.702E+03  2.561E-30  3.874E-19
5.649E+03  2.657E-30  3.981E-19
5.598E+03  2.756E-30  4.092E-19
5.546E+03  2.859E-30  4.206E-19
5.495E+03  2.965E-30  4.323E-19
5.445E+03  3.076E-30  4.443E-19
5.395E+03  3.191E-30  4.567E-19
5.346E+03  3.310E-30  4.694E-19
5.297E+03  3.434E-30  4.825E-19
5.248E+03  3.563E-30  4.960E-19
5.200E+03  3.696E-30  5.098E-19
5.152E+03  3.835E-30  5.241E-19
5.105E+03  3.978E-30  5.387E-19
5.058E+03  4.128E-30  5.538E-19
5.012E+03  4.283E-30  5.693E-19
4.966E+03  4.443E-30  5.853E-19
4.920E+03  4.610E-30  6.017E-19
4.875E+03  4.783E-30  6.185E-19
4.831E+03  4.963E-30  6.359E-19
4.786E+03  5.149E-30  6.538E-19
4.742E+03  5.343E-30  6.721E-19
4.699E+03  5.544E-30  6.911E-19
4.656E+03  5.753E-30  7.105E-19
4.613E+03  5.970E-30  7.305E-19
4.571E+03  6.195E-30  7.511E-19
4.529E+03  6.429E-30  7.723E-19
4.487E+03  6.672E-30  7.942E-19
4.446E+03  6.924E-30  8.166E-19
4.406E+03  7.186E-30  8.397E-19
4.365E+03  7.458E-30  8.635E-19
4.325E+03  7.740E-30  8.880E-19
4.285E+03  8.033E-30  9.132E-19
4.246E+03  8.337E-30  9.391E-19
4.207E+03  8.654E-30  9.657E-19
4.169E+03  8.982E-30  9.932E-19
4.130E+03  9.323E-30  1.021E-18
4.093E+03  9.677E-30  1.051E-18
4.055E+03  1.004E-29  1.080E-18
4.018E+03  1.043E-29  1.111E-18
3.981E+03  1.082E-29  1.143E-18
3.945E+03  1.123E-29  1.175E-18
3.908E+03  1.166E-29  1.209E-18
3.873E+03  1.210E-29  1.243E-18
3.837E+03  1.257E-29  1.279E-18
3.802E+03  1.304E-29  1.315E-18
3.767E+03  1.354E-29  1.353E-18
3.733E+03  1.406E-29  1.392E-18
3.698E+03  1.459E-29  1.432E-18
3.664E+03  1.515E-29  1.473E-18
3.631E+03  1.573E-29  1.515E-18
3.597E+03  1.633E-29  1.559E-18
3.565E+03  1.696E-29  1.603E-18
3.532E+03  1.761E-29  1.650E-18
3.499E+03  1.828E-29  1.697E-18
3.467E+03  1.898E-29  1.746E-18
3.436E+03  1.971E-29  1.797E-18
3.404E+03  2.047E-29  1.848E-18
3.373E+03  2.126E-29  1.902E-18
3.342E+03  2.208E-29  1.957E-18
3.311E+03  2.292E-29  2.014E-18
3.281E+03  2.381E-29  2.072E-18
3.251E+03  2.472E-29  2.132E-18
3.221E+03  2.568E-29  2.194E-18
3.192E+03  2.667E-29  2.258E-18
3.162E+03  2.770E-29  2.323E-18
3.133E+03  2.877E-29  2.391E-18
3.105E+03  2.988E-29  2.461E-18
3.076E+03  3.103E-29  2.532E-18
3.048E+03  3.224E-29  2.606E-18
3.020E+03  3.348E-29  2.682E-18
2.992E+03  3.478E-29  2.760E-18
2.965E+03  3.612E-29  2.841E-18
2.938E+03  3.752E-29  2.923E-18
2.911E+03  3.897E-29  3.009E-18
2.884E+03  4.048E-29  3.096E-18
2.858E+03  4.204E-29  3.187E-18
2.831E+03  4.367E-29  3.280E-18
2.805E+03  4.537E-29  3.376E-18
2.780E+03  4.713E-29  3.475E-18
2.754E+03  4.896E-29  3.577E-18
2.729E+03  5.086E-29  3.682E-18
2.704E+03  5.283E-29  3.790E-18
2.679E+03  5.489E-29  3.901E-18
2.655E+03  5.703E-29  4.016E-18
2.630E+03  5.925E-29  4.134E-18
2.606E+03  6.156E-29  4.255E-18
2.582E+03  6.396E-29  4.381E-18
2.559E+03  6.645E-29  4.510E-18
2.535E+03  6.905E-29  4.643E-18
2.512E+03  7.174E-29  4.780E-18
2.489E+03  7.455E-29  4.922E-18
2.466E+03  7.746E-29  5.067E-18
2.443E+03  8.049E-29  5.217E-18
2.421E+03  8.365E-29  5.372E-18
2.399E+03  8.692E-29  5.531E-18
2.377E+03  9.033E-29  5.695E-18
2.355E+03  9.387E-29  5.864E-18
2.333E+03  9.756E-29  6.038E-18
2.312E+03  1.014E-28  6.218E-18
2.291E+03  1.054E-28  6.403E-18
2.270E+03  1.095E-28  6.593E-18
2.249E+03  1.138E-28  6.790E-18
2.228E+03  1.183E-28  6.992E-18
2.208E+03  1.229E-28  7.201E-18
2.188E+03  1.278E-28  7.416E-18
2.168E+03  1.328E-28  7.637E-18
2.148E+03  1.380E-28  7.865E-18
2.128E+03  1.435E-28  8.100E-18
2.109E+03  1.491E-28  8.342E-18
2.089E+03  1.550E-28  8.592E-18
2.070E+03  1.612E-28  8.849E-18
2.051E+03  1.675E-28  9.114E-18
2.032E+03  1.741E-28  9.387E-18
2.014E+03  1.810E-28  9.669E-18
1.995E+03  1.882E-28  9.959E-18
1.977E+03  1.956E-28  1.026E-17
1.959E+03  2.033E-28  1.056E-17
1.941E+03  2.114E-28  1.088E-17
1.923E+03  2.197E-28  1.121E-17
1.905E+03  2.284E-28  1.155E-17
1.888E+03  2.375E-28  1.189E-17
1.871E+03  2.469E-28  1.225E-17
1.854E+03  2.567E-28  1.262E-17
1.837E+03  2.668E-28  1.300E-17
1.820E+03  2.774E-28  1.339E-17
1.803E+03  2.884E-28  1.379E-17
1.786E+03  2.999E-28  1.421E-17
1.770E+03  3.118E-28  1.464E-17
1.754E+03  3.241E-28  1.508E-17
1.738E+03  3.370E-28  1.554E-17
1.722E+03  3.504E-28  1.600E-17
1.706E+03  3.643E-28  1.649E-17
1.690E+03  3.788E-28  1.699E-17
1.675E+03  3.939E-28  1.750E-17
1.660E+03  4.095E-28  1.803E-17
1.644E+03  4.258E-28  1.857E-17
1.629E+03  4.427E-28  1.913E-17
1.614E+03  4.604E-28  1.971E-17
1.600E+03  4.787E-28  2.031E-17
1.585E+03  4.977E-28  2.092E-17
1.570E+03  5.175E-28  2.156E-17
1.556E+03  5.381E-28  2.221E-17
1.542E+03  5.596E-28  2.288E-17
1.528E+03  5.818E-28  2.358E-17
1.514E+03  6.050E-28  2.429E-17
1.500E+03  6.291E-28  2.503E-17
1.486E+03  6.542E-28  2.579E-17
1.472E+03  6.803E-28  2.657E-17
1.459E+03  7.074E-28  2.737E-17
1.445E+03  7.356E-28  2.820E-17
1.432E+03  7.650E-28  2.906E-17
1.419E+03  7.955E-28  2.994E-17
1.406E+03  8.272E-28  3.085E-17
1.393E+03  8.602E-28  3.179E-17
1.380E+03  8.946E-28  3.276E-17
