Dust emission from Draine & Li (2007): ApJ 657, 810-837
================================================================
        10 = grain model
 4.000E-08 4.000E-01 5.000E-06 = a_01 (cm) , sigma_1 , b_C1/0.92
 2.500E-07 4.000E-01 5.000E-06 = a_02 (cm) , sigma_2 , b_C2/0.92
 1.500E+00 1.000E+03 2.000E+00 = Umin , Umax, beta (dN/dU propto U^{-beta})
 9.768E+00 = <U> 
     mmp83 = radfield
 1.021E-23 = power/H (erg s-1)
 band   nu*P_nu(band) j_nu(band)
 (um)   (erg s-1 H-1)(Jy cm2 sr-1 H-1)
1.270E+00  2.841E-26  9.569E-19 COBE-DIRBE
2.220E+00  3.810E-26  2.243E-18 COBE-DIRBE
3.530E+00  2.006E-25  1.878E-17 COBE-DIRBE
4.880E+00  9.665E-26  1.251E-17 COBE-DIRBE
1.229E+01  1.053E-24  3.434E-16 COBE-DIRBE
2.079E+01  1.325E-24  7.309E-16 COBE-DIRBE
5.599E+01  5.118E-24  7.601E-15 COBE-DIRBE
9.770E+01  4.720E-24  1.223E-14 COBE-DIRBE
1.479E+02  2.780E-24  1.091E-14 COBE-DIRBE
2.479E+02  7.791E-25  5.122E-15 COBE-DIRBE
1.200E+01  1.044E-24  3.323E-16 IRAS
2.500E+01  1.443E-24  9.569E-16 IRAS
6.000E+01  5.170E-24  8.228E-15 IRAS
1.000E+02  4.626E-24  1.227E-14 IRAS
3.550E+00  2.318E-25  2.182E-17 SST-IRAC
4.493E+00  7.075E-26  8.432E-18 SST-IRAC
5.731E+00  5.271E-25  8.013E-17 SST-IRAC
7.872E+00  1.300E-24  2.716E-16 SST-IRAC
2.368E+01  1.299E-24  8.160E-16 SST-MIPS
7.142E+01  4.988E-24  9.451E-15 SST-MIPS
1.559E+02  2.353E-24  9.732E-15 SST-MIPS
1.600E+01  1.057E-24  4.487E-16 SST-IRSPU
2.200E+01  1.319E-24  7.696E-16 SST-IRSPU











lambda    nu*dP/dnu     j_nu
 (um)   (erg s-1 H-1)(Jy cm2 sr-1 H-1)
1.000E+04  2.368E-31  6.281E-20
9.908E+03  2.454E-31  6.451E-20
9.817E+03  2.544E-31  6.624E-20
9.727E+03  2.636E-31  6.802E-20
9.638E+03  2.732E-31  6.985E-20
9.550E+03  2.832E-31  7.173E-20
9.462E+03  2.935E-31  7.366E-20
9.376E+03  3.042E-31  7.564E-20
9.290E+03  3.152E-31  7.768E-20
9.204E+03  3.267E-31  7.977E-20
9.120E+03  3.386E-31  8.191E-20
9.036E+03  3.509E-31  8.412E-20
8.954E+03  3.637E-31  8.637E-20
8.872E+03  3.768E-31  8.867E-20
8.790E+03  3.905E-31  9.104E-20
8.710E+03  4.046E-31  9.348E-20
8.630E+03  4.193E-31  9.598E-20
8.551E+03  4.345E-31  9.855E-20
8.472E+03  4.502E-31  1.012E-19
8.395E+03  4.666E-31  1.039E-19
8.318E+03  4.836E-31  1.067E-19
8.241E+03  5.011E-31  1.096E-19
8.166E+03  5.194E-31  1.125E-19
8.091E+03  5.383E-31  1.155E-19
8.017E+03  5.579E-31  1.186E-19
7.943E+03  5.782E-31  1.218E-19
7.870E+03  5.993E-31  1.251E-19
7.798E+03  6.212E-31  1.285E-19
7.727E+03  6.439E-31  1.320E-19
7.656E+03  6.674E-31  1.355E-19
7.586E+03  6.918E-31  1.392E-19
7.516E+03  7.171E-31  1.430E-19
7.447E+03  7.433E-31  1.468E-19
7.379E+03  7.705E-31  1.508E-19
7.311E+03  7.988E-31  1.549E-19
7.244E+03  8.280E-31  1.591E-19
7.178E+03  8.584E-31  1.634E-19
7.112E+03  8.899E-31  1.679E-19
7.047E+03  9.226E-31  1.725E-19
6.982E+03  9.565E-31  1.771E-19
6.918E+03  9.915E-31  1.820E-19
6.855E+03  1.028E-30  1.869E-19
6.792E+03  1.066E-30  1.920E-19
6.730E+03  1.105E-30  1.972E-19
6.668E+03  1.145E-30  2.026E-19
6.607E+03  1.188E-30  2.081E-19
6.546E+03  1.231E-30  2.138E-19
6.486E+03  1.277E-30  2.197E-19
6.427E+03  1.324E-30  2.257E-19
6.368E+03  1.373E-30  2.319E-19
6.310E+03  1.423E-30  2.382E-19
6.252E+03  1.476E-30  2.447E-19
6.194E+03  1.530E-30  2.515E-19
6.138E+03  1.587E-30  2.584E-19
6.081E+03  1.646E-30  2.655E-19
6.026E+03  1.707E-30  2.728E-19
5.970E+03  1.770E-30  2.803E-19
5.916E+03  1.835E-30  2.880E-19
5.861E+03  1.903E-30  2.959E-19
5.808E+03  1.974E-30  3.041E-19
5.754E+03  2.047E-30  3.125E-19
5.702E+03  2.123E-30  3.211E-19
5.649E+03  2.202E-30  3.300E-19
5.598E+03  2.284E-30  3.392E-19
5.546E+03  2.369E-30  3.486E-19
5.495E+03  2.457E-30  3.582E-19
5.445E+03  2.549E-30  3.682E-19
5.395E+03  2.644E-30  3.784E-19
5.346E+03  2.743E-30  3.889E-19
5.297E+03  2.845E-30  3.997E-19
5.248E+03  2.951E-30  4.108E-19
5.200E+03  3.061E-30  4.223E-19
5.152E+03  3.176E-30  4.340E-19
5.105E+03  3.294E-30  4.461E-19
5.058E+03  3.418E-30  4.586E-19
5.012E+03  3.546E-30  4.714E-19
4.966E+03  3.678E-30  4.845E-19
4.920E+03  3.816E-30  4.980E-19
4.875E+03  3.959E-30  5.119E-19
4.831E+03  4.107E-30  5.263E-19
4.786E+03  4.261E-30  5.410E-19
4.742E+03  4.421E-30  5.561E-19
4.699E+03  4.587E-30  5.717E-19
4.656E+03  4.759E-30  5.878E-19
4.613E+03  4.938E-30  6.043E-19
4.571E+03  5.124E-30  6.213E-19
4.529E+03  5.317E-30  6.387E-19
4.487E+03  5.517E-30  6.567E-19
4.446E+03  5.725E-30  6.752E-19
4.406E+03  5.941E-30  6.942E-19
4.365E+03  6.165E-30  7.138E-19
4.325E+03  6.398E-30  7.340E-19
4.285E+03  6.639E-30  7.547E-19
4.246E+03  6.890E-30  7.761E-19
4.207E+03  7.151E-30  7.980E-19
4.169E+03  7.421E-30  8.206E-19
4.130E+03  7.702E-30  8.439E-19
4.093E+03  7.994E-30  8.678E-19
4.055E+03  8.297E-30  8.924E-19
4.018E+03  8.611E-30  9.178E-19
3.981E+03  8.938E-30  9.438E-19
3.945E+03  9.276E-30  9.706E-19
3.908E+03  9.628E-30  9.982E-19
3.873E+03  9.993E-30  1.027E-18
3.837E+03  1.037E-29  1.056E-18
3.802E+03  1.077E-29  1.086E-18
3.767E+03  1.118E-29  1.117E-18
3.733E+03  1.160E-29  1.149E-18
3.698E+03  1.204E-29  1.181E-18
3.664E+03  1.250E-29  1.215E-18
3.631E+03  1.298E-29  1.250E-18
