Dust emission from Draine & Li (2007): ApJ 657, 810-837
================================================================
        11 = grain model
 4.000E-08 4.000E-01 0.000E+00 = a_01 (cm) , sigma_1 , b_C1/0.92
 2.500E-07 4.000E-01 0.000E+00 = a_02 (cm) , sigma_2 , b_C2/0.92
 1.500E+00 1.000E+05 2.000E+00 = Umin , Umax, beta (dN/dU propto U^{-beta})
 1.666E+01 = <U> 
     mmp83 = radfield
 9.195E-24 = power/H (erg s-1)
 band   nu*P_nu(band) j_nu(band)
 (um)   (erg s-1 H-1)(Jy cm2 sr-1 H-1)
1.270E+00  9.378E-27  3.159E-19 COBE-DIRBE
2.220E+00  1.572E-26  9.255E-19 COBE-DIRBE
3.530E+00  2.703E-26  2.531E-18 COBE-DIRBE
4.880E+00  2.076E-26  2.688E-18 COBE-DIRBE
1.229E+01  4.768E-25  1.554E-16 COBE-DIRBE
2.079E+01  2.250E-24  1.241E-15 COBE-DIRBE
5.599E+01  4.791E-24  7.116E-15 COBE-DIRBE
9.770E+01  3.467E-24  8.985E-15 COBE-DIRBE
1.479E+02  1.924E-24  7.546E-15 COBE-DIRBE
2.479E+02  5.249E-25  3.451E-15 COBE-DIRBE
1.200E+01  3.888E-25  1.237E-16 IRAS
2.500E+01  2.832E-24  1.878E-15 IRAS
6.000E+01  4.697E-24  7.476E-15 IRAS
1.000E+02  3.376E-24  8.956E-15 IRAS
3.550E+00  2.889E-26  2.720E-18 SST-IRAC
4.493E+00  1.926E-26  2.296E-18 SST-IRAC
5.731E+00  5.046E-26  7.671E-18 SST-IRAC
7.872E+00  2.246E-25  4.690E-17 SST-IRAC
2.368E+01  2.784E-24  1.749E-15 SST-MIPS
7.142E+01  4.024E-24  7.623E-15 SST-MIPS
1.559E+02  1.615E-24  6.680E-15 SST-MIPS
1.600E+01  8.868E-25  3.764E-16 SST-IRSPU
2.200E+01  2.707E-24  1.580E-15 SST-IRSPU











lambda    nu*dP/dnu     j_nu
 (um)   (erg s-1 H-1)(Jy cm2 sr-1 H-1)
1.000E+04  1.534E-31  4.070E-20
9.908E+03  1.590E-31  4.179E-20
9.817E+03  1.648E-31  4.291E-20
9.727E+03  1.708E-31  4.406E-20
9.638E+03  1.769E-31  4.524E-20
9.550E+03  1.834E-31  4.645E-20
9.462E+03  1.900E-31  4.769E-20
9.376E+03  1.969E-31  4.897E-20
9.290E+03  2.040E-31  5.028E-20
9.204E+03  2.114E-31  5.163E-20
9.120E+03  2.191E-31  5.301E-20
9.036E+03  2.271E-31  5.443E-20
8.954E+03  2.353E-31  5.588E-20
8.872E+03  2.437E-31  5.736E-20
8.790E+03  2.525E-31  5.888E-20
