Dust emission from Draine & Li (2007): ApJ 657, 810-837
================================================================
        10 = grain model
 4.000E-08 4.000E-01 5.000E-06 = a_01 (cm) , sigma_1 , b_C1/0.92
 2.500E-07 4.000E-01 5.000E-06 = a_02 (cm) , sigma_2 , b_C2/0.92
 2.000E-01 1.000E+05 2.000E+00 = Umin , Umax, beta (dN/dU propto U^{-beta})
 2.624E+00 = <U> 
     mmp83 = radfield
 2.741E-24 = power/H (erg s-1)
 band   nu*P_nu(band) j_nu(band)
 (um)   (erg s-1 H-1)(Jy cm2 sr-1 H-1)
1.270E+00  7.672E-27  2.585E-19 COBE-DIRBE
2.220E+00  1.034E-26  6.088E-19 COBE-DIRBE
3.530E+00  5.486E-26  5.137E-18 COBE-DIRBE
4.880E+00  2.729E-26  3.532E-18 COBE-DIRBE
1.229E+01  3.649E-25  1.190E-16 COBE-DIRBE
2.079E+01  6.416E-25  3.538E-16 COBE-DIRBE
5.599E+01  1.086E-24  1.612E-15 COBE-DIRBE
9.770E+01  8.646E-25  2.241E-15 COBE-DIRBE
1.479E+02  6.330E-25  2.483E-15 COBE-DIRBE
2.479E+02  2.552E-25  1.678E-15 COBE-DIRBE
1.200E+01  3.583E-25  1.141E-16 IRAS
2.500E+01  7.365E-25  4.884E-16 IRAS
6.000E+01  1.065E-24  1.696E-15 IRAS
1.000E+02  8.527E-25  2.262E-15 IRAS
3.550E+00  6.338E-26  5.969E-18 SST-IRAC
4.493E+00  1.971E-26  2.349E-18 SST-IRAC
5.731E+00  1.584E-25  2.408E-17 SST-IRAC
7.872E+00  4.428E-25  9.245E-17 SST-IRAC
2.368E+01  7.005E-25  4.400E-16 SST-MIPS
7.142E+01  9.101E-25  1.724E-15 SST-MIPS
1.559E+02  5.668E-25  2.344E-15 SST-MIPS
1.600E+01  4.026E-25  1.709E-16 SST-IRSPU
2.200E+01  6.962E-25  4.063E-16 SST-IRSPU











lambda    nu*dP/dnu     j_nu
 (um)   (erg s-1 H-1)(Jy cm2 sr-1 H-1)
1.000E+04  1.674E-31  4.439E-20
9.908E+03  1.734E-31  4.558E-20
9.817E+03  1.797E-31  4.680E-20
9.727E+03  1.862E-31  4.806E-20
