Dust emission from Draine & Li (2007): ApJ 657, 810-837
================================================================
        10 = grain model
 4.000E-08 4.000E-01 5.000E-06 = a_01 (cm) , sigma_1 , b_C1/0.92
 2.500E-07 4.000E-01 5.000E-06 = a_02 (cm) , sigma_2 , b_C2/0.92
 2.000E-01 1.000E+04 2.000E+00 = Umin , Umax, beta (dN/dU propto U^{-beta})
 2.164E+00 = <U> 
     mmp83 = radfield
 2.261E-24 = power/H (erg s-1)
 band   nu*P_nu(band) j_nu(band)
 (um)   (erg s-1 H-1)(Jy cm2 sr-1 H-1)
1.270E+00  6.292E-27  2.120E-19 COBE-DIRBE
2.220E+00  8.452E-27  4.977E-19 COBE-DIRBE
3.530E+00  4.456E-26  4.172E-18 COBE-DIRBE
4.880E+00  2.156E-26  2.791E-18 COBE-DIRBE
1.229E+01  2.551E-25  8.317E-17 COBE-DIRBE
2.079E+01  3.630E-25  2.002E-16 COBE-DIRBE
5.599E+01  9.769E-25  1.451E-15 COBE-DIRBE
9.770E+01  8.506E-25  2.204E-15 COBE-DIRBE
1.479E+02  6.304E-25  2.473E-15 COBE-DIRBE
2.479E+02  2.549E-25  1.676E-15 COBE-DIRBE
1.200E+01  2.530E-25  8.055E-17 IRAS
2.500E+01  4.205E-25  2.789E-16 IRAS
6.000E+01  9.681E-25  1.541E-15 IRAS
1.000E+02  8.404E-25  2.229E-15 IRAS
3.550E+00  5.148E-26  4.848E-18 SST-IRAC
4.493E+00  1.575E-26  1.877E-18 SST-IRAC
5.731E+00  1.193E-25  1.813E-17 SST-IRAC
7.872E+00  3.110E-25  6.495E-17 SST-IRAC
2.368E+01  3.877E-25  2.435E-16 SST-MIPS
7.142E+01  8.693E-25  1.647E-15 SST-MIPS
1.559E+02  5.652E-25  2.337E-15 SST-MIPS
1.600E+01  2.589E-25  1.099E-16 SST-IRSPU
2.200E+01  3.836E-25  2.238E-16 SST-IRSPU











lambda    nu*dP/dnu     j_nu
 (um)   (erg s-1 H-1)(Jy cm2 sr-1 H-1)
1.000E+04  1.673E-31  4.439E-20
9.908E+03  1.734E-31  4.558E-20
9.817E+03  1.797E-31  4.680E-20
9.727E+03  1.862E-31  4.805E-20
9.638E+03  1.930E-31  4.934E-20
9.550E+03  2.000E-31  5.066E-20
9.462E+03  2.072E-31  5.202E-20
9.376E+03  2.147E-31  5.341E-20
9.290E+03  2.225E-31  5.484E-20
9.204E+03  2.306E-31  5.630E-20
9.120E+03  2.390E-31  5.781E-20
9.036E+03  2.476E-31  5.936E-20
8.954E+03  2.566E-31  6.094E-20
8.872E+03  2.658E-31  6.256E-20
8.790E+03  2.754E-31  6.422E-20
8.710E+03  2.854E-31  6.593E-20
8.630E+03  2.957E-31  6.768E-20
8.551E+03  3.063E-31  6.948E-20
8.472E+03  3.174E-31  7.133E-20
8.395E+03  3.289E-31  7.323E-20
8.318E+03  3.408E-31  7.519E-20
8.241E+03  3.531E-31  7.719E-20
8.166E+03  3.659E-31  7.926E-20
8.091E+03  3.792E-31  8.138E-20
8.017E+03  3.929E-31  8.355E-20
7.943E+03  4.072E-31  8.579E-20
7.870E+03  4.220E-31  8.809E-20
7.798E+03  4.373E-31  9.045E-20
7.727E+03  4.532E-31  9.288E-20
7.656E+03  4.697E-31  9.538E-20
7.586E+03  4.867E-31  9.794E-20
7.516E+03  5.045E-31  1.006E-19
