Dust emission from Draine & Li (2007): ApJ 657, 810-837
================================================================
        11 = grain model
 4.000E-08 4.000E-01 0.000E+00 = a_01 (cm) , sigma_1 , b_C1/0.92
 2.500E-07 4.000E-01 0.000E+00 = a_02 (cm) , sigma_2 , b_C2/0.92
 2.000E-01 1.000E+03 2.000E+00 = Umin , Umax, beta (dN/dU propto U^{-beta})
 1.704E+00 = <U> 
     mmp83 = radfield
 9.418E-25 = power/H (erg s-1)
 band   nu*P_nu(band) j_nu(band)
 (um)   (erg s-1 H-1)(Jy cm2 sr-1 H-1)
1.270E+00  9.472E-28  3.191E-20 COBE-DIRBE
2.220E+00  1.600E-27  9.425E-20 COBE-DIRBE
3.530E+00  2.739E-27  2.564E-19 COBE-DIRBE
4.880E+00  2.064E-27  2.672E-19 COBE-DIRBE
1.229E+01  2.556E-26  8.332E-18 COBE-DIRBE
2.079E+01  5.183E-26  2.858E-17 COBE-DIRBE
5.599E+01  4.476E-25  6.648E-16 COBE-DIRBE
9.770E+01  5.284E-25  1.369E-15 COBE-DIRBE
1.479E+02  4.116E-25  1.615E-15 COBE-DIRBE
2.479E+02  1.676E-25  1.102E-15 COBE-DIRBE
1.200E+01  2.491E-26  7.929E-18 IRAS
2.500E+01  6.813E-26  4.518E-17 IRAS
6.000E+01  4.622E-25  7.357E-16 IRAS
1.000E+02  5.258E-25  1.395E-15 IRAS
3.550E+00  2.925E-27  2.754E-19 SST-IRAC
4.493E+00  1.940E-27  2.313E-19 SST-IRAC
5.731E+00  4.414E-27  6.710E-19 SST-IRAC
7.872E+00  1.774E-26  3.704E-18 SST-IRAC
2.368E+01  6.234E-26  3.916E-17 SST-MIPS
7.142E+01  4.793E-25  9.080E-16 SST-MIPS
1.559E+02  3.705E-25  1.532E-15 SST-MIPS
1.600E+01  2.727E-26  1.157E-17 SST-IRSPU
2.200E+01  6.096E-26  3.557E-17 SST-IRSPU











lambda    nu*dP/dnu     j_nu
 (um)   (erg s-1 H-1)(Jy cm2 sr-1 H-1)
1.000E+04  1.071E-31  2.842E-20
9.908E+03  1.110E-31  2.917E-20
9.817E+03  1.150E-31  2.995E-20
9.727E+03  1.192E-31  3.075E-20
9.638E+03  1.235E-31  3.157E-20
9.550E+03  1.279E-31  3.241E-20
